,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/object_shift,logdir
112,2.0,2.0,39.48,0.010297234350959528,1.25,1.4500000000000015,0.5221276160283406,0.7299925119831682,0.8443804385325947,4.501278932271576,1776466003,,False,1,ff302_00112,2026-04-17_23-46-43,28.845548391342163,28.845548391342163,1264346,cnl-brain9,155.198.99.250,28.845548391342163,1,1.5000000000000004,ff302_00112
113,2.0,2.0,39.45,0.012088376077399765,1.25,1.550000000000002,0.5330099746644823,1.159199547145502,0.849069335788156,4.501934595315034,1776466005,,False,1,ff302_00113,2026-04-17_23-46-45,30.059855699539185,30.059855699539185,1264333,cnl-brain9,155.198.99.250,30.059855699539185,1,1.6,ff302_00113
114,2.0,2.0,39.45,0.012470309043914884,1.25,1.6500000000000008,0.5383436420642314,0.7634928848896354,0.8532147151270606,4.507905768738451,1776466005,,False,1,ff302_00114,2026-04-17_23-46-45,30.074642658233643,30.074642658233643,1264341,cnl-brain9,155.198.99.250,30.074642658233643,1,1.7000000000000006,ff302_00114
115,2.0,2.0,39.45,0.010624862362515142,1.25,1.7500000000000004,0.5446245166065715,0.7694797348635721,0.857285093046513,4.507934445446623,1776466003,,False,1,ff302_00115,2026-04-17_23-46-43,28.891550064086914,28.891550064086914,1264343,cnl-brain9,155.198.99.250,28.891550064086914,1,1.8000000000000003,ff302_00115
116,2.0,2.0,39.42,0.014516763722611792,1.25,1.850000000000001,0.5487300779252369,0.7735733524567937,0.8606071417889711,4.51233070227938,1776466005,,False,1,ff302_00116,2026-04-17_23-46-45,29.989981651306152,29.989981651306152,1264348,cnl-brain9,155.198.99.250,29.989981651306152,1,1.9,ff302_00116
117,2.0,2.0,39.45,0.010923251999195305,1.25,1.9500000000000015,0.5511706851940437,0.7697140180488657,0.8636978899617351,4.518064781893909,1776466005,,False,1,ff302_00117,2026-04-17_23-46-45,29.985028982162476,29.985028982162476,1264349,cnl-brain9,155.198.99.250,29.985028982162476,1,2.0000000000000004,ff302_00117
118,2.0,2.0,39.51,0.0138220844346586,1.25,2.050000000000002,0.5450118429419382,1.2272664239001374,0.8656350922921808,4.536841450869869,1776466003,,False,1,ff302_00118,2026-04-17_23-46-43,28.6844744682312,28.6844744682312,1264371,cnl-brain9,155.198.99.250,28.6844744682312,1,2.1,ff302_00118
119,2.0,2.0,39.45,0.00856772253831295,1.25,2.150000000000001,0.5064236625393832,0.7824151669521217,0.8672810386516295,4.535329325537943,1776466005,,False,1,ff302_00119,2026-04-17_23-46-45,29.8783061504364,29.8783061504364,1264357,cnl-brain9,155.198.99.250,29.8783061504364,1,2.2000000000000006,ff302_00119
120,2.0,2.0,39.42,0.011170846794066769,1.25,2.2500000000000004,0.5490818087834572,0.6474928058297437,0.8691222438846863,4.550593111483429,1776466005,,False,1,ff302_00120,2026-04-17_23-46-45,30.0792875289917,30.0792875289917,1264396,cnl-brain9,155.198.99.250,30.0792875289917,1,2.3000000000000003,ff302_00120
121,2.0,2.0,39.42,0.0119155785000995,1.25,2.4499999999999997,0.5066296168544779,1.8857483590238975,0.8774874430118612,4.611083798821772,1776466004,,False,1,ff302_00121,2026-04-17_23-46-44,29.732316732406616,29.732316732406616,1264361,cnl-brain9,155.198.99.250,29.732316732406616,1,2.4,ff302_00121
122,2.0,2.0,39.45,0.010158393327361903,1.25,2.45,0.4858593577682502,1.8272489300961212,0.8789962559003589,4.7100587024283636,1776466005,,False,1,ff302_00122,2026-04-17_23-46-45,29.723840475082397,29.723840475082397,1264367,cnl-brain9,155.198.99.250,29.723840475082397,1,-3.6,ff302_00122
123,2.0,2.0,39.45,0.014126293126482725,1.25,2.45,0.4071127409265829,1.4680628091458996,0.8919268951660332,5.19391442139334,1776466004,,False,1,ff302_00123,2026-04-17_23-46-44,29.63653016090393,29.63653016090393,1264354,cnl-brain9,155.198.99.250,29.63653016090393,1,-3.5,ff302_00123
124,2.0,2.0,39.51,0.010927879379849958,1.25,2.5500000000000003,0.4286680100089479,1.2238407595244072,0.8912382616660259,4.949171240082835,1776466005,,False,1,ff302_00124,2026-04-17_23-46-45,29.971344709396362,29.971344709396362,1264391,cnl-brain9,155.198.99.250,29.971344709396362,1,-3.4,ff302_00124
125,2.0,2.0,39.51,0.01462381546613356,1.25,2.6500000000000004,0.4808341017624496,0.9671814029065453,0.8844735575239702,4.732340894986947,1776466005,,False,1,ff302_00125,2026-04-17_23-46-45,29.89029026031494,29.89029026031494,1264394,cnl-brain9,155.198.99.250,29.89029026031494,1,-3.3,ff302_00125
126,2.0,2.0,39.45,0.009313600461080984,1.25,2.7500000000000004,0.5063932396185948,0.9596184854423151,0.8800897411292108,4.635077935572575,1776466005,,False,1,ff302_00126,2026-04-17_23-46-45,29.808720111846924,29.808720111846924,1264385,cnl-brain9,155.198.99.250,29.808720111846924,1,-3.2,ff302_00126
127,2.0,2.0,39.45,0.008083924806400855,1.25,2.8500000000000005,0.5129949417606102,0.9597804398103256,0.8780353125360584,4.5951846998788355,1776466004,,False,1,ff302_00127,2026-04-17_23-46-44,29.59812021255493,29.59812021255493,1264402,cnl-brain9,155.198.99.250,29.59812021255493,1,-3.1,ff302_00127
128,2.0,2.0,39.42,0.00786648099577203,1.25,2.9500000000000006,0.5182499130618717,0.9585100360337014,0.8767331941454725,4.5515886792930385,1776466015,,False,1,ff302_00128,2026-04-17_23-46-55,29.016290187835693,29.016290187835693,1266256,cnl-brain9,155.198.99.250,29.016290187835693,1,-3.0,ff302_00128
129,2.0,2.0,39.39,0.012109781208509585,1.25,-2.9499999999999993,0.5236447972272595,0.9596456382779597,0.8759996481790976,4.549547295853747,1776466019,,False,1,ff302_00129,2026-04-17_23-46-59,29.110441207885742,29.110441207885742,1266398,cnl-brain9,155.198.99.250,29.110441207885742,1,-2.9,ff302_00129
130,2.0,2.0,39.48,0.013550269453355135,1.25,-0.049999999999998934,0.532679840192666,1.2153441584817468,0.8753803903706379,4.553669747793898,1776466032,,False,1,ff302_00130,2026-04-17_23-47-12,29.267343759536743,29.267343759536743,1266858,cnl-brain9,155.198.99.250,29.267343759536743,1,-2.8,ff302_00130
131,2.0,2.0,39.42,0.013051224919664595,1.25,-0.049999999999998934,0.5355505610096345,1.2154935617333023,0.8747677501815909,4.524510202392465,1776466032,,False,1,ff302_00131,2026-04-17_23-47-12,29.13678503036499,29.13678503036499,1266859,cnl-brain9,155.198.99.250,29.13678503036499,1,-2.7,ff302_00131
132,2.0,2.0,39.42,0.010551025968055239,1.25,-0.049999999999998934,0.5377990655826261,1.2260938638008818,0.8739157014784897,4.543455569400846,1776466032,,False,1,ff302_00132,2026-04-17_23-47-12,29.433835744857788,29.433835744857788,1266863,cnl-brain9,155.198.99.250,29.433835744857788,1,-2.6,ff302_00132
133,2.0,2.0,39.54,0.012723293029389016,1.25,-0.049999999999998934,0.5415033702226602,1.2123366631039534,0.8729784530255152,4.526187355924667,1776466032,,False,1,ff302_00133,2026-04-17_23-47-12,29.01777720451355,29.01777720451355,1266869,cnl-brain9,155.198.99.250,29.01777720451355,1,-2.5,ff302_00133
134,2.0,2.0,39.45,0.011437349463910618,1.25,-0.049999999999998934,0.5440665484387126,1.2161349437346802,0.8717581821269498,4.505686090696499,1776466032,,False,1,ff302_00134,2026-04-17_23-47-12,29.318805694580078,29.318805694580078,1266868,cnl-brain9,155.198.99.250,29.318805694580078,1,-2.4,ff302_00134
135,2.0,2.0,39.48,0.009286580585420978,1.25,-0.049999999999998934,0.5459231674879925,1.2241873521365207,0.8702210864413762,4.5058196049379395,1776466032,,False,1,ff302_00135,2026-04-17_23-47-12,29.159501314163208,29.159501314163208,1266872,cnl-brain9,155.198.99.250,29.159501314163208,1,-2.3,ff302_00135
136,2.0,2.0,39.48,0.013728615890888474,1.25,-0.049999999999998934,0.5493750420778856,1.1975519907834724,0.8683174051676613,4.503907093000189,1776466033,,False,1,ff302_00136,2026-04-17_23-47-13,28.949468851089478,28.949468851089478,1267260,cnl-brain9,155.198.99.250,28.949468851089478,1,-2.2,ff302_00136
137,2.0,2.0,39.48,0.009085288516096579,1.25,-0.049999999999998934,0.5491845502489867,1.2175550121141903,0.8659824150706781,4.499379676358955,1776466033,,False,1,ff302_00137,2026-04-17_23-47-13,28.924782037734985,28.924782037734985,1267258,cnl-brain9,155.198.99.250,28.924782037734985,1,-2.1,ff302_00137
138,2.0,2.0,39.39,0.008671924079290516,1.25,-0.049999999999998934,0.549180696024274,1.2150519567921605,0.863305679219038,4.4960471870667025,1776466033,,False,1,ff302_00138,2026-04-17_23-47-13,28.982231855392456,28.982231855392456,1267255,cnl-brain9,155.198.99.250,28.982231855392456,1,-2.0,ff302_00138
139,2.0,2.0,39.42,0.015114989665061085,1.25,-0.049999999999998934,0.5500854068592647,1.1767927285277393,0.8606472825410245,4.480994941520473,1776466033,,False,1,ff302_00139,2026-04-17_23-47-13,28.83573627471924,28.83573627471924,1267257,cnl-brain9,155.198.99.250,28.83573627471924,1,-1.9,ff302_00139
140,2.0,2.0,39.42,0.011319453110747002,1.25,-0.049999999999998934,0.5449266818287608,1.189940246630086,0.8568921241005236,4.472597039548262,1776466036,,False,1,ff302_00140,2026-04-17_23-47-16,29.148306369781494,29.148306369781494,1267928,cnl-brain9,155.198.99.250,29.148306369781494,1,-1.8,ff302_00140
141,2.0,2.0,39.48,0.012885033521820688,1.25,-0.049999999999998934,0.5392509469766158,1.1750230427095272,0.8529845311211464,4.465181208553718,1776466036,,False,1,ff302_00141,2026-04-17_23-47-16,29.15535068511963,29.15535068511963,1267938,cnl-brain9,155.198.99.250,29.15535068511963,1,-1.7,ff302_00141
142,2.0,2.0,39.48,0.01179401714303241,1.25,-0.049999999999998934,0.5313634753470868,1.1729702738347583,0.8484667666615215,4.458851768804719,1776466036,,False,1,ff302_00142,2026-04-17_23-47-16,29.18261742591858,29.18261742591858,1267940,cnl-brain9,155.198.99.250,29.18261742591858,1,-1.6,ff302_00142
143,2.0,2.0,39.45,0.010125949323677386,1.25,-0.049999999999998934,0.5193188014761163,1.1736876447974403,0.8435932651572952,4.459411452700663,1776466036,,False,1,ff302_00143,2026-04-17_23-47-16,29.157851934432983,29.157851934432983,1267939,cnl-brain9,155.198.99.250,29.157851934432983,1,-1.5,ff302_00143
144,2.0,2.0,39.39,0.01441530925010115,1.25,-0.049999999999998934,0.5050592990267,1.1437401533573075,0.8389250635807443,4.458894339187686,1776466036,,False,1,ff302_00144,2026-04-17_23-47-16,29.455291271209717,29.455291271209717,1267931,cnl-brain9,155.198.99.250,29.455291271209717,1,-1.4,ff302_00144
145,2.0,2.0,39.39,0.008823672217719736,1.25,-0.049999999999998934,0.4853528239412057,1.1659756139847355,0.833455225792237,4.450066856504072,1776466036,,False,1,ff302_00145,2026-04-17_23-47-16,29.138662338256836,29.138662338256836,1267943,cnl-brain9,155.198.99.250,29.138662338256836,1,-1.2999999999999998,ff302_00145
146,2.0,2.0,39.45,0.008012947335983345,1.25,-0.049999999999998934,0.46894993355108916,1.1662274989289974,0.8286625049071915,4.437656797505623,1776466038,,False,1,ff302_00146,2026-04-17_23-47-18,29.488807916641235,29.488807916641235,1268361,cnl-brain9,155.198.99.250,29.488807916641235,1,-1.1999999999999997,ff302_00146
147,2.0,2.0,39.45,0.010820780443765887,1.25,-1.1499999999999995,0.4876992765554049,0.7765852648451353,0.8247798038620797,4.441149865386261,1776466037,,False,1,ff302_00147,2026-04-17_23-47-17,28.724879026412964,28.724879026412964,1268360,cnl-brain9,155.198.99.250,28.724879026412964,1,-1.1,ff302_00147
148,2.0,2.0,39.45,0.009351061529131233,1.25,-1.0499999999999994,0.4934881167580514,0.7757080434808592,0.822477038403028,4.4388923682770915,1776466038,,False,1,ff302_00148,2026-04-17_23-47-18,29.41724681854248,29.41724681854248,1268365,cnl-brain9,155.198.99.250,29.41724681854248,1,-1.0,ff302_00148
