,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/object_shift,logdir
39,1.0,1.0,38.94,0.02153782531020587,1.25,-0.049999999999998934,0.5500234412242158,1.2257907000685517,0.7985414546019926,4.3490214040132,1776466325,,False,1,e5b49_00039,2026-04-17_23-52-05,30.907269716262817,30.907269716262817,1298806,cnl-brain9,155.198.99.250,30.907269716262817,1,0.30000000000000027,e5b49_00039
40,2.0,2.0,41.67,0.009605634839589872,1.25,0.05000000000000071,0.7620228895873211,0.6502709705156133,0.930747894958524,5.526163181645393,1776466323,,False,1,e5b49_00040,2026-04-17_23-52-03,29.517802000045776,29.517802000045776,1298808,cnl-brain9,155.198.99.250,29.517802000045776,1,0.3999999999999999,e5b49_00040
41,2.0,2.0,39.87,0.019850193789224146,1.25,0.050000000000001155,1.0358111648932025,0.758254994948819,0.8755160116671261,4.596203771921565,1776466324,,False,1,e5b49_00041,2026-04-17_23-52-04,30.682286024093628,30.682286024093628,1298805,cnl-brain9,155.198.99.250,30.682286024093628,1,0.5000000000000004,e5b49_00041
42,2.0,2.0,40.23,0.005530517460042184,1.25,-0.04999999999999849,0.9867010346989704,0.8499533864948877,0.8571351679990279,4.9248939364402915,1776466322,,False,1,e5b49_00042,2026-04-17_23-52-02,28.583590030670166,28.583590030670166,1298818,cnl-brain9,155.198.99.250,28.583590030670166,1,0.6000000000000001,e5b49_00042
43,2.0,2.0,37.98,0.012321587276930224,1.25,-0.04999999999999849,1.148458248497045,0.9532770912864725,0.8461313996974106,4.4445104528645905,1776466322,,False,1,e5b49_00043,2026-04-17_23-52-02,28.610995531082153,28.610995531082153,1298811,cnl-brain9,155.198.99.250,28.610995531082153,1,0.6999999999999997,e5b49_00043
44,2.0,2.0,37.56,0.016083444095403188,1.25,0.050000000000000266,0.6380106126230354,1.0148110286073229,0.815166892251314,4.242017726138294,1776466323,,False,1,e5b49_00044,2026-04-17_23-52-03,29.047096490859985,29.047096490859985,1298825,cnl-brain9,155.198.99.250,29.047096490859985,1,0.8000000000000003,e5b49_00044
45,2.0,2.0,38.46,0.006643318694142142,1.25,-0.04999999999999938,0.42327912692640357,1.2063990426175826,0.8411527651473155,4.815846736007201,1776466325,,False,1,e5b49_00045,2026-04-17_23-52-05,30.694774866104126,30.694774866104126,1298815,cnl-brain9,155.198.99.250,30.694774866104126,1,0.8999999999999999,e5b49_00045
46,2.0,2.0,38.13,0.008689371919408995,1.25,0.9500000000000015,0.4308550022164024,0.6555509693445686,0.8335890020916712,4.448390982383925,1776466325,,False,1,e5b49_00046,2026-04-17_23-52-05,30.655166625976562,30.655166625976562,1298831,cnl-brain9,155.198.99.250,30.655166625976562,1,1.0000000000000004,e5b49_00046
47,2.0,2.0,39.6,0.020358030942688288,1.25,1.0500000000000012,0.46460110385196174,0.7153270158105217,0.82389245674148,4.248843029514252,1776466324,,False,1,e5b49_00047,2026-04-17_23-52-04,30.02903723716736,30.02903723716736,1298798,cnl-brain9,155.198.99.250,30.02903723716736,1,1.1,e5b49_00047
48,2.0,2.0,38.1,0.020100032639817744,1.25,1.2500000000000004,0.5639165239685893,1.114349810551977,0.8139939741483229,4.118980247327961,1776466324,,False,1,e5b49_00048,2026-04-17_23-52-04,30.268728971481323,30.268728971481323,1298847,cnl-brain9,155.198.99.250,30.268728971481323,1,1.2000000000000006,e5b49_00048
49,2.0,2.0,37.95,0.012158364248680442,1.25,1.2500000000000004,0.4744613544504164,0.6696737949192195,0.8295456653569215,4.4013600007031535,1776466324,,False,1,e5b49_00049,2026-04-17_23-52-04,29.85741353034973,29.85741353034973,1298842,cnl-brain9,155.198.99.250,29.85741353034973,1,1.3000000000000003,e5b49_00049
50,2.0,2.0,39.87,0.023864271616289123,1.25,1.350000000000001,0.370803811578134,0.8736732041522375,0.8571594966035181,4.64853714703215,1776466325,,False,1,e5b49_00050,2026-04-17_23-52-05,30.613628149032593,30.613628149032593,1298839,cnl-brain9,155.198.99.250,30.613628149032593,1,1.4,e5b49_00050
51,2.0,2.0,41.52,0.006578027078649296,1.25,1.4500000000000015,0.5023511406752039,0.6982127235186428,0.8561840973102914,4.547142565262146,1776466323,,False,1,e5b49_00051,2026-04-17_23-52-03,28.85759210586548,28.85759210586548,1298858,cnl-brain9,155.198.99.250,28.85759210586548,1,1.5000000000000004,e5b49_00051
