,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
19,1.0,1.0,34.50000000000055,0.007616637064986609,1.25,-0.049999999999998934,0.560833652281624,1.1683095468489053,1759199912,,False,1,87ef0_00019,2025-09-30_03-38-32,6.470696926116943,6.470696926116943,3961955,cnl-brain9,155.198.99.250,6.470696926116943,1,0.28750000000000003,87ef0_00019
20,1.0,1.0,33.090000000000494,0.009054307898456404,1.25,-0.049999999999998934,0.5762969639882725,1.1535814375636109,1759199912,,False,1,87ef0_00020,2025-09-30_03-38-32,6.386396408081055,6.386396408081055,3961956,cnl-brain9,155.198.99.250,6.386396408081055,1,0.3,87ef0_00020
21,1.0,1.0,31.920000000000453,0.008860022470372098,1.25,-0.049999999999998934,0.5904508173720391,1.146238692309733,1759199912,,False,1,87ef0_00021,2025-09-30_03-38-32,6.194721937179565,6.194721937179565,3961957,cnl-brain9,155.198.99.250,6.194721937179565,1,0.3125,87ef0_00021
22,1.0,1.0,30.720000000000407,0.01407061862693837,1.25,-0.049999999999998934,0.609634428461546,1.121131714220829,1759199912,,False,1,87ef0_00022,2025-09-30_03-38-32,6.010376453399658,6.010376453399658,3961958,cnl-brain9,155.198.99.250,6.010376453399658,1,0.325,87ef0_00022
23,1.0,1.0,29.580000000000364,0.015322682388337228,1.25,-0.049999999999998934,0.6286335985058846,1.1112958151427939,1759199912,,False,1,87ef0_00023,2025-09-30_03-38-32,5.7688305377960205,5.7688305377960205,3961962,cnl-brain9,155.198.99.250,5.7688305377960205,1,0.3375,87ef0_00023
24,1.0,1.0,28.590000000000327,0.01803054483194577,1.25,-0.049999999999998934,0.647664542990289,1.097971335236188,1759199911,,False,1,87ef0_00024,2025-09-30_03-38-31,5.73110818862915,5.73110818862915,3961963,cnl-brain9,155.198.99.250,5.73110818862915,1,0.35000000000000003,87ef0_00024
25,1.0,1.0,27.690000000000293,0.02281060695595727,1.25,-0.049999999999998934,0.6682926948842347,1.0800661754898164,1759199911,,False,1,87ef0_00025,2025-09-30_03-38-31,5.705461263656616,5.705461263656616,3961964,cnl-brain9,155.198.99.250,5.705461263656616,1,0.3625,87ef0_00025
26,1.0,1.0,26.760000000000257,0.022647872970723792,1.25,-0.049999999999998934,0.6851634093905354,1.077120746494077,1759199911,,False,1,87ef0_00026,2025-09-30_03-38-31,5.262807369232178,5.262807369232178,3961965,cnl-brain9,155.198.99.250,5.262807369232178,1,0.375,87ef0_00026
27,1.0,1.0,25.980000000000228,0.017752962423593033,1.25,-0.049999999999998934,0.6992694504397452,1.0865234498762686,1759199911,,False,1,87ef0_00027,2025-09-30_03-38-31,5.207824230194092,5.207824230194092,3961966,cnl-brain9,155.198.99.250,5.207824230194092,1,0.3875,87ef0_00027
28,1.0,1.0,25.2000000000002,0.024837820598649252,1.25,-0.049999999999998934,0.720249620174719,1.065676473373556,1759199911,,False,1,87ef0_00028,2025-09-30_03-38-31,5.0627992153167725,5.0627992153167725,3961967,cnl-brain9,155.198.99.250,5.0627992153167725,1,0.4,87ef0_00028
29,1.0,1.0,430.01999999985065,-0.026429907745588732,1.0,-0.049999999999998934,0.24106123609992736,1.3233379410608013,1759199943,,False,1,87ef0_00029,2025-09-30_03-39-03,36.97858691215515,36.97858691215515,3961968,cnl-brain9,155.198.99.250,36.97858691215515,1,0.05,87ef0_00029
30,1.0,1.0,153.18000000000504,-0.023157879678033844,1.0,-0.049999999999998934,0.26103582623003785,1.7466659449685746,1759199936,,False,1,87ef0_00030,2025-09-30_03-38-56,29.97499918937683,29.97499918937683,3961969,cnl-brain9,155.198.99.250,29.97499918937683,1,0.0625,87ef0_00030
31,1.0,1.0,127.89000000000408,-0.02166478461398924,1.0,-0.049999999999998934,0.2787001114789134,1.986053949961582,1759199930,,False,1,87ef0_00031,2025-09-30_03-38-50,23.90423321723938,23.90423321723938,3961971,cnl-brain9,155.198.99.250,23.90423321723938,1,0.07500000000000001,87ef0_00031
