,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
26,1.0,1.0,28.14000000000031,0.016475621779707517,1.25,-0.049999999999998934,0.7303772128748163,1.0803211014416414,1751978847,,False,1,ac861_00026,2025-07-08_13-47-27,7.724973917007446,7.724973917007446,1538229,cnl-brain9,155.198.99.250,7.724973917007446,1,0.375,ac861_00026
27,1.0,1.0,26.55000000000025,0.010919283318098216,1.25,-0.049999999999998934,0.6235467458137722,1.144364642395814,1751978846,,False,1,ac861_00027,2025-07-08_13-47-26,6.578592300415039,6.578592300415039,1538230,cnl-brain9,155.198.99.250,6.578592300415039,1,0.3875,ac861_00027
28,1.0,1.0,25.380000000000205,0.025336890352533725,1.25,0.05000000000000071,0.7347430079866579,1.079820123583288,1751978848,,False,1,ac861_00028,2025-07-08_13-47-28,8.499594449996948,8.499594449996948,1538231,cnl-brain9,155.198.99.250,8.499594449996948,1,0.4,ac861_00028
29,1.0,1.0,151.56000000000498,-0.014230039179617737,1.25,-0.049999999999998934,0.323774727517542,2.8399836490349855,1751978869,,False,1,ac861_00029,2025-07-08_13-47-49,28.794761180877686,28.794761180877686,1538233,cnl-brain9,155.198.99.250,28.794761180877686,1,0.05,ac861_00029
30,1.0,1.0,119.37000000000376,-0.02023307867357227,1.25,-0.049999999999998934,0.3277894451947194,3.165823198769266,1751978868,,False,1,ac861_00030,2025-07-08_13-47-48,28.147972583770752,28.147972583770752,1538235,cnl-brain9,155.198.99.250,28.147972583770752,1,0.0625,ac861_00030
31,1.0,1.0,116.58000000000365,-0.021489454096166316,1.25,-0.049999999999998934,0.2834650845537876,1.5266244824050295,1751978864,,False,1,ac861_00031,2025-07-08_13-47-44,24.134626865386963,24.134626865386963,1538236,cnl-brain9,155.198.99.250,24.134626865386963,1,0.07500000000000001,ac861_00031
32,1.0,1.0,110.67000000000343,-0.016310763450645194,1.0,-0.049999999999998934,0.33568499486331227,2.080944612253827,1751978862,,False,1,ac861_00032,2025-07-08_13-47-42,21.944469928741455,21.944469928741455,1538239,cnl-brain9,155.198.99.250,21.944469928741455,1,0.08750000000000001,ac861_00032
33,1.0,1.0,96.9600000000029,-0.01462488628800429,1.25,-0.049999999999998934,0.30023352670713077,1.7321246561472,1751978860,,False,1,ac861_00033,2025-07-08_13-47-40,20.238834857940674,20.238834857940674,1538241,cnl-brain9,155.198.99.250,20.238834857940674,1,0.1,ac861_00033
34,1.0,1.0,73.59000000000202,-0.01303906246676112,1.25,-0.049999999999998934,0.3916468922888128,2.0210612244322608,1751978859,,False,1,ac861_00034,2025-07-08_13-47-39,18.691726207733154,18.691726207733154,1538242,cnl-brain9,155.198.99.250,18.691726207733154,1,0.1125,ac861_00034
35,1.0,1.0,76.26000000000212,-0.010445547550972822,1.25,-0.049999999999998934,0.34225961154304096,1.4634651155160447,1751978858,,False,1,ac861_00035,2025-07-08_13-47-38,17.89834976196289,17.89834976196289,1538244,cnl-brain9,155.198.99.250,17.89834976196289,1,0.125,ac861_00035
36,1.0,1.0,73.35000000000201,-0.025222772522855763,1.25,-0.049999999999998934,0.2689561873436386,1.6619137669350967,1751978856,,False,1,ac861_00036,2025-07-08_13-47-36,16.460312366485596,16.460312366485596,1538245,cnl-brain9,155.198.99.250,16.460312366485596,1,0.1375,ac861_00036
37,1.0,1.0,69.00000000000185,-0.003633251005998428,1.25,-0.049999999999998934,0.4308429749461302,1.3679446366860881,1751978854,,False,1,ac861_00037,2025-07-08_13-47-34,14.392889261245728,14.392889261245728,1538246,cnl-brain9,155.198.99.250,14.392889261245728,1,0.15000000000000002,ac861_00037
38,1.0,1.0,61.74000000000158,-0.007754049426148324,1.25,-0.049999999999998934,0.36929938223016423,1.8025598172109045,1751978855,,False,1,ac861_00038,2025-07-08_13-47-35,15.175978899002075,15.175978899002075,1538248,cnl-brain9,155.198.99.250,15.175978899002075,1,0.1625,ac861_00038
39,1.0,1.0,52.620000000001234,0.0008079928509765466,1.25,-0.049999999999998934,0.4503281689030265,1.2628297938912079,1751978854,,False,1,ac861_00039,2025-07-08_13-47-34,13.827817916870117,13.827817916870117,1538250,cnl-brain9,155.198.99.250,13.827817916870117,1,0.175,ac861_00039
40,1.0,1.0,54.69000000000131,0.006690482292096789,1.25,-0.049999999999998934,0.4796471444383106,1.2979427289872865,1751978855,,False,1,ac861_00040,2025-07-08_13-47-35,15.450569152832031,15.450569152832031,1538252,cnl-brain9,155.198.99.250,15.450569152832031,1,0.1875,ac861_00040
41,1.0,1.0,47.52000000000104,-0.0012225008308908158,1.25,-0.049999999999998934,0.47037866793219507,1.3787136221586505,1751978853,,False,1,ac861_00041,2025-07-08_13-47-33,13.052044153213501,13.052044153213501,1538253,cnl-brain9,155.198.99.250,13.052044153213501,1,0.2,ac861_00041
42,1.0,1.0,44.79000000000094,0.008504982718641418,1.25,-0.049999999999998934,0.6469920864390133,1.2215306065693232,1751978853,,False,1,ac861_00042,2025-07-08_13-47-33,13.418090581893921,13.418090581893921,1538254,cnl-brain9,155.198.99.250,13.418090581893921,1,0.21250000000000002,ac861_00042
43,1.0,1.0,49.0500000000011,0.008252975264726459,1.25,-0.049999999999998934,0.5318904174613297,1.2566940952389083,1751978852,,False,1,ac861_00043,2025-07-08_13-47-32,12.267956972122192,12.267956972122192,1538256,cnl-brain9,155.198.99.250,12.267956972122192,1,0.22500000000000003,ac861_00043
44,1.0,1.0,40.38000000000077,0.011020795611146994,1.25,-0.049999999999998934,0.6134195182311282,1.1952940519790747,1751978851,,False,1,ac861_00044,2025-07-08_13-47-31,10.686316967010498,10.686316967010498,1538258,cnl-brain9,155.198.99.250,10.686316967010498,1,0.2375,ac861_00044
45,1.0,1.0,38.910000000000714,0.0008273444606028413,1.25,-0.049999999999998934,0.44672821175497823,1.2009448839559456,1751978852,,False,1,ac861_00045,2025-07-08_13-47-32,12.157892227172852,12.157892227172852,1538260,cnl-brain9,155.198.99.250,12.157892227172852,1,0.25,ac861_00045
46,1.0,1.0,38.76000000000071,-0.0031306139747604433,1.25,-0.049999999999998934,0.46145511103318393,1.3246516668928876,1751978853,,False,1,ac861_00046,2025-07-08_13-47-33,12.811951637268066,12.811951637268066,1538261,cnl-brain9,155.198.99.250,12.811951637268066,1,0.2625,ac861_00046
47,1.0,1.0,37.80000000000067,0.005411003022425032,1.5,-0.049999999999998934,0.4856864967484045,1.152289696510287,1751978851,,False,1,ac861_00047,2025-07-08_13-47-31,10.535518169403076,10.535518169403076,1538262,cnl-brain9,155.198.99.250,10.535518169403076,1,0.275,ac861_00047
48,1.0,1.0,34.83000000000056,0.000698719931021774,1.25,-0.049999999999998934,0.5209913793393226,1.2059345712668863,1751978850,,False,1,ac861_00048,2025-07-08_13-47-30,10.32155704498291,10.32155704498291,1538265,cnl-brain9,155.198.99.250,10.32155704498291,1,0.28750000000000003,ac861_00048
49,1.0,1.0,32.310000000000464,0.009996648540042674,1.25,-0.049999999999998934,0.5363875519190238,1.1572161205540064,1751978849,,False,1,ac861_00049,2025-07-08_13-47-29,9.195746421813965,9.195746421813965,1538269,cnl-brain9,155.198.99.250,9.195746421813965,1,0.3,ac861_00049
50,1.0,1.0,31.35000000000043,0.02607435295408367,1.25,-0.049999999999998934,0.6434986787788732,1.1199154850711968,1751978851,,False,1,ac861_00050,2025-07-08_13-47-31,10.481793642044067,10.481793642044067,1538270,cnl-brain9,155.198.99.250,10.481793642044067,1,0.3125,ac861_00050
51,1.0,1.0,29.130000000000347,0.020139527441737304,1.25,-0.049999999999998934,0.5943594580139995,1.0847456856193276,1751978850,,False,1,ac861_00051,2025-07-08_13-47-30,9.852540969848633,9.852540969848633,1538273,cnl-brain9,155.198.99.250,9.852540969848633,1,0.325,ac861_00051
52,1.0,1.0,29.280000000000353,0.023354081384272973,1.25,0.05000000000000071,0.7190717666889044,1.0841180403142296,1751978849,,False,1,ac861_00052,2025-07-08_13-47-29,8.867385864257812,8.867385864257812,1538276,cnl-brain9,155.198.99.250,8.867385864257812,1,0.3375,ac861_00052
53,1.0,1.0,27.780000000000296,0.016480461071031627,1.25,-0.049999999999998934,0.5829479317654744,1.1250386336850116,1751978847,,False,1,ac861_00053,2025-07-08_13-47-27,6.497637510299683,6.497637510299683,1538278,cnl-brain9,155.198.99.250,6.497637510299683,1,0.35000000000000003,ac861_00053
54,1.0,1.0,27.60000000000029,0.02950639925034526,1.25,-0.049999999999998934,0.7487547143360187,1.074099993398862,1751978846,,False,1,ac861_00054,2025-07-08_13-47-26,5.992420673370361,5.992420673370361,1538281,cnl-brain9,155.198.99.250,5.992420673370361,1,0.3625,ac861_00054
55,1.0,1.0,26.430000000000245,0.027165448404588233,1.0,0.05000000000000071,0.6757937909636427,1.0570125132902188,1751978849,,False,1,ac861_00055,2025-07-08_13-47-29,8.501027822494507,8.501027822494507,1538282,cnl-brain9,155.198.99.250,8.501027822494507,1,0.375,ac861_00055
56,1.0,1.0,25.980000000000228,0.032210238890219234,1.25,0.05000000000000071,0.8051340159478628,1.0441688280466432,1751978847,,False,1,ac861_00056,2025-07-08_13-47-27,6.617846965789795,6.617846965789795,1538284,cnl-brain9,155.198.99.250,6.617846965789795,1,0.3875,ac861_00056
