,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
30,1.0,1.0,153.12,-0.021805413587049127,1.0,-0.049999999999998934,0.2610135116219112,1.7535708971560913,0.8531642103599985,4.643953104210894,1776465795,,False,1,ada18_00030,2026-04-17_23-43-15,57.04709029197693,57.04709029197693,1242327,cnl-brain9,155.198.99.250,57.04709029197693,1,0.0625,ada18_00030
31,1.0,1.0,127.86,-0.018609155187716553,1.0,-0.049999999999998934,0.27866852379816986,1.971677308774393,0.8630904715034748,4.91540177298653,1776465786,,False,1,ada18_00031,2026-04-17_23-43-06,48.85540175437927,48.85540175437927,1242324,cnl-brain9,155.198.99.250,48.85540175437927,1,0.07500000000000001,ada18_00031
32,1.0,1.0,109.86,-0.01618392877381769,1.0,-0.049999999999998934,0.29400933444501076,2.0021716991456406,0.8661530701540254,5.096796928020423,1776465791,,False,1,ada18_00032,2026-04-17_23-43-11,40.94425320625305,40.94425320625305,1244630,cnl-brain9,155.198.99.250,40.94425320625305,1,0.08750000000000001,ada18_00032
33,1.0,1.0,96.3,-0.014418175406129663,1.0,-0.049999999999998934,0.3129736597336068,1.9431144460269372,0.8649736768604441,5.198277196477192,1776465788,,False,1,ada18_00033,2026-04-17_23-43-08,36.47897744178772,36.47897744178772,1244710,cnl-brain9,155.198.99.250,36.47897744178772,1,0.1,ada18_00033
34,1.0,1.0,85.83,-0.013124423516023498,1.25,-0.049999999999998934,0.32953622996801624,1.8572674618749487,0.8612795299900743,5.242594535816171,1776465784,,False,1,ada18_00034,2026-04-17_23-43-04,32.324955463409424,32.324955463409424,1244717,cnl-brain9,155.198.99.250,32.324955463409424,1,0.1125,ada18_00034
35,1.0,1.0,77.34,-0.009468718367495299,1.25,-0.049999999999998934,0.3443897886313563,1.7307447879908557,0.8561689961044392,5.236416068585268,1776465781,,False,1,ada18_00035,2026-04-17_23-43-01,28.74842405319214,28.74842405319214,1244713,cnl-brain9,155.198.99.250,28.74842405319214,1,0.125,ada18_00035
36,1.0,1.0,70.47,-0.0057281980218713,1.0,-0.049999999999998934,0.3612277353163975,1.6182321637429622,0.8503389111099536,5.199936286957011,1776465778,,False,1,ada18_00036,2026-04-17_23-42-58,26.25245714187622,26.25245714187622,1244714,cnl-brain9,155.198.99.250,26.25245714187622,1,0.1375,ada18_00036
37,1.0,1.0,64.71,-0.004356019188261229,1.25,-0.049999999999998934,0.37739778693586823,1.5497708063609201,0.8442193343794191,5.1413025550459865,1776465776,,False,1,ada18_00037,2026-04-17_23-42-56,24.474504947662354,24.474504947662354,1244716,cnl-brain9,155.198.99.250,24.474504947662354,1,0.15000000000000002,ada18_00037
38,1.0,1.0,59.91,-0.0015719841610164487,1.25,-0.049999999999998934,0.3929344726660915,1.4760360842321556,0.8380722409707188,5.072764256512707,1776465775,,False,1,ada18_00038,2026-04-17_23-42-55,22.99520492553711,22.99520492553711,1244715,cnl-brain9,155.198.99.250,22.99520492553711,1,0.1625,ada18_00038
39,1.0,1.0,55.65,-0.0034345090959959634,1.25,-0.049999999999998934,0.40887308557813995,1.4557779559274362,0.8320581940959253,4.9982891333049935,1776465775,,False,1,ada18_00039,2026-04-17_23-42-55,20.865248203277588,20.865248203277588,1245280,cnl-brain9,155.198.99.250,20.865248203277588,1,0.175,ada18_00039
40,1.0,1.0,52.11,0.0009377472897957873,1.25,-0.049999999999998934,0.42930018911311674,1.3852308508874704,0.8262678590572391,4.912393161690793,1776465773,,False,1,ada18_00040,2026-04-17_23-42-53,19.668031454086304,19.668031454086304,1245281,cnl-brain9,155.198.99.250,19.668031454086304,1,0.1875,ada18_00040
41,1.0,1.0,48.96,0.0017961647529518565,1.25,-0.049999999999998934,0.44666849689083854,1.3515803546014178,0.8207526970015617,4.834529452239811,1776465772,,False,1,ada18_00041,2026-04-17_23-42-52,18.53220295906067,18.53220295906067,1245293,cnl-brain9,155.198.99.250,18.53220295906067,1,0.2,ada18_00041
42,1.0,1.0,46.2,0.006574659527053051,1.25,-0.049999999999998934,0.46488107692297964,1.2959207541282138,0.8155354103771866,4.735054623646413,1776465773,,False,1,ada18_00042,2026-04-17_23-42-53,17.55514907836914,17.55514907836914,1245572,cnl-brain9,155.198.99.250,17.55514907836914,1,0.21250000000000002,ada18_00042
43,1.0,1.0,43.68,0.009286484549343665,1.25,-0.049999999999998934,0.4824307092701452,1.260930776130531,0.8106228200176645,4.65836787498843,1776465773,,False,1,ada18_00043,2026-04-17_23-42-53,16.93908715248108,16.93908715248108,1245573,cnl-brain9,155.198.99.250,16.93908715248108,1,0.22500000000000003,ada18_00043
44,1.0,1.0,41.46,0.008303563921637114,1.25,-0.049999999999998934,0.4976019676150667,1.2510116044426838,0.8060111060576912,4.561738708137551,1776465771,,False,1,ada18_00044,2026-04-17_23-42-51,15.499683856964111,15.499683856964111,1245571,cnl-brain9,155.198.99.250,15.499683856964111,1,0.2375,ada18_00044
45,1.0,1.0,39.45,0.011230802368249915,1.25,-0.049999999999998934,0.5141046282638038,1.2216218905574592,0.8016903117347794,4.492151603258128,1776465771,,False,1,ada18_00045,2026-04-17_23-42-51,15.05211853981018,15.05211853981018,1245586,cnl-brain9,155.198.99.250,15.05211853981018,1,0.25,ada18_00045
46,1.0,1.0,37.59,0.011129797727326807,1.25,-0.049999999999998934,0.5295599008126817,1.2102280446035603,0.797646766576291,4.419302135707095,1776465772,,False,1,ada18_00046,2026-04-17_23-42-52,14.42857050895691,14.42857050895691,1245865,cnl-brain9,155.198.99.250,14.42857050895691,1,0.2625,ada18_00046
47,1.0,1.0,36.0,0.014985015096623755,1.25,-0.049999999999998934,0.5454118207574172,1.1822955068796692,0.7938653197359925,4.349235673007755,1776465771,,False,1,ada18_00047,2026-04-17_23-42-51,13.678176879882812,13.678176879882812,1245869,cnl-brain9,155.198.99.250,13.678176879882812,1,0.275,ada18_00047
48,1.0,1.0,34.5,0.014766784545225509,1.25,-0.049999999999998934,0.5602868464885304,1.1744008301019806,0.7903290860755458,4.306773044537804,1776465771,,False,1,ada18_00048,2026-04-17_23-42-51,13.225146293640137,13.225146293640137,1245866,cnl-brain9,155.198.99.250,13.225146293640137,1,0.28750000000000003,ada18_00048
49,1.0,1.0,33.21,0.022087270304778972,1.25,-0.049999999999998934,0.5778994702228921,1.1381390717766633,0.7870216560850916,4.161291088218227,1776465774,,False,1,ada18_00049,2026-04-17_23-42-54,12.690362215042114,12.690362215042114,1246284,cnl-brain9,155.198.99.250,12.690362215042114,1,0.3,ada18_00049
50,1.0,1.0,31.83,0.023473827895788446,1.25,-0.049999999999998934,0.592531376759664,1.1273926767637588,0.7839269311792124,4.078109496999817,1776465775,,False,1,ada18_00050,2026-04-17_23-42-55,12.147993803024292,12.147993803024292,1246351,cnl-brain9,155.198.99.250,12.147993803024292,1,0.3125,ada18_00050
