,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_shift,logdir
49,2.0,2.0,39.39000000000073,0.0021516266804741946,1.25,1.2500000000000004,0.48864715817193005,0.7203653327568248,1759199990,,False,1,aacea_00049,2025-09-30_03-39-50,25.174002647399902,25.174002647399902,3978848,cnl-brain9,155.198.99.250,25.174002647399902,1,1.3000000000000003,aacea_00049
50,2.0,2.0,39.420000000000734,0.0017904518846894035,1.25,1.350000000000001,0.504974803173579,0.8975194799359726,1759199999,,False,1,aacea_00050,2025-09-30_03-39-59,23.4426589012146,23.4426589012146,3978830,cnl-brain9,155.198.99.250,23.4426589012146,1,1.4,aacea_00050
51,2.0,2.0,39.39000000000073,0.004786812682374908,1.25,1.4500000000000015,0.5212849444724128,0.7341580961490318,1759200009,,False,1,aacea_00051,2025-09-30_03-40-09,24.648032188415527,24.648032188415527,3978819,cnl-brain9,155.198.99.250,24.648032188415527,1,1.5000000000000004,aacea_00051
52,2.0,2.0,39.39000000000073,0.004931132907446845,1.25,1.550000000000002,0.5328966548475851,1.1601554425208795,1759200006,,False,1,aacea_00052,2025-09-30_03-40-06,21.687398433685303,21.687398433685303,3978813,cnl-brain9,155.198.99.250,21.687398433685303,1,1.6,aacea_00052
53,2.0,2.0,39.36000000000073,0.0011683389651602205,1.25,1.6500000000000008,0.5405070896819328,0.7484330642446492,1759200006,,False,1,aacea_00053,2025-09-30_03-40-06,21.527488946914673,21.527488946914673,3978798,cnl-brain9,155.198.99.250,21.527488946914673,1,1.7000000000000006,aacea_00053
54,2.0,2.0,39.420000000000734,0.003934493402812045,1.25,1.7500000000000004,0.5455125749087468,0.7616059218698115,1759200008,,False,1,aacea_00054,2025-09-30_03-40-08,22.98367166519165,22.98367166519165,3978823,cnl-brain9,155.198.99.250,22.98367166519165,1,1.8000000000000003,aacea_00054
55,2.0,2.0,39.450000000000735,0.0028697486747351064,1.25,1.850000000000001,0.5493319133722432,0.768576579797898,1759200012,,False,1,aacea_00055,2025-09-30_03-40-12,26.576233386993408,26.576233386993408,3978799,cnl-brain9,155.198.99.250,26.576233386993408,1,1.9,aacea_00055
56,2.0,2.0,39.51000000000074,0.007184729891890562,1.25,1.9500000000000015,0.5506040062791513,0.7689999184603231,1759200009,,False,1,aacea_00056,2025-09-30_03-40-09,23.166455268859863,23.166455268859863,3978812,cnl-brain9,155.198.99.250,23.166455268859863,1,2.0000000000000004,aacea_00056
57,2.0,2.0,39.450000000000735,0.0040898056792100235,1.25,2.050000000000002,0.5453636658269163,1.2211300654458506,1759200007,,False,1,aacea_00057,2025-09-30_03-40-07,21.61910080909729,21.61910080909729,3978804,cnl-brain9,155.198.99.250,21.61910080909729,1,2.1,aacea_00057
58,2.0,2.0,39.420000000000734,0.007357871174413333,1.25,2.150000000000001,0.5063787851160582,0.7809784388328277,1759200010,,False,1,aacea_00058,2025-09-30_03-40-10,24.229981184005737,24.229981184005737,3978808,cnl-brain9,155.198.99.250,24.229981184005737,1,2.2000000000000006,aacea_00058
