,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
15,1.0,1.0,45.24,0.01902058682168617,1.25,-0.049999999999998934,0.5828573662671093,1.1554887471698005,0.7917985508372045,4.284297001482309,1776466160,,False,1,a0ccd_00015,2026-04-17_23-49-20,16.15314245223999,16.15314245223999,1282044,cnl-brain9,155.198.99.250,16.15314245223999,1,0.2375,a0ccd_00015
16,1.0,1.0,38.49,0.0008676035872583476,1.25,-0.049999999999998934,0.4629859152373714,1.2450754610508257,0.8118763025819595,4.793397545880095,1776466160,,False,1,a0ccd_00016,2026-04-17_23-49-20,15.669988870620728,15.669988870620728,1282048,cnl-brain9,155.198.99.250,15.669988870620728,1,0.25,a0ccd_00016
17,1.0,1.0,37.89,0.004287174490610557,1.25,-0.049999999999998934,0.4438784895653871,1.2838037955373014,0.8160450378923658,4.858258073742974,1776466159,,False,1,a0ccd_00017,2026-04-17_23-49-19,15.157272100448608,15.157272100448608,1282047,cnl-brain9,155.198.99.250,15.157272100448608,1,0.2625,a0ccd_00017
18,1.0,1.0,36.9,0.006431153033006787,1.25,-0.049999999999998934,0.4924009745413849,1.2299957493782787,0.8020344996267419,4.564820480125607,1776466158,,False,1,a0ccd_00018,2026-04-17_23-49-18,13.946646690368652,13.946646690368652,1282049,cnl-brain9,155.198.99.250,13.946646690368652,1,0.275,a0ccd_00018
19,1.0,1.0,33.48,0.02401834104669387,1.0,0.05000000000000071,0.6789276078602322,1.1130750135449377,0.777870921002154,3.8480232607940645,1776466158,,False,1,a0ccd_00019,2026-04-17_23-49-18,13.953117847442627,13.953117847442627,1282051,cnl-brain9,155.198.99.250,13.953117847442627,1,0.28750000000000003,a0ccd_00019
20,1.0,1.0,33.51,0.023631386078188044,1.25,-0.049999999999998934,0.5904614385005407,1.1366587657047942,0.7856129788019066,4.061208579423329,1776466157,,False,1,a0ccd_00020,2026-04-17_23-49-17,13.192931890487671,13.192931890487671,1282050,cnl-brain9,155.198.99.250,13.192931890487671,1,0.3,a0ccd_00020
21,1.0,1.0,32.22,0.03852836224480871,1.25,-0.049999999999998934,0.6960525598555316,1.0832419279374645,0.774632045595456,3.7994986595317437,1776466157,,False,1,a0ccd_00021,2026-04-17_23-49-17,13.067203998565674,13.067203998565674,1282067,cnl-brain9,155.198.99.250,13.067203998565674,1,0.3125,a0ccd_00021
22,1.0,1.0,31.08,0.039099000640639314,1.25,0.05000000000000071,0.7771853600027994,1.041081766699232,0.7693867303847348,3.690756204596447,1776466156,,False,1,a0ccd_00022,2026-04-17_23-49-16,12.141640901565552,12.141640901565552,1282055,cnl-brain9,155.198.99.250,12.141640901565552,1,0.325,a0ccd_00022
23,1.0,1.0,29.49,0.025892685808991178,1.25,-0.049999999999998934,0.6309837851184135,1.143735131417315,0.7794526107807918,3.9651765689508074,1776466156,,False,1,a0ccd_00023,2026-04-17_23-49-16,11.771164178848267,11.771164178848267,1282054,cnl-brain9,155.198.99.250,11.771164178848267,1,0.3375,a0ccd_00023
24,1.0,1.0,29.88,0.03319045854650904,1.25,-0.049999999999998934,0.7237286483626053,1.071192954007023,0.7691971213592923,3.8369925585459783,1776466155,,False,1,a0ccd_00024,2026-04-17_23-49-15,11.231822729110718,11.231822729110718,1282052,cnl-brain9,155.198.99.250,11.231822729110718,1,0.35000000000000003,a0ccd_00024
25,1.0,1.0,27.72,0.028664036586065755,1.0,-0.049999999999998934,0.6464219576228039,1.0959783861769827,0.7788868241314097,4.022318840665107,1776466155,,False,1,a0ccd_00025,2026-04-17_23-49-15,11.177932977676392,11.177932977676392,1282057,cnl-brain9,155.198.99.250,11.177932977676392,1,0.3625,a0ccd_00025
26,1.0,1.0,27.09,0.028692951053551408,1.25,-0.049999999999998934,0.6248937069877978,1.093583259540862,0.7750966747128868,3.9368530303590856,1776466155,,False,1,a0ccd_00026,2026-04-17_23-49-15,10.917567253112793,10.917567253112793,1282059,cnl-brain9,155.198.99.250,10.917567253112793,1,0.375,a0ccd_00026
27,1.0,1.0,27.48,0.037958545184173076,1.25,-0.049999999999998934,0.6613290275354666,1.084892141443044,0.7732493644048543,3.8844566207404236,1776466155,,False,1,a0ccd_00027,2026-04-17_23-49-15,10.559992551803589,10.559992551803589,1282071,cnl-brain9,155.198.99.250,10.559992551803589,1,0.3875,a0ccd_00027
28,1.0,1.0,24.0,0.04642045951978879,1.25,0.05000000000000071,0.7831378780018934,1.017738297360844,0.7616805191704497,3.788484584638399,1776466154,,False,1,a0ccd_00028,2026-04-17_23-49-14,10.059141635894775,10.059141635894775,1282066,cnl-brain9,155.198.99.250,10.059141635894775,1,0.4,a0ccd_00028
29,1.0,1.0,142.35,-0.025160000858039044,1.0,-0.049999999999998934,0.2829795894321241,2.1921307390886704,0.844644551492934,4.884264810585201,1776466199,,False,1,a0ccd_00029,2026-04-17_23-49-59,54.43515157699585,54.43515157699585,1282061,cnl-brain9,155.198.99.250,54.43515157699585,1,0.05,a0ccd_00029
30,1.0,1.0,131.52,-0.020081662361632446,1.0,-0.049999999999998934,0.2634234205860855,1.4459370624043113,0.8619252190531218,4.857155385352037,1776466194,,False,1,a0ccd_00030,2026-04-17_23-49-54,49.48864674568176,49.48864674568176,1282069,cnl-brain9,155.198.99.250,49.48864674568176,1,0.0625,a0ccd_00030
31,1.0,1.0,122.52,-0.015926549221943365,1.25,-0.049999999999998934,0.2760525894601229,1.9319334125898886,0.863392252775147,5.121359158147654,1776466189,,False,1,a0ccd_00031,2026-04-17_23-49-49,44.254751205444336,44.254751205444336,1282064,cnl-brain9,155.198.99.250,44.254751205444336,1,0.07500000000000001,a0ccd_00031
32,1.0,1.0,99.15,-0.03252492119771899,1.25,-0.049999999999998934,0.2939772594299832,2.168340057096691,0.8831553263614247,5.403479898090556,1776466194,,False,1,a0ccd_00032,2026-04-17_23-49-54,36.39410209655762,36.39410209655762,1284373,cnl-brain9,155.198.99.250,36.39410209655762,1,0.08750000000000001,a0ccd_00032
33,1.0,1.0,104.22,-0.019006576871444025,1.25,-0.049999999999998934,0.26786534520118677,1.6816354728369474,0.8704891825539227,5.30343831023204,1776466194,,False,1,a0ccd_00033,2026-04-17_23-49-54,35.45917749404907,35.45917749404907,1284458,cnl-brain9,155.198.99.250,35.45917749404907,1,0.1,a0ccd_00033
34,1.0,1.0,83.52,-0.008474506625270717,1.25,-0.049999999999998934,0.34516909018392417,2.283843124888679,0.852430958496772,4.901317915831351,1776466190,,False,1,a0ccd_00034,2026-04-17_23-49-50,30.992450714111328,30.992450714111328,1284462,cnl-brain9,155.198.99.250,30.992450714111328,1,0.1125,a0ccd_00034
35,1.0,1.0,75.36,-0.007885958712035457,1.0,-0.049999999999998934,0.3405576218117252,2.8764625026950403,0.8433094425641448,4.939292046880109,1776466187,,False,1,a0ccd_00035,2026-04-17_23-49-47,28.51613140106201,28.51613140106201,1284459,cnl-brain9,155.198.99.250,28.51613140106201,1,0.125,a0ccd_00035
36,1.0,1.0,72.0,-0.0027679842353238726,1.25,-0.049999999999998934,0.3470752534752015,1.5783083785290466,0.8552474128197591,5.262931814750102,1776466185,,False,1,a0ccd_00036,2026-04-17_23-49-45,26.318922519683838,26.318922519683838,1284464,cnl-brain9,155.198.99.250,26.318922519683838,1,0.1375,a0ccd_00036
37,1.0,1.0,65.19,-0.009898353713979624,1.25,-0.049999999999998934,0.360869619484939,1.189477497918192,0.8551483626872802,5.209473374961537,1776466184,,False,1,a0ccd_00037,2026-04-17_23-49-44,24.706218719482422,24.706218719482422,1284463,cnl-brain9,155.198.99.250,24.706218719482422,1,0.15000000000000002,a0ccd_00037
38,1.0,1.0,61.62,0.009539480562771985,1.25,-0.049999999999998934,0.47368667637957884,1.3356077965678108,0.8196201991751084,4.917186772497602,1776466181,,False,1,a0ccd_00038,2026-04-17_23-49-41,22.164416313171387,22.164416313171387,1284460,cnl-brain9,155.198.99.250,22.164416313171387,1,0.1625,a0ccd_00038
39,1.0,1.0,51.36,0.003319091739178326,1.25,-0.049999999999998934,0.4875513315374653,1.371478746198833,0.8140961019616191,4.681477469622181,1776466181,,False,1,a0ccd_00039,2026-04-17_23-49-41,20.139654397964478,20.139654397964478,1285423,cnl-brain9,155.198.99.250,20.139654397964478,1,0.175,a0ccd_00039
40,1.0,1.0,56.01,-0.00224615215887658,1.25,-0.049999999999998934,0.42894572947878284,1.6814614996000128,0.8258920366515741,4.7832778316285065,1776466180,,False,1,a0ccd_00040,2026-04-17_23-49-40,19.414975881576538,19.414975881576538,1285425,cnl-brain9,155.198.99.250,19.414975881576538,1,0.1875,a0ccd_00040
41,1.0,1.0,52.71,-0.008129589733522291,1.25,-0.049999999999998934,0.40630984662372915,1.3726675030471183,0.826488305750881,4.806762143684411,1776466179,,False,1,a0ccd_00041,2026-04-17_23-49-39,18.402483701705933,18.402483701705933,1285424,cnl-brain9,155.198.99.250,18.402483701705933,1,0.2,a0ccd_00041
42,1.0,1.0,44.31,3.466893810211147e-05,1.25,-0.049999999999998934,0.4543319767628695,1.3825943130864211,0.8199889754189178,4.860526863473561,1776466178,,False,1,a0ccd_00042,2026-04-17_23-49-38,17.227411031723022,17.227411031723022,1285429,cnl-brain9,155.198.99.250,17.227411031723022,1,0.21250000000000002,a0ccd_00042
43,1.0,1.0,43.17,0.008125672727824718,1.25,-0.049999999999998934,0.4778056477951518,1.2183474386347029,0.8095209168939907,4.639502718503193,1776466179,,False,1,a0ccd_00043,2026-04-17_23-49-39,16.55491614341736,16.55491614341736,1285843,cnl-brain9,155.198.99.250,16.55491614341736,1,0.22500000000000003,a0ccd_00043
44,1.0,1.0,40.44,0.007522769252961137,1.25,-0.049999999999998934,0.4859457048789442,1.234835860381967,0.8101914742822725,4.657025733972046,1776466178,,False,1,a0ccd_00044,2026-04-17_23-49-38,15.045530796051025,15.045530796051025,1285841,cnl-brain9,155.198.99.250,15.045530796051025,1,0.2375,a0ccd_00044
45,1.0,1.0,37.77,0.02085190173616036,1.25,-0.049999999999998934,0.6564052889116785,1.1684673749136758,0.7851916934390647,4.083190478979121,1776466178,,False,1,a0ccd_00045,2026-04-17_23-49-38,14.883016586303711,14.883016586303711,1285844,cnl-brain9,155.198.99.250,14.883016586303711,1,0.25,a0ccd_00045
46,1.0,1.0,37.77,0.014397897226404499,1.25,-0.049999999999998934,0.5341972012949285,1.2112572364515828,0.799262103469499,4.379035405833726,1776466179,,False,1,a0ccd_00046,2026-04-17_23-49-39,14.201415300369263,14.201415300369263,1286133,cnl-brain9,155.198.99.250,14.201415300369263,1,0.2625,a0ccd_00046
47,1.0,1.0,34.95,0.02170851150946307,1.25,0.05000000000000071,0.5421283935589729,1.2302899104858906,0.7876263944564315,4.130425577597002,1776466178,,False,1,a0ccd_00047,2026-04-17_23-49-38,13.629058122634888,13.629058122634888,1286132,cnl-brain9,155.198.99.250,13.629058122634888,1,0.275,a0ccd_00047
48,1.0,1.0,33.15,0.02951131402639584,1.0,-0.049999999999998934,0.6162605645238086,1.1152087127244033,0.7813699867257358,3.9841043441073425,1776466179,,False,1,a0ccd_00048,2026-04-17_23-49-39,12.811089515686035,12.811089515686035,1286337,cnl-brain9,155.198.99.250,12.811089515686035,1,0.28750000000000003,a0ccd_00048
49,1.0,1.0,31.8,0.023877613135425246,1.25,-0.049999999999998934,0.5570987052008118,1.1404907502038224,0.7901792173021506,4.1688526751444615,1776466179,,False,1,a0ccd_00049,2026-04-17_23-49-39,12.463279962539673,12.463279962539673,1286338,cnl-brain9,155.198.99.250,12.463279962539673,1,0.3,a0ccd_00049
50,1.0,1.0,30.39,0.025791774526868316,1.25,-0.049999999999998934,0.6137877080716052,1.111810533548343,0.7825205682204063,4.048204772940147,1776466179,,False,1,a0ccd_00050,2026-04-17_23-49-39,12.199968814849854,12.199968814849854,1286351,cnl-brain9,155.198.99.250,12.199968814849854,1,0.3125,a0ccd_00050
51,1.0,1.0,30.84,0.018946067393418975,1.25,-0.049999999999998934,0.5915884349729894,1.1676569147795846,0.7853416198995095,4.077464935352456,1776466180,,False,1,a0ccd_00051,2026-04-17_23-49-40,11.417569398880005,11.417569398880005,1286685,cnl-brain9,155.198.99.250,11.417569398880005,1,0.325,a0ccd_00051
52,1.0,1.0,29.07,0.042421972834377986,1.25,0.05000000000000071,0.7307983516882444,1.0647102876857648,0.7697686856908941,3.7115528511373346,1776466182,,False,1,a0ccd_00052,2026-04-17_23-49-42,11.18607783317566,11.18607783317566,1286761,cnl-brain9,155.198.99.250,11.18607783317566,1,0.3375,a0ccd_00052
53,1.0,1.0,28.65,0.02457873043625325,1.25,-0.049999999999998934,0.6367496479229451,1.0981087829435183,0.7757695060283347,3.9515182992845586,1776466184,,False,1,a0ccd_00053,2026-04-17_23-49-44,10.80611538887024,10.80611538887024,1286901,cnl-brain9,155.198.99.250,10.80611538887024,1,0.35000000000000003,a0ccd_00053
54,1.0,1.0,28.23,0.031715469684708175,1.25,-0.049999999999998934,0.7636105955992445,1.0790584430256867,0.7665935771443626,3.743073373491682,1776466188,,False,1,a0ccd_00054,2026-04-17_23-49-48,10.528499364852905,10.528499364852905,1287046,cnl-brain9,155.198.99.250,10.528499364852905,1,0.3625,a0ccd_00054
55,1.0,1.0,27.36,0.05134550356636414,1.25,-0.049999999999998934,0.8397177320820584,1.0745982387440363,0.7623146862164811,3.641568304893916,1776466189,,False,1,a0ccd_00055,2026-04-17_23-49-49,9.941906452178955,9.941906452178955,1287118,cnl-brain9,155.198.99.250,9.941906452178955,1,0.375,a0ccd_00055
56,1.0,1.0,25.05,0.04848481652046388,1.0,0.05000000000000071,0.8945996399242415,1.0287301303963534,0.759829574242624,3.5190797412188566,1776466191,,False,1,a0ccd_00056,2026-04-17_23-49-51,9.888489484786987,9.888489484786987,1287206,cnl-brain9,155.198.99.250,9.888489484786987,1,0.3875,a0ccd_00056
57,1.0,1.0,24.99,0.0444059879577785,1.25,-0.049999999999998934,0.768218699356439,1.0449418919088544,0.7645539826438198,3.756485892759514,1776466190,,False,1,a0ccd_00057,2026-04-17_23-49-50,9.678673028945923,9.678673028945923,1287209,cnl-brain9,155.198.99.250,9.678673028945923,1,0.4,a0ccd_00057
58,1.0,1.0,161.82,-0.022345857664635815,1.0,-0.049999999999998934,0.2545307476236882,1.5364917994928793,0.8426473999944838,4.692909161849984,1776466235,,False,1,a0ccd_00058,2026-04-17_23-50-35,54.32217574119568,54.32217574119568,1287211,cnl-brain9,155.198.99.250,54.32217574119568,1,0.05,a0ccd_00058
59,1.0,1.0,135.09,-0.021941749966477353,1.0,-0.049999999999998934,0.27694830411830074,1.6106797930101635,0.8647952311162745,4.890544312383224,1776466228,,False,1,a0ccd_00059,2026-04-17_23-50-28,47.19818115234375,47.19818115234375,1287212,cnl-brain9,155.198.99.250,47.19818115234375,1,0.0625,a0ccd_00059
60,1.0,1.0,126.21,-0.0035263395865805514,1.25,-0.049999999999998934,0.3007758959343958,1.2644353690501384,0.8450540734311498,5.078085594315291,1776466224,,False,1,a0ccd_00060,2026-04-17_23-50-24,43.6316819190979,43.6316819190979,1287210,cnl-brain9,155.198.99.250,43.6316819190979,1,0.07500000000000001,a0ccd_00060
61,1.0,1.0,100.05,-0.010622125334228016,1.0,-0.049999999999998934,0.2889529199827807,2.4397894736672336,0.8536133351958568,4.743423739956416,1776466221,,False,1,a0ccd_00061,2026-04-17_23-50-21,38.69785451889038,38.69785451889038,1287777,cnl-brain9,155.198.99.250,38.69785451889038,1,0.08750000000000001,a0ccd_00061
62,1.0,1.0,91.29,-0.00902609167871038,1.25,-0.049999999999998934,0.3487361728249665,1.9140228245336184,0.8525399434967942,5.19324485626428,1776466217,,False,1,a0ccd_00062,2026-04-17_23-50-17,34.54024338722229,34.54024338722229,1287776,cnl-brain9,155.198.99.250,34.54024338722229,1,0.1,a0ccd_00062
63,1.0,1.0,81.51,-0.00195476474004197,1.25,-0.049999999999998934,0.34966500343768825,1.622964695010079,0.847566389867219,5.173836188726744,1776466214,,False,1,a0ccd_00063,2026-04-17_23-50-14,31.649009943008423,31.649009943008423,1287778,cnl-brain9,155.198.99.250,31.649009943008423,1,0.1125,a0ccd_00063
64,1.0,1.0,76.77,0.005639014676148246,1.25,-0.049999999999998934,0.42407574114568236,1.3951006116975782,0.8358530211442368,4.94281977024174,1776466212,,False,1,a0ccd_00064,2026-04-17_23-50-12,28.99263286590576,28.99263286590576,1287780,cnl-brain9,155.198.99.250,28.99263286590576,1,0.125,a0ccd_00064
65,1.0,1.0,70.53,-0.00762845310564364,1.25,-0.049999999999998934,0.34718110784698775,1.2349643336633622,0.8607961608795793,5.23553875348972,1776466208,,False,1,a0ccd_00065,2026-04-17_23-50-08,25.70498275756836,25.70498275756836,1287781,cnl-brain9,155.198.99.250,25.70498275756836,1,0.1375,a0ccd_00065
66,1.0,1.0,64.71,0.006588675060188898,1.25,-0.049999999999998934,0.4420366053519049,1.2240214516730374,0.82283686760499,4.833787493276697,1776466207,,False,1,a0ccd_00066,2026-04-17_23-50-07,24.642762422561646,24.642762422561646,1287796,cnl-brain9,155.198.99.250,24.642762422561646,1,0.15000000000000002,a0ccd_00066
67,1.0,1.0,62.04,0.0044418410314492895,1.25,-0.049999999999998934,0.45427212361692826,1.4576296964185906,0.8242558746197466,4.956138411983008,1776466206,,False,1,a0ccd_00067,2026-04-17_23-50-06,23.496886730194092,23.496886730194092,1287798,cnl-brain9,155.198.99.250,23.496886730194092,1,0.1625,a0ccd_00067
68,1.0,1.0,59.7,-0.006158318999603285,1.25,-0.049999999999998934,0.36442470276468386,1.5099297573418813,0.8481291285440025,5.142885591025099,1776466205,,False,1,a0ccd_00068,2026-04-17_23-50-05,22.151912450790405,22.151912450790405,1287799,cnl-brain9,155.198.99.250,22.151912450790405,1,0.175,a0ccd_00068
69,1.0,1.0,52.14,0.011647815211586643,1.25,-0.049999999999998934,0.5564523331309013,1.1974004691618076,0.7981075895394643,4.2850993135109405,1776466204,,False,1,a0ccd_00069,2026-04-17_23-50-04,19.162947177886963,19.162947177886963,1288332,cnl-brain9,155.198.99.250,19.162947177886963,1,0.1875,a0ccd_00069
70,1.0,1.0,53.61,-0.012397781117000406,1.25,-0.049999999999998934,0.4364784180615122,1.3174474609237883,0.8252749039302023,4.884086171888115,1776466203,,False,1,a0ccd_00070,2026-04-17_23-50-03,17.896867513656616,17.896867513656616,1288333,cnl-brain9,155.198.99.250,17.896867513656616,1,0.2,a0ccd_00070
71,1.0,1.0,47.43,0.00890750163338705,1.25,-0.049999999999998934,0.4945433989125614,1.225602124864869,0.8169383770432043,4.759772262113622,1776466202,,False,1,a0ccd_00071,2026-04-17_23-50-02,17.546862602233887,17.546862602233887,1288336,cnl-brain9,155.198.99.250,17.546862602233887,1,0.21250000000000002,a0ccd_00071
72,1.0,1.0,44.04,0.0010834175549665481,1.25,-0.049999999999998934,0.42360839117329885,1.2559561040818792,0.8228135109579539,4.911512127851512,1776466203,,False,1,a0ccd_00072,2026-04-17_23-50-03,16.44612407684326,16.44612407684326,1288596,cnl-brain9,155.198.99.250,16.44612407684326,1,0.22500000000000003,a0ccd_00072
73,1.0,1.0,43.02,-0.0010582441155246869,1.25,-0.049999999999998934,0.41229393801959446,1.429161208153465,0.8242745737130637,4.920503795684411,1776466202,,False,1,a0ccd_00073,2026-04-17_23-50-02,15.261491537094116,15.261491537094116,1288595,cnl-brain9,155.198.99.250,15.261491537094116,1,0.2375,a0ccd_00073
74,1.0,1.0,39.72,0.005219571153542546,1.25,-0.049999999999998934,0.4967233537216402,1.2094268597706843,0.8119802183051121,4.709184677426891,1776466201,,False,1,a0ccd_00074,2026-04-17_23-50-01,14.683990478515625,14.683990478515625,1288590,cnl-brain9,155.198.99.250,14.683990478515625,1,0.25,a0ccd_00074
75,1.0,1.0,36.24,0.007407361444233818,1.25,-0.049999999999998934,0.4587532338405551,1.2480497779371305,0.8143893696637872,4.814056519803998,1776466203,,False,1,a0ccd_00075,2026-04-17_23-50-03,14.256139039993286,14.256139039993286,1288920,cnl-brain9,155.198.99.250,14.256139039993286,1,0.2625,a0ccd_00075
76,1.0,1.0,35.88,0.015154008553232678,1.25,-0.049999999999998934,0.4889474801815523,1.327285483157117,0.8084764623058456,4.653917290965057,1776466204,,False,1,a0ccd_00076,2026-04-17_23-50-04,13.624221563339233,13.624221563339233,1289019,cnl-brain9,155.198.99.250,13.624221563339233,1,0.275,a0ccd_00076
77,1.0,1.0,33.69,0.019813978370993635,1.25,-0.049999999999998934,0.6074516842902726,1.169993931440749,0.7863657516088263,4.152404202334053,1776466204,,False,1,a0ccd_00077,2026-04-17_23-50-04,13.395681381225586,13.395681381225586,1289018,cnl-brain9,155.198.99.250,13.395681381225586,1,0.28750000000000003,a0ccd_00077
78,1.0,1.0,35.4,0.0031125456715841437,1.25,-0.049999999999998934,0.4288651158931329,1.2285733020709564,0.8139532261898081,4.759813198331447,1776466204,,False,1,a0ccd_00078,2026-04-17_23-50-04,12.799695253372192,12.799695253372192,1289021,cnl-brain9,155.198.99.250,12.799695253372192,1,0.3,a0ccd_00078
79,1.0,1.0,30.45,0.031304178903884594,1.25,-0.049999999999998934,0.6238643914961823,1.102648721015172,0.7799191611213299,4.071261510871004,1776466202,,False,1,a0ccd_00079,2026-04-17_23-50-02,11.527477979660034,11.527477979660034,1289020,cnl-brain9,155.198.99.250,11.527477979660034,1,0.3125,a0ccd_00079
80,1.0,1.0,29.7,0.025355098202981985,1.25,-0.049999999999998934,0.6832238962337036,1.1110905122470263,0.7776632250390002,3.900683425136299,1776466204,,False,1,a0ccd_00080,2026-04-17_23-50-04,11.5421142578125,11.5421142578125,1289724,cnl-brain9,155.198.99.250,11.5421142578125,1,0.325,a0ccd_00080
81,1.0,1.0,30.75,0.025731054032499312,1.25,-0.049999999999998934,0.6403515133544766,1.1368229774591216,0.7781244288745495,3.9283068435375967,1776466204,,False,1,a0ccd_00081,2026-04-17_23-50-04,11.207891702651978,11.207891702651978,1289723,cnl-brain9,155.198.99.250,11.207891702651978,1,0.3375,a0ccd_00081
