,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
0,12,11,5.1799999999999775,0.6398110209629709,0.019394009400209855,0.5862499999999999,1701366934,,False,1,a47e2_00000,2023-11-30_17-55-34,1.9455647468566895,1.9455647468566895,145465,cnl-brain9,155.198.99.250,1.9455647468566895,1,24,1.0,0.3,a47e2_00000
1,9,8,4.939999999999983,0.5435100543720818,-0.0014389166211952187,0.6487499999999999,1701366933,,False,1,a47e2_00001,2023-11-30_17-55-33,1.6727986335754395,1.6727986335754395,145609,cnl-brain9,155.198.99.250,1.6727986335754395,1,28,1.0,0.3,a47e2_00001
2,12,11,5.299999999999975,0.7744876280121229,0.012668820804311975,0.5862499999999999,1701366934,,False,1,a47e2_00002,2023-11-30_17-55-34,1.7136871814727783,1.7136871814727783,145640,cnl-brain9,155.198.99.250,1.7136871814727783,1,32,1.0,0.3,a47e2_00002
3,12,10,5.099999999999979,1.726139854608251,0.010432639733482296,0.14874999999999994,1701366934,,False,1,a47e2_00003,2023-11-30_17-55-34,1.841247320175171,1.841247320175171,145641,cnl-brain9,155.198.99.250,1.841247320175171,1,36,1.0,0.3,a47e2_00003
4,12,10,5.279999999999975,0.9896855427717988,0.020342937696901875,0.5862499999999999,1701366934,,False,1,a47e2_00004,2023-11-30_17-55-34,1.9468121528625488,1.9468121528625488,145642,cnl-brain9,155.198.99.250,1.9468121528625488,1,40,1.0,0.3,a47e2_00004
5,10,9,5.259999999999976,0.5360997935005333,0.00912231516378903,0.5862499999999999,1701366933,,False,1,a47e2_00005,2023-11-30_17-55-33,1.5338151454925537,1.5338151454925537,145643,cnl-brain9,155.198.99.250,1.5338151454925537,1,24,1.2,0.3,a47e2_00005
6,10,10,5.119999999999979,0.5151870721056988,0.010422548446914703,0.5862499999999999,1701366933,,False,1,a47e2_00006,2023-11-30_17-55-33,1.6023609638214111,1.6023609638214111,145647,cnl-brain9,155.198.99.250,1.6023609638214111,1,28,1.2,0.3,a47e2_00006
7,14,12,4.959999999999982,0.5690539934920913,0.00632549053967002,0.6487499999999999,1701366934,,False,1,a47e2_00007,2023-11-30_17-55-34,1.9018070697784424,1.9018070697784424,145656,cnl-brain9,155.198.99.250,1.9018070697784424,1,32,1.2,0.3,a47e2_00007
8,12,10,5.0399999999999805,1.0769790692892014,0.009092984475271071,0.21124999999999994,1701366934,,False,1,a47e2_00008,2023-11-30_17-55-34,2.0536434650421143,2.0536434650421143,145655,cnl-brain9,155.198.99.250,2.0536434650421143,1,36,1.2,0.3,a47e2_00008
9,9,8,5.379999999999973,0.5951635392225157,0.013366061447491528,0.6487499999999999,1701366934,,False,1,a47e2_00009,2023-11-30_17-55-34,2.025050401687622,2.025050401687622,145654,cnl-brain9,155.198.99.250,2.025050401687622,1,40,1.2,0.3,a47e2_00009
10,10,9,7.059999999999937,0.49773478010332534,0.005754446235810562,0.5862499999999999,1701366933,,False,1,a47e2_00010,2023-11-30_17-55-33,1.6289722919464111,1.6289722919464111,145653,cnl-brain9,155.198.99.250,1.6289722919464111,1,24,1.4,0.3,a47e2_00010
11,12,10,5.159999999999978,0.7110753070004299,0.011225143587639486,0.5862499999999999,1701366933,,False,1,a47e2_00011,2023-11-30_17-55-33,1.6687946319580078,1.6687946319580078,145652,cnl-brain9,155.198.99.250,1.6687946319580078,1,28,1.4,0.3,a47e2_00011
12,11,9,5.339999999999974,0.9037897370152925,0.016552501190421176,0.5862499999999999,1701366934,,False,1,a47e2_00012,2023-11-30_17-55-34,1.9502332210540771,1.9502332210540771,145651,cnl-brain9,155.198.99.250,1.9502332210540771,1,32,1.4,0.3,a47e2_00012
13,13,10,5.099999999999979,0.9664722441558491,-0.0010481282192513763,0.27374999999999994,1701366933,,False,1,a47e2_00013,2023-11-30_17-55-33,1.4458577632904053,1.4458577632904053,145658,cnl-brain9,155.198.99.250,1.4458577632904053,1,36,1.4,0.3,a47e2_00013
14,9,8,5.019999999999981,0.639317653912379,0.009476254674430362,0.6487499999999999,1701366933,,False,1,a47e2_00014,2023-11-30_17-55-33,1.5823392868041992,1.5823392868041992,145659,cnl-brain9,155.198.99.250,1.5823392868041992,1,40,1.4,0.3,a47e2_00014
15,0,0,,,,,1701366934,,False,1,a47e2_00015,2023-11-30_17-55-34,2.19454026222229,2.19454026222229,145660,cnl-brain9,155.198.99.250,2.19454026222229,1,24,1.6,0.3,a47e2_00015
16,0,0,,,,,1701366934,,False,1,a47e2_00016,2023-11-30_17-55-34,1.9519801139831543,1.9519801139831543,145661,cnl-brain9,155.198.99.250,1.9519801139831543,1,28,1.6,0.3,a47e2_00016
17,0,0,,,,,1701366933,,False,1,a47e2_00017,2023-11-30_17-55-33,1.4707746505737305,1.4707746505737305,145662,cnl-brain9,155.198.99.250,1.4707746505737305,1,32,1.6,0.3,a47e2_00017
18,0,0,,,,,1701366934,,False,1,a47e2_00018,2023-11-30_17-55-34,2.1540465354919434,2.1540465354919434,145663,cnl-brain9,155.198.99.250,2.1540465354919434,1,36,1.6,0.3,a47e2_00018
19,0,0,,,,,1701366934,,False,1,a47e2_00019,2023-11-30_17-55-34,1.8570051193237305,1.8570051193237305,145664,cnl-brain9,155.198.99.250,1.8570051193237305,1,40,1.6,0.3,a47e2_00019
20,0,0,,,,,1701366933,,False,1,a47e2_00020,2023-11-30_17-55-33,1.4918081760406494,1.4918081760406494,145665,cnl-brain9,155.198.99.250,1.4918081760406494,1,24,1.8,0.3,a47e2_00020
21,0,0,,,,,1701366933,,False,1,a47e2_00021,2023-11-30_17-55-33,1.702455997467041,1.702455997467041,145666,cnl-brain9,155.198.99.250,1.702455997467041,1,28,1.8,0.3,a47e2_00021
22,0,0,,,,,1701366933,,False,1,a47e2_00022,2023-11-30_17-55-33,1.780324935913086,1.780324935913086,145667,cnl-brain9,155.198.99.250,1.780324935913086,1,32,1.8,0.3,a47e2_00022
23,0,0,,,,,1701366934,,False,1,a47e2_00023,2023-11-30_17-55-34,1.6417953968048096,1.6417953968048096,145668,cnl-brain9,155.198.99.250,1.6417953968048096,1,36,1.8,0.3,a47e2_00023
24,0,0,,,,,1701366933,,False,1,a47e2_00024,2023-11-30_17-55-33,1.6740624904632568,1.6740624904632568,145669,cnl-brain9,155.198.99.250,1.6740624904632568,1,40,1.8,0.3,a47e2_00024
25,1,1,5.119999999999979,1.3614541659257695,0.014320592750860173,0.08624999999999994,1701366933,,False,1,a47e2_00025,2023-11-30_17-55-33,1.5399374961853027,1.5399374961853027,145670,cnl-brain9,155.198.99.250,1.5399374961853027,1,24,1.0,0.45,a47e2_00025
26,1,1,4.979999999999982,1.4526363670120408,0.019208188549400762,0.08624999999999994,1701366934,,False,1,a47e2_00026,2023-11-30_17-55-34,1.7285103797912598,1.7285103797912598,145671,cnl-brain9,155.198.99.250,1.7285103797912598,1,28,1.0,0.45,a47e2_00026
27,9,8,4.8999999999999835,0.9933759337710822,0.01947922627919174,0.33624999999999994,1701366934,,False,1,a47e2_00027,2023-11-30_17-55-34,2.0638561248779297,2.0638561248779297,145672,cnl-brain9,155.198.99.250,2.0638561248779297,1,32,1.0,0.45,a47e2_00027
28,9,9,5.239999999999976,0.7752762272771303,0.01799077632765378,0.39874999999999994,1701366934,,False,1,a47e2_00028,2023-11-30_17-55-34,1.872253656387329,1.872253656387329,145673,cnl-brain9,155.198.99.250,1.872253656387329,1,36,1.0,0.45,a47e2_00028
29,9,7,5.1799999999999775,1.0579323222305548,0.018909152119170547,0.39874999999999994,1701366934,,False,1,a47e2_00029,2023-11-30_17-55-34,1.8882174491882324,1.8882174491882324,145674,cnl-brain9,155.198.99.250,1.8882174491882324,1,40,1.0,0.45,a47e2_00029
30,1,1,5.099999999999979,1.3514637426233875,0.01729520404314555,0.08624999999999994,1701366934,,False,1,a47e2_00030,2023-11-30_17-55-34,1.7353079319000244,1.7353079319000244,145675,cnl-brain9,155.198.99.250,1.7353079319000244,1,24,1.2,0.45,a47e2_00030
31,1,1,5.159999999999978,1.322879297743116,0.00847319143797609,0.08624999999999994,1701366934,,False,1,a47e2_00031,2023-11-30_17-55-34,1.5060696601867676,1.5060696601867676,145676,cnl-brain9,155.198.99.250,1.5060696601867676,1,28,1.2,0.45,a47e2_00031
32,9,8,5.019999999999981,1.0307822887367348,0.013475590351841982,0.33624999999999994,1701366934,,False,1,a47e2_00032,2023-11-30_17-55-34,1.7865467071533203,1.7865467071533203,145679,cnl-brain9,155.198.99.250,1.7865467071533203,1,32,1.2,0.45,a47e2_00032
33,9,9,4.939999999999983,0.7688516315897742,0.021650865466633418,0.39874999999999994,1701366934,,False,1,a47e2_00033,2023-11-30_17-55-34,2.003976821899414,2.003976821899414,145681,cnl-brain9,155.198.99.250,2.003976821899414,1,36,1.2,0.45,a47e2_00033
34,9,8,4.999999999999981,1.0200547439422403,0.010651951650210267,0.39874999999999994,1701366935,,False,1,a47e2_00034,2023-11-30_17-55-35,2.0988552570343018,2.0988552570343018,145682,cnl-brain9,155.198.99.250,2.0988552570343018,1,40,1.2,0.45,a47e2_00034
35,1,1,5.019999999999981,1.2173479383673143,0.0017720956845104219,0.08624999999999994,1701366934,,False,1,a47e2_00035,2023-11-30_17-55-34,2.1755826473236084,2.1755826473236084,145685,cnl-brain9,155.198.99.250,2.1755826473236084,1,24,1.4,0.45,a47e2_00035
36,1,1,5.1799999999999775,1.446439455486837,0.014442385604245378,0.08624999999999994,1701366934,,False,1,a47e2_00036,2023-11-30_17-55-34,1.4927105903625488,1.4927105903625488,145686,cnl-brain9,155.198.99.250,1.4927105903625488,1,28,1.4,0.45,a47e2_00036
37,9,8,5.279999999999975,0.8493792931774706,0.026187897124495874,0.33624999999999994,1701366934,,False,1,a47e2_00037,2023-11-30_17-55-34,2.0443873405456543,2.0443873405456543,145688,cnl-brain9,155.198.99.250,2.0443873405456543,1,32,1.4,0.45,a47e2_00037
38,9,7,5.05999999999998,0.641282451590658,0.0142937298494058,0.39874999999999994,1701366934,,False,1,a47e2_00038,2023-11-30_17-55-34,2.0849757194519043,2.0849757194519043,145689,cnl-brain9,155.198.99.250,2.0849757194519043,1,36,1.4,0.45,a47e2_00038
39,9,8,4.8999999999999835,1.0720162849606085,0.02491209243416559,0.39874999999999994,1701366934,,False,1,a47e2_00039,2023-11-30_17-55-34,1.7382471561431885,1.7382471561431885,145691,cnl-brain9,155.198.99.250,1.7382471561431885,1,40,1.4,0.45,a47e2_00039
40,0,0,,,,,1701366935,,False,1,a47e2_00040,2023-11-30_17-55-35,2.1811819076538086,2.1811819076538086,145693,cnl-brain9,155.198.99.250,2.1811819076538086,1,24,1.6,0.45,a47e2_00040
41,0,0,,,,,1701366935,,False,1,a47e2_00041,2023-11-30_17-55-35,2.2703447341918945,2.2703447341918945,145694,cnl-brain9,155.198.99.250,2.2703447341918945,1,28,1.6,0.45,a47e2_00041
42,0,0,,,,,1701366934,,False,1,a47e2_00042,2023-11-30_17-55-34,1.8637316226959229,1.8637316226959229,145695,cnl-brain9,155.198.99.250,1.8637316226959229,1,32,1.6,0.45,a47e2_00042
43,0,0,,,,,1701366934,,False,1,a47e2_00043,2023-11-30_17-55-34,1.9812874794006348,1.9812874794006348,145699,cnl-brain9,155.198.99.250,1.9812874794006348,1,36,1.6,0.45,a47e2_00043
