,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
0,9,8,5.019999999999981,0.8771720055936206,0.014334605721028959,0.39874999999999994,1701366111,,False,1,ba9af_00000,2023-11-30_17-41-51,1.6445443630218506,1.6445443630218506,71199,cnl-brain9,155.198.99.250,1.6445443630218506,1,30,1.0,0.4,ba9af_00000
1,9,7,5.0399999999999805,0.6455440647188841,-0.001549501763215444,0.39874999999999994,1701366112,,False,1,ba9af_00001,2023-11-30_17-41-52,1.8115320205688477,1.8115320205688477,71200,cnl-brain9,155.198.99.250,1.8115320205688477,1,28,1.0,0.4,ba9af_00001
2,9,7,5.239999999999976,0.6218804989708097,0.018394478335151287,0.39874999999999994,1701366112,,False,1,ba9af_00002,2023-11-30_17-41-52,1.752814531326294,1.752814531326294,71201,cnl-brain9,155.198.99.250,1.752814531326294,1,26,1.0,0.4,ba9af_00002
3,9,8,5.199999999999977,0.7953694197463151,0.01925229921246374,0.33624999999999994,1701366112,,False,1,ba9af_00003,2023-11-30_17-41-52,1.9086897373199463,1.9086897373199463,71208,cnl-brain9,155.198.99.250,1.9086897373199463,1,24,1.0,0.4,ba9af_00003
4,9,6,4.959999999999982,0.988656036320589,0.020971019523180034,0.27374999999999994,1701366112,,False,1,ba9af_00004,2023-11-30_17-41-52,1.7954089641571045,1.7954089641571045,71212,cnl-brain9,155.198.99.250,1.7954089641571045,1,22,1.0,0.4,ba9af_00004
5,9,8,5.139999999999978,0.8233736753310347,0.02105322172827051,0.39874999999999994,1701366111,,False,1,ba9af_00005,2023-11-30_17-41-51,1.4541683197021484,1.4541683197021484,71213,cnl-brain9,155.198.99.250,1.4541683197021484,1,30,1.1,0.4,ba9af_00005
6,9,8,5.07999999999998,0.6417320770737787,0.0018393109443061162,0.39874999999999994,1701366112,,False,1,ba9af_00006,2023-11-30_17-41-52,2.0261714458465576,2.0261714458465576,71214,cnl-brain9,155.198.99.250,2.0261714458465576,1,28,1.1,0.4,ba9af_00006
7,9,8,4.999999999999981,0.9276990387925739,0.020518321490423208,0.33624999999999994,1701366112,,False,1,ba9af_00007,2023-11-30_17-41-52,1.9334759712219238,1.9334759712219238,71215,cnl-brain9,155.198.99.250,1.9334759712219238,1,26,1.1,0.4,ba9af_00007
8,9,7,5.099999999999979,0.8336168812731393,0.021476597404959663,0.33624999999999994,1701366112,,False,1,ba9af_00008,2023-11-30_17-41-52,1.786242961883545,1.786242961883545,71217,cnl-brain9,155.198.99.250,1.786242961883545,1,24,1.1,0.4,ba9af_00008
9,9,7,4.919999999999983,1.0344632275123622,0.014820946346507324,0.27374999999999994,1701366112,,False,1,ba9af_00009,2023-11-30_17-41-52,1.5823431015014648,1.5823431015014648,71218,cnl-brain9,155.198.99.250,1.5823431015014648,1,22,1.1,0.4,ba9af_00009
10,9,7,5.199999999999977,0.8759599269166863,0.007165054805329363,0.39874999999999994,1701366111,,False,1,ba9af_00010,2023-11-30_17-41-51,1.6235058307647705,1.6235058307647705,71219,cnl-brain9,155.198.99.250,1.6235058307647705,1,30,1.2,0.4,ba9af_00010
11,9,9,4.999999999999981,0.7014762331119921,0.0077858430228164854,0.39874999999999994,1701366111,,False,1,ba9af_00011,2023-11-30_17-41-51,1.3791933059692383,1.3791933059692383,71220,cnl-brain9,155.198.99.250,1.3791933059692383,1,28,1.2,0.4,ba9af_00011
12,9,8,4.939999999999983,0.93048061061919,0.006859201760182954,0.33624999999999994,1701366111,,False,1,ba9af_00012,2023-11-30_17-41-51,1.6036059856414795,1.6036059856414795,71221,cnl-brain9,155.198.99.250,1.6036059856414795,1,26,1.2,0.4,ba9af_00012
13,9,7,5.119999999999979,0.8668965376328028,0.016494073413832022,0.33624999999999994,1701366112,,False,1,ba9af_00013,2023-11-30_17-41-52,1.6843979358673096,1.6843979358673096,71222,cnl-brain9,155.198.99.250,1.6843979358673096,1,24,1.2,0.4,ba9af_00013
14,9,7,4.959999999999982,1.0635935213061807,0.0048865012267638175,0.27374999999999994,1701366111,,False,1,ba9af_00014,2023-11-30_17-41-51,1.4384748935699463,1.4384748935699463,71223,cnl-brain9,155.198.99.250,1.4384748935699463,1,22,1.2,0.4,ba9af_00014
15,9,7,5.099999999999979,0.8528975240705773,0.01850330301613745,0.39874999999999994,1701366111,,False,1,ba9af_00015,2023-11-30_17-41-51,1.578476905822754,1.578476905822754,71224,cnl-brain9,155.198.99.250,1.578476905822754,1,30,1.3,0.4,ba9af_00015
16,9,8,4.959999999999982,0.9958533298645827,-0.001985410315053171,0.33624999999999994,1701366112,,False,1,ba9af_00016,2023-11-30_17-41-52,1.8733773231506348,1.8733773231506348,71216,cnl-brain9,155.198.99.250,1.8733773231506348,1,28,1.3,0.4,ba9af_00016
17,9,8,5.279999999999975,0.9186942564105491,0.013916223471650113,0.33624999999999994,1701366112,,False,1,ba9af_00017,2023-11-30_17-41-52,2.051227331161499,2.051227331161499,71225,cnl-brain9,155.198.99.250,2.051227331161499,1,26,1.3,0.4,ba9af_00017
18,9,8,4.919999999999983,0.8116478198578079,-0.002432065789009674,0.33624999999999994,1701366112,,False,1,ba9af_00018,2023-11-30_17-41-52,1.9028377532958984,1.9028377532958984,71226,cnl-brain9,155.198.99.250,1.9028377532958984,1,24,1.3,0.4,ba9af_00018
19,8,6,5.07999999999998,0.8092636154842111,0.0029981601839558225,0.27374999999999994,1701366112,,False,1,ba9af_00019,2023-11-30_17-41-52,1.6054518222808838,1.6054518222808838,71227,cnl-brain9,155.198.99.250,1.6054518222808838,1,22,1.3,0.4,ba9af_00019
20,9,9,5.1799999999999775,0.7265562628095762,0.0031994717991824517,0.39874999999999994,1701366112,,False,1,ba9af_00020,2023-11-30_17-41-52,1.7983222007751465,1.7983222007751465,71228,cnl-brain9,155.198.99.250,1.7983222007751465,1,30,1.4,0.4,ba9af_00020
21,8,7,7.079999999999937,0.6603826924350747,0.01417865990188738,0.33624999999999994,1701366111,,False,1,ba9af_00021,2023-11-30_17-41-51,1.4314959049224854,1.4314959049224854,71229,cnl-brain9,155.198.99.250,1.4314959049224854,1,28,1.4,0.4,ba9af_00021
22,9,6,5.05999999999998,0.9548288410698246,0.012832661684722302,0.33624999999999994,1701366111,,False,1,ba9af_00022,2023-11-30_17-41-51,1.4132359027862549,1.4132359027862549,71230,cnl-brain9,155.198.99.250,1.4132359027862549,1,26,1.4,0.4,ba9af_00022
23,8,5,5.0399999999999805,0.91287613957518,0.007014639067914996,0.27374999999999994,1701366112,,False,1,ba9af_00023,2023-11-30_17-41-52,2.0989181995391846,2.0989181995391846,71231,cnl-brain9,155.198.99.250,2.0989181995391846,1,24,1.4,0.4,ba9af_00023
24,8,6,5.05999999999998,0.93276049121262,0.01654874667330153,0.27374999999999994,1701366112,,False,1,ba9af_00024,2023-11-30_17-41-52,1.7335200309753418,1.7335200309753418,71232,cnl-brain9,155.198.99.250,1.7335200309753418,1,22,1.4,0.4,ba9af_00024
25,1,1,5.019999999999981,1.453624082447292,0.013661172319598736,0.08624999999999994,1701366112,,False,1,ba9af_00025,2023-11-30_17-41-52,2.0202159881591797,2.0202159881591797,71233,cnl-brain9,155.198.99.250,2.0202159881591797,1,30,1.0,0.45,ba9af_00025
26,1,1,4.959999999999982,1.5141148471699635,0.023206727470858945,0.08624999999999994,1701366112,,False,1,ba9af_00026,2023-11-30_17-41-52,1.8160700798034668,1.8160700798034668,71234,cnl-brain9,155.198.99.250,1.8160700798034668,1,28,1.0,0.45,ba9af_00026
27,1,1,5.219999999999977,1.3215086173825268,0.010330124614726488,0.08624999999999994,1701366112,,False,1,ba9af_00027,2023-11-30_17-41-52,2.0720772743225098,2.0720772743225098,71235,cnl-brain9,155.198.99.250,2.0720772743225098,1,26,1.0,0.45,ba9af_00027
28,1,1,5.219999999999977,1.4274743865823516,0.020430433919650715,0.08624999999999994,1701366112,,False,1,ba9af_00028,2023-11-30_17-41-52,1.9960737228393555,1.9960737228393555,71236,cnl-brain9,155.198.99.250,1.9960737228393555,1,24,1.0,0.45,ba9af_00028
29,1,1,5.05999999999998,1.4571656836353004,0.026335689952721064,0.08624999999999994,1701366112,,False,1,ba9af_00029,2023-11-30_17-41-52,2.014601469039917,2.014601469039917,71237,cnl-brain9,155.198.99.250,2.014601469039917,1,22,1.0,0.45,ba9af_00029
30,5,4,5.199999999999977,0.758507960415647,0.017603481508661978,0.21124999999999994,1701366112,,False,1,ba9af_00030,2023-11-30_17-41-52,1.9948456287384033,1.9948456287384033,71238,cnl-brain9,155.198.99.250,1.9948456287384033,1,30,1.1,0.45,ba9af_00030
31,1,1,5.239999999999976,1.425918679271962,0.01501652454419955,0.08624999999999994,1701366112,,False,1,ba9af_00031,2023-11-30_17-41-52,1.815072774887085,1.815072774887085,71239,cnl-brain9,155.198.99.250,1.815072774887085,1,28,1.1,0.45,ba9af_00031
32,1,1,5.359999999999974,1.3649733920803786,0.012289140412127253,0.08624999999999994,1701366112,,False,1,ba9af_00032,2023-11-30_17-41-52,2.012751579284668,2.012751579284668,71240,cnl-brain9,155.198.99.250,2.012751579284668,1,26,1.1,0.45,ba9af_00032
33,1,1,5.0399999999999805,1.4231782872893624,0.02215043436887909,0.08624999999999994,1701366112,,False,1,ba9af_00033,2023-11-30_17-41-52,2.0148630142211914,2.0148630142211914,71241,cnl-brain9,155.198.99.250,2.0148630142211914,1,24,1.1,0.45,ba9af_00033
