,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
0,9,8,5.07999999999998,0.5794393850360514,-0.0011136129928911442,0.5862499999999999,1701368957,,False,1,59ab1_00000,2023-11-30_18-29-17,2.0937294960021973,2.0937294960021973,183217,cnl-brain9,155.198.99.250,2.0937294960021973,1,20.0,1.0,0.3,59ab1_00000
1,9,8,5.139999999999978,0.5852584935783481,0.02569935765364917,0.5862499999999999,1701368956,,False,1,59ab1_00001,2023-11-30_18-29-16,1.8362457752227783,1.8362457752227783,183218,cnl-brain9,155.198.99.250,1.8362457752227783,1,21.428571428571427,1.0,0.3,59ab1_00001
2,9,7,5.279999999999975,0.5585105498530022,0.010898094007395831,0.5862499999999999,1701368956,,False,1,59ab1_00002,2023-11-30_18-29-16,1.8647408485412598,1.8647408485412598,183219,cnl-brain9,155.198.99.250,1.8647408485412598,1,22.857142857142858,1.0,0.3,59ab1_00002
3,10,8,5.159999999999978,0.5635512812228495,0.024221360951336535,0.5862499999999999,1701368955,,False,1,59ab1_00003,2023-11-30_18-29-15,1.3297529220581055,1.3297529220581055,183220,cnl-brain9,155.198.99.250,1.3297529220581055,1,24.285714285714285,1.0,0.3,59ab1_00003
4,12,10,5.159999999999978,0.6989851858000216,0.005567514929506356,0.5862499999999999,1701368956,,False,1,59ab1_00004,2023-11-30_18-29-16,1.9022276401519775,1.9022276401519775,183221,cnl-brain9,155.198.99.250,1.9022276401519775,1,25.714285714285715,1.0,0.3,59ab1_00004
5,10,10,5.05999999999998,0.45964968333972006,0.017913097715930637,0.6487499999999999,1701368956,,False,1,59ab1_00005,2023-11-30_18-29-16,1.9159178733825684,1.9159178733825684,183222,cnl-brain9,155.198.99.250,1.9159178733825684,1,27.142857142857142,1.0,0.3,59ab1_00005
6,9,9,5.0399999999999805,0.6153500946623796,-0.003432718957711245,0.5862499999999999,1701368955,,False,1,59ab1_00006,2023-11-30_18-29-15,1.5685875415802002,1.5685875415802002,183238,cnl-brain9,155.198.99.250,1.5685875415802002,1,28.57142857142857,1.0,0.3,59ab1_00006
7,12,11,5.07999999999998,0.859813505604722,0.024166694124945987,0.5862499999999999,1701368955,,False,1,59ab1_00007,2023-11-30_18-29-15,1.4697544574737549,1.4697544574737549,183251,cnl-brain9,155.198.99.250,1.4697544574737549,1,30.0,1.0,0.3,59ab1_00007
8,12,11,5.05999999999998,0.7886906825643804,0.007769394079452985,0.5862499999999999,1701368956,,False,1,59ab1_00008,2023-11-30_18-29-16,2.110769271850586,2.110769271850586,183285,cnl-brain9,155.198.99.250,2.110769271850586,1,31.42857142857143,1.0,0.3,59ab1_00008
9,12,11,5.0399999999999805,0.46236542797046,0.025013799881716814,0.6487499999999999,1701368956,,False,1,59ab1_00009,2023-11-30_18-29-16,2.010969638824463,2.010969638824463,183423,cnl-brain9,155.198.99.250,2.010969638824463,1,32.85714285714286,1.0,0.3,59ab1_00009
10,12,10,4.879999999999984,0.8597250196324464,0.013711038538946174,0.5862499999999999,1701368956,,False,1,59ab1_00010,2023-11-30_18-29-16,1.6205265522003174,1.6205265522003174,183440,cnl-brain9,155.198.99.250,1.6205265522003174,1,34.285714285714285,1.0,0.3,59ab1_00010
11,9,8,5.279999999999975,0.5601832207731878,0.007253158993248743,0.6487499999999999,1701368956,,False,1,59ab1_00011,2023-11-30_18-29-16,1.7229399681091309,1.7229399681091309,183439,cnl-brain9,155.198.99.250,1.7229399681091309,1,35.714285714285715,1.0,0.3,59ab1_00011
12,13,10,5.299999999999975,0.45256303085235744,0.008672930028609138,0.6487499999999999,1701368956,,False,1,59ab1_00012,2023-11-30_18-29-16,2.0157647132873535,2.0157647132873535,183438,cnl-brain9,155.198.99.250,2.0157647132873535,1,37.14285714285714,1.0,0.3,59ab1_00012
13,9,8,5.099999999999979,0.9696303046123169,0.015531382639302316,0.5862499999999999,1701368955,,False,1,59ab1_00013,2023-11-30_18-29-15,1.4655823707580566,1.4655823707580566,183437,cnl-brain9,155.198.99.250,1.4655823707580566,1,38.57142857142857,1.0,0.3,59ab1_00013
14,12,12,5.099999999999979,0.5120598049736584,0.01626395085542831,0.6487499999999999,1701368956,,False,1,59ab1_00014,2023-11-30_18-29-16,1.7952756881713867,1.7952756881713867,183436,cnl-brain9,155.198.99.250,1.7952756881713867,1,40.0,1.0,0.3,59ab1_00014
15,10,9,5.3199999999999745,0.5191516594537693,0.020614700793627372,0.5862499999999999,1701368956,,False,1,59ab1_00015,2023-11-30_18-29-16,1.9047119617462158,1.9047119617462158,183435,cnl-brain9,155.198.99.250,1.9047119617462158,1,20.0,1.0888888888888888,0.3,59ab1_00015
16,9,9,5.019999999999981,0.5404133689745609,0.006857720878008733,0.5862499999999999,1701368956,,False,1,59ab1_00016,2023-11-30_18-29-16,1.4801521301269531,1.4801521301269531,183434,cnl-brain9,155.198.99.250,1.4801521301269531,1,21.428571428571427,1.0888888888888888,0.3,59ab1_00016
17,9,9,5.219999999999977,0.5380032221562832,0.012694110215674237,0.5862499999999999,1701368956,,False,1,59ab1_00017,2023-11-30_18-29-16,1.7199933528900146,1.7199933528900146,183430,cnl-brain9,155.198.99.250,1.7199933528900146,1,22.857142857142858,1.0888888888888888,0.3,59ab1_00017
18,12,12,4.799999999999986,0.9308808086830221,0.009830979472090107,0.5862499999999999,1701368956,,False,1,59ab1_00018,2023-11-30_18-29-16,1.9425106048583984,1.9425106048583984,183441,cnl-brain9,155.198.99.250,1.9425106048583984,1,24.285714285714285,1.0888888888888888,0.3,59ab1_00018
19,9,9,5.259999999999976,0.5533015291112207,0.003947163405541465,0.5862499999999999,1701368956,,False,1,59ab1_00019,2023-11-30_18-29-16,1.8556914329528809,1.8556914329528809,183442,cnl-brain9,155.198.99.250,1.8556914329528809,1,25.714285714285715,1.0888888888888888,0.3,59ab1_00019
20,12,10,5.199999999999977,0.7237034694330149,0.011433754064886004,0.5862499999999999,1701368956,,False,1,59ab1_00020,2023-11-30_18-29-16,1.8508872985839844,1.8508872985839844,183446,cnl-brain9,155.198.99.250,1.8508872985839844,1,27.142857142857142,1.0888888888888888,0.3,59ab1_00020
21,12,12,5.139999999999978,0.7916163149900349,0.017287433279880582,0.5862499999999999,1701368956,,False,1,59ab1_00021,2023-11-30_18-29-16,1.7662572860717773,1.7662572860717773,183447,cnl-brain9,155.198.99.250,1.7662572860717773,1,28.57142857142857,1.0888888888888888,0.3,59ab1_00021
