,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
0,9,12,11,7,9,4,4.919999999999983,24.25999999999957,43.04000000000113,0.851316848399,0.8633150849401271,0.8800498627158754,0.013481621957681877,-0.034533202191523116,0.013272476805431754,0.39874999999999994,0.14874999999999994,-0.03875000000000006,1701366400,,False,1,644bf_00000,2023-11-30_17-46-40,5.7079198360443115,5.7079198360443115,89544,cnl-brain9,155.198.99.250,5.7079198360443115,1,30,1.0,0.4,644bf_00000
1,9,12,14,8,7,4,5.099999999999979,24.099999999999575,44.420000000001345,0.7597273575375425,1.0673313598022334,1.2858281426157667,0.02347865671110294,-0.028182466870045886,0.008691670986128885,0.39874999999999994,0.08624999999999994,-0.03875000000000006,1701366400,,False,1,644bf_00001,2023-11-30_17-46-40,5.236527919769287,5.236527919769287,89545,cnl-brain9,155.198.99.250,5.236527919769287,1,28,1.0,0.4,644bf_00001
2,9,12,14,8,7,4,5.159999999999978,23.81999999999958,44.1400000000013,0.8615060852777382,1.7748759583147928,1.5512918763473602,0.0064808517473951,-0.033717872563083784,-0.04544130582789441,0.33624999999999994,-0.03875000000000006,-0.10125000000000006,1701366401,,False,1,644bf_00002,2023-11-30_17-46-41,6.2360124588012695,6.2360124588012695,89546,cnl-brain9,155.198.99.250,6.2360124588012695,1,26,1.0,0.4,644bf_00002
3,9,12,14,8,6,4,5.279999999999975,24.219999999999573,42.68000000000107,0.8453409010016166,1.5815729369611813,1.5021732002646409,0.022569843344644513,-0.03599002513039795,-0.0524706246901101,0.33624999999999994,-0.03875000000000006,-0.10125000000000006,1701366400,,False,1,644bf_00003,2023-11-30_17-46-40,4.971572637557983,4.971572637557983,89547,cnl-brain9,155.198.99.250,4.971572637557983,1,24,1.0,0.4,644bf_00003
4,9,12,10,7,6,5,5.219999999999977,23.85999999999958,44.32000000000133,0.7262727870461135,1.2984733698553172,1.6001416739763583,0.01937911476598142,-0.03294398027603729,-0.07780582169623906,0.33624999999999994,-0.03875000000000006,-0.16375000000000006,1701366400,,False,1,644bf_00004,2023-11-30_17-46-40,5.649423599243164,5.649423599243164,89548,cnl-brain9,155.198.99.250,5.649423599243164,1,22,1.0,0.4,644bf_00004
5,9,11,12,8,8,5,5.0399999999999805,24.37999999999957,43.200000000001154,0.8573128394488283,1.196201001965896,1.236296589910987,0.016764560619106028,-0.04080481637603561,0.03309486523006233,0.39874999999999994,0.08624999999999994,-0.03875000000000006,1701366400,,False,1,644bf_00005,2023-11-30_17-46-40,5.176523208618164,5.176523208618164,89552,cnl-brain9,155.198.99.250,5.176523208618164,1,30,1.1,0.4,644bf_00005
6,9,11,10,8,7,4,5.1799999999999775,23.999999999999577,44.18000000000131,0.7242137266957063,1.1586151327717162,1.0353992344182839,0.02214487122563502,-0.029234170363317546,0.028949745652759762,0.39874999999999994,0.08624999999999994,-0.03875000000000006,1701366400,,False,1,644bf_00006,2023-11-30_17-46-40,6.015684604644775,6.015684604644775,89562,cnl-brain9,155.198.99.250,6.015684604644775,1,28,1.1,0.4,644bf_00006
7,9,11,13,8,8,4,4.959999999999982,24.539999999999566,42.66000000000107,0.8832591482388821,0.8413213426882203,1.481248438199273,0.007597230760742368,-0.03871415393652666,-0.033166764640728985,0.33624999999999994,0.08624999999999994,-0.10125000000000006,1701366399,,False,1,644bf_00007,2023-11-30_17-46-39,4.622173547744751,4.622173547744751,89643,cnl-brain9,155.198.99.250,4.622173547744751,1,26,1.1,0.4,644bf_00007
8,9,11,13,7,7,5,5.359999999999974,24.25999999999957,42.880000000001104,0.8485285850155085,0.9234734349489957,1.2116070153222853,0.01621349921370341,-0.03996982400928373,0.001027144229480026,0.33624999999999994,0.08624999999999994,-0.03875000000000006,1701366400,,False,1,644bf_00008,2023-11-30_17-46-40,5.967137575149536,5.967137575149536,89746,cnl-brain9,155.198.99.250,5.967137575149536,1,24,1.1,0.4,644bf_00008
9,9,11,12,7,8,4,5.239999999999976,24.119999999999575,43.94000000000127,1.0566664015834666,0.8105802996777024,1.3947207931376986,0.020750470574167346,-0.02335516313119579,-0.03167823310041562,0.27374999999999994,0.08624999999999994,-0.10125000000000006,1701366401,,False,1,644bf_00009,2023-11-30_17-46-41,6.186082601547241,6.186082601547241,89750,cnl-brain9,155.198.99.250,6.186082601547241,1,22,1.1,0.4,644bf_00009
10,9,11,13,8,8,4,4.959999999999982,24.179999999999573,44.54000000000136,0.7819512190025658,1.0336047237250967,0.6930988912296073,0.016866568727993525,-0.036761667543305454,0.01294286580025461,0.39874999999999994,0.08624999999999994,0.14874999999999994,1701366400,,False,1,644bf_00010,2023-11-30_17-46-40,4.951132774353027,4.951132774353027,89751,cnl-brain9,155.198.99.250,4.951132774353027,1,30,1.2,0.4,644bf_00010
11,9,12,14,8,7,5,4.919999999999983,24.25999999999957,44.28000000000132,0.7213887758500772,1.0373417980399946,1.7731649412517951,0.01095058107457414,-0.021303591110633402,0.01264627920923489,0.39874999999999994,0.08624999999999994,-0.10125000000000006,1701366401,,False,1,644bf_00011,2023-11-30_17-46-41,5.700990200042725,5.700990200042725,89752,cnl-brain9,155.198.99.250,5.700990200042725,1,28,1.2,0.4,644bf_00011
12,9,11,11,6,7,4,4.979999999999982,23.979999999999578,44.56000000000137,1.0429651741060095,0.9162297375696832,0.7058095620953531,0.019678188347340697,-0.027349012953359564,0.012380835064081053,0.33624999999999994,0.08624999999999994,0.14874999999999994,1701366401,,False,1,644bf_00012,2023-11-30_17-46-41,6.224541664123535,6.224541664123535,89756,cnl-brain9,155.198.99.250,6.224541664123535,1,26,1.2,0.4,644bf_00012
