,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
10,12,20,20,10,13,7,5.219999999999977,23.959999999999578,42.66000000000107,0.4523332078195482,0.7353235518382892,0.7207155988940155,0.013633384677142257,0.0044529879030922315,-0.11593477112996331,0.6487499999999999,0.46124999999999994,0.5237499999999999,1701369299,,False,1,238c3_00010,2023-11-30_18-34-59,6.321745157241821,6.321745157241821,234989,cnl-brain9,155.198.99.250,6.321745157241821,1,34.285714285714285,1.0,0.3,238c3_00010
11,10,11,12,8,9,7,4.859999999999984,23.699999999999584,43.080000000001135,0.7710444650791941,1.3821194592889854,2.099479742371544,0.01254029942321766,0.5944934774546313,-0.059267053399147285,0.6487499999999999,-0.03875000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00011,2023-11-30_18-34-59,6.163807392120361,6.163807392120361,234997,cnl-brain9,155.198.99.250,6.163807392120361,1,35.714285714285715,1.0,0.3,238c3_00011
12,12,10,12,11,7,7,5.159999999999978,24.25999999999957,44.06000000000129,1.8445800014476161,0.8175918082621674,0.8623219680745751,0.029146131075975412,0.00010676955283084322,0.6172576737429447,0.14874999999999994,-0.28875000000000006,-0.28875000000000006,1701369297,,False,1,238c3_00012,2023-11-30_18-34-57,4.7614946365356445,4.7614946365356445,234998,cnl-brain9,155.198.99.250,4.7614946365356445,1,37.14285714285714,1.0,0.3,238c3_00012
13,9,13,19,8,10,8,5.199999999999977,24.519999999999566,42.62000000000106,0.5590666051577834,1.0987079898118235,2.528120800505879,0.007346701531203315,0.03855840239231334,-0.12047848827934837,0.6487499999999999,-0.03875000000000006,-0.22625000000000006,1701369298,,False,1,238c3_00013,2023-11-30_18-34-58,5.477665185928345,5.477665185928345,234999,cnl-brain9,155.198.99.250,5.477665185928345,1,38.57142857142857,1.0,0.3,238c3_00013
14,9,11,16,8,8,6,5.159999999999978,24.539999999999566,42.74000000000108,0.9805499621955067,1.535100846042652,1.7161988295852977,0.022350382856344053,0.03833778399417842,-0.056730544534922545,0.5862499999999999,-0.03875000000000006,-0.16375000000000006,1701369297,,False,1,238c3_00014,2023-11-30_18-34-57,4.304701328277588,4.304701328277588,235000,cnl-brain9,155.198.99.250,4.304701328277588,1,40.0,1.0,0.3,238c3_00014
15,9,10,11,9,8,6,4.919999999999983,24.29999999999957,44.480000000001354,0.5570258165396338,1.1613337999357356,1.1313581429682247,0.011664329383910488,0.024217513146571057,-0.03827481804872679,0.5862499999999999,0.023749999999999938,-0.10125000000000006,1701369299,,False,1,238c3_00015,2023-11-30_18-34-59,6.064599990844727,6.064599990844727,235001,cnl-brain9,155.198.99.250,6.064599990844727,1,20.0,1.0888888888888888,0.3,238c3_00015
16,9,16,17,9,10,6,5.07999999999998,24.479999999999567,43.04000000000113,0.5669238980873715,1.5575538355764222,0.9783420640379592,0.008155007175713602,0.011959166201007787,-0.026016908407900274,0.5862499999999999,-0.03875000000000006,0.33624999999999994,1701369299,,False,1,238c3_00016,2023-11-30_18-34-59,5.957368850708008,5.957368850708008,235002,cnl-brain9,155.198.99.250,5.957368850708008,1,21.428571428571427,1.0888888888888888,0.3,238c3_00016
17,9,10,10,8,9,8,5.019999999999981,23.999999999999577,44.1200000000013,0.5732501892144414,1.2777104979220781,1.9708252667349804,0.007947607120296518,0.023362052976282577,-0.0692364528709204,0.5862499999999999,-0.03875000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00017,2023-11-30_18-34-59,5.8994667530059814,5.8994667530059814,235003,cnl-brain9,155.198.99.250,5.8994667530059814,1,22.857142857142858,1.0888888888888888,0.3,238c3_00017
18,9,13,13,9,9,7,4.999999999999981,24.639999999999564,42.72000000000108,0.6281829911325996,1.0555287534270414,0.6498691088404112,0.0033984865762610728,0.02282617382366492,-0.11572580002174149,0.5862499999999999,-0.03875000000000006,0.21124999999999994,1701369298,,False,1,238c3_00018,2023-11-30_18-34-58,5.531325340270996,5.531325340270996,235004,cnl-brain9,155.198.99.250,5.531325340270996,1,24.285714285714285,1.0888888888888888,0.3,238c3_00018
19,9,10,8,9,8,5,5.139999999999978,24.37999999999957,42.820000000001095,0.5797728009423482,1.533635535877528,1.3380774170591798,0.015172687248589112,0.015571913828880346,-0.1173005891869332,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00019,2023-11-30_18-34-59,6.215850591659546,6.215850591659546,235005,cnl-brain9,155.198.99.250,6.215850591659546,1,25.714285714285715,1.0888888888888888,0.3,238c3_00019
20,12,21,19,12,12,4,4.8999999999999835,22.8599999999996,42.560000000001054,0.7582797154639457,0.9919909998806314,1.2458783664578317,0.008924905058328658,0.017409006245823422,-0.14225431638036834,0.5862499999999999,0.33624999999999994,0.33624999999999994,1701369299,,False,1,238c3_00020,2023-11-30_18-34-59,6.085428714752197,6.085428714752197,235006,cnl-brain9,155.198.99.250,6.085428714752197,1,27.142857142857142,1.0888888888888888,0.3,238c3_00020
21,11,19,15,10,12,6,5.3199999999999745,23.999999999999577,44.040000000001285,0.5538068519388522,1.3943991557190076,2.394164795574364,0.011713668889860696,0.007236356020887236,-0.13180533342962464,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369298,,False,1,238c3_00021,2023-11-30_18-34-58,5.518752574920654,5.518752574920654,235007,cnl-brain9,155.198.99.250,5.518752574920654,1,28.57142857142857,1.0888888888888888,0.3,238c3_00021
22,12,19,17,11,12,4,5.299999999999975,23.979999999999578,44.420000000001345,0.7912547482343474,0.8777734794780667,1.7944279137800336,0.017094405570176163,0.01577406851821339,-0.15734816601298973,0.5862499999999999,0.39874999999999994,-0.22625000000000006,1701369297,,False,1,238c3_00022,2023-11-30_18-34-57,4.71798038482666,4.71798038482666,235008,cnl-brain9,155.198.99.250,4.71798038482666,1,30.0,1.0888888888888888,0.3,238c3_00022
23,12,18,19,11,11,8,5.099999999999979,24.599999999999564,42.8600000000011,0.9276340008968361,0.8732052870571714,1.1344415877805558,0.014208182939207559,0.010659877116918515,-0.18124194483841538,0.5862499999999999,-0.10125000000000006,0.5237499999999999,1701369298,,False,1,238c3_00023,2023-11-30_18-34-58,5.240513563156128,5.240513563156128,235009,cnl-brain9,155.198.99.250,5.240513563156128,1,31.42857142857143,1.0888888888888888,0.3,238c3_00023
24,12,19,19,10,12,5,5.139999999999978,24.539999999999566,42.98000000000112,0.8128964191273358,0.6906246366349383,1.0088042450272257,0.010973174191731494,0.01974600565913498,-0.06842237488078917,0.5862499999999999,0.39874999999999994,0.39874999999999994,1701369299,,False,1,238c3_00024,2023-11-30_18-34-59,5.856837034225464,5.856837034225464,235010,cnl-brain9,155.198.99.250,5.856837034225464,1,32.85714285714286,1.0888888888888888,0.3,238c3_00024
25,13,11,11,10,9,6,5.339999999999974,24.459999999999567,45.18000000000146,0.6675418158951951,1.328115845978166,1.3765588966502478,-0.005519699978015935,0.2739577923925749,0.6633809166977436,0.5862499999999999,-0.28875000000000006,0.5862499999999999,1701369298,,False,1,238c3_00025,2023-11-30_18-34-58,5.506207704544067,5.506207704544067,235011,cnl-brain9,155.198.99.250,5.506207704544067,1,34.285714285714285,1.0888888888888888,0.3,238c3_00025
26,9,13,9,8,10,7,4.979999999999982,25.059999999999555,42.80000000000109,0.5670724071344628,1.0996417371948666,1.7779567991556011,0.003740959852071235,0.47253941135809563,-0.11253348201701052,0.6487499999999999,-0.03875000000000006,-0.22625000000000006,1701369298,,False,1,238c3_00026,2023-11-30_18-34-58,5.7209577560424805,5.7209577560424805,235012,cnl-brain9,155.198.99.250,5.7209577560424805,1,35.714285714285715,1.0888888888888888,0.3,238c3_00026
27,12,18,19,10,11,7,4.959999999999982,24.499999999999567,42.8600000000011,0.9384450997324849,0.8609740676747868,0.8264829837692304,0.01929965429139957,0.02050220830990801,-0.179779677949107,0.5862499999999999,-0.10125000000000006,0.5237499999999999,1701369298,,False,1,238c3_00027,2023-11-30_18-34-58,5.457947492599487,5.457947492599487,235013,cnl-brain9,155.198.99.250,5.457947492599487,1,37.14285714285714,1.0888888888888888,0.3,238c3_00027
28,11,20,18,10,12,5,5.259999999999976,24.059999999999576,43.00000000000112,0.5508970183258248,1.2939973426050286,1.3105410877831167,0.013417634714272375,0.21598727891097613,-0.21657020639259483,0.6487499999999999,-0.16375000000000006,0.39874999999999994,1701369299,,False,1,238c3_00028,2023-11-30_18-34-59,6.045062065124512,6.045062065124512,235014,cnl-brain9,155.198.99.250,6.045062065124512,1,38.57142857142857,1.0888888888888888,0.3,238c3_00028
29,12,18,18,11,11,6,4.959999999999982,24.639999999999564,42.8600000000011,0.4957154843937924,0.8393841266899035,1.2279955276168666,0.020658956534248984,0.012673618312490365,-0.18439458885599846,0.6487499999999999,-0.10125000000000006,0.46124999999999994,1701369298,,False,1,238c3_00029,2023-11-30_18-34-58,5.201927423477173,5.201927423477173,235015,cnl-brain9,155.198.99.250,5.201927423477173,1,40.0,1.0888888888888888,0.3,238c3_00029
30,9,17,16,9,10,8,5.199999999999977,24.979999999999556,42.80000000000109,0.5612058782746117,1.5844433935652842,0.8095396934586543,0.008747873280976814,0.3456614376136545,-0.03639980198134485,0.5862499999999999,-0.03875000000000006,0.33624999999999994,1701369299,,False,1,238c3_00030,2023-11-30_18-34-59,6.467292547225952,6.467292547225952,235016,cnl-brain9,155.198.99.250,6.467292547225952,1,20.0,1.1777777777777778,0.3,238c3_00030
31,9,16,16,9,12,6,4.959999999999982,25.039999999999555,43.04000000000113,0.5793603016860291,1.1467929389211098,0.8205402254054368,-0.004264344019372479,0.3884678249386483,-0.0054251478165212585,0.5862499999999999,0.023749999999999938,0.39874999999999994,1701369298,,False,1,238c3_00031,2023-11-30_18-34-58,5.114898443222046,5.114898443222046,235017,cnl-brain9,155.198.99.250,5.114898443222046,1,21.428571428571427,1.1777777777777778,0.3,238c3_00031
32,9,16,16,8,11,6,4.979999999999982,24.73999999999956,44.1200000000013,0.541393828892231,1.1131385061871772,1.6285110516360617,0.01695567998873182,0.4073688137457463,-0.0362775978774621,0.5862499999999999,0.023749999999999938,-0.10125000000000006,1701369299,,False,1,238c3_00032,2023-11-30_18-34-59,6.130108118057251,6.130108118057251,235018,cnl-brain9,155.198.99.250,6.130108118057251,1,22.857142857142858,1.1777777777777778,0.3,238c3_00032
33,12,19,17,11,11,7,5.139999999999978,24.35999999999957,44.22000000000131,0.6507101240018638,1.440944058421293,2.930597971997187,0.009206256444000749,0.15262957609662897,-0.12040831185775303,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00033,2023-11-30_18-34-59,6.277851581573486,6.277851581573486,235019,cnl-brain9,155.198.99.250,6.277851581573486,1,24.285714285714285,1.1777777777777778,0.3,238c3_00033
34,11,18,18,9,10,7,5.199999999999977,23.959999999999578,43.76000000000124,0.7955012333028522,1.05082303300111,1.6775463563303645,0.011707257741330857,0.14985722593438544,-0.10737190706815725,0.5862499999999999,-0.03875000000000006,-0.16375000000000006,1701369299,,False,1,238c3_00034,2023-11-30_18-34-59,6.386393308639526,6.386393308639526,235020,cnl-brain9,155.198.99.250,6.386393308639526,1,25.714285714285715,1.1777777777777778,0.3,238c3_00034
35,9,10,10,9,8,9,5.05999999999998,25.159999999999553,42.700000000001076,0.5733272716925193,1.350581831600336,1.365429147944237,0.0018186960463422164,0.4003321049105875,-0.1398286980346113,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00035,2023-11-30_18-34-59,5.892911911010742,5.892911911010742,235021,cnl-brain9,155.198.99.250,5.892911911010742,1,27.142857142857142,1.1777777777777778,0.3,238c3_00035
36,12,19,19,11,12,3,5.07999999999998,24.059999999999576,42.700000000001076,0.7978138808448464,0.8157523008375858,1.1981602859800797,0.011929354456602592,0.014590414063800461,-0.12395278773749918,0.5862499999999999,0.39874999999999994,0.39874999999999994,1701369298,,False,1,238c3_00036,2023-11-30_18-34-58,5.373290300369263,5.373290300369263,235022,cnl-brain9,155.198.99.250,5.373290300369263,1,28.57142857142857,1.1777777777777778,0.3,238c3_00036
37,9,11,11,9,10,6,5.019999999999981,24.999999999999556,44.44000000000135,0.5220023621091403,1.2861476802261826,1.5672101148846682,0.007462196691404799,0.4728549596934243,-0.07456760145189179,0.6487499999999999,-0.03875000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00037,2023-11-30_18-34-59,5.599549293518066,5.599549293518066,235024,cnl-brain9,155.198.99.250,5.599549293518066,1,30.0,1.1777777777777778,0.3,238c3_00037
38,11,18,16,10,11,7,5.099999999999979,24.039999999999576,43.980000000001276,0.863043051199264,1.0123157665746885,1.2509333569227004,0.0009653656169772429,0.21248600648956945,-0.10802976785636098,0.5862499999999999,-0.03875000000000006,-0.16375000000000006,1701369299,,False,1,238c3_00038,2023-11-30_18-34-59,6.173490762710571,6.173490762710571,235027,cnl-brain9,155.198.99.250,6.173490762710571,1,31.42857142857143,1.1777777777777778,0.3,238c3_00038
39,11,10,13,10,9,5,5.419999999999972,24.73999999999956,43.92000000000127,0.8193985260452045,1.345018383105347,2.094115895312551,0.008250444703352788,0.5250345240731016,-0.1015268960632113,0.5862499999999999,-0.03875000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00039,2023-11-30_18-34-59,6.404607772827148,6.404607772827148,235029,cnl-brain9,155.198.99.250,6.404607772827148,1,32.85714285714286,1.1777777777777778,0.3,238c3_00039
40,12,18,18,10,12,6,4.999999999999981,24.83999999999956,43.020000000001126,0.8668425855937836,0.8835900620017878,1.5152865760216945,0.015478433649340317,0.20511372264593103,-0.1808800944982082,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369298,,False,1,238c3_00040,2023-11-30_18-34-58,5.1697540283203125,5.1697540283203125,235031,cnl-brain9,155.198.99.250,5.1697540283203125,1,34.285714285714285,1.1777777777777778,0.3,238c3_00040
41,12,19,19,10,14,4,4.979999999999982,24.499999999999567,42.54000000000105,0.8640610231734891,1.4296333114316764,1.2593102394511309,0.021981698568435792,0.20423372847732713,-0.1959992589120867,0.5862499999999999,-0.16375000000000006,0.33624999999999994,1701369299,,False,1,238c3_00041,2023-11-30_18-34-59,6.183228254318237,6.183228254318237,235032,cnl-brain9,155.198.99.250,6.183228254318237,1,35.714285714285715,1.1777777777777778,0.3,238c3_00041
42,13,19,18,11,12,5,4.959999999999982,24.639999999999564,44.160000000001304,0.42486254898300163,1.4162243414649025,3.4010696770216167,0.0021819146222423758,0.21583348818180542,-0.12487287551776227,0.6487499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00042,2023-11-30_18-34-59,5.868323802947998,5.868323802947998,235034,cnl-brain9,155.198.99.250,5.868323802947998,1,37.14285714285714,1.1777777777777778,0.3,238c3_00042
43,9,9,13,8,8,9,5.099999999999979,25.33999999999955,42.760000000001085,0.9643596024700472,1.1560054995984073,1.6262294407691866,0.010631989263755748,0.5307152563313753,-0.11228816546450471,0.5862499999999999,-0.03875000000000006,-0.28875000000000006,1701369298,,False,1,238c3_00043,2023-11-30_18-34-58,4.90946102142334,4.90946102142334,235035,cnl-brain9,155.198.99.250,4.90946102142334,1,38.57142857142857,1.1777777777777778,0.3,238c3_00043
44,9,9,12,8,8,7,5.279999999999975,25.059999999999555,44.160000000001304,0.5888625093320863,0.9512060231333408,0.9435874376174412,0.012985992470403995,0.5203244251445576,-0.11104499897334941,0.6487499999999999,-0.03875000000000006,0.023749999999999938,1701369298,,False,1,238c3_00044,2023-11-30_18-34-58,4.812960624694824,4.812960624694824,235037,cnl-brain9,155.198.99.250,4.812960624694824,1,40.0,1.1777777777777778,0.3,238c3_00044
45,10,14,9,10,10,4,4.979999999999982,23.159999999999595,42.72000000000108,0.849773552545038,1.3206291684921123,1.7269589162274925,0.006834986249363739,0.15760900849173387,-0.17216823012779592,0.5237499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00045,2023-11-30_18-34-59,5.600824356079102,5.600824356079102,235041,cnl-brain9,155.198.99.250,5.600824356079102,1,20.0,1.2666666666666666,0.3,238c3_00045
46,9,15,14,8,12,5,5.279999999999975,25.29999999999955,43.36000000000118,0.5784175700698655,1.1964015043371974,1.6229541567517018,0.00925338911240381,0.39153598279917406,-0.004567839145149355,0.5862499999999999,0.023749999999999938,-0.10125000000000006,1701369299,,False,1,238c3_00046,2023-11-30_18-34-59,5.903228044509888,5.903228044509888,235043,cnl-brain9,155.198.99.250,5.903228044509888,1,21.428571428571427,1.2666666666666666,0.3,238c3_00046
47,10,15,16,10,12,6,5.159999999999978,24.519999999999566,42.880000000001104,0.4855064085447914,1.4046784748807954,0.6116959025473461,-0.0019060729612017102,0.018986140489588688,-0.06514454365491984,0.5862499999999999,-0.03875000000000006,0.33624999999999994,1701369298,,False,1,238c3_00047,2023-11-30_18-34-58,4.934911012649536,4.934911012649536,235047,cnl-brain9,155.198.99.250,4.934911012649536,1,22.857142857142858,1.2666666666666666,0.3,238c3_00047
48,9,12,9,9,10,5,5.239999999999976,24.899999999999558,42.68000000000107,0.5504324776852471,1.5108787933298145,1.5332811116508929,0.010368757781657911,0.4102033624305126,-0.13401271572217432,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369298,,False,1,238c3_00048,2023-11-30_18-34-58,4.640347003936768,4.640347003936768,235050,cnl-brain9,155.198.99.250,4.640347003936768,1,24.285714285714285,1.2666666666666666,0.3,238c3_00048
49,9,10,12,9,9,7,4.939999999999983,23.639999999999585,42.98000000000112,0.7852095012358605,1.102014400611748,2.212701805102151,0.006141496015489523,0.46981737457413597,-0.11525739839976556,0.5862499999999999,-0.03875000000000006,-0.28875000000000006,1701369298,,False,1,238c3_00049,2023-11-30_18-34-58,4.850701093673706,4.850701093673706,235052,cnl-brain9,155.198.99.250,4.850701093673706,1,25.714285714285715,1.2666666666666666,0.3,238c3_00049
50,12,19,18,10,11,6,5.05999999999998,24.919999999999558,42.8400000000011,0.6987807577226364,1.1653771008486185,1.2032501064163519,0.013605635438993513,0.20423917706711892,-0.05592077147647778,0.5862499999999999,-0.03875000000000006,-0.10125000000000006,1701369299,,False,1,238c3_00050,2023-11-30_18-34-59,5.794925212860107,5.794925212860107,235056,cnl-brain9,155.198.99.250,5.794925212860107,1,27.142857142857142,1.2666666666666666,0.3,238c3_00050
51,9,10,13,9,9,5,4.939999999999983,24.83999999999956,42.46000000000104,0.6123599426626415,1.0692536108180148,1.1593290361533328,0.014026292499832005,0.41675783355068785,-0.19974195898489888,0.5862499999999999,-0.10125000000000006,-0.28875000000000006,1701369299,,False,1,238c3_00051,2023-11-30_18-34-59,5.658556699752808,5.658556699752808,235058,cnl-brain9,155.198.99.250,5.658556699752808,1,28.57142857142857,1.2666666666666666,0.3,238c3_00051
52,12,18,19,10,12,8,5.1799999999999775,24.679999999999563,42.700000000001076,1.6749796671305117,0.9980105805030748,0.7251025097899838,0.01706324776062018,0.14589692129291854,-0.11311205412822312,0.14874999999999994,-0.03875000000000006,0.33624999999999994,1701369299,,False,1,238c3_00052,2023-11-30_18-34-59,6.05717921257019,6.05717921257019,235064,cnl-brain9,155.198.99.250,6.05717921257019,1,30.0,1.2666666666666666,0.3,238c3_00052
53,12,14,12,10,12,7,5.0399999999999805,24.699999999999562,42.90000000000111,0.787728397678746,1.439853120551998,1.835477620303252,0.013497198932228338,0.2100470338839031,-0.16571449502924096,0.5862499999999999,-0.10125000000000006,-0.28875000000000006,1701369299,,False,1,238c3_00053,2023-11-30_18-34-59,5.791234254837036,5.791234254837036,235067,cnl-brain9,155.198.99.250,5.791234254837036,1,31.42857142857143,1.2666666666666666,0.3,238c3_00053
54,12,19,17,11,14,7,5.119999999999979,24.659999999999563,42.68000000000107,0.8876071746594354,1.125392991851323,1.9383003019976468,0.01743809522267703,0.21151593390098022,-0.15954140694747276,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00054,2023-11-30_18-34-59,6.128629684448242,6.128629684448242,235068,cnl-brain9,155.198.99.250,6.128629684448242,1,32.85714285714286,1.2666666666666666,0.3,238c3_00054
55,12,19,18,11,12,3,4.999999999999981,24.29999999999957,43.90000000000126,0.8758141995832821,1.074207462193942,2.1655952734059403,0.0234853832081775,0.19932487441812508,-0.14236683143337947,0.5862499999999999,0.33624999999999994,-0.22625000000000006,1701369299,,False,1,238c3_00055,2023-11-30_18-34-59,5.9608728885650635,5.9608728885650635,235072,cnl-brain9,155.198.99.250,5.9608728885650635,1,34.285714285714285,1.2666666666666666,0.3,238c3_00055
56,12,18,16,10,13,7,5.3199999999999745,24.39999999999957,43.980000000001276,0.8545801702692396,1.5870871866474054,2.421295853623317,0.012365166111228842,0.2223626548967767,-0.12760883405083545,0.5862499999999999,-0.10125000000000006,-0.22625000000000006,1701369299,,False,1,238c3_00056,2023-11-30_18-34-59,6.136993646621704,6.136993646621704,235074,cnl-brain9,155.198.99.250,6.136993646621704,1,35.714285714285715,1.2666666666666666,0.3,238c3_00056
57,12,18,18,11,11,4,5.259999999999976,24.239999999999572,43.80000000000125,0.8423203758821833,0.7169258332548684,2.216503298344723,0.031315564452581435,0.15466465349538183,-0.13412933368289814,0.5862499999999999,0.33624999999999994,-0.22625000000000006,1701369299,,False,1,238c3_00057,2023-11-30_18-34-59,5.607114553451538,5.607114553451538,235075,cnl-brain9,155.198.99.250,5.607114553451538,1,37.14285714285714,1.2666666666666666,0.3,238c3_00057
