,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
42,1,1,0,1,1,0,4.999999999999981,24.699999999999562,,1.1725235765712136,0.8384511982419002,0.8384511982419002,-0.002840050164077401,-0.03201725122849297,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705291,,False,1,5c4fa_00042,2023-12-04_15-54-51,17.164751529693604,17.164751529693604,499202,cnl-brain9,155.198.99.250,17.164751529693604,1,26.0,1.2999999999999998,0.55,5c4fa_00042
43,1,1,0,1,1,0,5.05999999999998,29.799999999999454,,1.455808536893225,0.9186388333316408,0.9186388333316408,0.01685554304713288,-0.022210579052978296,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705294,,False,1,5c4fa_00043,2023-12-04_15-54-54,19.7423255443573,19.7423255443573,499204,cnl-brain9,155.198.99.250,19.7423255443573,1,29.0,1.2999999999999998,0.55,5c4fa_00043
44,1,1,0,1,1,0,4.8999999999999835,27.999999999999492,,1.5045965561292747,0.9497305342076787,0.9497305342076787,0.01871878704983354,-0.030479520820353212,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705304,,False,1,5c4fa_00044,2023-12-04_15-55-04,25.690534353256226,25.690534353256226,499205,cnl-brain9,155.198.99.250,25.690534353256226,1,32.0,1.2999999999999998,0.55,5c4fa_00044
45,1,0,0,1,0,0,5.0399999999999805,,,1.2856192811185607,1.2856192811185607,1.2856192811185607,0.016330927348791935,,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705296,,False,1,5c4fa_00045,2023-12-04_15-54-56,24.127284288406372,24.127284288406372,499206,cnl-brain9,155.198.99.250,24.127284288406372,1,20.0,1.4,0.55,5c4fa_00045
46,1,0,0,1,0,0,5.019999999999981,,,1.2700564659018865,1.2700564659018865,1.2700564659018865,0.011951154350438142,,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705287,,False,1,5c4fa_00046,2023-12-04_15-54-47,12.947529315948486,12.947529315948486,499257,cnl-brain9,155.198.99.250,12.947529315948486,1,23.0,1.4,0.55,5c4fa_00046
47,1,0,0,1,0,0,5.139999999999978,,,1.2609690218665301,1.2609690218665301,1.2609690218665301,0.006451971454429661,,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705305,,False,1,5c4fa_00047,2023-12-04_15-55-05,25.144054651260376,25.144054651260376,499207,cnl-brain9,155.198.99.250,25.144054651260376,1,26.0,1.4,0.55,5c4fa_00047
48,1,0,1,1,0,1,6.879999999999941,,54.50000000000292,1.2885039895571484,1.2885039895571484,0.8707183169216747,0.006205071340533608,,-0.017789269782231165,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705290,,False,1,5c4fa_00048,2023-12-04_15-54-50,17.3002610206604,17.3002610206604,499209,cnl-brain9,155.198.99.250,17.3002610206604,1,29.0,1.4,0.55,5c4fa_00048
49,1,0,0,1,0,0,7.159999999999935,,,1.3550430757558034,1.3550430757558034,1.3550430757558034,0.009969455385509196,,,0.08624999999999994,0.08624999999999994,0.08624999999999994,1701705292,,False,1,5c4fa_00049,2023-12-04_15-54-52,16.82966947555542,16.82966947555542,499211,cnl-brain9,155.198.99.250,16.82966947555542,1,32.0,1.4,0.55,5c4fa_00049
50,1,3,1,1,3,1,5.07999999999998,24.219999999999573,45.22000000000147,1.2950282576450323,0.9723832907401134,0.8271823648326093,0.0163633278954729,-0.048154648364448494,0.02432593036874975,0.08624999999999994,-0.03875000000000006,0.023749999999999938,1701705302,,False,1,5c4fa_00050,2023-12-04_15-55-02,18.54122805595398,18.54122805595398,499201,cnl-brain9,155.198.99.250,18.54122805595398,1,20.0,1.0,0.6,5c4fa_00050
51,1,2,3,1,2,2,5.199999999999977,24.39999999999957,45.36000000000149,1.3472727335349575,1.088195197096682,0.7086409700015532,0.017272824179779267,-0.027328538775979627,0.02577500791451459,0.08624999999999994,-0.03875000000000006,0.08624999999999994,1701705291,,False,1,5c4fa_00051,2023-12-04_15-54-51,15.092551708221436,15.092551708221436,499215,cnl-brain9,155.198.99.250,15.092551708221436,1,23.0,1.0,0.6,5c4fa_00051
