,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/BTSP_lr_fact,config/inhibit_weight,config/regularization_alpha,logdir
10,10,8,5.1799999999999775,0.9991609724236856,0.008241423081972954,-0.30437500000000006,1701701068,,False,1,9c1e1_00010,2023-12-04_14-44-28,1.4795138835906982,1.4795138835906982,405045,cnl-brain9,155.198.99.250,1.4795138835906982,1,34.285714285714285,1.0,0.3,9c1e1_00010
11,9,8,4.879999999999984,1.0286554716747738,0.0005137321928667671,-0.30437500000000006,1701701068,,False,1,9c1e1_00011,2023-12-04_14-44-28,1.6042044162750244,1.6042044162750244,405044,cnl-brain9,155.198.99.250,1.6042044162750244,1,35.714285714285715,1.0,0.3,9c1e1_00011
12,10,9,5.239999999999976,1.0024071321322037,0.0019324212485924974,-0.30437500000000006,1701701068,,False,1,9c1e1_00012,2023-12-04_14-44-28,1.6501550674438477,1.6501550674438477,405049,cnl-brain9,155.198.99.250,1.6501550674438477,1,37.14285714285714,1.0,0.3,9c1e1_00012
13,9,7,5.1799999999999775,0.9131949797862526,0.003847267261116394,-0.21062500000000006,1701701069,,False,1,9c1e1_00013,2023-12-04_14-44-29,1.6804203987121582,1.6804203987121582,405050,cnl-brain9,155.198.99.250,1.6804203987121582,1,38.57142857142857,1.0,0.3,9c1e1_00013
14,11,9,5.159999999999978,0.9007471279619494,0.013201369954032094,-0.17937500000000006,1701701068,,False,1,9c1e1_00014,2023-12-04_14-44-28,1.6177780628204346,1.6177780628204346,405051,cnl-brain9,155.198.99.250,1.6177780628204346,1,40.0,1.0,0.3,9c1e1_00014
15,9,8,5.479999999999971,1.3970906122379922,0.0012334257619369682,0.6018749999999999,1701701068,,False,1,9c1e1_00015,2023-12-04_14-44-28,1.8574836254119873,1.8574836254119873,405052,cnl-brain9,155.198.99.250,1.8574836254119873,1,20.0,1.0888888888888888,0.3,9c1e1_00015
16,9,7,4.939999999999983,0.8999672392725877,0.00812047159450513,0.6643749999999999,1701701068,,False,1,9c1e1_00016,2023-12-04_14-44-28,1.7783055305480957,1.7783055305480957,405053,cnl-brain9,155.198.99.250,1.7783055305480957,1,21.428571428571427,1.0888888888888888,0.3,9c1e1_00016
17,9,7,5.07999999999998,0.9064568537388337,-0.016907704929344014,0.6643749999999999,1701701069,,False,1,9c1e1_00017,2023-12-04_14-44-29,1.9411308765411377,1.9411308765411377,405054,cnl-brain9,155.198.99.250,1.9411308765411377,1,22.857142857142858,1.0888888888888888,0.3,9c1e1_00017
18,9,7,5.159999999999978,1.0781735226195925,-0.0030153130707230025,0.6331249999999999,1701701069,,False,1,9c1e1_00018,2023-12-04_14-44-29,1.7555997371673584,1.7555997371673584,405055,cnl-brain9,155.198.99.250,1.7555997371673584,1,24.285714285714285,1.0888888888888888,0.3,9c1e1_00018
19,9,7,5.119999999999979,1.042112123275946,0.0007238126513267051,0.6643749999999999,1701701068,,False,1,9c1e1_00019,2023-12-04_14-44-28,1.380216360092163,1.380216360092163,405056,cnl-brain9,155.198.99.250,1.380216360092163,1,25.714285714285715,1.0888888888888888,0.3,9c1e1_00019
20,9,7,5.159999999999978,0.9742908461968565,-0.005319313932657832,0.6643749999999999,1701701068,,False,1,9c1e1_00020,2023-12-04_14-44-28,1.7102985382080078,1.7102985382080078,405057,cnl-brain9,155.198.99.250,1.7102985382080078,1,27.142857142857142,1.0888888888888888,0.3,9c1e1_00020
21,9,8,5.239999999999976,0.9981397446065395,-5.359175524677351e-05,0.6643749999999999,1701701068,,False,1,9c1e1_00021,2023-12-04_14-44-28,1.4873347282409668,1.4873347282409668,405058,cnl-brain9,155.198.99.250,1.4873347282409668,1,28.57142857142857,1.0888888888888888,0.3,9c1e1_00021
22,10,8,5.159999999999978,0.8567693304370521,5.452287613283424e-05,-0.21062500000000006,1701701069,,False,1,9c1e1_00022,2023-12-04_14-44-29,2.11942720413208,2.11942720413208,405059,cnl-brain9,155.198.99.250,2.11942720413208,1,30.0,1.0888888888888888,0.3,9c1e1_00022
23,10,8,4.919999999999983,1.0243672271108473,-0.004940490829117183,-0.30437500000000006,1701701069,,False,1,9c1e1_00023,2023-12-04_14-44-29,1.8222744464874268,1.8222744464874268,405060,cnl-brain9,155.198.99.250,1.8222744464874268,1,31.42857142857143,1.0888888888888888,0.3,9c1e1_00023
24,9,8,5.119999999999979,0.9782443096061412,0.00043178342227401245,-0.30437500000000006,1701701069,,False,1,9c1e1_00024,2023-12-04_14-44-29,1.9920768737792969,1.9920768737792969,405061,cnl-brain9,155.198.99.250,1.9920768737792969,1,32.85714285714286,1.0888888888888888,0.3,9c1e1_00024
25,9,8,5.07999999999998,1.0372026636774474,-0.00208822518188978,-0.30437500000000006,1701701068,,False,1,9c1e1_00025,2023-12-04_14-44-28,1.4999451637268066,1.4999451637268066,405062,cnl-brain9,155.198.99.250,1.4999451637268066,1,34.285714285714285,1.0888888888888888,0.3,9c1e1_00025
26,9,7,5.139999999999978,0.9399201115071688,0.003377143346297129,-0.21062500000000006,1701701069,,False,1,9c1e1_00026,2023-12-04_14-44-29,1.8880882263183594,1.8880882263183594,405063,cnl-brain9,155.198.99.250,1.8880882263183594,1,35.714285714285715,1.0888888888888888,0.3,9c1e1_00026
27,9,7,5.199999999999977,1.0959496130913238,0.0006296815728722427,-0.27312500000000006,1701701068,,False,1,9c1e1_00027,2023-12-04_14-44-28,1.5864853858947754,1.5864853858947754,405064,cnl-brain9,155.198.99.250,1.5864853858947754,1,37.14285714285714,1.0888888888888888,0.3,9c1e1_00027
28,9,7,4.959999999999982,1.049349974980049,-0.010789229876266626,-0.17937500000000006,1701701068,,False,1,9c1e1_00028,2023-12-04_14-44-28,1.4709670543670654,1.4709670543670654,405065,cnl-brain9,155.198.99.250,1.4709670543670654,1,38.57142857142857,1.0888888888888888,0.3,9c1e1_00028
29,10,8,4.999999999999981,1.137193063703702,-0.001556876097948745,-0.27312500000000006,1701701068,,False,1,9c1e1_00029,2023-12-04_14-44-28,1.6159138679504395,1.6159138679504395,405066,cnl-brain9,155.198.99.250,1.6159138679504395,1,40.0,1.0888888888888888,0.3,9c1e1_00029
30,9,8,5.099999999999979,1.1655366605242587,-0.002847187162621334,0.6331249999999999,1701701068,,False,1,9c1e1_00030,2023-12-04_14-44-28,1.6800432205200195,1.6800432205200195,405067,cnl-brain9,155.198.99.250,1.6800432205200195,1,20.0,1.1777777777777778,0.3,9c1e1_00030
31,9,8,5.119999999999979,0.7980384059403677,0.00040731208139255237,0.6643749999999999,1701701069,,False,1,9c1e1_00031,2023-12-04_14-44-29,2.0288429260253906,2.0288429260253906,405068,cnl-brain9,155.198.99.250,2.0288429260253906,1,21.428571428571427,1.1777777777777778,0.3,9c1e1_00031
32,9,7,5.279999999999975,0.8721072589338673,-4.746944525135799e-05,0.6643749999999999,1701701069,,False,1,9c1e1_00032,2023-12-04_14-44-29,2.095303773880005,2.095303773880005,405069,cnl-brain9,155.198.99.250,2.095303773880005,1,22.857142857142858,1.1777777777777778,0.3,9c1e1_00032
33,8,7,6.759999999999944,1.2534028483645965,-0.004070712633120643,0.6331249999999999,1701701068,,False,1,9c1e1_00033,2023-12-04_14-44-28,1.90859055519104,1.90859055519104,405070,cnl-brain9,155.198.99.250,1.90859055519104,1,24.285714285714285,1.1777777777777778,0.3,9c1e1_00033
34,9,7,5.07999999999998,0.8661854481901745,-0.003113114186347632,0.6643749999999999,1701701069,,False,1,9c1e1_00034,2023-12-04_14-44-29,2.0246143341064453,2.0246143341064453,405072,cnl-brain9,155.198.99.250,2.0246143341064453,1,25.714285714285715,1.1777777777777778,0.3,9c1e1_00034
35,9,7,5.339999999999974,0.9504805081151588,0.0024343386452457816,0.6643749999999999,1701701069,,False,1,9c1e1_00035,2023-12-04_14-44-29,2.1067662239074707,2.1067662239074707,405073,cnl-brain9,155.198.99.250,2.1067662239074707,1,27.142857142857142,1.1777777777777778,0.3,9c1e1_00035
36,9,7,5.0399999999999805,1.1091501532988945,-0.01152110709123566,0.6643749999999999,1701701068,,False,1,9c1e1_00036,2023-12-04_14-44-28,1.4596233367919922,1.4596233367919922,405074,cnl-brain9,155.198.99.250,1.4596233367919922,1,28.57142857142857,1.1777777777777778,0.3,9c1e1_00036
37,10,8,5.05999999999998,1.034809256078305,0.003142747975137916,-0.27312500000000006,1701701068,,False,1,9c1e1_00037,2023-12-04_14-44-28,1.4395101070404053,1.4395101070404053,405076,cnl-brain9,155.198.99.250,1.4395101070404053,1,30.0,1.1777777777777778,0.3,9c1e1_00037
38,8,7,6.93999999999994,0.8484604255289658,-0.012829552498142771,0.6643749999999999,1701701069,,False,1,9c1e1_00038,2023-12-04_14-44-29,2.1403183937072754,2.1403183937072754,405078,cnl-brain9,155.198.99.250,2.1403183937072754,1,31.42857142857143,1.1777777777777778,0.3,9c1e1_00038
39,9,8,5.159999999999978,1.0906829179689916,-0.00807665714798278,-0.30437500000000006,1701701069,,False,1,9c1e1_00039,2023-12-04_14-44-29,1.7148404121398926,1.7148404121398926,405079,cnl-brain9,155.198.99.250,1.7148404121398926,1,32.85714285714286,1.1777777777777778,0.3,9c1e1_00039
40,9,8,5.139999999999978,1.0331465484024727,-0.013194498634286345,0.6643749999999999,1701701069,,False,1,9c1e1_00040,2023-12-04_14-44-29,1.8861041069030762,1.8861041069030762,405083,cnl-brain9,155.198.99.250,1.8861041069030762,1,34.285714285714285,1.1777777777777778,0.3,9c1e1_00040
41,9,7,5.279999999999975,1.0212719872926972,-0.0016209879777003833,-0.30437500000000006,1701701069,,False,1,9c1e1_00041,2023-12-04_14-44-29,2.102907657623291,2.102907657623291,405086,cnl-brain9,155.198.99.250,2.102907657623291,1,35.714285714285715,1.1777777777777778,0.3,9c1e1_00041
42,9,8,5.1799999999999775,1.1081974013502895,-0.00867932325353582,-0.30437500000000006,1701701069,,False,1,9c1e1_00042,2023-12-04_14-44-29,1.9579412937164307,1.9579412937164307,405090,cnl-brain9,155.198.99.250,1.9579412937164307,1,37.14285714285714,1.1777777777777778,0.3,9c1e1_00042
43,10,8,5.05999999999998,0.9106406051841698,-0.0007861321028743706,-0.14812500000000006,1701701069,,False,1,9c1e1_00043,2023-12-04_14-44-29,1.8556993007659912,1.8556993007659912,405092,cnl-brain9,155.198.99.250,1.8556993007659912,1,38.57142857142857,1.1777777777777778,0.3,9c1e1_00043
44,8,6,7.039999999999938,0.9113095174152864,-0.0034113816105935113,-0.30437500000000006,1701701068,,False,1,9c1e1_00044,2023-12-04_14-44-28,1.6386377811431885,1.6386377811431885,405093,cnl-brain9,155.198.99.250,1.6386377811431885,1,40.0,1.1777777777777778,0.3,9c1e1_00044
45,0,0,,,,,1701701069,,False,1,9c1e1_00045,2023-12-04_14-44-29,1.8296115398406982,1.8296115398406982,405094,cnl-brain9,155.198.99.250,1.8296115398406982,1,20.0,1.2666666666666666,0.3,9c1e1_00045
46,0,0,,,,,1701701069,,False,1,9c1e1_00046,2023-12-04_14-44-29,1.8114769458770752,1.8114769458770752,405095,cnl-brain9,155.198.99.250,1.8114769458770752,1,21.428571428571427,1.2666666666666666,0.3,9c1e1_00046
47,3,3,15.759999999999753,1.0077923460826808,-0.017952957677886627,0.28937499999999994,1701701069,,False,1,9c1e1_00047,2023-12-04_14-44-29,2.0413804054260254,2.0413804054260254,405097,cnl-brain9,155.198.99.250,2.0413804054260254,1,22.857142857142858,1.2666666666666666,0.3,9c1e1_00047
48,0,0,,,,,1701701069,,False,1,9c1e1_00048,2023-12-04_14-44-29,1.9936280250549316,1.9936280250549316,405099,cnl-brain9,155.198.99.250,1.9936280250549316,1,24.285714285714285,1.2666666666666666,0.3,9c1e1_00048
49,0,0,,,,,1701701069,,False,1,9c1e1_00049,2023-12-04_14-44-29,2.1227967739105225,2.1227967739105225,405100,cnl-brain9,155.198.99.250,2.1227967739105225,1,25.714285714285715,1.2666666666666666,0.3,9c1e1_00049
50,0,0,,,,,1701701068,,False,1,9c1e1_00050,2023-12-04_14-44-28,1.6363563537597656,1.6363563537597656,405101,cnl-brain9,155.198.99.250,1.6363563537597656,1,27.142857142857142,1.2666666666666666,0.3,9c1e1_00050
51,1,1,19.779999999999667,0.946742072831872,-0.01556989571259415,0.07062499999999994,1701701069,,False,1,9c1e1_00051,2023-12-04_14-44-29,1.7946686744689941,1.7946686744689941,405102,cnl-brain9,155.198.99.250,1.7946686744689941,1,28.57142857142857,1.2666666666666666,0.3,9c1e1_00051
52,0,0,,,,,1701701068,,False,1,9c1e1_00052,2023-12-04_14-44-28,1.4748256206512451,1.4748256206512451,405104,cnl-brain9,155.198.99.250,1.4748256206512451,1,30.0,1.2666666666666666,0.3,9c1e1_00052
53,0,0,,,,,1701701069,,False,1,9c1e1_00053,2023-12-04_14-44-29,2.157435655593872,2.157435655593872,405107,cnl-brain9,155.198.99.250,2.157435655593872,1,31.42857142857143,1.2666666666666666,0.3,9c1e1_00053
54,0,0,,,,,1701701069,,False,1,9c1e1_00054,2023-12-04_14-44-29,1.7682774066925049,1.7682774066925049,405109,cnl-brain9,155.198.99.250,1.7682774066925049,1,32.85714285714286,1.2666666666666666,0.3,9c1e1_00054
55,10,9,4.979999999999982,0.8698004894236419,-0.010639910816491072,-0.17937500000000006,1701701069,,False,1,9c1e1_00055,2023-12-04_14-44-29,1.803391456604004,1.803391456604004,405111,cnl-brain9,155.198.99.250,1.803391456604004,1,34.285714285714285,1.2666666666666666,0.3,9c1e1_00055
56,0,0,,,,,1701701068,,False,1,9c1e1_00056,2023-12-04_14-44-28,1.4856843948364258,1.4856843948364258,405113,cnl-brain9,155.198.99.250,1.4856843948364258,1,35.714285714285715,1.2666666666666666,0.3,9c1e1_00056
57,0,0,,,,,1701701069,,False,1,9c1e1_00057,2023-12-04_14-44-29,2.120309352874756,2.120309352874756,405114,cnl-brain9,155.198.99.250,2.120309352874756,1,37.14285714285714,1.2666666666666666,0.3,9c1e1_00057
58,0,0,,,,,1701701069,,False,1,9c1e1_00058,2023-12-04_14-44-29,2.111508369445801,2.111508369445801,405116,cnl-brain9,155.198.99.250,2.111508369445801,1,38.57142857142857,1.2666666666666666,0.3,9c1e1_00058
59,6,6,10.559999999999864,1.1537034117828455,-0.012188469212809694,0.6018749999999999,1701701069,,False,1,9c1e1_00059,2023-12-04_14-44-29,2.029161214828491,2.029161214828491,405119,cnl-brain9,155.198.99.250,2.029161214828491,1,40.0,1.2666666666666666,0.3,9c1e1_00059
60,0,0,,,,,1701701068,,False,1,9c1e1_00060,2023-12-04_14-44-28,1.7166376113891602,1.7166376113891602,405121,cnl-brain9,155.198.99.250,1.7166376113891602,1,20.0,1.3555555555555556,0.3,9c1e1_00060
61,0,0,,,,,1701701069,,False,1,9c1e1_00061,2023-12-04_14-44-29,2.1067662239074707,2.1067662239074707,405122,cnl-brain9,155.198.99.250,2.1067662239074707,1,21.428571428571427,1.3555555555555556,0.3,9c1e1_00061
62,0,0,,,,,1701701069,,False,1,9c1e1_00062,2023-12-04_14-44-29,2.1798200607299805,2.1798200607299805,405124,cnl-brain9,155.198.99.250,2.1798200607299805,1,22.857142857142858,1.3555555555555556,0.3,9c1e1_00062
63,0,0,,,,,1701701069,,False,1,9c1e1_00063,2023-12-04_14-44-29,1.7566540241241455,1.7566540241241455,405125,cnl-brain9,155.198.99.250,1.7566540241241455,1,24.285714285714285,1.3555555555555556,0.3,9c1e1_00063
64,0,0,,,,,1701701069,,False,1,9c1e1_00064,2023-12-04_14-44-29,1.9816150665283203,1.9816150665283203,405129,cnl-brain9,155.198.99.250,1.9816150665283203,1,25.714285714285715,1.3555555555555556,0.3,9c1e1_00064
65,0,0,,,,,1701701069,,False,1,9c1e1_00065,2023-12-04_14-44-29,1.9063150882720947,1.9063150882720947,405130,cnl-brain9,155.198.99.250,1.9063150882720947,1,27.142857142857142,1.3555555555555556,0.3,9c1e1_00065
66,0,0,,,,,1701701069,,False,1,9c1e1_00066,2023-12-04_14-44-29,2.058901786804199,2.058901786804199,405131,cnl-brain9,155.198.99.250,2.058901786804199,1,28.57142857142857,1.3555555555555556,0.3,9c1e1_00066
67,0,0,,,,,1701701069,,False,1,9c1e1_00067,2023-12-04_14-44-29,1.6836116313934326,1.6836116313934326,405134,cnl-brain9,155.198.99.250,1.6836116313934326,1,30.0,1.3555555555555556,0.3,9c1e1_00067
68,0,0,,,,,1701701069,,False,1,9c1e1_00068,2023-12-04_14-44-29,2.105436325073242,2.105436325073242,405138,cnl-brain9,155.198.99.250,2.105436325073242,1,31.42857142857143,1.3555555555555556,0.3,9c1e1_00068
69,0,0,,,,,1701701069,,False,1,9c1e1_00069,2023-12-04_14-44-29,1.5659973621368408,1.5659973621368408,405139,cnl-brain9,155.198.99.250,1.5659973621368408,1,32.85714285714286,1.3555555555555556,0.3,9c1e1_00069
70,0,0,,,,,1701701069,,False,1,9c1e1_00070,2023-12-04_14-44-29,1.8084874153137207,1.8084874153137207,405140,cnl-brain9,155.198.99.250,1.8084874153137207,1,34.285714285714285,1.3555555555555556,0.3,9c1e1_00070
71,0,0,,,,,1701701069,,False,1,9c1e1_00071,2023-12-04_14-44-29,1.8930420875549316,1.8930420875549316,405142,cnl-brain9,155.198.99.250,1.8930420875549316,1,35.714285714285715,1.3555555555555556,0.3,9c1e1_00071
72,0,0,,,,,1701701069,,False,1,9c1e1_00072,2023-12-04_14-44-29,2.0279059410095215,2.0279059410095215,405144,cnl-brain9,155.198.99.250,2.0279059410095215,1,37.14285714285714,1.3555555555555556,0.3,9c1e1_00072
73,0,0,,,,,1701701069,,False,1,9c1e1_00073,2023-12-04_14-44-29,1.9071102142333984,1.9071102142333984,405146,cnl-brain9,155.198.99.250,1.9071102142333984,1,38.57142857142857,1.3555555555555556,0.3,9c1e1_00073
74,0,0,,,,,1701701069,,False,1,9c1e1_00074,2023-12-04_14-44-29,1.6253180503845215,1.6253180503845215,405147,cnl-brain9,155.198.99.250,1.6253180503845215,1,40.0,1.3555555555555556,0.3,9c1e1_00074
75,0,0,,,,,1701701069,,False,1,9c1e1_00075,2023-12-04_14-44-29,2.0081262588500977,2.0081262588500977,405150,cnl-brain9,155.198.99.250,2.0081262588500977,1,20.0,1.4444444444444444,0.3,9c1e1_00075
76,0,0,,,,,1701701069,,False,1,9c1e1_00076,2023-12-04_14-44-29,1.6106061935424805,1.6106061935424805,405152,cnl-brain9,155.198.99.250,1.6106061935424805,1,21.428571428571427,1.4444444444444444,0.3,9c1e1_00076
77,0,0,,,,,1701701069,,False,1,9c1e1_00077,2023-12-04_14-44-29,1.816014051437378,1.816014051437378,405153,cnl-brain9,155.198.99.250,1.816014051437378,1,22.857142857142858,1.4444444444444444,0.3,9c1e1_00077
78,0,0,,,,,1701701069,,False,1,9c1e1_00078,2023-12-04_14-44-29,1.840879201889038,1.840879201889038,405154,cnl-brain9,155.198.99.250,1.840879201889038,1,24.285714285714285,1.4444444444444444,0.3,9c1e1_00078
79,0,0,,,,,1701701069,,False,1,9c1e1_00079,2023-12-04_14-44-29,2.133545160293579,2.133545160293579,405157,cnl-brain9,155.198.99.250,2.133545160293579,1,25.714285714285715,1.4444444444444444,0.3,9c1e1_00079
80,0,0,,,,,1701701069,,False,1,9c1e1_00080,2023-12-04_14-44-29,1.8404972553253174,1.8404972553253174,405159,cnl-brain9,155.198.99.250,1.8404972553253174,1,27.142857142857142,1.4444444444444444,0.3,9c1e1_00080
81,0,0,,,,,1701701069,,False,1,9c1e1_00081,2023-12-04_14-44-29,2.0098259449005127,2.0098259449005127,405161,cnl-brain9,155.198.99.250,2.0098259449005127,1,28.57142857142857,1.4444444444444444,0.3,9c1e1_00081
82,0,0,,,,,1701701069,,False,1,9c1e1_00082,2023-12-04_14-44-29,1.9234018325805664,1.9234018325805664,405163,cnl-brain9,155.198.99.250,1.9234018325805664,1,30.0,1.4444444444444444,0.3,9c1e1_00082
83,0,0,,,,,1701701069,,False,1,9c1e1_00083,2023-12-04_14-44-29,1.915743112564087,1.915743112564087,405164,cnl-brain9,155.198.99.250,1.915743112564087,1,31.42857142857143,1.4444444444444444,0.3,9c1e1_00083
84,0,0,,,,,1701701069,,False,1,9c1e1_00084,2023-12-04_14-44-29,2.0255684852600098,2.0255684852600098,405165,cnl-brain9,155.198.99.250,2.0255684852600098,1,32.85714285714286,1.4444444444444444,0.3,9c1e1_00084
85,0,0,,,,,1701701069,,False,1,9c1e1_00085,2023-12-04_14-44-29,1.9428489208221436,1.9428489208221436,405167,cnl-brain9,155.198.99.250,1.9428489208221436,1,34.285714285714285,1.4444444444444444,0.3,9c1e1_00085
86,0,0,,,,,1701701069,,False,1,9c1e1_00086,2023-12-04_14-44-29,1.8950581550598145,1.8950581550598145,405170,cnl-brain9,155.198.99.250,1.8950581550598145,1,35.714285714285715,1.4444444444444444,0.3,9c1e1_00086
87,0,0,,,,,1701701069,,False,1,9c1e1_00087,2023-12-04_14-44-29,1.9819560050964355,1.9819560050964355,405171,cnl-brain9,155.198.99.250,1.9819560050964355,1,37.14285714285714,1.4444444444444444,0.3,9c1e1_00087
88,0,0,,,,,1701701069,,False,1,9c1e1_00088,2023-12-04_14-44-29,1.980116367340088,1.980116367340088,405174,cnl-brain9,155.198.99.250,1.980116367340088,1,38.57142857142857,1.4444444444444444,0.3,9c1e1_00088
89,0,0,,,,,1701701069,,False,1,9c1e1_00089,2023-12-04_14-44-29,2.2407076358795166,2.2407076358795166,405177,cnl-brain9,155.198.99.250,2.2407076358795166,1,40.0,1.4444444444444444,0.3,9c1e1_00089
90,0,0,,,,,1701701068,,False,1,9c1e1_00090,2023-12-04_14-44-28,1.4559907913208008,1.4559907913208008,405178,cnl-brain9,155.198.99.250,1.4559907913208008,1,20.0,1.5333333333333332,0.3,9c1e1_00090
91,0,0,,,,,1701701069,,False,1,9c1e1_00091,2023-12-04_14-44-29,2.0778911113739014,2.0778911113739014,405181,cnl-brain9,155.198.99.250,2.0778911113739014,1,21.428571428571427,1.5333333333333332,0.3,9c1e1_00091
92,0,0,,,,,1701701069,,False,1,9c1e1_00092,2023-12-04_14-44-29,1.7515840530395508,1.7515840530395508,405185,cnl-brain9,155.198.99.250,1.7515840530395508,1,22.857142857142858,1.5333333333333332,0.3,9c1e1_00092
93,0,0,,,,,1701701069,,False,1,9c1e1_00093,2023-12-04_14-44-29,1.5111985206604004,1.5111985206604004,405189,cnl-brain9,155.198.99.250,1.5111985206604004,1,24.285714285714285,1.5333333333333332,0.3,9c1e1_00093
94,0,0,,,,,1701701069,,False,1,9c1e1_00094,2023-12-04_14-44-29,1.8219239711761475,1.8219239711761475,405193,cnl-brain9,155.198.99.250,1.8219239711761475,1,25.714285714285715,1.5333333333333332,0.3,9c1e1_00094
95,0,0,,,,,1701701069,,False,1,9c1e1_00095,2023-12-04_14-44-29,1.6934688091278076,1.6934688091278076,405197,cnl-brain9,155.198.99.250,1.6934688091278076,1,27.142857142857142,1.5333333333333332,0.3,9c1e1_00095
96,0,0,,,,,1701701069,,False,1,9c1e1_00096,2023-12-04_14-44-29,2.225900650024414,2.225900650024414,405199,cnl-brain9,155.198.99.250,2.225900650024414,1,28.57142857142857,1.5333333333333332,0.3,9c1e1_00096
97,0,0,,,,,1701701069,,False,1,9c1e1_00097,2023-12-04_14-44-29,2.010978937149048,2.010978937149048,405202,cnl-brain9,155.198.99.250,2.010978937149048,1,30.0,1.5333333333333332,0.3,9c1e1_00097
98,0,0,,,,,1701701069,,False,1,9c1e1_00098,2023-12-04_14-44-29,2.2226715087890625,2.2226715087890625,405203,cnl-brain9,155.198.99.250,2.2226715087890625,1,31.42857142857143,1.5333333333333332,0.3,9c1e1_00098
99,0,0,,,,,1701701069,,False,1,9c1e1_00099,2023-12-04_14-44-29,1.6360931396484375,1.6360931396484375,405208,cnl-brain9,155.198.99.250,1.6360931396484375,1,32.85714285714286,1.5333333333333332,0.3,9c1e1_00099
100,0,0,,,,,1701701069,,False,1,9c1e1_00100,2023-12-04_14-44-29,1.484811544418335,1.484811544418335,405034,cnl-brain9,155.198.99.250,1.484811544418335,1,34.285714285714285,1.5333333333333332,0.3,9c1e1_00100
