,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
47,1,1,43.980000000000906,1.5,0.9512972104987596,0.006625352329607814,0.11666666666666647,1740568816,,False,1,97afd_00047,2025-02-26_11-20-16,12.646868228912354,12.646868228912354,1007897,cnl-brain9,155.198.99.250,12.646868228912354,1,0.5,150.0,1.8,97afd_00047
48,1,1,43.20000000000088,1.0,0.9662454640095627,-0.004765654912282757,0.11666666666666647,1740568814,,False,1,97afd_00048,2025-02-26_11-20-14,11.080520391464233,11.080520391464233,1007618,cnl-brain9,155.198.99.250,11.080520391464233,1,0.5,150.0,3.0,97afd_00048
49,0,0,,0.0,,,,1740568815,,False,1,97afd_00049,2025-02-26_11-20-15,11.661006689071655,11.661006689071655,1007882,cnl-brain9,155.198.99.250,11.661006689071655,1,0.5,150.0,5.0,97afd_00049
50,5,1,44.61000000000093,4.25,0.9305901964856039,-0.00315967448802823,0.11666666666666647,1740568817,,False,1,97afd_00050,2025-02-26_11-20-17,13.449951410293579,13.449951410293579,1007885,cnl-brain9,155.198.99.250,13.449951410293579,1,0.6000000000000001,50.0,0.8,97afd_00050
51,2,1,43.23000000000088,2.25,0.9777650306202363,0.007342694284887763,0.11666666666666647,1740568818,,False,1,97afd_00051,2025-02-26_11-20-18,13.806514739990234,13.806514739990234,1007884,cnl-brain9,155.198.99.250,13.806514739990234,1,0.6000000000000001,50.0,1.3,97afd_00051
52,2,1,43.8900000000009,1.5,0.9810995101936123,-0.002795248528182359,0.11666666666666647,1740568818,,False,1,97afd_00052,2025-02-26_11-20-18,13.779709339141846,13.779709339141846,1007894,cnl-brain9,155.198.99.250,13.779709339141846,1,0.6000000000000001,50.0,1.8,97afd_00052
53,1,1,80.07000000000227,1.0,0.9867902292573066,-0.0071560722202042015,0.11666666666666647,1740568818,,False,1,97afd_00053,2025-02-26_11-20-18,13.77652621269226,13.77652621269226,1007888,cnl-brain9,155.198.99.250,13.77652621269226,1,0.6000000000000001,50.0,3.0,97afd_00053
54,0,0,,0.5,,,,1740568817,,False,1,97afd_00054,2025-02-26_11-20-17,12.957225322723389,12.957225322723389,1007813,cnl-brain9,155.198.99.250,12.957225322723389,1,0.6000000000000001,50.0,5.0,97afd_00054
55,3,1,43.56000000000089,4.0,1.0182854156547967,0.006961663601375845,0.11666666666666647,1740568818,,False,1,97afd_00055,2025-02-26_11-20-18,13.68565058708191,13.68565058708191,1007918,cnl-brain9,155.198.99.250,13.68565058708191,1,0.6000000000000001,75.0,0.8,97afd_00055
56,2,1,42.51000000000085,2.25,0.9305208239978743,0.004703122088583145,0.11666666666666647,1740568818,,False,1,97afd_00056,2025-02-26_11-20-18,13.661380767822266,13.661380767822266,1007896,cnl-brain9,155.198.99.250,13.661380767822266,1,0.6000000000000001,75.0,1.3,97afd_00056
57,1,1,43.50000000000089,1.75,0.9173652860317862,0.010222056196032892,0.11666666666666647,1740568816,,False,1,97afd_00057,2025-02-26_11-20-16,11.307360649108887,11.307360649108887,1007812,cnl-brain9,155.198.99.250,11.307360649108887,1,0.6000000000000001,75.0,1.8,97afd_00057
58,1,1,44.67000000000093,1.0,0.9297142759617761,-0.007448464328759341,0.11666666666666647,1740568817,,False,1,97afd_00058,2025-02-26_11-20-17,12.56942892074585,12.56942892074585,1007883,cnl-brain9,155.198.99.250,12.56942892074585,1,0.6000000000000001,75.0,3.0,97afd_00058
59,0,0,,0.0,,,,1740568816,,False,1,97afd_00059,2025-02-26_11-20-16,11.402767181396484,11.402767181396484,1007889,cnl-brain9,155.198.99.250,11.402767181396484,1,0.6000000000000001,75.0,5.0,97afd_00059
60,3,1,44.25000000000092,3.5,0.9634524024883114,0.013991979585555647,0.11666666666666647,1740568817,,False,1,97afd_00060,2025-02-26_11-20-17,12.716465473175049,12.716465473175049,1007878,cnl-brain9,155.198.99.250,12.716465473175049,1,0.6000000000000001,100.0,0.8,97afd_00060
61,1,1,45.36000000000096,2.25,0.9693317818695498,0.006739479358227385,0.11666666666666647,1740568817,,False,1,97afd_00061,2025-02-26_11-20-17,11.989274978637695,11.989274978637695,1007715,cnl-brain9,155.198.99.250,11.989274978637695,1,0.6000000000000001,100.0,1.3,97afd_00061
62,1,1,44.28000000000092,1.75,0.9609101798676005,0.009384239720339638,0.11666666666666647,1740568818,,False,1,97afd_00062,2025-02-26_11-20-18,13.164325952529907,13.164325952529907,1007895,cnl-brain9,155.198.99.250,13.164325952529907,1,0.6000000000000001,100.0,1.8,97afd_00062
