,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
100,0,0,,0.0,,,,1722392152,,False,1,bd2ac_00100,2024-07-31_03-15-52,8.962822914123535,8.962822914123535,54534,cnl-brain10,155.198.100.139,8.962822914123535,1,0.3,350.0,3.5,bd2ac_00100
101,0,0,,0.0,,,,1722392152,,False,1,bd2ac_00101,2024-07-31_03-15-52,8.7753164768219,8.7753164768219,54528,cnl-brain10,155.198.100.139,8.7753164768219,1,0.35,350.0,3.5,bd2ac_00101
102,1,1,91.6500000000027,1.75,1.3961055027428768,0.029911919949119792,0.046875,1722392152,,False,1,bd2ac_00102,2024-07-31_03-15-52,9.565695524215698,9.565695524215698,54535,cnl-brain10,155.198.100.139,9.565695524215698,1,0.4,350.0,3.5,bd2ac_00102
103,1,1,94.77000000000282,1.75,1.6540472774436437,0.053221321930596144,0.046875,1722392152,,False,1,bd2ac_00103,2024-07-31_03-15-52,9.20799207687378,9.20799207687378,54541,cnl-brain10,155.198.100.139,9.20799207687378,1,0.45,350.0,3.5,bd2ac_00103
104,1,1,93.84000000000279,1.75,0.8450536370447658,0.06517903248426804,0.140625,1722392150,,False,1,bd2ac_00104,2024-07-31_03-15-50,8.49319839477539,8.49319839477539,54267,cnl-brain10,155.198.100.139,8.49319839477539,1,0.5,350.0,3.5,bd2ac_00104
105,0,0,,0.0,,,,1722392152,,False,1,bd2ac_00105,2024-07-31_03-15-52,9.306775569915771,9.306775569915771,54456,cnl-brain10,155.198.100.139,9.306775569915771,1,0.3,350.0,3.0,bd2ac_00105
106,1,1,95.94000000000287,1.5,1.0591729315128418,-0.011722495132502564,0.046875,1722392153,,False,1,bd2ac_00106,2024-07-31_03-15-53,9.450261116027832,9.450261116027832,54351,cnl-brain10,155.198.100.139,9.450261116027832,1,0.35,350.0,3.0,bd2ac_00106
107,1,1,92.31000000000273,2.0,1.424939441510382,0.03199639800180165,0.046875,1722392151,,False,1,bd2ac_00107,2024-07-31_03-15-51,8.292720556259155,8.292720556259155,54266,cnl-brain10,155.198.100.139,8.292720556259155,1,0.4,350.0,3.0,bd2ac_00107
108,1,1,94.47000000000281,2.5,0.823148229236254,0.05038020265598275,0.140625,1722392153,,False,1,bd2ac_00108,2024-07-31_03-15-53,9.298466205596924,9.298466205596924,54536,cnl-brain10,155.198.100.139,9.298466205596924,1,0.45,350.0,3.0,bd2ac_00108
109,2,1,94.1400000000028,2.25,0.7984034113672873,0.07082889488220445,0.140625,1722392153,,False,1,bd2ac_00109,2024-07-31_03-15-53,9.471575021743774,9.471575021743774,54529,cnl-brain10,155.198.100.139,9.471575021743774,1,0.5,350.0,3.0,bd2ac_00109
110,0,0,,0.0,,,,1722392151,,False,1,bd2ac_00110,2024-07-31_03-15-51,7.924250364303589,7.924250364303589,54474,cnl-brain10,155.198.100.139,7.924250364303589,1,0.3,350.0,2.5,bd2ac_00110
111,1,1,95.46000000000285,1.75,1.0074497773279276,-0.0011643968785022274,0.046875,1722392153,,False,1,bd2ac_00111,2024-07-31_03-15-53,9.55981183052063,9.55981183052063,54530,cnl-brain10,155.198.100.139,9.55981183052063,1,0.35,350.0,2.5,bd2ac_00111
112,1,1,92.16000000000273,2.5,1.3359828350795482,0.03351815152499715,0.046875,1722392143,,False,1,bd2ac_00112,2024-07-31_03-15-43,8.879652738571167,8.879652738571167,54536,cnl-brain10,155.198.100.139,8.879652738571167,1,0.4,350.0,2.5,bd2ac_00112
113,1,1,93.69000000000278,3.0,0.8325806226794389,0.054376202217766734,0.140625,1722392152,,False,1,bd2ac_00113,2024-07-31_03-15-52,8.112449169158936,8.112449169158936,54214,cnl-brain10,155.198.100.139,8.112449169158936,1,0.45,350.0,2.5,bd2ac_00113
114,1,1,92.19000000000273,3.75,0.9303905712799125,0.06361931363356321,0.140625,1722392153,,False,1,bd2ac_00114,2024-07-31_03-15-53,9.16640043258667,9.16640043258667,54493,cnl-brain10,155.198.100.139,9.16640043258667,1,0.5,350.0,2.5,bd2ac_00114
115,0,0,,0.0,,,,1722392153,,False,1,bd2ac_00115,2024-07-31_03-15-53,9.187424182891846,9.187424182891846,54492,cnl-brain10,155.198.100.139,9.187424182891846,1,0.3,350.0,2.0,bd2ac_00115
116,1,1,92.61000000000274,2.5,1.0809509068531389,0.005036553515002096,0.046875,1722392153,,False,1,bd2ac_00116,2024-07-31_03-15-53,9.517979860305786,9.517979860305786,54333,cnl-brain10,155.198.100.139,9.517979860305786,1,0.35,350.0,2.0,bd2ac_00116
117,1,1,93.72000000000278,3.5,1.405845941370977,0.034703863366336574,0.046875,1722392157,,False,1,bd2ac_00117,2024-07-31_03-15-57,9.026368856430054,9.026368856430054,54284,cnl-brain10,155.198.100.139,9.026368856430054,1,0.4,350.0,2.0,bd2ac_00117
118,1,1,94.47000000000281,4.0,0.7819134876604042,0.05869106117111511,0.140625,1722392157,,False,1,bd2ac_00118,2024-07-31_03-15-57,8.453350305557251,8.453350305557251,54434,cnl-brain10,155.198.100.139,8.453350305557251,1,0.45,350.0,2.0,bd2ac_00118
119,1,1,94.2000000000028,4.5,0.8451807824792572,0.07166941279431982,0.140625,1722392158,,False,1,bd2ac_00119,2024-07-31_03-15-58,9.596381187438965,9.596381187438965,54451,cnl-brain10,155.198.100.139,9.596381187438965,1,0.5,350.0,2.0,bd2ac_00119
120,0,0,,0.0,,,,1722392152,,False,1,bd2ac_00120,2024-07-31_03-15-52,9.044152736663818,9.044152736663818,54538,cnl-brain10,155.198.100.139,9.044152736663818,1,0.3,400.0,4.5,bd2ac_00120
121,0,0,,0.0,,,,1722392158,,False,1,bd2ac_00121,2024-07-31_03-15-58,9.490546226501465,9.490546226501465,54417,cnl-brain10,155.198.100.139,9.490546226501465,1,0.35,400.0,4.5,bd2ac_00121
122,1,1,92.97000000000276,1.25,1.3194987401757723,0.021253913001388014,0.046875,1722392158,,False,1,bd2ac_00122,2024-07-31_03-15-58,8.633558511734009,8.633558511734009,54249,cnl-brain10,155.198.100.139,8.633558511734009,1,0.4,400.0,4.5,bd2ac_00122
123,1,1,92.55000000000274,1.25,1.5862025595478821,0.04783540483853943,0.046875,1722392159,,False,1,bd2ac_00123,2024-07-31_03-15-59,9.389667510986328,9.389667510986328,54454,cnl-brain10,155.198.100.139,9.389667510986328,1,0.45,400.0,4.5,bd2ac_00123
124,1,1,93.42000000000277,1.5,1.8362365472588982,0.06357920213103907,0.046875,1722392159,,False,1,bd2ac_00124,2024-07-31_03-15-59,9.247597932815552,9.247597932815552,54452,cnl-brain10,155.198.100.139,9.247597932815552,1,0.5,400.0,4.5,bd2ac_00124
125,0,0,,0.0,,,,1722392151,,False,1,bd2ac_00125,2024-07-31_03-15-51,7.79051947593689,7.79051947593689,54212,cnl-brain10,155.198.100.139,7.79051947593689,1,0.3,400.0,4.0,bd2ac_00125
126,0,0,,0.0,,,,1722392158,,False,1,bd2ac_00126,2024-07-31_03-15-58,8.489077091217041,8.489077091217041,54494,cnl-brain10,155.198.100.139,8.489077091217041,1,0.35,400.0,4.0,bd2ac_00126
127,1,1,92.88000000000275,1.25,1.2833345265334337,0.02471259195783837,0.046875,1722392152,,False,1,bd2ac_00127,2024-07-31_03-15-52,9.084349632263184,9.084349632263184,54539,cnl-brain10,155.198.100.139,9.084349632263184,1,0.4,400.0,4.0,bd2ac_00127
128,1,1,92.37000000000273,1.5,1.4868959031649747,0.04651211316273063,0.046875,1722392159,,False,1,bd2ac_00128,2024-07-31_03-15-59,9.608710289001465,9.608710289001465,54453,cnl-brain10,155.198.100.139,9.608710289001465,1,0.45,400.0,4.0,bd2ac_00128
129,1,1,92.97000000000276,1.5,1.6412874300453468,0.05844521919547807,0.046875,1722392159,,False,1,bd2ac_00129,2024-07-31_03-15-59,9.23567008972168,9.23567008972168,54540,cnl-brain10,155.198.100.139,9.23567008972168,1,0.5,400.0,4.0,bd2ac_00129
130,0,0,,0.0,,,,1722392159,,False,1,bd2ac_00130,2024-07-31_03-15-59,8.773479223251343,8.773479223251343,54267,cnl-brain10,155.198.100.139,8.773479223251343,1,0.3,400.0,3.5,bd2ac_00130
131,0,0,,0.0,,,,1722392160,,False,1,bd2ac_00131,2024-07-31_03-16-00,9.498677968978882,9.498677968978882,54532,cnl-brain10,155.198.100.139,9.498677968978882,1,0.35,400.0,3.5,bd2ac_00131
132,1,1,91.5600000000027,1.5,1.3886090429547782,0.03186663310983828,0.046875,1722392158,,False,1,bd2ac_00132,2024-07-31_03-15-58,8.121569633483887,8.121569633483887,54114,cnl-brain10,155.198.100.139,8.121569633483887,1,0.4,400.0,3.5,bd2ac_00132
133,1,1,92.73000000000275,1.75,1.7948488953248025,0.05359540718208389,0.046875,1722392160,,False,1,bd2ac_00133,2024-07-31_03-16-00,9.589014291763306,9.589014291763306,54212,cnl-brain10,155.198.100.139,9.589014291763306,1,0.45,400.0,3.5,bd2ac_00133
134,1,1,93.9600000000028,2.0,0.9139005622483191,0.06378702211549014,0.140625,1722392160,,False,1,bd2ac_00134,2024-07-31_03-16-00,9.698478698730469,9.698478698730469,54179,cnl-brain10,155.198.100.139,9.698478698730469,1,0.5,400.0,3.5,bd2ac_00134
135,0,0,,0.0,,,,1722392159,,False,1,bd2ac_00135,2024-07-31_03-15-59,7.950692892074585,7.950692892074585,54531,cnl-brain10,155.198.100.139,7.950692892074585,1,0.3,400.0,3.0,bd2ac_00135
136,1,1,94.2600000000028,1.5,0.9675378001681864,-0.00897550610867981,0.046875,1722392160,,False,1,bd2ac_00136,2024-07-31_03-16-00,9.033323526382446,9.033323526382446,54473,cnl-brain10,155.198.100.139,9.033323526382446,1,0.35,400.0,3.0,bd2ac_00136
137,1,1,93.69000000000278,2.0,1.4257609497146837,0.03176893674074166,0.046875,1722392160,,False,1,bd2ac_00137,2024-07-31_03-16-00,8.81734037399292,8.81734037399292,54527,cnl-brain10,155.198.100.139,8.81734037399292,1,0.4,400.0,3.0,bd2ac_00137
138,1,1,92.37000000000273,2.25,1.615099210432442,0.05031909817606639,0.046875,1722392160,,False,1,bd2ac_00138,2024-07-31_03-16-00,9.369369506835938,9.369369506835938,54537,cnl-brain10,155.198.100.139,9.369369506835938,1,0.45,400.0,3.0,bd2ac_00138
139,1,1,95.43000000000285,2.5,0.8364817503212827,0.06597002990628309,0.140625,1722392161,,False,1,bd2ac_00139,2024-07-31_03-16-01,9.822250843048096,9.822250843048096,54416,cnl-brain10,155.198.100.139,9.822250843048096,1,0.5,400.0,3.0,bd2ac_00139
140,0,0,,0.0,,,,1722392161,,False,1,bd2ac_00140,2024-07-31_03-16-01,9.505171775817871,9.505171775817871,54474,cnl-brain10,155.198.100.139,9.505171775817871,1,0.3,400.0,2.5,bd2ac_00140
141,1,1,93.06000000000276,1.75,1.1278659815533822,-0.0005581088181638716,0.046875,1722392161,,False,1,bd2ac_00141,2024-07-31_03-16-01,9.415850639343262,9.415850639343262,54266,cnl-brain10,155.198.100.139,9.415850639343262,1,0.35,400.0,2.5,bd2ac_00141
142,1,1,92.94000000000275,2.5,1.3544258353072085,0.03357616762883153,0.046875,1722392159,,False,1,bd2ac_00142,2024-07-31_03-15-59,7.707615852355957,7.707615852355957,54491,cnl-brain10,155.198.100.139,7.707615852355957,1,0.4,400.0,2.5,bd2ac_00142
143,1,1,98.64000000000297,3.0,0.8118032257337747,0.051549921945696076,0.140625,1722392161,,False,1,bd2ac_00143,2024-07-31_03-16-01,9.292405366897583,9.292405366897583,54533,cnl-brain10,155.198.100.139,9.292405366897583,1,0.45,400.0,2.5,bd2ac_00143
144,1,1,90.96000000000268,3.5,0.8706517527499404,0.06838369481099793,0.140625,1722392161,,False,1,bd2ac_00144,2024-07-31_03-16-01,9.187527656555176,9.187527656555176,54528,cnl-brain10,155.198.100.139,9.187527656555176,1,0.5,400.0,2.5,bd2ac_00144
145,0,0,,0.0,,,,1722392160,,False,1,bd2ac_00145,2024-07-31_03-16-00,8.256866455078125,8.256866455078125,54534,cnl-brain10,155.198.100.139,8.256866455078125,1,0.3,400.0,2.0,bd2ac_00145
146,1,1,94.83000000000283,2.5,1.1109077368599267,0.005105920772153327,0.046875,1722392160,,False,1,bd2ac_00146,2024-07-31_03-16-00,8.65631890296936,8.65631890296936,54214,cnl-brain10,155.198.100.139,8.65631890296936,1,0.35,400.0,2.0,bd2ac_00146
147,1,1,91.17000000000269,3.5,1.4570176052360495,0.035436504318584694,0.046875,1722392162,,False,1,bd2ac_00147,2024-07-31_03-16-02,9.719265222549438,9.719265222549438,54539,cnl-brain10,155.198.100.139,9.719265222549438,1,0.4,400.0,2.0,bd2ac_00147
148,1,1,92.76000000000275,4.5,1.5263764602322276,0.053187709199774114,0.046875,1722392161,,False,1,bd2ac_00148,2024-07-31_03-16-01,8.617055416107178,8.617055416107178,54455,cnl-brain10,155.198.100.139,8.617055416107178,1,0.45,400.0,2.0,bd2ac_00148
149,1,1,93.27000000000277,5.0,0.9513062384609704,0.06664300775355092,0.140625,1722392162,,False,1,bd2ac_00149,2024-07-31_03-16-02,9.424474954605103,9.424474954605103,54541,cnl-brain10,155.198.100.139,9.424474954605103,1,0.5,400.0,2.0,bd2ac_00149
150,0,0,,0.0,,,,1722392161,,False,1,bd2ac_00150,2024-07-31_03-16-01,8.433613538742065,8.433613538742065,54538,cnl-brain10,155.198.100.139,8.433613538742065,1,0.3,200.0,4.5,bd2ac_00150
151,0,0,,0.0,,,,1722392162,,False,1,bd2ac_00151,2024-07-31_03-16-02,9.587065935134888,9.587065935134888,54456,cnl-brain10,155.198.100.139,9.587065935134888,1,0.35,200.0,4.5,bd2ac_00151
152,1,1,95.04000000000283,1.0,1.2026182362762097,0.01837615435421225,0.046875,1722392162,,False,1,bd2ac_00152,2024-07-31_03-16-02,9.53456997871399,9.53456997871399,54535,cnl-brain10,155.198.100.139,9.53456997871399,1,0.4,200.0,4.5,bd2ac_00152
153,1,1,93.81000000000279,1.25,0.8827625719121405,0.04077073465805414,0.140625,1722392161,,False,1,bd2ac_00153,2024-07-31_03-16-01,8.450533866882324,8.450533866882324,54351,cnl-brain10,155.198.100.139,8.450533866882324,1,0.45,200.0,4.5,bd2ac_00153
154,1,1,93.00000000000276,1.25,0.8900951523844598,0.060054067638149355,0.140625,1722392161,,False,1,bd2ac_00154,2024-07-31_03-16-01,8.854979991912842,8.854979991912842,54536,cnl-brain10,155.198.100.139,8.854979991912842,1,0.5,200.0,4.5,bd2ac_00154
155,0,0,,0.0,,,,1722392162,,False,1,bd2ac_00155,2024-07-31_03-16-02,9.279529809951782,9.279529809951782,54530,cnl-brain10,155.198.100.139,9.279529809951782,1,0.3,200.0,4.0,bd2ac_00155
156,0,0,,0.0,,,,1722392163,,False,1,bd2ac_00156,2024-07-31_03-16-03,9.663889169692993,9.663889169692993,54492,cnl-brain10,155.198.100.139,9.663889169692993,1,0.35,200.0,4.0,bd2ac_00156
157,1,1,90.78000000000267,1.25,1.3447922469473101,0.026620010868381616,0.046875,1722392162,,False,1,bd2ac_00157,2024-07-31_03-16-02,8.835086345672607,8.835086345672607,54333,cnl-brain10,155.198.100.139,8.835086345672607,1,0.4,200.0,4.0,bd2ac_00157
158,1,1,95.07000000000284,1.5,1.4573318686657353,0.04701207107427341,0.046875,1722392167,,False,1,bd2ac_00158,2024-07-31_03-16-07,9.812214612960815,9.812214612960815,54434,cnl-brain10,155.198.100.139,9.812214612960815,1,0.45,200.0,4.0,bd2ac_00158
159,1,1,93.09000000000276,1.75,0.8972115885689461,0.05971016398041584,0.140625,1722392166,,False,1,bd2ac_00159,2024-07-31_03-16-06,8.469791889190674,8.469791889190674,54284,cnl-brain10,155.198.100.139,8.469791889190674,1,0.5,200.0,4.0,bd2ac_00159
160,0,0,,0.0,,,,1722392167,,False,1,bd2ac_00160,2024-07-31_03-16-07,9.322951555252075,9.322951555252075,54249,cnl-brain10,155.198.100.139,9.322951555252075,1,0.3,200.0,3.5,bd2ac_00160
161,0,0,,0.0,,,,1722392167,,False,1,bd2ac_00161,2024-07-31_03-16-07,8.602667093276978,8.602667093276978,54494,cnl-brain10,155.198.100.139,8.602667093276978,1,0.35,200.0,3.5,bd2ac_00161
162,1,1,91.08000000000268,1.75,1.3438374523150995,0.029800515422523155,0.046875,1722392167,,False,1,bd2ac_00162,2024-07-31_03-16-07,8.434390544891357,8.434390544891357,54417,cnl-brain10,155.198.100.139,8.434390544891357,1,0.4,200.0,3.5,bd2ac_00162
163,1,1,93.9900000000028,1.75,1.6096190919150806,0.05009962162961257,0.046875,1722392168,,False,1,bd2ac_00163,2024-07-31_03-16-08,9.338825702667236,9.338825702667236,54451,cnl-brain10,155.198.100.139,9.338825702667236,1,0.45,200.0,3.5,bd2ac_00163
164,1,1,90.60000000000267,2.0,0.8530794391352765,0.059469362058754305,0.140625,1722392168,,False,1,bd2ac_00164,2024-07-31_03-16-08,9.742180585861206,9.742180585861206,54114,cnl-brain10,155.198.100.139,9.742180585861206,1,0.5,200.0,3.5,bd2ac_00164
165,0,0,,0.0,,,,1722392161,,False,1,bd2ac_00165,2024-07-31_03-16-01,8.311344861984253,8.311344861984253,54529,cnl-brain10,155.198.100.139,8.311344861984253,1,0.3,200.0,3.0,bd2ac_00165
166,1,1,93.06000000000276,1.5,1.006317149516898,-0.003790350776709195,0.046875,1722392167,,False,1,bd2ac_00166,2024-07-31_03-16-07,8.76429533958435,8.76429533958435,54454,cnl-brain10,155.198.100.139,8.76429533958435,1,0.35,200.0,3.0,bd2ac_00166
167,1,1,95.04000000000283,2.0,1.3546062919844,0.03023499365804061,0.046875,1722392168,,False,1,bd2ac_00167,2024-07-31_03-16-08,9.560039758682251,9.560039758682251,54531,cnl-brain10,155.198.100.139,9.560039758682251,1,0.4,200.0,3.0,bd2ac_00167
168,1,1,91.3500000000027,2.25,0.8503796961940737,0.05046976013884952,0.140625,1722392168,,False,1,bd2ac_00168,2024-07-31_03-16-08,9.559091567993164,9.559091567993164,54267,cnl-brain10,155.198.100.139,9.559091567993164,1,0.45,200.0,3.0,bd2ac_00168
169,1,1,94.44000000000281,2.5,0.8896287799448692,0.06497047623755048,0.140625,1722392168,,False,1,bd2ac_00169,2024-07-31_03-16-08,8.847206592559814,8.847206592559814,54452,cnl-brain10,155.198.100.139,8.847206592559814,1,0.5,200.0,3.0,bd2ac_00169
170,0,0,,0.0,,,,1722392168,,False,1,bd2ac_00170,2024-07-31_03-16-08,8.709618091583252,8.709618091583252,54540,cnl-brain10,155.198.100.139,8.709618091583252,1,0.3,200.0,2.5,bd2ac_00170
171,1,1,92.94000000000275,2.0,1.0692140674706911,-0.003714484717829425,0.046875,1722392168,,False,1,bd2ac_00171,2024-07-31_03-16-08,8.85996413230896,8.85996413230896,54491,cnl-brain10,155.198.100.139,8.85996413230896,1,0.35,200.0,2.5,bd2ac_00171
172,1,1,93.12000000000276,2.5,1.3216152253725821,0.03717906489316225,0.046875,1722392168,,False,1,bd2ac_00172,2024-07-31_03-16-08,8.520185947418213,8.520185947418213,54453,cnl-brain10,155.198.100.139,8.520185947418213,1,0.4,200.0,2.5,bd2ac_00172
173,1,1,93.06000000000276,3.25,0.8515393852403951,0.04959092229368056,0.140625,1722392169,,False,1,bd2ac_00173,2024-07-31_03-16-09,8.870999574661255,8.870999574661255,54527,cnl-brain10,155.198.100.139,8.870999574661255,1,0.45,200.0,2.5,bd2ac_00173
174,1,1,94.2900000000028,3.5,0.8984892138036183,0.0637531528585984,0.140625,1722392169,,False,1,bd2ac_00174,2024-07-31_03-16-09,9.02663516998291,9.02663516998291,54532,cnl-brain10,155.198.100.139,9.02663516998291,1,0.5,200.0,2.5,bd2ac_00174
175,0,0,,0.0,,,,1722392168,,False,1,bd2ac_00175,2024-07-31_03-16-08,8.39286994934082,8.39286994934082,54473,cnl-brain10,155.198.100.139,8.39286994934082,1,0.3,200.0,2.0,bd2ac_00175
176,1,1,94.71000000000282,2.5,1.1465690122874719,0.004499031362927841,0.046875,1722392169,,False,1,bd2ac_00176,2024-07-31_03-16-09,9.138830661773682,9.138830661773682,54534,cnl-brain10,155.198.100.139,9.138830661773682,1,0.35,200.0,2.0,bd2ac_00176
177,1,1,94.74000000000282,3.75,0.851513394907517,0.03403187634617977,0.140625,1722392169,,False,1,bd2ac_00177,2024-07-31_03-16-09,8.951400756835938,8.951400756835938,54212,cnl-brain10,155.198.100.139,8.951400756835938,1,0.4,200.0,2.0,bd2ac_00177
178,1,1,93.42000000000277,4.5,0.8610725089276172,0.05176818240589598,0.140625,1722392161,,False,1,bd2ac_00178,2024-07-31_03-16-01,7.595500946044922,7.595500946044922,54493,cnl-brain10,155.198.100.139,7.595500946044922,1,0.45,200.0,2.0,bd2ac_00178
179,1,1,96.8400000000029,4.75,0.9410399300116637,0.06757958984767609,0.140625,1722392169,,False,1,bd2ac_00179,2024-07-31_03-16-09,8.232568264007568,8.232568264007568,54179,cnl-brain10,155.198.100.139,8.232568264007568,1,0.5,200.0,2.0,bd2ac_00179
180,0,0,,0.0,,,,1722392169,,False,1,bd2ac_00180,2024-07-31_03-16-09,8.391456365585327,8.391456365585327,54214,cnl-brain10,155.198.100.139,8.391456365585327,1,0.3,250.0,4.5,bd2ac_00180
181,0,0,,0.0,,,,1722392169,,False,1,bd2ac_00181,2024-07-31_03-16-09,8.25670337677002,8.25670337677002,54537,cnl-brain10,155.198.100.139,8.25670337677002,1,0.35,250.0,4.5,bd2ac_00181
182,1,1,94.68000000000282,1.25,1.2290299616748994,0.021035983708580286,0.046875,1722392170,,False,1,bd2ac_00182,2024-07-31_03-16-10,9.024160861968994,9.024160861968994,54493,cnl-brain10,155.198.100.139,9.024160861968994,1,0.4,250.0,4.5,bd2ac_00182
183,1,1,95.01000000000283,1.25,1.5277308042835298,0.04363463558234315,0.046875,1722392169,,False,1,bd2ac_00183,2024-07-31_03-16-09,8.58013916015625,8.58013916015625,54455,cnl-brain10,155.198.100.139,8.58013916015625,1,0.45,250.0,4.5,bd2ac_00183
184,1,1,92.61000000000274,1.25,0.7997874461282469,0.05995060996305268,0.140625,1722392168,,False,1,bd2ac_00184,2024-07-31_03-16-08,7.52780556678772,7.52780556678772,54538,cnl-brain10,155.198.100.139,7.52780556678772,1,0.5,250.0,4.5,bd2ac_00184
185,0,0,,0.0,,,,1722392170,,False,1,bd2ac_00185,2024-07-31_03-16-10,9.214829683303833,9.214829683303833,54528,cnl-brain10,155.198.100.139,9.214829683303833,1,0.3,250.0,4.0,bd2ac_00185
186,0,0,,0.0,,,,1722392169,,False,1,bd2ac_00186,2024-07-31_03-16-09,8.52217411994934,8.52217411994934,54533,cnl-brain10,155.198.100.139,8.52217411994934,1,0.35,250.0,4.0,bd2ac_00186
187,1,1,92.37000000000273,1.25,1.2569094154814648,0.02268303643077596,0.046875,1722392170,,False,1,bd2ac_00187,2024-07-31_03-16-10,9.338868856430054,9.338868856430054,54266,cnl-brain10,155.198.100.139,9.338868856430054,1,0.4,250.0,4.0,bd2ac_00187
188,1,1,94.2000000000028,1.5,1.5042399624556,0.04673941701804529,0.046875,1722392169,,False,1,bd2ac_00188,2024-07-31_03-16-09,7.917850494384766,7.917850494384766,54416,cnl-brain10,155.198.100.139,7.917850494384766,1,0.45,250.0,4.0,bd2ac_00188
189,1,1,91.5300000000027,1.5,0.8540752724676655,0.06329149281039692,0.140625,1722392171,,False,1,bd2ac_00189,2024-07-31_03-16-11,9.852789402008057,9.852789402008057,54351,cnl-brain10,155.198.100.139,9.852789402008057,1,0.5,250.0,4.0,bd2ac_00189
190,0,0,,0.0,,,,1722392171,,False,1,bd2ac_00190,2024-07-31_03-16-11,9.50745439529419,9.50745439529419,54529,cnl-brain10,155.198.100.139,9.50745439529419,1,0.3,250.0,3.5,bd2ac_00190
191,0,0,,0.0,,,,1722392171,,False,1,bd2ac_00191,2024-07-31_03-16-11,9.658084392547607,9.658084392547607,54536,cnl-brain10,155.198.100.139,9.658084392547607,1,0.35,250.0,3.5,bd2ac_00191
192,1,1,93.36000000000277,1.5,1.2185019020568952,0.026973319595320122,0.046875,1722392170,,False,1,bd2ac_00192,2024-07-31_03-16-10,8.473858118057251,8.473858118057251,54539,cnl-brain10,155.198.100.139,8.473858118057251,1,0.4,250.0,3.5,bd2ac_00192
193,1,1,95.97000000000287,1.75,0.7519700067970073,0.05297744498886692,0.140625,1722392171,,False,1,bd2ac_00193,2024-07-31_03-16-11,9.483688354492188,9.483688354492188,54541,cnl-brain10,155.198.100.139,9.483688354492188,1,0.45,250.0,3.5,bd2ac_00193
194,1,1,93.09000000000276,2.0,0.8476249161189363,0.06445932407905586,0.140625,1722392171,,False,1,bd2ac_00194,2024-07-31_03-16-11,9.40786075592041,9.40786075592041,54456,cnl-brain10,155.198.100.139,9.40786075592041,1,0.5,250.0,3.5,bd2ac_00194
195,0,0,,0.0,,,,1722392171,,False,1,bd2ac_00195,2024-07-31_03-16-11,8.988627672195435,8.988627672195435,54535,cnl-brain10,155.198.100.139,8.988627672195435,1,0.3,250.0,3.0,bd2ac_00195
196,1,1,93.75000000000279,1.5,1.0814127704487204,-0.009011625317079552,0.046875,1722392171,,False,1,bd2ac_00196,2024-07-31_03-16-11,9.24829363822937,9.24829363822937,54333,cnl-brain10,155.198.100.139,9.24829363822937,1,0.35,250.0,3.0,bd2ac_00196
197,1,1,94.53000000000281,2.0,1.2514122397599496,0.0315719501673255,0.046875,1722392171,,False,1,bd2ac_00197,2024-07-31_03-16-11,8.763695240020752,8.763695240020752,54530,cnl-brain10,155.198.100.139,8.763695240020752,1,0.4,250.0,3.0,bd2ac_00197
198,1,1,91.5600000000027,2.0,1.5955802398570125,0.053818947905823755,0.046875,1722392172,,False,1,bd2ac_00198,2024-07-31_03-16-12,8.958114862442017,8.958114862442017,54492,cnl-brain10,155.198.100.139,8.958114862442017,1,0.45,250.0,3.0,bd2ac_00198
199,1,1,90.69000000000267,2.5,0.9447124348493432,0.06222375632160748,0.140625,1722392175,,False,1,bd2ac_00199,2024-07-31_03-16-15,9.504387140274048,9.504387140274048,54284,cnl-brain10,155.198.100.139,9.504387140274048,1,0.5,250.0,3.0,bd2ac_00199
200,0,0,,0.0,,,,1722392176,,False,1,bd2ac_00200,2024-07-31_03-16-16,8.902544021606445,8.902544021606445,54434,cnl-brain10,155.198.100.139,8.902544021606445,1,0.3,250.0,2.5,bd2ac_00200
201,1,1,93.12000000000276,1.75,1.0952667290510707,-0.004269550887894269,0.046875,1722392176,,False,1,bd2ac_00201,2024-07-31_03-16-16,9.623397827148438,9.623397827148438,54417,cnl-brain10,155.198.100.139,9.623397827148438,1,0.35,250.0,2.5,bd2ac_00201
202,1,1,94.74000000000282,2.5,1.4026579564708355,0.03562388249205539,0.046875,1722392176,,False,1,bd2ac_00202,2024-07-31_03-16-16,9.422574043273926,9.422574043273926,54494,cnl-brain10,155.198.100.139,9.422574043273926,1,0.4,250.0,2.5,bd2ac_00202
203,1,1,95.28000000000284,3.0,0.8245008861308173,0.052290208459850884,0.140625,1722392175,,False,1,bd2ac_00203,2024-07-31_03-16-15,7.860422372817993,7.860422372817993,54249,cnl-brain10,155.198.100.139,7.860422372817993,1,0.45,250.0,2.5,bd2ac_00203
204,1,1,90.81000000000267,3.75,0.9331474490701963,0.0634721664420439,0.140625,1722392177,,False,1,bd2ac_00204,2024-07-31_03-16-17,9.29088830947876,9.29088830947876,54454,cnl-brain10,155.198.100.139,9.29088830947876,1,0.5,250.0,2.5,bd2ac_00204
