,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
88,1,1,55.11000000000133,1.5,0.9589474712499889,-0.005662127002015183,0.049999999999998934,1746727248,,False,1,4e41c_00088,2025-05-08_19-00-48,23.524282693862915,23.524282693862915,2763348,cnl-brain9,155.198.99.250,23.524282693862915,1,0.16999999999999998,0.5,1.0,4e41c_00088
89,2,1,55.20000000000133,1.5,0.9232346191095446,-0.012895975450243125,0.049999999999998934,1746727253,,False,1,4e41c_00089,2025-05-08_19-00-53,28.58955454826355,28.58955454826355,2763361,cnl-brain9,155.198.99.250,28.58955454826355,1,0.16999999999999998,0.6,1.0,4e41c_00089
90,0,0,,0.75,,,,1746727263,,False,1,4e41c_00090,2025-05-08_19-01-03,21.173251390457153,21.173251390457153,2762391,cnl-brain9,155.198.99.250,21.173251390457153,1,0.16999999999999998,0.2,1.2,4e41c_00090
91,1,1,55.20000000000133,1.0,0.9542594201257768,-0.008101347296869843,0.049999999999998934,1746727262,,False,1,4e41c_00091,2025-05-08_19-01-02,19.888187646865845,19.888187646865845,2762404,cnl-brain9,155.198.99.250,19.888187646865845,1,0.16999999999999998,0.3,1.2,4e41c_00091
92,1,1,55.74000000000135,1.25,0.9256667106218547,-0.009862461948721979,0.049999999999998934,1746727268,,False,1,4e41c_00092,2025-05-08_19-01-08,25.448731422424316,25.448731422424316,2762392,cnl-brain9,155.198.99.250,25.448731422424316,1,0.16999999999999998,0.4,1.2,4e41c_00092
93,1,1,54.4500000000013,1.5,0.9692585184294567,-0.004072873305421165,0.049999999999998934,1746727265,,False,1,4e41c_00093,2025-05-08_19-01-05,22.271067142486572,22.271067142486572,2762422,cnl-brain9,155.198.99.250,22.271067142486572,1,0.16999999999999998,0.5,1.2,4e41c_00093
94,1,1,56.370000000001376,1.5,0.9361122560397716,-0.01155640148645043,0.049999999999998934,1746727267,,False,1,4e41c_00094,2025-05-08_19-01-07,23.779369592666626,23.779369592666626,2763254,cnl-brain9,155.198.99.250,23.779369592666626,1,0.16999999999999998,0.6,1.2,4e41c_00094
95,0,0,,0.5,,,,1746727266,,False,1,4e41c_00095,2025-05-08_19-01-06,22.9520525932312,22.9520525932312,2762396,cnl-brain9,155.198.99.250,22.9520525932312,1,0.16999999999999998,0.2,1.8,4e41c_00095
96,0,0,,0.75,,,,1746727264,,False,1,4e41c_00096,2025-05-08_19-01-04,20.73070216178894,20.73070216178894,2762387,cnl-brain9,155.198.99.250,20.73070216178894,1,0.16999999999999998,0.3,1.8,4e41c_00096
97,0,0,,0.75,,,,1746727269,,False,1,4e41c_00097,2025-05-08_19-01-09,25.122936725616455,25.122936725616455,2763324,cnl-brain9,155.198.99.250,25.122936725616455,1,0.16999999999999998,0.4,1.8,4e41c_00097
98,1,1,56.04000000000136,1.0,0.9426731839594387,-0.004569244771324588,0.049999999999998934,1746727267,,False,1,4e41c_00098,2025-05-08_19-01-07,23.245267629623413,23.245267629623413,2763252,cnl-brain9,155.198.99.250,23.245267629623413,1,0.16999999999999998,0.5,1.8,4e41c_00098
99,1,1,55.260000000001334,1.0,0.9284339212835946,-0.007449721761224826,0.049999999999998934,1746727268,,False,1,4e41c_00099,2025-05-08_19-01-08,24.14997673034668,24.14997673034668,2762420,cnl-brain9,155.198.99.250,24.14997673034668,1,0.16999999999999998,0.6,1.8,4e41c_00099
100,6,3,55.38000000000134,19.5,1.0740302703042413,-0.0016326015664431814,0.14999999999999902,1746727266,,False,1,4e41c_00100,2025-05-08_19-01-06,22.138123273849487,22.138123273849487,2762400,cnl-brain9,155.198.99.250,22.138123273849487,1,0.19,0.2,0.6,4e41c_00100
101,6,3,56.04000000000136,21.5,1.0649898608928792,-0.003511252614277094,0.14999999999999902,1746727268,,False,1,4e41c_00101,2025-05-08_19-01-08,23.43059468269348,23.43059468269348,2763333,cnl-brain9,155.198.99.250,23.43059468269348,1,0.19,0.3,0.6,4e41c_00101
102,6,3,56.910000000001396,20.25,1.1069575183783127,-0.005310995993451417,0.14999999999999902,1746727272,,False,1,4e41c_00102,2025-05-08_19-01-12,27.0850088596344,27.0850088596344,2763294,cnl-brain9,155.198.99.250,27.0850088596344,1,0.19,0.4,0.6,4e41c_00102
103,6,3,55.65000000000135,19.5,1.1917928907210025,-0.0071485275238223345,0.14999999999999902,1746727272,,False,1,4e41c_00103,2025-05-08_19-01-12,27.79767656326294,27.79767656326294,2763215,cnl-brain9,155.198.99.250,27.79767656326294,1,0.19,0.5,0.6,4e41c_00103
104,6,2,54.3900000000013,22.25,1.1629952230803509,0.00911718544221829,0.14999999999999902,1746727269,,False,1,4e41c_00104,2025-05-08_19-01-09,24.294960260391235,24.294960260391235,2763312,cnl-brain9,155.198.99.250,24.294960260391235,1,0.19,0.6,0.6,4e41c_00104
105,1,1,55.41000000000134,1.25,0.9533353527607347,-0.003783319024001308,0.049999999999998934,1746727267,,False,1,4e41c_00105,2025-05-08_19-01-07,22.007496118545532,22.007496118545532,2762428,cnl-brain9,155.198.99.250,22.007496118545532,1,0.19,0.2,0.8,4e41c_00105
106,2,1,55.320000000001336,1.5,0.9410064543782507,-0.0011240436480934868,0.049999999999998934,1746727265,,False,1,4e41c_00106,2025-05-08_19-01-05,19.93695855140686,19.93695855140686,2762397,cnl-brain9,155.198.99.250,19.93695855140686,1,0.19,0.3,0.8,4e41c_00106
107,6,3,54.87000000000132,20.0,0.9696013502688388,-0.011519270002515736,0.14999999999999902,1746727269,,False,1,4e41c_00107,2025-05-08_19-01-09,23.567686796188354,23.567686796188354,2762431,cnl-brain9,155.198.99.250,23.567686796188354,1,0.19,0.4,0.8,4e41c_00107
108,6,3,56.340000000001375,22.0,0.9885276911210705,-0.004326388456485475,0.14999999999999902,1746727272,,False,1,4e41c_00108,2025-05-08_19-01-12,26.961153268814087,26.961153268814087,2762393,cnl-brain9,155.198.99.250,26.961153268814087,1,0.19,0.5,0.8,4e41c_00108
109,6,3,55.50000000000134,18.5,1.0283695890600424,0.0013371116451947884,0.14999999999999902,1746727266,,False,1,4e41c_00109,2025-05-08_19-01-06,21.11845850944519,21.11845850944519,2763296,cnl-brain9,155.198.99.250,21.11845850944519,1,0.19,0.6,0.8,4e41c_00109
110,1,1,94.38000000000281,1.0,0.9565234646914499,0.00047432396580893155,0.049999999999998934,1746727272,,False,1,4e41c_00110,2025-05-08_19-01-12,26.832460403442383,26.832460403442383,2762395,cnl-brain9,155.198.99.250,26.832460403442383,1,0.19,0.2,1.0,4e41c_00110
111,1,1,55.89000000000136,1.25,0.9524642768421038,0.004266824424576043,0.049999999999998934,1746727269,,False,1,4e41c_00111,2025-05-08_19-01-09,23.005627393722534,23.005627393722534,2762430,cnl-brain9,155.198.99.250,23.005627393722534,1,0.19,0.3,1.0,4e41c_00111
112,1,1,53.58000000000127,1.5,0.9433871278239843,-0.006329351139732431,0.049999999999998934,1746727267,,False,1,4e41c_00112,2025-05-08_19-01-07,21.57565188407898,21.57565188407898,2762405,cnl-brain9,155.198.99.250,21.57565188407898,1,0.19,0.4,1.0,4e41c_00112
113,1,1,55.590000000001346,1.5,0.9514811905251805,-0.008802431664459043,0.049999999999998934,1746727267,,False,1,4e41c_00113,2025-05-08_19-01-07,21.30311155319214,21.30311155319214,2762388,cnl-brain9,155.198.99.250,21.30311155319214,1,0.19,0.5,1.0,4e41c_00113
114,2,1,53.79000000000128,1.75,0.8830170997979551,-0.004647326501263205,0.049999999999998934,1746727272,,False,1,4e41c_00114,2025-05-08_19-01-12,26.413233041763306,26.413233041763306,2763248,cnl-brain9,155.198.99.250,26.413233041763306,1,0.19,0.6,1.0,4e41c_00114
115,0,0,,0.75,,,,1746727269,,False,1,4e41c_00115,2025-05-08_19-01-09,22.970874547958374,22.970874547958374,2763277,cnl-brain9,155.198.99.250,22.970874547958374,1,0.19,0.2,1.2,4e41c_00115
116,1,1,56.82000000000139,1.0,0.9620537489718256,0.0012138354850508293,0.049999999999998934,1746727270,,False,1,4e41c_00116,2025-05-08_19-01-10,24.21065664291382,24.21065664291382,2762386,cnl-brain9,155.198.99.250,24.21065664291382,1,0.19,0.3,1.2,4e41c_00116
117,1,1,54.780000000001316,1.25,0.9482740167194946,-0.007526610544821732,0.049999999999998934,1746727272,,False,1,4e41c_00117,2025-05-08_19-01-12,26.225910663604736,26.225910663604736,2762413,cnl-brain9,155.198.99.250,26.225910663604736,1,0.19,0.4,1.2,4e41c_00117
118,1,1,56.79000000000139,1.25,0.9269086095828275,-0.011527142004032598,0.049999999999998934,1746727269,,False,1,4e41c_00118,2025-05-08_19-01-09,23.427652597427368,23.427652597427368,2763315,cnl-brain9,155.198.99.250,23.427652597427368,1,0.19,0.5,1.2,4e41c_00118
119,1,1,56.13000000000137,1.5,0.9515685829949182,-0.0017062978216406677,0.049999999999998934,1746727272,,False,1,4e41c_00119,2025-05-08_19-01-12,25.736666202545166,25.736666202545166,2763286,cnl-brain9,155.198.99.250,25.736666202545166,1,0.19,0.6,1.2,4e41c_00119
120,0,0,,0.5,,,,1746727276,,False,1,4e41c_00120,2025-05-08_19-01-16,29.077922344207764,29.077922344207764,2763341,cnl-brain9,155.198.99.250,29.077922344207764,1,0.19,0.2,1.8,4e41c_00120
121,0,0,,0.75,,,,1746727271,,False,1,4e41c_00121,2025-05-08_19-01-11,24.023893117904663,24.023893117904663,2763306,cnl-brain9,155.198.99.250,24.023893117904663,1,0.19,0.3,1.8,4e41c_00121
122,1,1,58.14000000000144,1.0,0.9456084324970417,-0.0013140625499237224,0.049999999999998934,1746727270,,False,1,4e41c_00122,2025-05-08_19-01-10,22.79786777496338,22.79786777496338,2763320,cnl-brain9,155.198.99.250,22.79786777496338,1,0.19,0.4,1.8,4e41c_00122
123,1,1,56.04000000000136,1.0,0.9365359835442919,-0.012993474090465362,0.049999999999998934,1746727273,,False,1,4e41c_00123,2025-05-08_19-01-13,26.39423370361328,26.39423370361328,2762424,cnl-brain9,155.198.99.250,26.39423370361328,1,0.19,0.5,1.8,4e41c_00123
124,1,1,54.06000000000129,1.0,0.9284748326729423,-0.009484617442617083,0.049999999999998934,1746727272,,False,1,4e41c_00124,2025-05-08_19-01-12,25.040050983428955,25.040050983428955,2762425,cnl-brain9,155.198.99.250,25.040050983428955,1,0.19,0.6,1.8,4e41c_00124
125,6,2,55.17000000000133,11.75,1.1646071412280496,-0.005103416146058137,0.049999999999998934,1746727271,,False,1,4e41c_00125,2025-05-08_19-01-11,23.686219215393066,23.686219215393066,2763317,cnl-brain9,155.198.99.250,23.686219215393066,1,0.11,0.2,0.6,4e41c_00125
126,6,2,55.290000000001335,12.25,1.1160544333969151,-0.004854964902574199,0.049999999999998934,1746727269,,False,1,4e41c_00126,2025-05-08_19-01-09,21.88194704055786,21.88194704055786,2762394,cnl-brain9,155.198.99.250,21.88194704055786,1,0.11,0.3,0.6,4e41c_00126
127,6,2,55.560000000001345,11.75,1.1873749476647335,-0.0033555610423667837,0.049999999999998934,1746727272,,False,1,4e41c_00127,2025-05-08_19-01-12,24.955751657485962,24.955751657485962,2763295,cnl-brain9,155.198.99.250,24.955751657485962,1,0.11,0.4,0.6,4e41c_00127
128,6,1,56.43000000000138,10.25,1.247392636679564,0.002488052528625939,0.049999999999998934,1746727271,,False,1,4e41c_00128,2025-05-08_19-01-11,23.891180992126465,23.891180992126465,2763319,cnl-brain9,155.198.99.250,23.891180992126465,1,0.11,0.5,0.6,4e41c_00128
129,6,1,56.46000000000138,13.0,1.2441416290204912,0.006395918492045016,0.049999999999998934,1746727275,,False,1,4e41c_00129,2025-05-08_19-01-15,27.728246212005615,27.728246212005615,2763251,cnl-brain9,155.198.99.250,27.728246212005615,1,0.11,0.6,0.6,4e41c_00129
130,1,1,56.46000000000138,1.25,0.9655251613714291,0.0036922754821424597,0.049999999999998934,1746727270,,False,1,4e41c_00130,2025-05-08_19-01-10,22.527043104171753,22.527043104171753,2762414,cnl-brain9,155.198.99.250,22.527043104171753,1,0.11,0.2,0.8,4e41c_00130
131,2,2,55.44000000000134,1.25,0.9588118255475773,-0.01576545810185781,0.049999999999998934,1746727271,,False,1,4e41c_00131,2025-05-08_19-01-11,23.654516220092773,23.654516220092773,2762410,cnl-brain9,155.198.99.250,23.654516220092773,1,0.11,0.3,0.8,4e41c_00131
132,3,1,54.480000000001304,1.75,0.9154273775135886,-0.00627499753827232,0.049999999999998934,1746727273,,False,1,4e41c_00132,2025-05-08_19-01-13,25.817792654037476,25.817792654037476,2762385,cnl-brain9,155.198.99.250,25.817792654037476,1,0.11,0.4,0.8,4e41c_00132
133,3,2,56.310000000001374,1.75,0.9277020634059765,-0.006667217210821086,0.049999999999998934,1746727273,,False,1,4e41c_00133,2025-05-08_19-01-13,24.85681700706482,24.85681700706482,2762418,cnl-brain9,155.198.99.250,24.85681700706482,1,0.11,0.5,0.8,4e41c_00133
134,6,2,56.73000000000139,12.75,1.1409495343768643,-0.001626683251625849,0.049999999999998934,1746727271,,False,1,4e41c_00134,2025-05-08_19-01-11,23.04928946495056,23.04928946495056,2762409,cnl-brain9,155.198.99.250,23.04928946495056,1,0.11,0.6,0.8,4e41c_00134
135,1,1,94.74000000000282,1.0,0.9524779214462717,0.00022065295133844032,0.049999999999998934,1746727272,,False,1,4e41c_00135,2025-05-08_19-01-12,24.35794758796692,24.35794758796692,2762398,cnl-brain9,155.198.99.250,24.35794758796692,1,0.11,0.2,1.0,4e41c_00135
136,1,1,55.14000000000133,1.25,0.9669252695817349,-0.002712966913593462,0.049999999999998934,1746727273,,False,1,4e41c_00136,2025-05-08_19-01-13,25.125308990478516,25.125308990478516,2763329,cnl-brain9,155.198.99.250,25.125308990478516,1,0.11,0.3,1.0,4e41c_00136
137,2,1,55.08000000000133,1.5,0.9451588952346149,-0.0007742522581644096,0.049999999999998934,1746727273,,False,1,4e41c_00137,2025-05-08_19-01-13,24.421770572662354,24.421770572662354,2762383,cnl-brain9,155.198.99.250,24.421770572662354,1,0.11,0.4,1.0,4e41c_00137
138,2,1,54.60000000000131,1.75,0.9229952684602584,-0.0005431938406976755,0.049999999999998934,1746727273,,False,1,4e41c_00138,2025-05-08_19-01-13,24.449705600738525,24.449705600738525,2762426,cnl-brain9,155.198.99.250,24.449705600738525,1,0.11,0.5,1.0,4e41c_00138
139,2,1,54.4500000000013,1.75,0.9429764107497886,-0.008259128314534347,0.049999999999998934,1746727275,,False,1,4e41c_00139,2025-05-08_19-01-15,25.732484579086304,25.732484579086304,2762421,cnl-brain9,155.198.99.250,25.732484579086304,1,0.11,0.6,1.0,4e41c_00139
140,0,0,,0.75,,,,1746727272,,False,1,4e41c_00140,2025-05-08_19-01-12,23.289292573928833,23.289292573928833,2763300,cnl-brain9,155.198.99.250,23.289292573928833,1,0.11,0.2,1.2,4e41c_00140
141,1,1,56.19000000000137,1.0,0.9545393567131029,-0.004057619476927954,0.049999999999998934,1746727275,,False,1,4e41c_00141,2025-05-08_19-01-15,25.67444682121277,25.67444682121277,2762427,cnl-brain9,155.198.99.250,25.67444682121277,1,0.11,0.3,1.2,4e41c_00141
142,1,1,55.020000000001325,1.25,0.9642412617855757,-0.01048537224252355,0.049999999999998934,1746727274,,False,1,4e41c_00142,2025-05-08_19-01-14,25.12523603439331,25.12523603439331,2762402,cnl-brain9,155.198.99.250,25.12523603439331,1,0.11,0.4,1.2,4e41c_00142
143,1,1,55.47000000000134,1.5,0.9690181582511441,0.00040893566179445173,0.049999999999998934,1746727275,,False,1,4e41c_00143,2025-05-08_19-01-15,26.057258129119873,26.057258129119873,2762399,cnl-brain9,155.198.99.250,26.057258129119873,1,0.11,0.5,1.2,4e41c_00143
144,2,2,55.89000000000136,1.75,0.9474475869463498,0.0021863320584478707,0.049999999999998934,1746727275,,False,1,4e41c_00144,2025-05-08_19-01-15,25.612651586532593,25.612651586532593,2763336,cnl-brain9,155.198.99.250,25.612651586532593,1,0.11,0.6,1.2,4e41c_00144
145,0,0,,0.5,,,,1746727270,,False,1,4e41c_00145,2025-05-08_19-01-10,21.15986704826355,21.15986704826355,2763284,cnl-brain9,155.198.99.250,21.15986704826355,1,0.11,0.2,1.8,4e41c_00145
146,0,0,,0.75,,,,1746727280,,False,1,4e41c_00146,2025-05-08_19-01-20,30.289930820465088,30.289930820465088,2762389,cnl-brain9,155.198.99.250,30.289930820465088,1,0.11,0.3,1.8,4e41c_00146
147,1,1,258.7800000000064,1.0,,-0.004192222561972603,,1746727280,,False,1,4e41c_00147,2025-05-08_19-01-20,30.16044592857361,30.16044592857361,2763321,cnl-brain9,155.198.99.250,30.16044592857361,1,0.11,0.4,1.8,4e41c_00147
148,1,1,137.52000000000444,1.0,0.9582737347358945,-0.00544755390622953,0.049999999999998934,1746727275,,False,1,4e41c_00148,2025-05-08_19-01-15,25.137075424194336,25.137075424194336,2763281,cnl-brain9,155.198.99.250,25.137075424194336,1,0.11,0.5,1.8,4e41c_00148
149,1,1,56.19000000000137,1.0,0.9607390173642859,-0.016434688733704128,0.049999999999998934,1746727272,,False,1,4e41c_00149,2025-05-08_19-01-12,22.101123571395874,22.101123571395874,2763288,cnl-brain9,155.198.99.250,22.101123571395874,1,0.11,0.6,1.8,4e41c_00149
150,6,2,56.340000000001375,16.0,1.4657309610706541,-0.000862751353047031,0.049999999999998934,1746727277,,False,1,4e41c_00150,2025-05-08_19-01-17,27.181716680526733,27.181716680526733,2762423,cnl-brain9,155.198.99.250,27.181716680526733,1,0.13,0.2,0.6,4e41c_00150
151,6,1,54.87000000000132,13.25,1.376306035460991,0.0020516882614449727,0.049999999999998934,1746727275,,False,1,4e41c_00151,2025-05-08_19-01-15,25.544353246688843,25.544353246688843,2762411,cnl-brain9,155.198.99.250,25.544353246688843,1,0.13,0.3,0.6,4e41c_00151
152,6,2,55.44000000000134,16.25,1.3979801766956952,0.001459100862292395,0.049999999999998934,1746727273,,False,1,4e41c_00152,2025-05-08_19-01-13,23.538071393966675,23.538071393966675,2763264,cnl-brain9,155.198.99.250,23.538071393966675,1,0.13,0.4,0.6,4e41c_00152
153,6,3,54.240000000001295,15.25,1.3770051319706393,-0.0023708622739420093,0.049999999999998934,1746727277,,False,1,4e41c_00153,2025-05-08_19-01-17,27.48256516456604,27.48256516456604,2763303,cnl-brain9,155.198.99.250,27.48256516456604,1,0.13,0.5,0.6,4e41c_00153
154,6,3,55.41000000000134,14.75,1.432127879609446,-0.0010005060928506282,0.049999999999998934,1746727274,,False,1,4e41c_00154,2025-05-08_19-01-14,23.34006404876709,23.34006404876709,2762432,cnl-brain9,155.198.99.250,23.34006404876709,1,0.13,0.6,0.6,4e41c_00154
155,1,1,55.020000000001325,1.25,0.9718451091034738,-0.005449367027693164,0.049999999999998934,1746727271,,False,1,4e41c_00155,2025-05-08_19-01-11,20.29779863357544,20.29779863357544,2762412,cnl-brain9,155.198.99.250,20.29779863357544,1,0.13,0.2,0.8,4e41c_00155
156,2,2,54.66000000000131,1.75,0.9560043038426936,0.002877499909442971,0.049999999999998934,1746727276,,False,1,4e41c_00156,2025-05-08_19-01-16,25.097830533981323,25.097830533981323,2762406,cnl-brain9,155.198.99.250,25.097830533981323,1,0.13,0.3,0.8,4e41c_00156
157,2,2,54.87000000000132,1.75,0.9651720319797193,0.0016411684769326307,0.049999999999998934,1746727278,,False,1,4e41c_00157,2025-05-08_19-01-18,27.278274536132812,27.278274536132812,2762384,cnl-brain9,155.198.99.250,27.278274536132812,1,0.13,0.4,0.8,4e41c_00157
158,5,2,54.87000000000132,11.0,1.025510139045337,0.0011091944442722657,0.049999999999998934,1746727275,,False,1,4e41c_00158,2025-05-08_19-01-15,24.015382051467896,24.015382051467896,2763270,cnl-brain9,155.198.99.250,24.015382051467896,1,0.13,0.5,0.8,4e41c_00158
159,6,2,54.54000000000131,13.75,1.2797305395612013,-0.00971903526821638,0.049999999999998934,1746727275,,False,1,4e41c_00159,2025-05-08_19-01-15,23.411118745803833,23.411118745803833,2762419,cnl-brain9,155.198.99.250,23.411118745803833,1,0.13,0.6,0.8,4e41c_00159
160,1,1,96.36000000000288,1.0,0.9597133323843176,-0.007488306302546821,0.049999999999998934,1746727274,,False,1,4e41c_00160,2025-05-08_19-01-14,22.79478096961975,22.79478096961975,2762437,cnl-brain9,155.198.99.250,22.79478096961975,1,0.13,0.2,1.0,4e41c_00160
161,1,1,55.38000000000134,1.25,0.9654197347963454,-0.006178199899802284,0.049999999999998934,1746727276,,False,1,4e41c_00161,2025-05-08_19-01-16,24.83775758743286,24.83775758743286,2762401,cnl-brain9,155.198.99.250,24.83775758743286,1,0.13,0.3,1.0,4e41c_00161
162,2,1,56.340000000001375,1.25,0.9312531500099575,-0.004623353909435135,0.049999999999998934,1746727274,,False,1,4e41c_00162,2025-05-08_19-01-14,22.829896926879883,22.829896926879883,2763331,cnl-brain9,155.198.99.250,22.829896926879883,1,0.13,0.4,1.0,4e41c_00162
163,2,1,55.98000000000136,1.5,0.9181178854408896,-0.006272046180397783,0.049999999999998934,1746727275,,False,1,4e41c_00163,2025-05-08_19-01-15,23.314907789230347,23.314907789230347,2762403,cnl-brain9,155.198.99.250,23.314907789230347,1,0.13,0.5,1.0,4e41c_00163
164,2,1,56.100000000001366,1.75,0.9466720180636082,-0.005452846651248233,0.049999999999998934,1746727277,,False,1,4e41c_00164,2025-05-08_19-01-17,25.527858018875122,25.527858018875122,2762407,cnl-brain9,155.198.99.250,25.527858018875122,1,0.13,0.6,1.0,4e41c_00164
165,0,0,,0.75,,,,1746727277,,False,1,4e41c_00165,2025-05-08_19-01-17,24.94969630241394,24.94969630241394,2762416,cnl-brain9,155.198.99.250,24.94969630241394,1,0.13,0.2,1.2,4e41c_00165
166,1,1,55.35000000000134,1.0,0.9558484488837978,-0.004318601622180562,0.049999999999998934,1746727272,,False,1,4e41c_00166,2025-05-08_19-01-12,20.341755628585815,20.341755628585815,2763308,cnl-brain9,155.198.99.250,20.341755628585815,1,0.13,0.3,1.2,4e41c_00166
167,1,1,55.290000000001335,1.25,0.959233959518359,-0.0010161792902705358,0.049999999999998934,1746727273,,False,1,4e41c_00167,2025-05-08_19-01-13,20.658339738845825,20.658339738845825,2763273,cnl-brain9,155.198.99.250,20.658339738845825,1,0.13,0.4,1.2,4e41c_00167
168,1,1,56.880000000001395,1.25,0.9630938777122208,-0.01097027262057182,0.049999999999998934,1746727276,,False,1,4e41c_00168,2025-05-08_19-01-16,23.078156232833862,23.078156232833862,2763361,cnl-brain9,155.198.99.250,23.078156232833862,1,0.13,0.5,1.2,4e41c_00168
169,1,1,56.04000000000136,1.5,0.9603204181042411,0.0008949721595450377,0.049999999999998934,1746727275,,False,1,4e41c_00169,2025-05-08_19-01-15,21.60347867012024,21.60347867012024,2763292,cnl-brain9,155.198.99.250,21.60347867012024,1,0.13,0.6,1.2,4e41c_00169
170,0,0,,0.5,,,,1746727285,,False,1,4e41c_00170,2025-05-08_19-01-25,22.596792459487915,22.596792459487915,2762404,cnl-brain9,155.198.99.250,22.596792459487915,1,0.13,0.2,1.8,4e41c_00170
171,0,0,,0.75,,,,1746727284,,False,1,4e41c_00171,2025-05-08_19-01-24,20.85531449317932,20.85531449317932,2762391,cnl-brain9,155.198.99.250,20.85531449317932,1,0.13,0.3,1.8,4e41c_00171
172,1,1,258.06000000000705,1.0,,-0.004320902896570722,,1746727284,,False,1,4e41c_00172,2025-05-08_19-01-24,19.542158365249634,19.542158365249634,2762387,cnl-brain9,155.198.99.250,19.542158365249634,1,0.13,0.4,1.8,4e41c_00172
173,1,1,55.44000000000134,1.0,0.9634218109639755,-0.006797301529405608,0.049999999999998934,1746727290,,False,1,4e41c_00173,2025-05-08_19-01-30,24.70009708404541,24.70009708404541,2762397,cnl-brain9,155.198.99.250,24.70009708404541,1,0.13,0.5,1.8,4e41c_00173
174,1,1,55.290000000001335,1.0,0.9628555617109222,-0.009539307621938775,0.049999999999998934,1746727294,,False,1,4e41c_00174,2025-05-08_19-01-34,28.708181858062744,28.708181858062744,2762422,cnl-brain9,155.198.99.250,28.708181858062744,1,0.13,0.6,1.8,4e41c_00174
175,6,3,54.57000000000131,15.75,1.6090476571896746,-0.008918747592470133,0.049999999999998934,1746727289,,False,1,4e41c_00175,2025-05-08_19-01-29,22.917616605758667,22.917616605758667,2762396,cnl-brain9,155.198.99.250,22.917616605758667,1,0.15,0.2,0.6,4e41c_00175
176,6,2,54.510000000001305,14.5,1.568947836299644,0.0009853471340721676,0.049999999999998934,1746727273,,False,1,4e41c_00176,2025-05-08_19-01-13,26.60578989982605,26.60578989982605,2762435,cnl-brain9,155.198.99.250,26.60578989982605,1,0.15,0.3,0.6,4e41c_00176
177,6,3,56.070000000001365,18.75,0.8413565206830316,-0.007386432694134637,0.14999999999999902,1746727291,,False,1,4e41c_00177,2025-05-08_19-01-31,24.681671380996704,24.681671380996704,2763296,cnl-brain9,155.198.99.250,24.681671380996704,1,0.15,0.4,0.6,4e41c_00177
178,6,3,54.57000000000131,16.0,0.8877262808951267,-0.009903243119132377,0.14999999999999902,1746727295,,False,1,4e41c_00178,2025-05-08_19-01-35,28.28049397468567,28.28049397468567,2762400,cnl-brain9,155.198.99.250,28.28049397468567,1,0.15,0.5,0.6,4e41c_00178
179,6,2,56.76000000000139,15.25,0.8388580355903394,0.0014128743484067563,0.14999999999999902,1746727288,,False,1,4e41c_00179,2025-05-08_19-01-28,20.977999925613403,20.977999925613403,2762428,cnl-brain9,155.198.99.250,20.977999925613403,1,0.15,0.6,0.6,4e41c_00179
180,1,1,55.050000000001326,1.0,0.9393252452868986,-0.007753321711755579,0.049999999999998934,1746727290,,False,1,4e41c_00180,2025-05-08_19-01-30,23.583873987197876,23.583873987197876,2763254,cnl-brain9,155.198.99.250,23.583873987197876,1,0.15,0.2,0.8,4e41c_00180
181,2,1,56.100000000001366,1.5,0.9233119767141835,-0.005729029429832,0.049999999999998934,1746727271,,False,1,4e41c_00181,2025-05-08_19-01-11,22.0726101398468,22.0726101398468,2762415,cnl-brain9,155.198.99.250,22.0726101398468,1,0.15,0.3,0.8,4e41c_00181
182,2,1,54.84000000000132,1.75,0.9541122596142892,-0.00593762225402461,0.049999999999998934,1746727291,,False,1,4e41c_00182,2025-05-08_19-01-31,24.456238985061646,24.456238985061646,2762388,cnl-brain9,155.198.99.250,24.456238985061646,1,0.15,0.4,0.8,4e41c_00182
183,2,1,55.830000000001355,2.25,0.9952038530270171,0.0064933060667451414,0.049999999999998934,1746727293,,False,1,4e41c_00183,2025-05-08_19-01-33,25.870301485061646,25.870301485061646,2762405,cnl-brain9,155.198.99.250,25.870301485061646,1,0.15,0.5,0.8,4e41c_00183
184,5,1,56.49000000000138,13.25,1.228670396202498,0.0032125292875746503,0.049999999999998934,1746727293,,False,1,4e41c_00184,2025-05-08_19-01-33,25.186898946762085,25.186898946762085,2763252,cnl-brain9,155.198.99.250,25.186898946762085,1,0.15,0.6,0.8,4e41c_00184
185,1,1,55.95000000000136,1.0,0.9650354995374888,-0.007334931325702065,0.049999999999998934,1746727268,,False,1,4e41c_00185,2025-05-08_19-01-08,21.64178204536438,21.64178204536438,2762408,cnl-brain9,155.198.99.250,21.64178204536438,1,0.15,0.2,1.0,4e41c_00185
186,1,1,54.93000000000132,1.25,0.952325494073387,-0.0006276225259544965,0.049999999999998934,1746727289,,False,1,4e41c_00186,2025-05-08_19-01-29,21.357868909835815,21.357868909835815,2762392,cnl-brain9,155.198.99.250,21.357868909835815,1,0.15,0.3,1.0,4e41c_00186
