,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_width_(single),metric/PC_weight_ratio_pre_post_(single),metric/max_normalization_(single),metric/98th_percentile_firingrate_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_width_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/max_normalization_(reverse),metric/98th_percentile_firingrate_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_width_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/max_normalization_(back_and_forth),metric/98th_percentile_firingrate_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
0,9.0,2.0,51.96,-0.02642590090939967,4.5,-0.049999999999998934,0.5169499729439888,2.074172865692466,1.1646864738125284,6.015685509208809,9.0,2.0,444.33,0.024052658424448037,11.5,0.05000000000000071,0.5602650177174557,0.7668550245052795,1.1636339309680956,7.5952807284866894,9.0,2.0,838.44,-0.024573086660699683,10.0,0.05000000000000071,0.5206134245782423,0.8152986344856328,1.1773209681393633,7.053814942420798,1776488428,,False,1,5af3d_00000,2026-04-18_06-00-28,67.67155027389526,67.67155027389526,1836552,cnl-brain9,155.198.99.250,67.67155027389526,1,0.1,0.2,0.5,5af3d_00000
1,9.0,2.0,54.72,0.04901939109530984,9.25,-0.049999999999998934,0.5717159691839324,1.7066763740838875,1.1624401495946175,6.0219854061136875,9.0,2.0,445.74,-0.0026348770287496492,5.25,0.05000000000000071,0.6627987687174048,0.8085516848585219,1.143999399642778,6.576184156006725,9.0,2.0,837.51,-0.029624916392744005,10.5,0.05000000000000071,0.5787355108623897,0.8941962949501832,1.1651941864745279,7.309412566915713,1776488428,,False,1,5af3d_00001,2026-04-18_06-00-28,67.23142051696777,67.23142051696777,1836553,cnl-brain9,155.198.99.250,67.23142051696777,1,0.1,0.25,0.5,5af3d_00001
2,9.0,2.0,50.82,0.00922539766787489,8.25,-0.049999999999998934,0.5292486255840818,1.7287229986534638,1.174952242549495,6.084402198254311,9.0,2.0,427.65,-0.03185909093906414,6.0,0.05000000000000071,0.5577990735110334,0.6608912215131153,1.15916405225576,7.028091477929219,9.0,2.0,822.42,-0.005791704881223936,8.25,0.05000000000000071,0.5795976998862047,0.7033370992225565,1.1646496373921138,6.715531851516897,1776488430,,False,1,5af3d_00002,2026-04-18_06-00-30,68.86590266227722,68.86590266227722,1836556,cnl-brain9,155.198.99.250,68.86590266227722,1,0.1,0.30000000000000004,0.5,5af3d_00002
3,9.0,2.0,56.55,0.039760421700233195,7.25,-0.049999999999998934,0.5332703644623149,2.206641385364112,1.1750237529350263,7.035866201973938,9.0,2.0,403.98,-0.0029351574891007814,6.75,0.05000000000000071,0.5759895303928975,0.9840370669199032,1.1950657470779478,6.920343599847674,9.0,2.0,803.37,-0.005448852955832084,4.75,0.05000000000000071,0.5717954181539926,0.863074652812278,1.1570960485352442,6.899150818450931,1776488429,,False,1,5af3d_00003,2026-04-18_06-00-29,68.07796597480774,68.07796597480774,1836555,cnl-brain9,155.198.99.250,68.07796597480774,1,0.1,0.35000000000000003,0.5,5af3d_00003
4,9.0,2.0,45.57,0.0034418888483580545,6.0,-0.049999999999998934,0.5621853656922449,2.0006667307925987,1.151380070793714,5.391974363571844,9.0,1.0,422.37,-0.010427424335777591,4.75,-0.049999999999998934,0.6335342949832792,1.002299396916585,1.1514244628898163,6.852518586729339,9.0,2.0,821.4,-0.05216482781371834,8.0,-0.049999999999998934,0.5663880699929971,1.053463953302543,1.177110625181565,6.874825687985809,1776488431,,False,1,5af3d_00004,2026-04-18_06-00-31,69.93224811553955,69.93224811553955,1836554,cnl-brain9,155.198.99.250,69.93224811553955,1,0.1,0.4,0.5,5af3d_00004
5,2.0,2.0,51.66,0.02286845325100506,1.0,-0.049999999999998934,0.5959074751807192,1.1769717466303022,0.7828449492340993,3.225155637987781,0.0,0.0,,,0.75,-0.049999999999998934,0.5959074751807192,1.1769717466303022,,3.8223456697636897,0.0,0.0,,,0.75,-0.049999999999998934,0.5959074751807192,1.1769717466303022,,3.81546853197709,1776488425,,False,1,5af3d_00005,2026-04-18_06-00-25,64.25346422195435,64.25346422195435,1836564,cnl-brain9,155.198.99.250,64.25346422195435,1,0.1,0.2,0.875,5af3d_00005
6,2.0,1.0,85.47,0.0456197393858333,1.25,-0.049999999999998934,0.6689925705099338,1.1904285397534637,0.7795564682178445,2.9753236362433872,1.0,1.0,603.39,-0.0528979463867687,1.0,-0.049999999999998934,0.7628042581569714,1.1531532698199127,0.8490193431048443,4.0724468085520735,0.0,0.0,,,0.75,-0.049999999999998934,0.7628042581569714,1.1531532698199127,,4.6748526347285875,1776488425,,False,1,5af3d_00006,2026-04-18_06-00-25,64.15252828598022,64.15252828598022,1836562,cnl-brain9,155.198.99.250,64.15252828598022,1,0.1,0.25,0.875,5af3d_00006
7,3.0,2.0,49.77,0.07018430342461013,1.25,-0.049999999999998934,0.5334109524146813,1.2162903896780657,0.849866065363418,4.4763226943787044,1.0,1.0,547.53,-0.011995613817222583,1.25,-0.049999999999998934,0.5410601091352163,1.1182408891477122,0.9540124933547255,5.622639553696636,0.0,0.0,,,0.5,-0.049999999999998934,0.5410601091352163,1.1182408891477122,,6.1503845603914655,1776488425,,False,1,5af3d_00007,2026-04-18_06-00-25,64.3993763923645,64.3993763923645,1836560,cnl-brain9,155.198.99.250,64.3993763923645,1,0.1,0.30000000000000004,0.875,5af3d_00007
8,3.0,2.0,49.8,0.0188166758270758,1.5,-0.049999999999998934,0.5812604715106406,1.2780607959870482,0.865686359226172,4.426258478582712,2.0,1.0,637.11,-0.05515272164146445,1.25,-0.049999999999998934,0.7228549768888484,1.18138599101045,1.0343864761455985,5.4087006841713245,0.0,0.0,,,0.75,-0.049999999999998934,0.7228549768888484,1.18138599101045,,6.060778851559857,1776488431,,False,1,5af3d_00008,2026-04-18_06-00-31,69.70118808746338,69.70118808746338,1836559,cnl-brain9,155.198.99.250,69.70118808746338,1,0.1,0.35000000000000003,0.875,5af3d_00008
9,3.0,1.0,48.45,0.045308866815529036,1.25,-0.049999999999998934,0.6920945094093631,1.0664479341930615,0.8622078859477961,4.4054506649547225,1.0,1.0,459.96,-0.05535631518918649,1.0,-0.049999999999998934,0.7754250568848748,1.060580891485385,0.9499645556742475,6.007215339677385,2.0,2.0,861.36,-0.06887837985112721,1.25,-0.049999999999998934,0.8765226526904364,1.0649332300839165,1.0695404983101262,6.3489704248898535,1776488428,,False,1,5af3d_00009,2026-04-18_06-00-28,67.55975818634033,67.55975818634033,1836558,cnl-brain9,155.198.99.250,67.55975818634033,1,0.1,0.4,0.875,5af3d_00009
10,0.0,0.0,,,0.75,,0.0,,,0.7699681763780368,0.0,0.0,,,0.75,,0.0,,,0.7624979223745844,0.0,0.0,,,0.75,,0.0,,,0.7699724935173852,1776488425,,False,1,5af3d_00010,2026-04-18_06-00-25,63.937522888183594,63.937522888183594,1836557,cnl-brain9,155.198.99.250,63.937522888183594,1,0.1,0.2,1.25,5af3d_00010
11,1.0,1.0,326.61,0.03376915634607025,1.0,-0.049999999999998934,0.45059547206617445,1.0382757206592084,0.7223713022774767,0.8742474222184533,1.0,1.0,421.02,-0.05159378576853069,1.0,-0.049999999999998934,0.6208461924692976,1.0572571096470862,0.763949576215526,3.2855916317259055,0.0,0.0,,,0.0,-0.049999999999998934,0.6208461924692976,1.0572571096470862,,3.2942032806285257,1776488430,,False,1,5af3d_00011,2026-04-18_06-00-30,68.9156653881073,68.9156653881073,1836566,cnl-brain9,155.198.99.250,68.9156653881073,1,0.1,0.25,1.25,5af3d_00011
12,2.0,1.0,54.36,0.01610398194927054,1.0,-0.049999999999998934,0.5644212951841028,1.3615717380162182,0.7904369736715483,3.121047660293703,0.0,0.0,,,0.0,-0.049999999999998934,0.5644212951841028,1.3615717380162182,,3.8825022713947472,0.0,0.0,,,0.0,-0.049999999999998934,0.5644212951841028,1.3615717380162182,,3.9102389473243826,1776488428,,False,1,5af3d_00012,2026-04-18_06-00-28,66.927086353302,66.927086353302,1836565,cnl-brain9,155.198.99.250,66.927086353302,1,0.1,0.30000000000000004,1.25,5af3d_00012
13,2.0,1.0,47.46,0.03873612392653358,1.0,0.05000000000000071,0.8132281674233099,1.0868217530854545,0.7671799734071977,2.8577120643616647,0.0,0.0,,,0.5,0.05000000000000071,0.8132281674233099,1.0868217530854545,,3.0291904751733942,0.0,0.0,,,0.0,0.05000000000000071,0.8132281674233099,1.0868217530854545,,3.1387854856986097,1776488426,,False,1,5af3d_00013,2026-04-18_06-00-26,65.02060508728027,65.02060508728027,1836561,cnl-brain9,155.198.99.250,65.02060508728027,1,0.1,0.35000000000000003,1.25,5af3d_00013
14,2.0,1.0,48.12,0.02246627688857661,1.0,-0.049999999999998934,0.636869113962085,1.0817175951369205,0.7685741957913919,2.6906874325045265,1.0,1.0,580.47,-0.030056733936275837,1.0,-0.049999999999998934,0.7727636905132496,1.114586353373236,0.8332362056733067,3.6519104662979487,0.0,0.0,,,0.0,-0.049999999999998934,0.7727636905132496,1.114586353373236,,4.304235540286928,1776488427,,False,1,5af3d_00014,2026-04-18_06-00-27,66.41314315795898,66.41314315795898,1836563,cnl-brain9,155.198.99.250,66.41314315795898,1,0.1,0.4,1.25,5af3d_00014
15,0.0,0.0,,,0.5,,0.0,,,0.7602812574660637,0.0,0.0,,,0.5,,0.0,,,0.7642842234628828,0.0,0.0,,,0.75,,0.0,,,0.7594127963692171,1776488427,,False,1,5af3d_00015,2026-04-18_06-00-27,66.50076723098755,66.50076723098755,1836567,cnl-brain9,155.198.99.250,66.50076723098755,1,0.1,0.2,1.625,5af3d_00015
16,0.0,0.0,,,0.75,,0.0,,,0.7625557657033081,0.0,0.0,,,0.75,,0.0,,,0.761342779522407,0.0,0.0,,,0.75,,0.0,,,0.7539240123388992,1776488432,,False,1,5af3d_00016,2026-04-18_06-00-32,71.07646632194519,71.07646632194519,1836568,cnl-brain9,155.198.99.250,71.07646632194519,1,0.1,0.25,1.625,5af3d_00016
17,0.0,0.0,,,0.75,,0.0,,,0.7653081102142714,0.0,0.0,,,0.75,,0.0,,,0.7656825285460064,0.0,0.0,,,0.75,,0.0,,,0.7648409636446619,1776488430,,False,1,5af3d_00017,2026-04-18_06-00-30,69.21693229675293,69.21693229675293,1836588,cnl-brain9,155.198.99.250,69.21693229675293,1,0.1,0.30000000000000004,1.625,5af3d_00017
18,0.0,0.0,,,0.75,,0.0,,,0.7609223543944065,1.0,1.0,744.42,0.009188376870903792,1.0,0.05000000000000071,0.4376125854835382,0.8474769712031726,0.7240489512419268,0.8206353764164535,1.0,1.0,1015.5,0.017932642399023813,1.0,0.05000000000000071,0.5725181458542781,1.0113318238395774,0.7858701142324825,3.0385960051813674,1776488432,,False,1,5af3d_00018,2026-04-18_06-00-32,70.48442959785461,70.48442959785461,1836575,cnl-brain9,155.198.99.250,70.48442959785461,1,0.1,0.35000000000000003,1.625,5af3d_00018
19,1.0,1.0,52.56,0.020038216621776517,1.0,-0.049999999999998934,0.4586833228148697,1.1080238470502857,0.7261715124113095,2.019537239525095,1.0,1.0,594.87,-0.010994574047503924,1.0,-0.049999999999998934,0.48992545593820536,1.054499912369537,0.7880986342723975,2.6217694485168694,0.0,0.0,,,0.0,-0.049999999999998934,0.48992545593820536,1.054499912369537,,3.8349126321352722,1776488430,,False,1,5af3d_00019,2026-04-18_06-00-30,68.96359539031982,68.96359539031982,1836573,cnl-brain9,155.198.99.250,68.96359539031982,1,0.1,0.4,1.625,5af3d_00019
20,0.0,0.0,,,0.5,,0.0,,,0.7510321345585165,0.0,0.0,,,0.5,,0.0,,,0.7755909435405978,0.0,0.0,,,0.5,,0.0,,,0.777020583002811,1776488425,,False,1,5af3d_00020,2026-04-18_06-00-25,64.4732596874237,64.4732596874237,1836576,cnl-brain9,155.198.99.250,64.4732596874237,1,0.1,0.2,2.0,5af3d_00020
21,0.0,0.0,,,0.5,,0.0,,,0.7497274187125035,0.0,0.0,,,0.5,,0.0,,,0.7450378969054423,0.0,0.0,,,0.5,,0.0,,,0.7756613062569165,1776488428,,False,1,5af3d_00021,2026-04-18_06-00-28,67.37289667129517,67.37289667129517,1836571,cnl-brain9,155.198.99.250,67.37289667129517,1,0.1,0.25,2.0,5af3d_00021
22,0.0,0.0,,,0.5,,0.0,,,0.7473017087202676,0.0,0.0,,,0.5,,0.0,,,0.7653768961717896,0.0,0.0,,,0.75,,0.0,,,0.7528583045695257,1776488427,,False,1,5af3d_00022,2026-04-18_06-00-27,66.11860132217407,66.11860132217407,1836582,cnl-brain9,155.198.99.250,66.11860132217407,1,0.1,0.30000000000000004,2.0,5af3d_00022
23,0.0,0.0,,,0.75,,0.0,,,0.7448060819395595,0.0,0.0,,,0.75,,0.0,,,0.755353367697018,0.0,0.0,,,0.75,,0.0,,,0.7772084490756512,1776488433,,False,1,5af3d_00023,2026-04-18_06-00-33,72.42240333557129,72.42240333557129,1836569,cnl-brain9,155.198.99.250,72.42240333557129,1,0.1,0.35000000000000003,2.0,5af3d_00023
24,0.0,0.0,,,0.75,,0.0,,,0.7663584709158149,0.0,0.0,,,0.75,,0.0,,,0.7499571727914704,0.0,0.0,,,0.75,,0.0,,,0.7448506190219857,1776488426,,False,1,5af3d_00024,2026-04-18_06-00-26,65.26494026184082,65.26494026184082,1836570,cnl-brain9,155.198.99.250,65.26494026184082,1,0.1,0.4,2.0,5af3d_00024
25,8.0,2.0,87.36,0.00501373362080626,4.75,-0.049999999999998934,0.6087272037416098,1.895000065322344,1.267174235716825,5.55581965280549,9.0,2.0,442.5,0.0046315842172663935,9.0,0.05000000000000071,0.6386888545525502,0.7063515602700823,1.243649788396039,6.836845928101729,9.0,2.0,826.68,0.035400435134044894,8.5,0.05000000000000071,0.5004100347239815,0.6736110597463579,1.2665171040880892,7.36201842827884,1776488430,,False,1,5af3d_00025,2026-04-18_06-00-30,69.26467037200928,69.26467037200928,1836579,cnl-brain9,155.198.99.250,69.26467037200928,1,0.15,0.2,0.5,5af3d_00025
26,9.0,2.0,56.94,0.019290571062795525,7.75,-0.049999999999998934,0.4628962756273789,2.5145885379418056,1.29094367507291,7.034881344723521,9.0,1.0,464.04,0.03787132940026661,6.0,0.05000000000000071,0.4155721048878718,0.5076468662378456,1.3032625080762728,7.327629368738146,9.0,2.0,867.18,0.034258910378407226,7.0,0.05000000000000071,0.5282989942780172,0.6032021894033567,1.2582058547559607,6.624403790923082,1776488433,,False,1,5af3d_00026,2026-04-18_06-00-33,71.76605582237244,71.76605582237244,1836581,cnl-brain9,155.198.99.250,71.76605582237244,1,0.15,0.25,0.5,5af3d_00026
27,9.0,2.0,50.19,0.07038173556544702,6.5,-0.049999999999998934,0.6871014876812196,1.6860192742447653,1.2398534698107886,6.350819182568795,9.0,1.0,442.77,0.02267254696299581,6.25,0.05000000000000071,0.5635599658855592,0.5385835619537683,1.2216071033170341,6.892002042053168,9.0,2.0,843.12,-0.03664920364034341,6.25,0.05000000000000071,0.48669955126992326,0.712549038799352,1.281848913166711,7.127923198626072,1776488432,,False,1,5af3d_00027,2026-04-18_06-00-32,71.45596098899841,71.45596098899841,1836584,cnl-brain9,155.198.99.250,71.45596098899841,1,0.15,0.30000000000000004,0.5,5af3d_00027
28,9.0,2.0,50.79,0.012614761439124322,5.0,-0.049999999999998934,0.5652610313672377,1.952473060973103,1.284276609527717,6.2376703243792395,9.0,2.0,418.47,0.009805057092557412,5.5,0.05000000000000071,0.5670250054570309,0.6436132020157899,1.2404223104887013,6.918020803530377,9.0,2.0,821.88,-0.03372698981981426,7.0,-0.049999999999998934,0.6527804705216931,0.8755463910682382,1.2377911256519185,6.653486938110767,1776488431,,False,1,5af3d_00028,2026-04-18_06-00-31,69.5830626487732,69.5830626487732,1836591,cnl-brain9,155.198.99.250,69.5830626487732,1,0.15,0.35000000000000003,0.5,5af3d_00028
29,9.0,2.0,51.87,-0.00843762517597213,10.5,-0.049999999999998934,0.5896744821112412,1.8911977822728423,1.277812597109889,6.6280753343654775,9.0,2.0,439.23,0.015659508905606412,12.0,0.05000000000000071,0.49396157773592364,0.6314937398369146,1.2968142359984791,7.73988402137298,9.0,2.0,831.93,-0.041946298931251125,7.75,0.05000000000000071,0.4672987481380879,0.7764446411245873,1.2794256836232718,7.373465498312718,1776488431,,False,1,5af3d_00029,2026-04-18_06-00-31,69.46712875366211,69.46712875366211,1836586,cnl-brain9,155.198.99.250,69.46712875366211,1,0.15,0.4,0.5,5af3d_00029
30,1.0,1.0,89.37,-0.012978076776708924,1.0,-0.049999999999998934,0.42030116616659496,1.3643436749212325,0.7546592864625652,3.2452833073585663,1.0,1.0,404.16,-0.046310585281296834,1.0,-0.049999999999998934,0.6836919010732361,1.0522513423803606,0.8387181321583453,4.464697373074506,0.0,0.0,,,0.0,-0.049999999999998934,0.6836919010732361,1.0522513423803606,,4.558379515961528,1776488427,,False,1,5af3d_00030,2026-04-18_06-00-27,66.00782823562622,66.00782823562622,1836592,cnl-brain9,155.198.99.250,66.00782823562622,1,0.15,0.2,0.875,5af3d_00030
31,1.0,1.0,44.91,0.008629055715145828,1.25,-0.049999999999998934,0.367889090800102,1.2846563652465106,0.7598501090871892,3.2677864095401237,1.0,1.0,415.56,0.0013745996938459015,1.0,0.05000000000000071,0.3869923435041889,0.8930681750953677,0.9397730292733514,5.23088135497976,0.0,0.0,,,0.75,0.05000000000000071,0.3869923435041889,0.8930681750953677,,5.489358353351098,1776488428,,False,1,5af3d_00031,2026-04-18_06-00-28,66.94432353973389,66.94432353973389,1836595,cnl-brain9,155.198.99.250,66.94432353973389,1,0.15,0.25,0.875,5af3d_00031
32,2.0,1.0,51.03,0.040524638729576345,1.25,0.05000000000000071,0.6780036093476092,1.3330214570513828,0.8761519341312674,4.693373570054038,1.0,1.0,466.59,-0.03521384485205292,1.0,0.05000000000000071,0.6960460127356916,1.290751132905293,1.0081068301346727,6.13978918185662,0.0,0.0,,,0.5,0.05000000000000071,0.6960460127356916,1.290751132905293,,6.518935320808331,1776488495,,False,1,5af3d_00032,2026-04-18_06-01-35,66.80633449554443,66.80633449554443,1839166,cnl-brain9,155.198.99.250,66.80633449554443,1,0.15,0.30000000000000004,0.875,5af3d_00032
33,3.0,1.0,90.87,0.02038020982446387,1.5,0.05000000000000071,0.6801463352177151,1.1655981785166454,0.9807174048530332,4.068720496795452,0.0,0.0,,,0.75,0.05000000000000071,0.6801463352177151,1.1655981785166454,,6.349215471094097,1.0,1.0,1003.29,-0.03844355441730318,1.25,0.05000000000000071,0.7526482074990528,1.1384527110863227,1.0946610367577447,6.335229793688487,1776488494,,False,1,5af3d_00033,2026-04-18_06-01-34,65.97489595413208,65.97489595413208,1839175,cnl-brain9,155.198.99.250,65.97489595413208,1,0.15,0.35000000000000003,0.875,5af3d_00033
34,3.0,1.0,83.52,0.054162224733607545,1.5,0.05000000000000071,0.7671886727571682,1.3212888510692247,0.9769642789565193,5.514282323200533,3.0,1.0,388.71,-0.013841321419567176,1.25,-0.049999999999998934,0.902444273153864,1.0358688334845707,1.1420928599264255,6.141104935098085,1.0,1.0,898.17,-0.023627651059278776,1.0,0.05000000000000071,0.9436600614328405,0.9915862495654965,1.1496129696691224,6.848050564921568,1776488493,,False,1,5af3d_00034,2026-04-18_06-01-33,64.5892436504364,64.5892436504364,1839174,cnl-brain9,155.198.99.250,64.5892436504364,1,0.15,0.4,0.875,5af3d_00034
35,0.0,0.0,,,0.75,,0.0,,,0.7677884547693626,0.0,0.0,,,0.75,,0.0,,,0.7681149905617378,0.0,0.0,,,0.75,,0.0,,,0.7562684346945339,1776488495,,False,1,5af3d_00035,2026-04-18_06-01-35,66.75653672218323,66.75653672218323,1839169,cnl-brain9,155.198.99.250,66.75653672218323,1,0.15,0.2,1.25,5af3d_00035
36,0.0,0.0,,,0.75,,0.0,,,0.7740582429904773,1.0,1.0,594.54,-0.018619839204685906,1.0,0.05000000000000071,0.43854817655501543,1.0043243551212313,0.7630589318221803,1.375513875005105,0.0,0.0,,,0.0,0.05000000000000071,0.43854817655501543,1.0043243551212313,,3.5351359757823544,1776488496,,False,1,5af3d_00036,2026-04-18_06-01-36,67.90617489814758,67.90617489814758,1839178,cnl-brain9,155.198.99.250,67.90617489814758,1,0.15,0.25,1.25,5af3d_00036
37,1.0,1.0,164.58,0.0109196214548688,1.0,-0.049999999999998934,0.4661452460457305,1.2902414050170152,0.7504920253566254,2.5381278984274442,1.0,1.0,493.59,-0.02659977924641055,1.0,-0.049999999999998934,0.677512199889005,1.0795117166190273,0.8513377662761024,4.005440707001686,0.0,0.0,,,0.0,-0.049999999999998934,0.677512199889005,1.0795117166190273,,4.761839780433844,1776488495,,False,1,5af3d_00037,2026-04-18_06-01-35,65.15641665458679,65.15641665458679,1839504,cnl-brain9,155.198.99.250,65.15641665458679,1,0.15,0.30000000000000004,1.25,5af3d_00037
38,2.0,1.0,42.33,0.05316743822481884,1.25,0.05000000000000071,0.6003969590941467,1.1636159952982992,0.8643920832742145,3.7533123425345916,0.0,0.0,,,0.0,0.05000000000000071,0.6003969590941467,1.1636159952982992,,5.1326311492960155,0.0,0.0,,,0.0,0.05000000000000071,0.6003969590941467,1.1636159952982992,,4.805864826894786,1776488494,,False,1,5af3d_00038,2026-04-18_06-01-34,64.2436466217041,64.2436466217041,1839505,cnl-brain9,155.198.99.250,64.2436466217041,1,0.15,0.35000000000000003,1.25,5af3d_00038
39,1.0,1.0,52.41,-2.7029574576786786e-05,1.25,-0.049999999999998934,0.3803924712922444,1.1388089749713806,0.7719198099443619,2.6584695075609313,1.0,1.0,506.22,-0.07294317193795896,1.0,-0.049999999999998934,0.47227657453483696,1.1054688462289572,0.843496618755965,4.036394546099205,0.0,0.0,,,0.0,-0.049999999999998934,0.47227657453483696,1.1054688462289572,,4.154369588047177,1776488496,,False,1,5af3d_00039,2026-04-18_06-01-36,66.18348622322083,66.18348622322083,1839507,cnl-brain9,155.198.99.250,66.18348622322083,1,0.15,0.4,1.25,5af3d_00039
40,0.0,0.0,,,0.5,,0.0,,,0.7599439907313741,0.0,0.0,,,0.75,,0.0,,,0.7591312858361791,0.0,0.0,,,0.75,,0.0,,,0.7505494576742179,1776488497,,False,1,5af3d_00040,2026-04-18_06-01-37,67.1123583316803,67.1123583316803,1839506,cnl-brain9,155.198.99.250,67.1123583316803,1,0.15,0.2,1.625,5af3d_00040
41,0.0,0.0,,,0.75,,0.0,,,0.746230689561406,0.0,0.0,,,0.75,,0.0,,,0.7472149005055517,0.0,0.0,,,0.75,,0.0,,,0.7533986633473884,1776488495,,False,1,5af3d_00041,2026-04-18_06-01-35,65.07034063339233,65.07034063339233,1839509,cnl-brain9,155.198.99.250,65.07034063339233,1,0.15,0.25,1.625,5af3d_00041
42,0.0,0.0,,,0.75,,0.0,,,0.7556240456482007,0.0,0.0,,,0.75,,0.0,,,0.7501660378117259,0.0,0.0,,,0.75,,0.0,,,0.7515281793612082,1776488497,,False,1,5af3d_00042,2026-04-18_06-01-37,66.32609581947327,66.32609581947327,1839508,cnl-brain9,155.198.99.250,66.32609581947327,1,0.15,0.30000000000000004,1.625,5af3d_00042
43,0.0,0.0,,,0.75,,0.0,,,0.7471035841727277,0.0,0.0,,,0.75,,0.0,,,0.7669633661358067,0.0,0.0,,,0.75,,0.0,,,0.7576406294788353,1776488496,,False,1,5af3d_00043,2026-04-18_06-01-36,64.99340486526489,64.99340486526489,1839554,cnl-brain9,155.198.99.250,64.99340486526489,1,0.15,0.35000000000000003,1.625,5af3d_00043
44,1.0,1.0,176.13,0.020335806061529293,1.0,0.05000000000000071,0.6254185226218683,1.182645371299104,0.7481662805659692,2.742474638466285,0.0,0.0,,,0.0,0.05000000000000071,0.6254185226218683,1.182645371299104,,2.933711642883515,0.0,0.0,,,0.0,0.05000000000000071,0.6254185226218683,1.182645371299104,,2.9007202178128746,1776488497,,False,1,5af3d_00044,2026-04-18_06-01-37,65.96462655067444,65.96462655067444,1839559,cnl-brain9,155.198.99.250,65.96462655067444,1,0.15,0.4,1.625,5af3d_00044
45,0.0,0.0,,,0.5,,0.0,,,0.7488403201201176,0.0,0.0,,,0.5,,0.0,,,0.7567826261929399,0.0,0.0,,,0.5,,0.0,,,0.7470710204096994,1776488497,,False,1,5af3d_00045,2026-04-18_06-01-37,65.61033916473389,65.61033916473389,1839605,cnl-brain9,155.198.99.250,65.61033916473389,1,0.15,0.2,2.0,5af3d_00045
46,0.0,0.0,,,0.5,,0.0,,,0.7771329677339635,0.0,0.0,,,0.5,,0.0,,,0.7539243462155581,0.0,0.0,,,0.5,,0.0,,,0.7442336048751624,1776488497,,False,1,5af3d_00046,2026-04-18_06-01-37,65.56801986694336,65.56801986694336,1839901,cnl-brain9,155.198.99.250,65.56801986694336,1,0.15,0.25,2.0,5af3d_00046
47,0.0,0.0,,,0.5,,0.0,,,0.74741713670066,0.0,0.0,,,0.75,,0.0,,,0.779460652943146,0.0,0.0,,,0.75,,0.0,,,0.7415878639695824,1776488495,,False,1,5af3d_00047,2026-04-18_06-01-35,63.21417546272278,63.21417546272278,1839923,cnl-brain9,155.198.99.250,63.21417546272278,1,0.15,0.30000000000000004,2.0,5af3d_00047
48,0.0,0.0,,,0.75,,0.0,,,0.7470983743361839,0.0,0.0,,,0.75,,0.0,,,0.7670862947464638,0.0,0.0,,,0.75,,0.0,,,0.7500815806301031,1776488499,,False,1,5af3d_00048,2026-04-18_06-01-39,66.75908708572388,66.75908708572388,1840242,cnl-brain9,155.198.99.250,66.75908708572388,1,0.15,0.35000000000000003,2.0,5af3d_00048
49,0.0,0.0,,,0.75,,0.0,,,0.7469632256502684,0.0,0.0,,,0.75,,0.0,,,0.7444589736246632,0.0,0.0,,,0.75,,0.0,,,0.7460899990025278,1776488501,,False,1,5af3d_00049,2026-04-18_06-01-41,67.74491596221924,67.74491596221924,1840243,cnl-brain9,155.198.99.250,67.74491596221924,1,0.15,0.4,2.0,5af3d_00049
50,9.0,2.0,64.41,0.03603693360515248,6.25,-0.049999999999998934,0.506664204020308,2.5772899250950116,1.317555617431496,6.551023811850178,9.0,2.0,416.31,-0.017827668732411706,4.0,0.05000000000000071,0.6049001904444276,0.5929714642938784,1.3120398952762766,6.404518303623704,9.0,2.0,824.97,-0.02273250074613875,8.25,0.05000000000000071,0.489729337324432,0.6811783238396227,1.3952489202941907,7.487240112964763,1776488499,,False,1,5af3d_00050,2026-04-18_06-01-39,66.40734195709229,66.40734195709229,1840263,cnl-brain9,155.198.99.250,66.40734195709229,1,0.2,0.2,0.5,5af3d_00050
