,metric/num_BTSP_events_(moved_0),metric/num_BTSP_events_(moved_1),metric/num_BTSP_events_(moved_2),metric/num_BTSP_events_(moved_3),metric/num_BTSP_events_(moved_4),metric/num_BTSP_events_(moved_5),metric/num_BTSP_events_(moved_6),metric/num_BTSP_events_(moved_7),metric/num_BTSP_positions_(moved_0),metric/num_BTSP_positions_(moved_1),metric/num_BTSP_positions_(moved_2),metric/num_BTSP_positions_(moved_3),metric/num_BTSP_positions_(moved_4),metric/num_BTSP_positions_(moved_5),metric/num_BTSP_positions_(moved_6),metric/num_BTSP_positions_(moved_7),metric/first_BTSP_time_(moved_0),metric/first_BTSP_time_(moved_1),metric/first_BTSP_time_(moved_2),metric/first_BTSP_time_(moved_3),metric/first_BTSP_time_(moved_4),metric/first_BTSP_time_(moved_5),metric/first_BTSP_time_(moved_6),metric/first_BTSP_time_(moved_7),metric/max_BTSP_ramp_(moved_0),metric/max_BTSP_ramp_(moved_1),metric/max_BTSP_ramp_(moved_2),metric/max_BTSP_ramp_(moved_3),metric/max_BTSP_ramp_(moved_4),metric/max_BTSP_ramp_(moved_5),metric/max_BTSP_ramp_(moved_6),metric/max_BTSP_ramp_(moved_7),metric/PC_weight_ratio_pre_post_(moved_0),metric/PC_weight_ratio_pre_post_(moved_1),metric/PC_weight_ratio_pre_post_(moved_2),metric/PC_weight_ratio_pre_post_(moved_3),metric/PC_weight_ratio_pre_post_(moved_4),metric/PC_weight_ratio_pre_post_(moved_5),metric/PC_weight_ratio_pre_post_(moved_6),metric/PC_weight_ratio_pre_post_(moved_7),metric/first_BTSP_relative_position_(moved_0),metric/first_BTSP_relative_position_(moved_1),metric/first_BTSP_relative_position_(moved_2),metric/first_BTSP_relative_position_(moved_3),metric/first_BTSP_relative_position_(moved_4),metric/first_BTSP_relative_position_(moved_5),metric/first_BTSP_relative_position_(moved_6),metric/first_BTSP_relative_position_(moved_7),metric/PC_weight_peak_relative_position_(moved_0),metric/PC_weight_peak_relative_position_(moved_1),metric/PC_weight_peak_relative_position_(moved_2),metric/PC_weight_peak_relative_position_(moved_3),metric/PC_weight_peak_relative_position_(moved_4),metric/PC_weight_peak_relative_position_(moved_5),metric/PC_weight_peak_relative_position_(moved_6),metric/PC_weight_peak_relative_position_(moved_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58.08000000000144,341.699999999931,583.3799999997112,825.8999999994907,1067.0999999992714,1308.2099999990521,1547.3699999988346,1787.789999998616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9728633746903071,1.0089684704953177,0.9664789750205316,1.0046151458303665,0.8730178330288386,0.9528878985532782,0.9745122970794201,1.0281364719641142,-0.0006372960634073443,0.010346586708517957,0.005859225348388009,0.015864570414064083,0.011577736036746611,0.0023260663218032107,0.002574237637309018,0.0008023368048020174,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.2500000000000009,-0.15000000000000036,-0.2500000000000009,-0.350000000000001,-0.5500000000000012,1746728028,,False,1,cf988_00010,2025-05-08_19-13-48,157.83373951911926,157.83373951911926,2792998,cnl-brain9,155.198.99.250,157.83373951911926,1,0.11,0.2,1.0,cf988_00010
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54.270000000001296,337.6199999999347,580.289999999714,819.4499999994965,1099.7099999992417,1338.4499999990246,1584.4799999988008,1824.089999998583,1.25,1.25,1.25,1.25,1.25,1.25,1.5,1.5,0.9708744208262653,0.9722300788392456,1.013270918264494,0.9034273324767619,0.986240206835981,1.0338814905166842,0.9185571787211436,1.0235251331771924,0.0024263223822194036,0.012043922084294945,0.01646111638313208,0.020445543352740625,0.01124718729205787,0.015211240519599212,0.007871496690532442,0.006351272427822963,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.1500000000000008,-0.25000000000000044,-0.35000000000000053,-0.2500000000000009,-0.45000000000000107,1746728043,,False,1,cf988_00011,2025-05-08_19-14-03,172.13205003738403,172.13205003738403,2792997,cnl-brain9,155.198.99.250,172.13205003738403,1,0.11,0.3,1.0,cf988_00011
12,2,1,1,1,2,1,2,4,1,1,1,1,1,1,1,1,55.38000000000134,336.8699999999354,580.4399999997139,823.0499999994933,1066.0199999992724,1310.54999999905,1552.7999999988297,1794.1799999986101,1.5,1.0,1.75,1.75,1.75,1.75,1.5,16.75,0.9383614838639155,1.3027724688540718,1.0305666497654462,1.1575218272870358,0.7884444068114298,1.028394990222262,0.9924554682889132,0.9917106443226326,-0.0006266199069657752,-0.003359755090718952,0.022249633908566935,0.009272423787344941,0.01222918520083871,0.022589169015649002,-0.001192968921978732,0.016376888120472444,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.45000000000000107,-0.05000000000000071,-0.2500000000000009,-0.2500000000000009,-0.1500000000000008,1746728042,,False,1,cf988_00012,2025-05-08_19-14-02,171.34763884544373,171.34763884544373,2792996,cnl-brain9,155.198.99.250,171.34763884544373,1,0.11,0.4,1.0,cf988_00012
13,2,1,2,5,5,5,5,5,1,1,1,2,2,2,2,2,55.68000000000135,336.7499999999355,577.9199999997162,825.2099999994913,1067.1899999992713,1309.7399999990507,1551.1499999988312,1792.4099999986117,1.75,1.5,2.0,21.25,28.25,31.25,38.75,43.75,0.9381860399591693,1.269116859677911,0.9512922152131773,0.8245772408933207,0.9209799995954232,0.9624951783834464,0.8671577266738143,0.8861599198125437,-0.0012232527426174755,0.0038776210617665896,0.019212164910312524,0.004306569927191806,0.026531427289820275,0.1063807867902522,0.18527072777179354,0.2154629939375945,0.049999999999998934,-0.15000000000000124,-0.1500000000000008,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,0.04999999999999938,0.049999999999998934,1746728028,,False,1,cf988_00013,2025-05-08_19-13-48,157.6133143901825,157.6133143901825,2793002,cnl-brain9,155.198.99.250,157.6133143901825,1,0.11,0.5,1.0,cf988_00013
14,2,1,5,5,5,5,5,5,1,1,2,1,1,1,2,2,56.850000000001394,339.95999999993256,580.4099999997139,825.3599999994912,1066.319999999272,1307.9399999990524,1546.889999998835,1789.799999998614,2.0,1.75,16.0,24.5,33.25,37.75,41.0,52.75,0.9730784068859907,1.3346543124762018,0.9548890112792671,1.0105872345317055,1.037901847990034,0.9821286991038793,1.0173580431436187,1.0491866330280304,0.004763645547734008,0.008336470419819886,0.01340705029143141,0.03186632118424537,0.13432212352629236,0.21566553359869634,0.2648539364035116,0.3168305157538318,0.049999999999998934,-0.15000000000000124,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,0.04999999999999938,0.04999999999999938,0.049999999999998934,1746728056,,False,1,cf988_00014,2025-05-08_19-14-16,185.52190351486206,185.52190351486206,2793003,cnl-brain9,155.198.99.250,185.52190351486206,1,0.11,0.6,1.0,cf988_00014
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1746728031,,False,1,cf988_00015,2025-05-08_19-13-51,160.3635823726654,160.3635823726654,2793004,cnl-brain9,155.198.99.250,160.3635823726654,1,0.11,0.2,1.2,cf988_00015
16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.41000000000134,337.1699999999351,579.4199999997148,861.0899999994587,1103.1899999992386,1346.1299999990176,1589.9999999987958,1836.179999998572,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,0.9662767979504062,0.9908187476757302,0.9813570671254902,1.0050076914789892,0.9998143982746369,0.862441284603851,0.9053149445540755,1.0368175714477579,-0.004449345464286658,0.01013533513097098,0.008873757178906594,0.004477886019391253,0.012103565129481186,0.014233025842877112,0.00480817522728838,-0.00018696077620017348,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.2500000000000009,-0.25000000000000044,-0.1500000000000008,-0.2500000000000009,-0.45000000000000107,1746728035,,False,1,cf988_00016,2025-05-08_19-13-55,163.58491563796997,163.58491563796997,2793005,cnl-brain9,155.198.99.250,163.58491563796997,1,0.11,0.3,1.2,cf988_00016
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54.4200000000013,334.5599999999375,615.7499999996818,856.9199999994624,1099.319999999242,1342.469999999021,1586.0399999987994,1827.7799999985796,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,0.9632140796087422,1.0037199237155303,1.0146890283538796,0.7755996612343475,0.8639342663567461,1.039140419168253,1.1210950818912162,1.043345753070046,-0.006120032743802906,0.0077121999330582724,0.011362517323235899,0.020393128675406658,0.015434825696424515,0.0017116102424079571,-0.0018704219192988703,-0.005080750808752477,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.05000000000000071,-0.15000000000000036,-0.35000000000000053,-0.5500000000000007,-0.6500000000000012,1746728053,,False,1,cf988_00017,2025-05-08_19-14-13,181.84902095794678,181.84902095794678,2793006,cnl-brain9,155.198.99.250,181.84902095794678,1,0.11,0.4,1.2,cf988_00017
18,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,56.43000000000138,422.00999999985794,581.9999999997125,828.5099999994883,1070.789999999268,1314.4499999990464,1557.839999998825,1800.2399999986046,1.5,1.0,1.5,1.75,1.5,1.75,1.75,1.5,0.9416029633153299,1.2341678319908178,1.0899823347902597,1.0168220228743436,1.0018372529979178,0.7648035140644058,0.9990662122004355,0.9580748823205029,-0.007645412943340535,-0.013644067973228147,0.018128383832702433,0.007994126368876753,-0.004439929139592014,0.0036986321127336907,0.017713486531846012,-0.001982914723646534,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.350000000000001,-0.4500000000000006,-0.05000000000000071,-0.2500000000000009,-0.350000000000001,1746728044,,False,1,cf988_00018,2025-05-08_19-14-04,173.00476574897766,173.00476574897766,2793007,cnl-brain9,155.198.99.250,173.00476574897766,1,0.11,0.5,1.2,cf988_00018
19,2,1,1,1,2,1,2,6,1,1,1,1,1,1,1,2,54.750000000001315,333.959999999938,575.5199999997184,816.6599999994991,1061.1299999992768,1301.8799999990579,1546.0499999988358,1791.7499999986123,1.5,1.25,1.25,2.0,1.75,1.5,1.75,19.0,0.9261874108209601,1.255279554104635,1.11033226547733,0.9059191996977655,0.7836738964943848,0.8257663226084432,0.847324773955997,0.852358497923405,-0.00930142836367942,-0.0019490020873478286,0.007737068268275582,0.014134045928487549,0.00776518621774791,0.019651129931816058,0.0011105332092729014,0.00640790506130573,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.2500000000000009,-0.05000000000000071,-0.1500000000000008,-0.1500000000000008,-0.050000000000001155,1746728041,,False,1,cf988_00019,2025-05-08_19-14-01,170.23911666870117,170.23911666870117,2793008,cnl-brain9,155.198.99.250,170.23911666870117,1,0.11,0.6,1.2,cf988_00019
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1746728044,,False,1,cf988_00020,2025-05-08_19-14-04,172.9928002357483,172.9928002357483,2793009,cnl-brain9,155.198.99.250,172.9928002357483,1,0.11,0.2,1.8,cf988_00020
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1746728041,,False,1,cf988_00021,2025-05-08_19-14-01,169.95163917541504,169.95163917541504,2793010,cnl-brain9,155.198.99.250,169.95163917541504,1,0.11,0.3,1.8,cf988_00021
22,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,419.66999999986007,,822.179999999494,,1345.0499999990186,,1833.3599999985745,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,,0.9738034507945199,0.9738034507945199,0.9272180186381502,0.9272180186381502,1.0392070557162867,1.0392070557162867,0.902131644482356,,-0.011481689497275127,,-0.001839922655639814,,-0.0050845014524254495,,-0.005128939713835212,,0.049999999999998934,-0.1500000000000008,-0.05000000000000071,-0.25000000000000044,-0.35000000000000053,-0.5500000000000007,-0.050000000000001155,1746728047,,False,1,cf988_00022,2025-05-08_19-14-07,176.16432762145996,176.16432762145996,2793011,cnl-brain9,155.198.99.250,176.16432762145996,1,0.11,0.4,1.8,cf988_00022
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.560000000001345,334.9499999999371,740.4599999995684,820.8899999994952,1101.74999999924,1302.6299999990572,1542.7799999988388,1823.4299999985835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9617934496223868,1.018203192940143,1.018203192940143,1.0758774881164683,0.9683268324644968,0.9980682950529219,1.0418851783663388,0.9278083438813237,-0.008025645494193157,0.010477523700685332,0.011703137753930726,0.01270777269664869,0.006693794761997385,0.004167003229571087,0.010666488313384459,-0.005680178992713891,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.2500000000000009,-0.25000000000000044,-0.35000000000000053,-0.5500000000000007,-0.2500000000000009,1746728053,,False,1,cf988_00023,2025-05-08_19-14-13,182.39324355125427,182.39324355125427,2793012,cnl-brain9,155.198.99.250,182.39324355125427,1,0.11,0.5,1.8,cf988_00023
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57.390000000001415,340.85999999993174,581.9699999997125,824.369999999492,1065.1499999992732,1310.9699999990496,1547.0699999988349,1824.119999998583,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.25,0.9582777274741165,0.996986592168615,1.026974362144766,1.0406203879066223,0.9727321469992241,0.9178081058037031,1.024220143407561,1.0566832978443572,-0.008550356738944664,0.004835066367985252,0.008400520674276546,0.016083855417239334,0.011034138687782136,0.007300858245227637,0.0033685739739035547,-0.004732176361364804,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.2500000000000009,-0.25000000000000044,-0.2500000000000009,-0.45000000000000107,-0.6500000000000012,1746728041,,False,1,cf988_00024,2025-05-08_19-14-01,170.01582431793213,170.01582431793213,2793013,cnl-brain9,155.198.99.250,170.01582431793213,1,0.11,0.6,1.8,cf988_00024
25,6,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,55.44000000000134,337.8299999999345,578.0099999997161,820.4399999994956,1061.3999999992766,1305.4499999990546,1544.3699999988373,1788.4499999986153,15.5,27.25,33.0,41.25,48.5,58.5,69.5,69.75,1.3637192462824657,1.1172594328204544,0.9571264944156904,0.9202624114302521,0.9915544970182616,0.8448472869035605,0.9983573663514156,0.9332064146310783,1.8893234071004628e-05,0.1807298244061979,0.351848074181897,0.46996561899403977,0.5508230579054278,0.6497231269053907,0.7316461287246903,0.8113638502652603,0.049999999999998934,0.049999999999998934,0.24999999999999956,0.3499999999999992,0.34999999999999964,0.5499999999999994,0.5499999999999992,0.649999999999999,1746728043,,False,1,cf988_00025,2025-05-08_19-14-03,172.3940634727478,172.3940634727478,2793014,cnl-brain9,155.198.99.250,172.3940634727478,1,0.13,0.2,0.6,cf988_00025
26,6,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,57.33000000000141,335.7299999999364,577.6499999997164,819.1799999994968,1062.6899999992754,1302.5999999990572,1543.739999998838,1784.399999998619,15.5,26.5,39.75,40.5,46.25,55.25,60.75,69.0,1.3229716679227097,0.9466845305353639,0.9761769677104544,0.902779116190301,1.0024205837046856,0.9443330531633773,0.9743769837603602,0.9467099848898938,-0.010168971703022667,0.18208133716731734,0.3568762824793965,0.46976697105577303,0.5573396294103667,0.6327156974749684,0.7377571938643428,0.8175614296404647,0.049999999999998934,0.14999999999999902,0.24999999999999956,0.3499999999999992,0.34999999999999964,0.4499999999999993,0.5499999999999992,0.649999999999999,1746728052,,False,1,cf988_00026,2025-05-08_19-14-12,181.27088022232056,181.27088022232056,2793015,cnl-brain9,155.198.99.250,181.27088022232056,1,0.13,0.3,0.6,cf988_00026
