,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
101,9.0,2.0,47.34,0.023712949515993564,10.0,-0.049999999999998934,0.40952905374341153,3.8127535772310814,1.572868511261013,7.104481577916031,1776484893,,False,1,0c6a2_00101,2026-04-18_05-01-33,22.04670238494873,22.04670238494873,1746055,cnl-brain9,155.198.99.250,22.04670238494873,1,0.3,0.25,0.5,0c6a2_00101
102,9.0,2.0,59.7,0.010861714473398898,6.75,-0.14999999999999902,0.5970302845663227,1.5289607128638953,1.56104230659009,6.783301721774625,1776484894,,False,1,0c6a2_00102,2026-04-18_05-01-34,23.205604314804077,23.205604314804077,1746057,cnl-brain9,155.198.99.250,23.205604314804077,1,0.3,0.30000000000000004,0.5,0c6a2_00102
103,9.0,2.0,53.19,0.020317358638972216,3.0,-0.14999999999999902,0.6598737952025009,1.1931290630641005,1.4041941259477975,6.098056318631073,1776484893,,False,1,0c6a2_00103,2026-04-18_05-01-33,22.733654022216797,22.733654022216797,1746060,cnl-brain9,155.198.99.250,22.733654022216797,1,0.3,0.35000000000000003,0.5,0c6a2_00103
104,9.0,2.0,52.47,0.014119596893714892,5.75,-0.14999999999999902,0.44680223515208173,1.1704602353859788,1.5334280421422677,6.72973054585041,1776484893,,False,1,0c6a2_00104,2026-04-18_05-01-33,22.637404918670654,22.637404918670654,1746056,cnl-brain9,155.198.99.250,22.637404918670654,1,0.3,0.4,0.5,0c6a2_00104
105,1.0,1.0,48.93,0.03936026297386963,1.0,0.05000000000000071,0.6041319822521771,1.3177358570408844,0.8857397406174063,5.3145236004961225,1776484894,,False,1,0c6a2_00105,2026-04-18_05-01-34,23.000083446502686,23.000083446502686,1746054,cnl-brain9,155.198.99.250,23.000083446502686,1,0.3,0.2,0.875,0c6a2_00105
106,1.0,1.0,126.96,0.025873376572771445,1.25,0.05000000000000071,0.7331745959935265,1.1110850305475706,0.857868202369275,4.1658573004468336,1776484894,,False,1,0c6a2_00106,2026-04-18_05-01-34,22.924484252929688,22.924484252929688,1746063,cnl-brain9,155.198.99.250,22.924484252929688,1,0.3,0.25,0.875,0c6a2_00106
107,1.0,1.0,53.19,0.013147763121037936,1.25,-0.049999999999998934,0.6410144575668548,1.2579936785303991,0.884594081530969,4.781454084517961,1776484893,,False,1,0c6a2_00107,2026-04-18_05-01-33,21.959219455718994,21.959219455718994,1746058,cnl-brain9,155.198.99.250,21.959219455718994,1,0.3,0.30000000000000004,0.875,0c6a2_00107
108,4.0,1.0,46.8,0.00385423200484869,1.5,0.05000000000000071,0.7884885383309279,1.1181965631103918,1.3073164297788589,6.844679480998128,1776484895,,False,1,0c6a2_00108,2026-04-18_05-01-35,23.744447946548462,23.744447946548462,1746062,cnl-brain9,155.198.99.250,23.744447946548462,1,0.3,0.35000000000000003,0.875,0c6a2_00108
109,2.0,1.0,88.23,0.022274701408733666,1.75,0.05000000000000071,0.7789154605563215,1.2352304886385745,1.1571277494290853,6.214550289670911,1776484895,,False,1,0c6a2_00109,2026-04-18_05-01-35,23.692869186401367,23.692869186401367,1746434,cnl-brain9,155.198.99.250,23.692869186401367,1,0.3,0.4,0.875,0c6a2_00109
110,0.0,0.0,,,0.75,,0.0,,,0.7620954414986082,1776484894,,False,1,0c6a2_00110,2026-04-18_05-01-34,22.902036666870117,22.902036666870117,1746512,cnl-brain9,155.198.99.250,22.902036666870117,1,0.3,0.2,1.25,0c6a2_00110
