,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr_fact,config/inhibit_weight,config/soma_regularization_alpha,logdir
30,5,5,6,2,2,2,9.779999999999983,42.27000000000084,69.03000000000185,2.0,1.5,1.75,1.1416665562059878,0.6170913933760134,0.8054072039692759,-0.03512027818530389,0.07711606213059363,0.0499716563032615,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00030,2024-01-11_18-36-00,5.177236557006836,5.177236557006836,100710,cnl-brain10,155.198.100.139,5.177236557006836,1,125.0,2.5,0.8500000000000001,3f15d_00030
31,5,5,5,2,2,2,9.89999999999998,41.94000000000083,72.03000000000196,2.0,1.5,1.5,1.1381643120119886,0.6576443502147188,0.9562005143143176,-0.025820131416280256,0.07608755240207687,0.06398035104255129,0.19270833333333331,-0.13020833333333337,-0.13020833333333337,1704998160,,False,1,3f15d_00031,2024-01-11_18-36-00,5.090648889541626,5.090648889541626,100709,cnl-brain10,155.198.100.139,5.090648889541626,1,125.0,2.75,0.8500000000000001,3f15d_00031
32,5,5,6,2,2,2,9.599999999999987,42.090000000000835,68.73000000000184,2.0,1.5,1.5,1.166322378911953,0.658732108984207,0.811859656248725,-0.0385071496291311,0.07601835723922579,0.055942660590700743,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00032,2024-01-11_18-36-00,4.981570243835449,4.981570243835449,100708,cnl-brain10,155.198.100.139,4.981570243835449,1,125.0,3.0,0.8500000000000001,3f15d_00032
33,5,5,6,2,2,2,9.719999999999985,41.61000000000082,68.22000000000182,1.75,1.5,1.5,1.1259432583133324,0.6616115894874273,0.7629177663234293,-0.03306069438943077,0.06782454732324483,0.05236287389652661,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00033,2024-01-11_18-36-00,4.918576955795288,4.918576955795288,100707,cnl-brain10,155.198.100.139,4.918576955795288,1,125.0,3.25,0.8500000000000001,3f15d_00033
34,5,5,6,1,2,2,9.779999999999983,41.94000000000083,68.52000000000183,1.75,1.25,1.5,1.1948202685897324,0.6978557160101936,0.8007477103273204,-0.03608415759136829,0.060821477307047456,0.045705680908731505,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00034,2024-01-11_18-36-00,5.0046067237854,5.0046067237854,100706,cnl-brain10,155.198.100.139,5.0046067237854,1,125.0,3.5,0.8500000000000001,3f15d_00034
35,5,5,6,2,2,3,9.779999999999983,41.820000000000825,68.25000000000182,2.0,1.5,1.75,1.2333904676352256,0.6131492514729031,0.7442923180402771,-0.03602679454732327,0.07150351989749104,0.03949680840197933,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00035,2024-01-11_18-36-00,4.965293645858765,4.965293645858765,100705,cnl-brain10,155.198.100.139,4.965293645858765,1,150.0,2.5,0.8500000000000001,3f15d_00035
36,5,5,6,1,2,2,9.749999999999984,41.64000000000082,68.46000000000183,2.0,1.75,1.75,1.2597841719956846,0.6480816094814522,0.7234451098319861,-0.03462619951791218,0.08657560816878351,0.057191755234756614,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00036,2024-01-11_18-36-00,4.888554573059082,4.888554573059082,100874,cnl-brain10,155.198.100.139,4.888554573059082,1,150.0,2.75,0.8500000000000001,3f15d_00036
37,5,5,6,2,2,2,9.689999999999985,41.88000000000083,68.28000000000182,2.0,1.5,1.75,1.1988985692767926,0.6403157436651774,0.715184213679636,-0.035522731098858895,0.08753099672722564,0.04973133103825356,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00037,2024-01-11_18-36-00,4.945724964141846,4.945724964141846,100883,cnl-brain10,155.198.100.139,4.945724964141846,1,150.0,3.0,0.8500000000000001,3f15d_00037
38,5,5,5,2,2,3,9.809999999999983,41.550000000000814,71.91000000000196,2.0,1.5,1.75,1.0658943626601993,0.6580186435770737,0.9305378665194748,-0.02541368224653423,0.07833057846391822,0.05412446827269335,0.19270833333333331,-0.13020833333333337,-0.13020833333333337,1704998160,,False,1,3f15d_00038,2024-01-11_18-36-00,5.045018196105957,5.045018196105957,100882,cnl-brain10,155.198.100.139,5.045018196105957,1,150.0,3.25,0.8500000000000001,3f15d_00038
39,5,5,6,1,2,2,9.389999999999992,42.54000000000085,68.52000000000183,1.75,1.25,1.5,1.1194125524973462,0.6786293514416679,0.8256097543638586,-0.04138046282254487,0.06361046603406673,0.05400355176618188,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00039,2024-01-11_18-36-00,4.947119235992432,4.947119235992432,100881,cnl-brain10,155.198.100.139,4.947119235992432,1,150.0,3.5,0.8500000000000001,3f15d_00039
40,5,5,6,2,2,3,9.569999999999988,38.22000000000069,68.94000000000185,2.0,1.75,1.75,1.2061507149978186,0.5998680245947033,0.7428501872884091,-0.04068048557112797,0.08225412453008829,0.07304263196544059,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00040,2024-01-11_18-36-00,4.489974737167358,4.489974737167358,100880,cnl-brain10,155.198.100.139,4.489974737167358,1,175.0,2.5,0.8500000000000001,3f15d_00040
41,5,5,5,2,2,3,9.89999999999998,41.40000000000081,72.15000000000197,2.0,1.5,1.5,1.1704400194632154,0.6010016333370841,0.8710051437041498,-0.043508434595126766,0.07326149732456988,0.060665963274008416,0.19270833333333331,-0.13020833333333337,-0.13020833333333337,1704998160,,False,1,3f15d_00041,2024-01-11_18-36-00,4.787935495376587,4.787935495376587,100879,cnl-brain10,155.198.100.139,4.787935495376587,1,175.0,2.75,0.8500000000000001,3f15d_00041
42,5,5,6,2,2,2,9.779999999999983,42.03000000000083,68.13000000000181,2.0,1.5,1.75,1.1121752075980709,0.6116987805697858,0.6875150181451302,-0.03298324672474806,0.07915727884637569,0.06603419656987997,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00042,2024-01-11_18-36-00,4.842071294784546,4.842071294784546,100878,cnl-brain10,155.198.100.139,4.842071294784546,1,175.0,3.0,0.8500000000000001,3f15d_00042
43,5,5,6,2,2,3,9.689999999999985,41.850000000000826,68.13000000000181,1.75,1.5,1.5,1.0853572026872556,0.6323734409727674,0.7064678078092648,-0.02964614880946853,0.06916053253826038,0.06140189757302583,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00043,2024-01-11_18-36-00,5.034204006195068,5.034204006195068,100877,cnl-brain10,155.198.100.139,5.034204006195068,1,175.0,3.25,0.8500000000000001,3f15d_00043
