,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
41,1,1,1,1,1,1,43.7400000000009,280.04999999998705,651.8999999996489,2.25,2.0,1.25,0.9132577133343627,1.0906595447891583,1.1762333373176306,0.011136094325901569,-0.0027428564953733137,0.010466587010399042,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569488,,False,1,1de84_00041,2025-02-26_11-31-28,41.44153118133545,41.44153118133545,1025989,cnl-brain9,155.198.99.250,41.44153118133545,1,0.5,125.0,1.3,1de84_00041
42,1,1,0,1,1,0,44.760000000000936,334.16999999993783,,1.75,1.5,0.0,1.0108307943912385,1.1231752596470481,1.1231752596470481,0.013333924379528739,0.008108243544208804,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569486,,False,1,1de84_00042,2025-02-26_11-31-26,39.56944251060486,39.56944251060486,1025990,cnl-brain9,155.198.99.250,39.56944251060486,1,0.5,125.0,1.8,1de84_00042
43,1,1,0,1,1,0,153.90000000000506,336.2999999999359,,1.0,1.0,0.0,0.934572595429803,0.8573106508327482,0.8573106508327482,-0.00974681470031169,0.006473932843370722,,0.11666666666666647,-0.01666666666666705,-0.01666666666666705,1740569487,,False,1,1de84_00043,2025-02-26_11-31-27,39.875556230545044,39.875556230545044,1025991,cnl-brain9,155.198.99.250,39.875556230545044,1,0.5,125.0,3.0,1de84_00043
44,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740569489,,False,1,1de84_00044,2025-02-26_11-31-29,42.15817332267761,42.15817332267761,1025994,cnl-brain9,155.198.99.250,42.15817332267761,1,0.5,125.0,5.0,1de84_00044
45,6,3,9,3,2,1,43.710000000000896,279.71999999998735,575.3399999997185,11.0,9.0,11.75,0.9743825788080714,1.0026307203984066,1.0825176228600981,0.00047407226688744863,0.018005853001953565,0.0649884972212802,0.4166666666666665,-0.11666666666666714,-0.11666666666666714,1740569529,,False,1,1de84_00045,2025-02-26_11-32-09,43.258848428726196,43.258848428726196,1025955,cnl-brain9,155.198.99.250,43.258848428726196,1,0.5,150.0,0.8,1de84_00045
46,1,1,1,1,1,1,44.28000000000092,312.35999999995767,611.6099999996856,2.25,2.0,1.5,0.9638026206033846,1.0850420079277723,0.8686657027044905,0.0067915683861798914,0.005703359706878519,0.009475120295228567,0.11666666666666647,-0.11666666666666714,0.08333333333333304,1740569528,,False,1,1de84_00046,2025-02-26_11-32-08,42.24342203140259,42.24342203140259,1025956,cnl-brain9,155.198.99.250,42.24342203140259,1,0.5,150.0,1.3,1de84_00046
47,1,1,0,1,1,0,44.760000000000936,336.8099999999354,,1.5,1.5,0.0,0.9543552681336017,1.089155114821056,1.089155114821056,0.011930303073816484,0.017355797932511408,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569529,,False,1,1de84_00047,2025-02-26_11-32-09,43.030701875686646,43.030701875686646,1025963,cnl-brain9,155.198.99.250,43.030701875686646,1,0.5,150.0,1.8,1de84_00047
48,1,1,0,1,1,0,44.79000000000094,301.1999999999678,,1.0,1.0,0.0,0.947116929353199,1.1064144060108967,1.1064144060108967,-0.006677731336658166,0.012192083338751214,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569528,,False,1,1de84_00048,2025-02-26_11-32-08,41.81083631515503,41.81083631515503,1025370,cnl-brain9,155.198.99.250,41.81083631515503,1,0.5,150.0,3.0,1de84_00048
49,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740569529,,False,1,1de84_00049,2025-02-26_11-32-09,42.43939542770386,42.43939542770386,1025990,cnl-brain9,155.198.99.250,42.43939542770386,1,0.5,150.0,5.0,1de84_00049
50,5,5,9,1,1,1,43.140000000000875,332.7899999999391,593.6999999997018,4.5,4.0,5.0,0.979492990766672,1.0145932713605357,0.9519898681418768,0.009940733106900357,0.017017286488519634,0.061547913343247274,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569529,,False,1,1de84_00050,2025-02-26_11-32-09,43.088258266448975,43.088258266448975,1025968,cnl-brain9,155.198.99.250,43.088258266448975,1,0.6000000000000001,50.0,0.8,1de84_00050
51,2,2,1,1,1,1,43.59000000000089,333.0899999999388,594.2399999997014,2.0,2.5,2.25,1.007553607907683,1.0267854494275788,1.0528344344681755,-0.0005080064698115283,0.0003955285233399053,0.045522952120515825,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569530,,False,1,1de84_00051,2025-02-26_11-32-10,43.84386467933655,43.84386467933655,1025987,cnl-brain9,155.198.99.250,43.84386467933655,1,0.6000000000000001,50.0,1.3,1de84_00051
52,1,2,0,1,1,0,43.02000000000087,316.10999999995425,,1.75,1.75,0.0,0.9400630883580791,1.003884718312489,1.003884718312489,0.006893484159687935,-0.009892050820269116,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569530,,False,1,1de84_00052,2025-02-26_11-32-10,43.236212968826294,43.236212968826294,1025531,cnl-brain9,155.198.99.250,43.236212968826294,1,0.6000000000000001,50.0,1.8,1de84_00052
53,1,1,0,1,1,0,43.50000000000089,314.4899999999557,,1.0,1.0,0.75,0.942194694322836,1.0791859169445108,1.0791859169445108,-0.007969466310872031,-0.0032613191358303872,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569530,,False,1,1de84_00053,2025-02-26_11-32-10,43.71212911605835,43.71212911605835,1025965,cnl-brain9,155.198.99.250,43.71212911605835,1,0.6000000000000001,50.0,3.0,1de84_00053
54,0,0,0,0,0,0,,,,0.0,0.0,0.5,,,,,,,,,,1740569531,,False,1,1de84_00054,2025-02-26_11-32-11,44.44795513153076,44.44795513153076,1025789,cnl-brain9,155.198.99.250,44.44795513153076,1,0.6000000000000001,50.0,5.0,1de84_00054
55,3,3,9,1,1,1,42.54000000000085,312.92999999995715,611.0399999996861,3.5,4.0,4.75,1.0127428609730968,1.0045445489903637,0.9162679802424936,0.005005969421580714,0.006781827212488434,0.04779103545674834,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569530,,False,1,1de84_00055,2025-02-26_11-32-10,43.72634172439575,43.72634172439575,1025952,cnl-brain9,155.198.99.250,43.72634172439575,1,0.6000000000000001,75.0,0.8,1de84_00055
56,2,2,1,1,1,1,42.93000000000087,336.0899999999361,596.5799999996992,2.0,2.25,2.0,0.9273441068084207,0.9450805696966642,1.0070478081548386,-0.00343006510467192,-0.0014124836802742458,0.022857424847423147,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569531,,False,1,1de84_00056,2025-02-26_11-32-11,43.946033000946045,43.946033000946045,1025853,cnl-brain9,155.198.99.250,43.946033000946045,1,0.6000000000000001,75.0,1.3,1de84_00056
