,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/somatic_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
13,2.0,1.0,54.84000000000132,0.006161965418260529,1.5,-0.049999999999998934,0.5641347703762061,1.2217539171808574,1759199949,,False,1,96fee_00013,2025-09-30_03-39-09,16.996195316314697,16.996195316314697,3970241,cnl-brain9,155.198.99.250,16.996195316314697,1,0.12,0.35000000000000003,1.0,96fee_00013
14,2.0,2.0,55.50000000000134,-0.0015712085321601954,1.5,-0.049999999999998934,0.5141525877556816,1.2214694573295124,1759199950,,False,1,96fee_00014,2025-09-30_03-39-10,17.554232597351074,17.554232597351074,3970242,cnl-brain9,155.198.99.250,17.554232597351074,1,0.12,0.4,1.0,96fee_00014
15,1.0,1.0,55.14000000000133,0.0029416487944740055,1.0,-0.049999999999998934,0.5196211853524746,1.1554793373740309,1759199949,,False,1,96fee_00015,2025-09-30_03-39-09,16.27661418914795,16.27661418914795,3970243,cnl-brain9,155.198.99.250,16.27661418914795,1,0.12,0.2,1.1,96fee_00015
16,1.0,1.0,56.73000000000139,0.0024709377703406865,1.0,-0.049999999999998934,0.4798793438976596,1.184947433472247,1759199948,,False,1,96fee_00016,2025-09-30_03-39-08,15.96448802947998,15.96448802947998,3970245,cnl-brain9,155.198.99.250,15.96448802947998,1,0.12,0.25,1.1,96fee_00016
17,1.0,1.0,54.72000000000131,0.008217237535997235,1.0,-0.049999999999998934,0.5267798092966247,1.128895208584509,1759199949,,False,1,96fee_00017,2025-09-30_03-39-09,16.903005838394165,16.903005838394165,3970260,cnl-brain9,155.198.99.250,16.903005838394165,1,0.12,0.30000000000000004,1.1,96fee_00017
18,1.0,1.0,56.580000000001384,-0.0018546495658582351,1.25,-0.049999999999998934,0.4917452394553994,1.1389625730258035,1759199949,,False,1,96fee_00018,2025-09-30_03-39-09,16.84937334060669,16.84937334060669,3970266,cnl-brain9,155.198.99.250,16.84937334060669,1,0.12,0.35000000000000003,1.1,96fee_00018
19,1.0,1.0,57.0300000000014,0.004278638738154594,1.25,-0.049999999999998934,0.4987591857112825,1.1454464796356396,1759199950,,False,1,96fee_00019,2025-09-30_03-39-10,17.511990308761597,17.511990308761597,3970271,cnl-brain9,155.198.99.250,17.511990308761597,1,0.12,0.4,1.1,96fee_00019
20,0.0,0.0,,,0.75,,0.0,,1759199949,,False,1,96fee_00020,2025-09-30_03-39-09,16.400704622268677,16.400704622268677,3970272,cnl-brain9,155.198.99.250,16.400704622268677,1,0.12,0.2,1.2,96fee_00020
21,1.0,1.0,95.49000000000285,0.009850685928605163,1.0,-0.049999999999998934,0.5732179156025281,1.107184329000767,1759199949,,False,1,96fee_00021,2025-09-30_03-39-09,17.042168617248535,17.042168617248535,3970276,cnl-brain9,155.198.99.250,17.042168617248535,1,0.12,0.25,1.2,96fee_00021
22,1.0,1.0,54.270000000001296,0.005575983159012754,1.0,-0.049999999999998934,0.4933667343836241,1.1489465072501206,1759199950,,False,1,96fee_00022,2025-09-30_03-39-10,17.633553981781006,17.633553981781006,3970277,cnl-brain9,155.198.99.250,17.633553981781006,1,0.12,0.30000000000000004,1.2,96fee_00022
23,1.0,1.0,54.990000000001324,0.002048131692594879,1.25,-0.049999999999998934,0.5207902774691835,1.1520334242659003,1759199949,,False,1,96fee_00023,2025-09-30_03-39-09,16.62040662765503,16.62040662765503,3970279,cnl-brain9,155.198.99.250,16.62040662765503,1,0.12,0.35000000000000003,1.2,96fee_00023
24,1.0,1.0,55.17000000000133,0.0018435649434622725,1.25,-0.049999999999998934,0.5133430025807635,1.1429532246040475,1759199950,,False,1,96fee_00024,2025-09-30_03-39-10,17.261483669281006,17.261483669281006,3970280,cnl-brain9,155.198.99.250,17.261483669281006,1,0.12,0.4,1.2,96fee_00024
25,2.0,1.0,55.020000000001325,0.0020904847620273337,1.25,-0.049999999999998934,0.5093155661856228,1.2235821354867147,1759199950,,False,1,96fee_00025,2025-09-30_03-39-10,17.343688249588013,17.343688249588013,3970281,cnl-brain9,155.198.99.250,17.343688249588013,1,0.15,0.2,0.8,96fee_00025
26,2.0,2.0,56.100000000001366,-0.0018813526833101335,1.25,-0.049999999999998934,0.4897622929043943,1.3010589345028853,1759199949,,False,1,96fee_00026,2025-09-30_03-39-09,16.237271308898926,16.237271308898926,3970282,cnl-brain9,155.198.99.250,16.237271308898926,1,0.15,0.25,0.8,96fee_00026
27,2.0,2.0,55.44000000000134,-0.0006264094191932301,1.75,-0.049999999999998934,0.5264764471408614,1.3084456761204182,1759199950,,False,1,96fee_00027,2025-09-30_03-39-10,17.312824487686157,17.312824487686157,3970283,cnl-brain9,155.198.99.250,17.312824487686157,1,0.15,0.30000000000000004,0.8,96fee_00027
28,2.0,1.0,55.41000000000134,0.008420628878698988,1.5,-0.049999999999998934,0.5376287562855566,1.2968159091113305,1759199950,,False,1,96fee_00028,2025-09-30_03-39-10,17.483190774917603,17.483190774917603,3970284,cnl-brain9,155.198.99.250,17.483190774917603,1,0.15,0.35000000000000003,0.8,96fee_00028
29,2.0,1.0,55.530000000001344,0.005438491976311077,1.75,-0.049999999999998934,0.5323004950373922,1.2694227282396724,1759199950,,False,1,96fee_00029,2025-09-30_03-39-10,17.640607595443726,17.640607595443726,3970285,cnl-brain9,155.198.99.250,17.640607595443726,1,0.15,0.4,0.8,96fee_00029
30,1.0,1.0,55.44000000000134,0.003383030079390892,1.0,-0.049999999999998934,0.4763941972354693,1.1705229815181597,1759199949,,False,1,96fee_00030,2025-09-30_03-39-09,16.584381818771362,16.584381818771362,3970286,cnl-brain9,155.198.99.250,16.584381818771362,1,0.15,0.2,0.9,96fee_00030
31,1.0,1.0,56.310000000001374,0.0002762477405702235,1.25,-0.049999999999998934,0.45571904039555466,1.1581854798853415,1759199949,,False,1,96fee_00031,2025-09-30_03-39-09,16.44809651374817,16.44809651374817,3970287,cnl-brain9,155.198.99.250,16.44809651374817,1,0.15,0.25,0.9,96fee_00031
32,1.0,1.0,56.880000000001395,-0.0002008994976061551,1.5,-0.049999999999998934,0.4978543933622537,1.1774430334129729,1759199950,,False,1,96fee_00032,2025-09-30_03-39-10,17.58972668647766,17.58972668647766,3970288,cnl-brain9,155.198.99.250,17.58972668647766,1,0.15,0.30000000000000004,0.9,96fee_00032
33,2.0,1.0,55.98000000000136,0.008926103078687131,1.25,-0.049999999999998934,0.5129162302634427,1.263425426021459,1759199950,,False,1,96fee_00033,2025-09-30_03-39-10,17.58132243156433,17.58132243156433,3970289,cnl-brain9,155.198.99.250,17.58132243156433,1,0.15,0.35000000000000003,0.9,96fee_00033
34,2.0,1.0,54.15000000000129,0.005097882905320539,1.5,-0.049999999999998934,0.5413389111508025,1.2648721323828553,1759199949,,False,1,96fee_00034,2025-09-30_03-39-09,16.815192699432373,16.815192699432373,3970240,cnl-brain9,155.198.99.250,16.815192699432373,1,0.15,0.4,0.9,96fee_00034
