,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_FWHM_(single),metric/PC_weight_ratio_pre_post_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_FWHM_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_FWHM_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
252,4.0,1.0,48.00000000000106,0.06324357418592585,1.5,0.05000000000000071,0.9122541641351258,1.1458470073187659,1.0,1.0,516.4199999997721,-0.01561950553627911,1.25,0.05000000000000071,0.9122541641351258,1.1458470073187659,1.0,1.0,830.8499999994862,-0.047130677028858425,1.0,0.05000000000000071,0.938549577083093,1.045731989356529,1748702655,,False,1,203ad_00252,2025-05-31_15-44-15,82.95196008682251,82.95196008682251,1588495,cnl-brain9,155.198.99.250,82.95196008682251,1,0.12,0.30000000000000004,0.8,203ad_00252
253,4.0,1.0,45.69000000000097,0.02235914501034575,1.25,0.05000000000000071,1.1334545362122967,1.0043818267400142,3.0,1.0,294.2999999999741,-0.03702000189139598,1.5,-0.049999999999998934,1.0665242652459663,0.9476818781950958,1.0,1.0,576.8699999997172,0.03302876400419841,1.0,-0.049999999999998934,1.1484965644786778,0.9654635624398845,1748702653,,False,1,203ad_00253,2025-05-31_15-44-13,80.09656882286072,80.09656882286072,1588480,cnl-brain9,155.198.99.250,80.09656882286072,1,0.12,0.35000000000000003,0.8,203ad_00253
254,4.0,2.0,42.57000000000085,0.05349305034006768,1.75,0.05000000000000071,0.7679589489662435,1.2223976312790596,5.0,2.0,296.63999999997196,0.015785433071164423,2.25,0.05000000000000071,0.8160524194218035,0.9256078912505594,3.0,2.0,571.7999999997218,0.035338729248296286,1.5,0.05000000000000071,0.854674293426728,1.0050079640588614,1748702657,,False,1,203ad_00254,2025-05-31_15-44-17,83.93395924568176,83.93395924568176,1588457,cnl-brain9,155.198.99.250,83.93395924568176,1,0.12,0.4,0.8,203ad_00254
255,1.0,1.0,79.50000000000225,0.023849797885474366,1.0,-0.14999999999999902,0.7086896224626242,0.875293113635963,1.0,1.0,334.1999999999378,-0.014961769084947285,1.0,-0.049999999999998934,0.7390846093136392,0.9417256760242116,0.0,0.0,,,0.0,-0.049999999999998934,0.7390846093136392,0.9417256760242116,1748702637,,False,1,203ad_00255,2025-05-31_15-43-57,85.59862637519836,85.59862637519836,1588492,cnl-brain9,155.198.99.250,85.59862637519836,1,0.12,0.2,0.9,203ad_00255
256,2.0,1.0,44.31000000000092,0.025452275278108782,1.0,0.05000000000000071,0.7387819459336509,1.06058156292189,0.0,0.0,,,0.75,0.05000000000000071,0.7387819459336509,1.06058156292189,0.0,0.0,,,0.75,0.05000000000000071,0.7387819459336509,1.06058156292189,1748702650,,False,1,203ad_00256,2025-05-31_15-44-10,76.89942908287048,76.89942908287048,1588460,cnl-brain9,155.198.99.250,76.89942908287048,1,0.12,0.25,0.9,203ad_00256
257,3.0,1.0,48.54000000000108,0.01677976227091893,1.25,0.05000000000000071,0.8277846035497936,1.114061135447416,0.0,0.0,,,0.75,0.05000000000000071,0.8277846035497936,1.114061135447416,0.0,0.0,,,0.0,0.05000000000000071,0.8277846035497936,1.114061135447416,1748702659,,False,1,203ad_00257,2025-05-31_15-44-19,85.57597875595093,85.57597875595093,1588493,cnl-brain9,155.198.99.250,85.57597875595093,1,0.12,0.30000000000000004,0.9,203ad_00257
258,2.0,2.0,45.57000000000097,-0.03602735601599516,1.0,-0.049999999999998934,0.717724497314367,1.1324711324712267,3.0,2.0,298.9199999999699,0.00026113613796008295,1.25,-0.049999999999998934,0.8442241706534794,0.9824139012451978,1.0,1.0,613.9499999996834,-0.047390968875486994,1.0,-0.049999999999998934,0.8973972947357112,1.003620895054423,1748702651,,False,1,203ad_00258,2025-05-31_15-44-11,77.59201955795288,77.59201955795288,1588494,cnl-brain9,155.198.99.250,77.59201955795288,1,0.12,0.35000000000000003,0.9,203ad_00258
259,3.0,2.0,43.440000000000886,0.0402138018443301,1.5,-0.049999999999998934,0.7693665391091162,1.1633542743322487,3.0,1.0,281.78999999998547,-0.01560755617928633,1.25,-0.049999999999998934,0.9314937557375393,1.0872266156282286,2.0,2.0,571.3799999997221,0.026277634753993695,1.25,-0.049999999999998934,0.9253346672856448,1.061471065314936,1748702654,,False,1,203ad_00259,2025-05-31_15-44-14,80.94798231124878,80.94798231124878,1588527,cnl-brain9,155.198.99.250,80.94798231124878,1,0.12,0.4,0.9,203ad_00259
260,2.0,2.0,114.54000000000357,0.03015542656581971,1.0,0.05000000000000071,0.7419626608463359,1.2239954163250268,0.0,0.0,,,0.0,0.05000000000000071,0.7419626608463359,1.2239954163250268,0.0,0.0,,,0.0,0.05000000000000071,0.7419626608463359,1.2239954163250268,1748702644,,False,1,203ad_00260,2025-05-31_15-44-04,70.14022254943848,70.14022254943848,1588560,cnl-brain9,155.198.99.250,70.14022254943848,1,0.12,0.2,1.0,203ad_00260
261,2.0,1.0,45.87000000000098,0.005057527441085341,1.0,0.05000000000000071,0.7059479207710515,1.3978661103586898,0.0,0.0,,,0.0,0.05000000000000071,0.7059479207710515,1.3978661103586898,0.0,0.0,,,0.75,0.05000000000000071,0.7059479207710515,1.3978661103586898,1748702650,,False,1,203ad_00261,2025-05-31_15-44-10,75.56942868232727,75.56942868232727,1588479,cnl-brain9,155.198.99.250,75.56942868232727,1,0.12,0.25,1.0,203ad_00261
