,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
134,1,1,0,1,1,0,78.63000000000221,251.91000000000878,,2.0,2.25,0.0,1.1219735874475887,1.1694935582523518,1.1694935582523518,0.06506534926326318,-0.0661838750519288,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394363,,False,1,b6dad_00134,2024-07-31_03-52-43,27.017719984054565,27.017719984054565,71577,cnl-brain10,155.198.100.139,27.017719984054565,1,0.5,400.0,3.5,b6dad_00134
135,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394360,,False,1,b6dad_00135,2024-07-31_03-52-40,23.955628395080566,23.955628395080566,71276,cnl-brain10,155.198.100.139,23.955628395080566,1,0.3,400.0,3.0,b6dad_00135
136,1,1,0,1,1,0,77.88000000000218,218.67000000000752,,1.5,1.75,0.0,1.4336567045421869,0.9769514315039619,0.9769514315039619,-0.012398581866936764,0.0016034149992942837,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394360,,False,1,b6dad_00136,2024-07-31_03-52-40,23.548414945602417,23.548414945602417,71495,cnl-brain10,155.198.100.139,23.548414945602417,1,0.35,400.0,3.0,b6dad_00136
137,1,1,0,1,1,0,77.55000000000217,217.47000000000747,,2.0,2.25,0.0,0.873708544252411,0.7820401069098621,0.7820401069098621,0.033534471697509616,-0.03375012773777719,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394362,,False,1,b6dad_00137,2024-07-31_03-52-42,24.585302114486694,24.585302114486694,71457,cnl-brain10,155.198.100.139,24.585302114486694,1,0.4,400.0,3.0,b6dad_00137
138,1,1,0,1,1,0,76.95000000000215,218.4000000000075,,2.25,2.5,0.0,1.0734082711176338,1.2283096413742167,1.2283096413742167,0.05264937752977078,-0.05129170155650009,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394362,,False,1,b6dad_00138,2024-07-31_03-52-42,24.71409773826599,24.71409773826599,71498,cnl-brain10,155.198.100.139,24.71409773826599,1,0.45,400.0,3.0,b6dad_00138
139,1,2,1,1,2,1,79.98000000000226,250.1700000000087,418.04999999986154,2.5,2.75,1.0,1.192172866201504,1.1813415938180543,1.1813415938180543,0.06704637974701633,-0.06413325750627497,0.09788485091439858,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394363,,False,1,b6dad_00139,2024-07-31_03-52-43,25.641857862472534,25.641857862472534,71329,cnl-brain10,155.198.100.139,25.641857862472534,1,0.5,400.0,3.0,b6dad_00139
140,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394363,,False,1,b6dad_00140,2024-07-31_03-52-43,25.796196937561035,25.796196937561035,71550,cnl-brain10,155.198.100.139,25.796196937561035,1,0.3,400.0,2.5,b6dad_00140
141,1,1,0,1,1,0,79.35000000000224,215.97000000000742,,1.75,2.25,0.0,1.4437569835697301,0.9601495030558893,0.9601495030558893,-0.001523141464598865,-0.007309204925449508,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394363,,False,1,b6dad_00141,2024-07-31_03-52-43,25.229822158813477,25.229822158813477,71573,cnl-brain10,155.198.100.139,25.229822158813477,1,0.35,400.0,2.5,b6dad_00141
142,1,1,0,1,1,0,78.78000000000222,215.8800000000074,,2.5,2.75,0.0,0.914406555905386,0.6686541380950901,0.6686541380950901,0.03439454985474305,-0.03845351405371922,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394362,,False,1,b6dad_00142,2024-07-31_03-52-42,24.171577215194702,24.171577215194702,71565,cnl-brain10,155.198.100.139,24.171577215194702,1,0.4,400.0,2.5,b6dad_00142
143,1,1,0,1,1,0,77.43000000000217,219.99000000000757,,3.0,3.25,0.0,1.063234903759396,0.6408983367038342,0.6408983367038342,0.05172752643096462,-0.05297880124555465,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394362,,False,1,b6dad_00143,2024-07-31_03-52-42,24.41751217842102,24.41751217842102,71567,cnl-brain10,155.198.100.139,24.41751217842102,1,0.45,400.0,2.5,b6dad_00143
144,1,1,2,1,1,2,78.1200000000022,218.0700000000075,383.2199999998932,3.5,4.0,2.5,1.1474608926555239,1.1302580707780163,0.9087612943516477,0.0641988761294433,-0.0651417555552658,0.09311890918981414,0.09895833333333331,-0.13020833333333337,0.15104166666666663,1722394364,,False,1,b6dad_00144,2024-07-31_03-52-44,26.235117197036743,26.235117197036743,71513,cnl-brain10,155.198.100.139,26.235117197036743,1,0.5,400.0,2.5,b6dad_00144
145,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394364,,False,1,b6dad_00145,2024-07-31_03-52-44,25.946890830993652,25.946890830993652,71543,cnl-brain10,155.198.100.139,25.946890830993652,1,0.3,400.0,2.0,b6dad_00145
146,1,1,0,1,1,0,79.89000000000226,253.65000000000884,,2.5,2.75,0.0,0.6921119301403308,0.9017855073422419,0.9017855073422419,0.00753006521018057,-0.006818559000308699,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394364,,False,1,b6dad_00146,2024-07-31_03-52-44,25.999781370162964,25.999781370162964,71191,cnl-brain10,155.198.100.139,25.999781370162964,1,0.35,400.0,2.0,b6dad_00146
147,1,1,1,1,1,1,77.10000000000215,216.93000000000745,420.7199999998591,3.75,4.0,1.75,0.9526986954156729,0.7903491816890411,0.7903491816890411,0.03490952369607908,-0.03667569192558218,0.040386637459278285,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394365,,False,1,b6dad_00147,2024-07-31_03-52-45,26.241706609725952,26.241706609725952,71452,cnl-brain10,155.198.100.139,26.241706609725952,1,0.4,400.0,2.0,b6dad_00147
148,1,1,2,1,1,2,80.13000000000227,217.8300000000075,389.45999999988754,4.5,4.5,2.75,1.102582882349658,1.166328829295515,0.8198653147498163,0.05289726837365338,-0.053505961984017136,0.09604047120445947,0.09895833333333331,-0.13020833333333337,0.15104166666666663,1722394365,,False,1,b6dad_00148,2024-07-31_03-52-45,26.02516007423401,26.02516007423401,71579,cnl-brain10,155.198.100.139,26.02516007423401,1,0.45,400.0,2.0,b6dad_00148
149,1,1,2,1,1,2,76.50000000000213,220.38000000000758,390.32999999988675,5.0,5.5,3.5,1.2291633341674932,1.2187085521148762,0.9138880223950785,0.06453362021679998,-0.06559538032318346,0.10102165862724788,0.09895833333333331,-0.13020833333333337,0.15104166666666663,1722394363,,False,1,b6dad_00149,2024-07-31_03-52-43,24.05094289779663,24.05094289779663,71222,cnl-brain10,155.198.100.139,24.05094289779663,1,0.5,400.0,2.0,b6dad_00149
150,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394364,,False,1,b6dad_00150,2024-07-31_03-52-44,24.892818927764893,24.892818927764893,71492,cnl-brain10,155.198.100.139,24.892818927764893,1,0.3,200.0,4.5,b6dad_00150
151,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394365,,False,1,b6dad_00151,2024-07-31_03-52-45,25.430899381637573,25.430899381637573,71417,cnl-brain10,155.198.100.139,25.430899381637573,1,0.35,200.0,4.5,b6dad_00151
152,1,1,0,1,1,0,76.98000000000215,217.8900000000075,,1.0,1.5,0.0,0.8642828526033285,0.8361984255802332,0.8361984255802332,0.022721828111983144,-0.0313624886000321,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394364,,False,1,b6dad_00152,2024-07-31_03-52-44,24.863187789916992,24.863187789916992,71515,cnl-brain10,155.198.100.139,24.863187789916992,1,0.4,200.0,4.5,b6dad_00152
153,1,1,0,1,1,0,79.29000000000224,252.6600000000088,,1.25,1.5,0.0,1.0003894301839957,0.7670344542577291,0.7670344542577291,0.044692119713958756,-0.04580782867961308,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394365,,False,1,b6dad_00153,2024-07-31_03-52-45,25.631754398345947,25.631754398345947,71541,cnl-brain10,155.198.100.139,25.631754398345947,1,0.45,200.0,4.5,b6dad_00153
154,1,1,0,1,1,0,80.25000000000227,252.4200000000088,,1.5,1.5,0.0,1.1515971579679543,1.2654994361083478,1.2654994361083478,0.059828890567454496,-0.06462571472502343,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394364,,False,1,b6dad_00154,2024-07-31_03-52-44,24.289737701416016,24.289737701416016,71275,cnl-brain10,155.198.100.139,24.289737701416016,1,0.5,200.0,4.5,b6dad_00154
155,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394365,,False,1,b6dad_00155,2024-07-31_03-52-45,25.39780044555664,25.39780044555664,71560,cnl-brain10,155.198.100.139,25.39780044555664,1,0.3,200.0,4.0,b6dad_00155
156,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394364,,False,1,b6dad_00156,2024-07-31_03-52-44,24.09771704673767,24.09771704673767,71418,cnl-brain10,155.198.100.139,24.09771704673767,1,0.35,200.0,4.0,b6dad_00156
157,1,1,0,1,1,0,80.67000000000229,253.38000000000883,,1.25,1.5,0.0,0.8322821503149475,0.9401984599699437,0.9401984599699437,0.02474944630769732,-0.027260907973874704,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394365,,False,1,b6dad_00157,2024-07-31_03-52-45,25.266554355621338,25.266554355621338,71548,cnl-brain10,155.198.100.139,25.266554355621338,1,0.4,200.0,4.0,b6dad_00157
158,1,1,0,1,1,0,78.1800000000022,216.54000000000744,,1.5,1.75,0.0,1.0085665264860015,1.2849078152561904,1.2849078152561904,0.047685910258215336,-0.04620827644916248,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394367,,False,1,b6dad_00158,2024-07-31_03-52-47,26.612967252731323,26.612967252731323,71558,cnl-brain10,155.198.100.139,26.612967252731323,1,0.45,200.0,4.0,b6dad_00158
159,1,1,0,1,1,0,79.38000000000224,255.96000000000893,,1.5,1.75,0.0,1.0926013339136045,1.2339403804556413,1.2339403804556413,0.05941602800976914,-0.06491812020885224,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394366,,False,1,b6dad_00159,2024-07-31_03-52-46,24.805925846099854,24.805925846099854,71458,cnl-brain10,155.198.100.139,24.805925846099854,1,0.5,200.0,4.0,b6dad_00159
160,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394381,,False,1,b6dad_00160,2024-07-31_03-53-01,25.588533401489258,25.588533401489258,71538,cnl-brain10,155.198.100.139,25.588533401489258,1,0.3,200.0,3.5,b6dad_00160
161,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394382,,False,1,b6dad_00161,2024-07-31_03-53-02,24.874934673309326,24.874934673309326,71545,cnl-brain10,155.198.100.139,24.874934673309326,1,0.35,200.0,3.5,b6dad_00161
162,1,1,0,1,1,0,78.81000000000222,218.2800000000075,,1.5,2.0,0.0,0.8826890331666069,0.8330361167972336,0.8330361167972336,0.03197203308784419,-0.029474407467095953,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394382,,False,1,b6dad_00162,2024-07-31_03-53-02,24.079726934432983,24.079726934432983,71493,cnl-brain10,155.198.100.139,24.079726934432983,1,0.4,200.0,3.5,b6dad_00162
163,1,1,0,1,1,0,77.61000000000217,218.2500000000075,,1.75,2.0,0.0,1.023624994168144,1.318486204156883,1.318486204156883,0.0492524831549615,-0.05327769082750444,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394383,,False,1,b6dad_00163,2024-07-31_03-53-03,25.212011575698853,25.212011575698853,71556,cnl-brain10,155.198.100.139,25.212011575698853,1,0.45,200.0,3.5,b6dad_00163
164,1,1,1,1,1,1,80.10000000000227,251.22000000000875,420.23999999985955,2.0,2.0,1.25,1.1368107832992802,0.6602852732290879,0.6602852732290879,0.06709977039711784,-0.06424313543778659,0.08372741607530754,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394383,,False,1,b6dad_00164,2024-07-31_03-53-03,25.09027862548828,25.09027862548828,71518,cnl-brain10,155.198.100.139,25.09027862548828,1,0.5,200.0,3.5,b6dad_00164
165,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394381,,False,1,b6dad_00165,2024-07-31_03-53-01,22.30437684059143,22.30437684059143,71459,cnl-brain10,155.198.100.139,22.30437684059143,1,0.3,200.0,3.0,b6dad_00165
166,1,1,0,1,1,0,81.24000000000231,251.55000000000877,,1.5,1.75,0.0,1.4581765289161641,1.0927050063732187,1.0927050063732187,-0.010922822928921827,0.0007167526707396732,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394384,,False,1,b6dad_00166,2024-07-31_03-53-04,25.03114604949951,25.03114604949951,71552,cnl-brain10,155.198.100.139,25.03114604949951,1,0.35,200.0,3.0,b6dad_00166
167,1,1,0,1,1,0,77.73000000000218,220.11000000000757,,2.0,2.25,0.0,0.9382000244739886,1.3022070581599232,1.3022070581599232,0.03305958346391524,-0.028178094774163442,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394385,,False,1,b6dad_00167,2024-07-31_03-53-05,25.94645118713379,25.94645118713379,71564,cnl-brain10,155.198.100.139,25.94645118713379,1,0.4,200.0,3.0,b6dad_00167
168,1,1,1,1,1,1,79.62000000000225,217.05000000000746,384.2399999998923,2.5,2.5,1.5,1.1292207708806379,1.234257317580603,1.2004450589486508,0.049531691605645745,-0.05185483002234015,0.08217396415498313,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1722394385,,False,1,b6dad_00168,2024-07-31_03-53-05,25.666635036468506,25.666635036468506,71219,cnl-brain10,155.198.100.139,25.666635036468506,1,0.45,200.0,3.0,b6dad_00168
169,1,1,1,1,1,1,78.3600000000022,216.36000000000743,420.2699999998595,2.5,2.75,1.5,1.1905418710016293,1.1626165196267175,1.1626165196267175,0.0634227172771174,-0.06490388404803449,0.08742631036924697,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394384,,False,1,b6dad_00169,2024-07-31_03-53-04,24.888908863067627,24.888908863067627,71554,cnl-brain10,155.198.100.139,24.888908863067627,1,0.5,200.0,3.0,b6dad_00169
170,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394385,,False,1,b6dad_00170,2024-07-31_03-53-05,25.462169885635376,25.462169885635376,71546,cnl-brain10,155.198.100.139,25.462169885635376,1,0.3,200.0,2.5,b6dad_00170
171,1,1,0,1,1,0,76.95000000000215,223.98000000000772,,1.75,2.25,0.0,1.4385565978818806,0.9812884425013702,0.9812884425013702,-0.002661269588502546,-0.004825976626597006,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394385,,False,1,b6dad_00171,2024-07-31_03-53-05,25.332914352416992,25.332914352416992,71495,cnl-brain10,155.198.100.139,25.332914352416992,1,0.35,200.0,2.5,b6dad_00171
172,1,1,0,1,1,0,77.70000000000218,219.84000000000756,,2.5,3.0,0.0,1.009723157086226,0.8179397696692436,0.8179397696692436,0.03256266516498452,-0.03287313731398245,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394387,,False,1,b6dad_00172,2024-07-31_03-53-07,26.31278395652771,26.31278395652771,71276,cnl-brain10,155.198.100.139,26.31278395652771,1,0.4,200.0,2.5,b6dad_00172
173,1,1,1,1,1,1,78.69000000000221,221.61000000000763,388.8599999998881,2.75,3.0,1.75,1.108482597294618,1.2354182072068687,1.242135248223562,0.05585236099532748,-0.055706454825815266,0.08364574165518346,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1722394388,,False,1,b6dad_00173,2024-07-31_03-53-08,26.485255479812622,26.485255479812622,71514,cnl-brain10,155.198.100.139,26.485255479812622,1,0.45,200.0,2.5,b6dad_00173
174,1,1,2,1,1,2,77.85000000000218,216.66000000000744,385.49999999989114,3.75,4.0,2.25,1.2216600623720943,1.210049836277341,1.4048186248696457,0.06458298109092947,-0.06470288009290492,0.09186622849550274,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1722394388,,False,1,b6dad_00174,2024-07-31_03-53-08,27.09410524368286,27.09410524368286,71494,cnl-brain10,155.198.100.139,27.09410524368286,1,0.5,200.0,2.5,b6dad_00174
175,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394387,,False,1,b6dad_00175,2024-07-31_03-53-07,25.42538285255432,25.42538285255432,71457,cnl-brain10,155.198.100.139,25.42538285255432,1,0.3,200.0,2.0,b6dad_00175
176,1,1,0,1,1,0,77.91000000000219,219.78000000000756,,2.5,2.75,0.0,1.4915237223904556,1.0506730393620356,1.0506730393620356,0.003799961479098002,-0.006158303722260117,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394386,,False,1,b6dad_00176,2024-07-31_03-53-06,24.381916999816895,24.381916999816895,71382,cnl-brain10,155.198.100.139,24.381916999816895,1,0.35,200.0,2.0,b6dad_00176
177,1,1,1,1,1,1,80.22000000000227,251.52000000000876,419.45999999986026,3.5,4.0,1.75,0.91362367132319,0.8349980817937444,0.8349980817937444,0.03399879469385508,-0.036343643413594195,0.04663504937849661,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394388,,False,1,b6dad_00177,2024-07-31_03-53-08,26.514420986175537,26.514420986175537,71498,cnl-brain10,155.198.100.139,26.514420986175537,1,0.4,200.0,2.0,b6dad_00177
178,1,1,2,1,1,2,76.92000000000215,217.11000000000746,384.17999999989235,4.25,4.75,3.0,1.1096340599208665,1.2125506142176592,1.27974687039892,0.05465506356977878,-0.05213898664536065,0.08463244557970795,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1722394389,,False,1,b6dad_00178,2024-07-31_03-53-09,27.049459218978882,27.049459218978882,71565,cnl-brain10,155.198.100.139,27.049459218978882,1,0.45,200.0,2.0,b6dad_00178
179,1,1,1,1,1,1,79.56000000000225,254.19000000000887,420.4199999998594,5.0,5.5,3.25,1.1741972489840278,1.1879940928779034,1.1879940928779034,0.06975069401197403,-0.06792548263116571,0.09402112779784921,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394388,,False,1,b6dad_00179,2024-07-31_03-53-08,25.188680410385132,25.188680410385132,71567,cnl-brain10,155.198.100.139,25.188680410385132,1,0.5,200.0,2.0,b6dad_00179
180,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394387,,False,1,b6dad_00180,2024-07-31_03-53-07,24.544570207595825,24.544570207595825,71573,cnl-brain10,155.198.100.139,24.544570207595825,1,0.3,250.0,4.5,b6dad_00180
181,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394387,,False,1,b6dad_00181,2024-07-31_03-53-07,23.759292125701904,23.759292125701904,71577,cnl-brain10,155.198.100.139,23.759292125701904,1,0.35,250.0,4.5,b6dad_00181
182,1,1,0,1,1,0,79.80000000000226,255.2100000000089,,1.25,1.25,0.0,0.8459137141116329,0.8883350430301272,0.8883350430301272,0.02094527066998958,-0.0300997555317698,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394388,,False,1,b6dad_00182,2024-07-31_03-53-08,24.676998615264893,24.676998615264893,71329,cnl-brain10,155.198.100.139,24.676998615264893,1,0.4,250.0,4.5,b6dad_00182
183,1,1,0,1,1,0,79.83000000000226,218.85000000000753,,1.25,1.5,0.0,1.0459026260031319,1.2904383373737112,1.2904383373737112,0.04684501111688244,-0.048920108859770384,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394389,,False,1,b6dad_00183,2024-07-31_03-53-09,26.039785861968994,26.039785861968994,71550,cnl-brain10,155.198.100.139,26.039785861968994,1,0.45,250.0,4.5,b6dad_00183
184,1,1,0,1,1,0,78.00000000000219,217.8600000000075,,1.5,1.75,0.0,1.2599160031477359,1.1097654740569705,1.1097654740569705,0.060334084389474685,-0.06074217539336768,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394386,,False,1,b6dad_00184,2024-07-31_03-53-06,23.316214561462402,23.316214561462402,71222,cnl-brain10,155.198.100.139,23.316214561462402,1,0.5,250.0,4.5,b6dad_00184
185,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394387,,False,1,b6dad_00185,2024-07-31_03-53-07,23.01577353477478,23.01577353477478,71418,cnl-brain10,155.198.100.139,23.01577353477478,1,0.3,250.0,4.0,b6dad_00185
186,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394388,,False,1,b6dad_00186,2024-07-31_03-53-08,24.736236572265625,24.736236572265625,71275,cnl-brain10,155.198.100.139,24.736236572265625,1,0.35,250.0,4.0,b6dad_00186
187,1,1,0,1,1,0,78.4200000000022,218.58000000000752,,1.25,1.5,0.0,0.8981989337157197,0.8578918634845398,0.8578918634845398,0.024862934297918526,-0.03146090149108549,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394390,,False,1,b6dad_00187,2024-07-31_03-53-10,25.583754539489746,25.583754539489746,71492,cnl-brain10,155.198.100.139,25.583754539489746,1,0.4,250.0,4.0,b6dad_00187
188,1,1,0,1,1,0,80.43000000000228,252.00000000000878,,1.5,1.75,0.0,1.0892492581130382,1.2204837673957551,1.2204837673957551,0.05007738367189413,-0.0542412439131853,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394389,,False,1,b6dad_00188,2024-07-31_03-53-09,24.534459829330444,24.534459829330444,71543,cnl-brain10,155.198.100.139,24.534459829330444,1,0.45,250.0,4.0,b6dad_00188
189,1,1,1,1,1,1,77.82000000000218,218.1600000000075,383.39999999989305,1.75,1.75,1.0,1.092608656100954,1.1218358598460845,1.2162816297143133,0.060645889265375064,-0.06476810631214602,0.07845964907570435,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1722394390,,False,1,b6dad_00189,2024-07-31_03-53-10,25.8885018825531,25.8885018825531,71515,cnl-brain10,155.198.100.139,25.8885018825531,1,0.5,250.0,4.0,b6dad_00189
190,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394389,,False,1,b6dad_00190,2024-07-31_03-53-09,24.70968270301819,24.70968270301819,71191,cnl-brain10,155.198.100.139,24.70968270301819,1,0.3,250.0,3.5,b6dad_00190
191,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394391,,False,1,b6dad_00191,2024-07-31_03-53-11,27.094074249267578,27.094074249267578,71513,cnl-brain10,155.198.100.139,27.094074249267578,1,0.35,250.0,3.5,b6dad_00191
192,1,1,0,1,1,0,79.41000000000224,216.60000000000744,,1.75,2.0,0.0,0.9572459776433705,0.8208994644196071,0.8208994644196071,0.02964944928436225,-0.03050342572775233,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394391,,False,1,b6dad_00192,2024-07-31_03-53-11,26.17192006111145,26.17192006111145,71417,cnl-brain10,155.198.100.139,26.17192006111145,1,0.4,250.0,3.5,b6dad_00192
193,1,1,0,1,1,0,80.52000000000228,253.26000000000883,,2.0,2.0,0.0,1.1442985435711959,1.2996011819200726,1.2996011819200726,0.0496346605869159,-0.05609499260133577,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394392,,False,1,b6dad_00193,2024-07-31_03-53-12,26.951526880264282,26.951526880264282,71452,cnl-brain10,155.198.100.139,26.951526880264282,1,0.45,250.0,3.5,b6dad_00193
194,1,1,1,1,1,1,78.1500000000022,253.83000000000885,383.93999999989256,2.0,2.25,1.25,1.2502993543909204,1.2739699965406857,1.3440492622068694,0.06139817822845495,-0.0660832433780002,0.08598186302233568,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1722394392,,False,1,b6dad_00194,2024-07-31_03-53-12,27.282742023468018,27.282742023468018,71541,cnl-brain10,155.198.100.139,27.282742023468018,1,0.5,250.0,3.5,b6dad_00194
195,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394391,,False,1,b6dad_00195,2024-07-31_03-53-11,25.646819829940796,25.646819829940796,71579,cnl-brain10,155.198.100.139,25.646819829940796,1,0.3,250.0,3.0,b6dad_00195
196,1,1,0,1,1,0,79.47000000000224,252.6900000000088,,1.5,1.75,0.0,1.3903825835697472,1.014710465150741,1.014710465150741,-0.009648625475786321,-0.002257186924583654,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394389,,False,1,b6dad_00196,2024-07-31_03-53-09,23.89382553100586,23.89382553100586,71548,cnl-brain10,155.198.100.139,23.89382553100586,1,0.35,250.0,3.0,b6dad_00196
197,1,1,0,1,1,0,80.37000000000228,250.23000000000872,,1.75,2.25,0.0,0.9287824616924758,0.8166630271997624,0.8166630271997624,0.03065650021213462,-0.03408340014988542,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394392,,False,1,b6dad_00197,2024-07-31_03-53-12,26.41259527206421,26.41259527206421,71458,cnl-brain10,155.198.100.139,26.41259527206421,1,0.4,250.0,3.0,b6dad_00197
198,1,1,1,1,1,1,78.3600000000022,253.77000000000885,423.41999999985666,2.25,2.25,1.25,1.0515503669266755,1.3310560447380442,1.3310560447380442,0.05480760300253851,-0.05795779262577461,0.08498965562283134,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1722394393,,False,1,b6dad_00198,2024-07-31_03-53-13,26.52851915359497,26.52851915359497,71558,cnl-brain10,155.198.100.139,26.52851915359497,1,0.45,250.0,3.0,b6dad_00198
199,1,1,1,1,1,1,79.17000000000223,250.98000000000874,417.59999999986195,2.5,2.75,1.5,1.1072754989626308,1.2036867211301343,0.8293046388872114,0.06502951943876828,-0.06326688714651652,0.09140625804714375,0.09895833333333331,-0.13020833333333337,0.15104166666666663,1722394407,,False,1,b6dad_00199,2024-07-31_03-53-27,25.833597660064697,25.833597660064697,71459,cnl-brain10,155.198.100.139,25.833597660064697,1,0.5,250.0,3.0,b6dad_00199
200,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1722394406,,False,1,b6dad_00200,2024-07-31_03-53-26,24.475106954574585,24.475106954574585,71538,cnl-brain10,155.198.100.139,24.475106954574585,1,0.3,250.0,2.5,b6dad_00200
201,1,1,0,1,1,0,77.79000000000218,220.6200000000076,,1.75,2.25,0.0,1.484220518561926,0.9896917392679774,0.9896917392679774,-0.0038677831737110036,-0.006595102507568895,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1722394407,,False,1,b6dad_00201,2024-07-31_03-53-27,24.603382110595703,24.603382110595703,71493,cnl-brain10,155.198.100.139,24.603382110595703,1,0.35,250.0,2.5,b6dad_00201
202,1,1,0,1,1,0,80.55000000000229,253.89000000000885,,2.5,2.75,0.0,0.9442774764314914,0.7672649258883066,0.7672649258883066,0.037342450542760364,-0.03364799686952247,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1722394390,,False,1,b6dad_00202,2024-07-31_03-53-10,24.976592302322388,24.976592302322388,71560,cnl-brain10,155.198.100.139,24.976592302322388,1,0.4,250.0,2.5,b6dad_00202
