,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
136,1,1,0,1,1,0,55.590000000001346,378.2699999998977,,1.25,1.0,0.0,0.9545893722837401,1.2007449100860597,1.2007449100860597,-0.010656939813496802,-0.004110040056923392,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746727544,,False,1,a7eb7_00136,2025-05-08_19-05-44,88.54707074165344,88.54707074165344,2777701,cnl-brain9,155.198.99.250,88.54707074165344,1,0.11,0.3,1.0,a7eb7_00136
137,2,0,0,1,0,0,55.41000000000134,,,1.5,0.0,0.0,0.9495383810652297,0.9495383810652297,0.9495383810652297,-0.0007819609849710751,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727555,,False,1,a7eb7_00137,2025-05-08_19-05-55,100.10119295120239,100.10119295120239,2777693,cnl-brain9,155.198.99.250,100.10119295120239,1,0.11,0.4,1.0,a7eb7_00137
138,2,1,0,1,1,0,55.62000000000135,337.97999999993436,,1.75,1.25,0.0,0.9429560394417653,0.8395181156985076,0.8395181156985076,0.00022917168945868482,0.014850454909296928,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727555,,False,1,a7eb7_00138,2025-05-08_19-05-55,99.62741994857788,99.62741994857788,2777722,cnl-brain9,155.198.99.250,99.62741994857788,1,0.11,0.5,1.0,a7eb7_00138
139,2,1,0,2,1,0,54.750000000001315,332.0999999999397,,1.75,1.25,0.0,0.9714036845853642,0.84322923425399,0.84322923425399,-0.008349303429913135,0.007064640435053615,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727549,,False,1,a7eb7_00139,2025-05-08_19-05-49,93.58909869194031,93.58909869194031,2777719,cnl-brain9,155.198.99.250,93.58909869194031,1,0.11,0.6,1.0,a7eb7_00139
140,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746727550,,False,1,a7eb7_00140,2025-05-08_19-05-50,93.83600068092346,93.83600068092346,2777675,cnl-brain9,155.198.99.250,93.83600068092346,1,0.11,0.2,1.2,a7eb7_00140
141,1,0,0,1,0,0,54.93000000000132,,,1.0,0.0,0.0,0.9519490723390411,0.9519490723390411,0.9519490723390411,-0.005579411192124795,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727533,,False,1,a7eb7_00141,2025-05-08_19-05-33,77.18810749053955,77.18810749053955,2777683,cnl-brain9,155.198.99.250,77.18810749053955,1,0.11,0.3,1.2,a7eb7_00141
142,1,1,0,1,1,0,54.240000000001295,333.0899999999388,,1.25,1.0,0.0,0.9685144676963798,1.1845238206148303,1.1845238206148303,-0.009082743868746412,-0.0038078063630386794,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746727541,,False,1,a7eb7_00142,2025-05-08_19-05-41,85.04483008384705,85.04483008384705,2777740,cnl-brain9,155.198.99.250,85.04483008384705,1,0.11,0.4,1.2,a7eb7_00142
143,2,0,0,1,0,0,56.52000000000138,,,1.25,0.0,0.0,0.9242603956893107,0.9242603956893107,0.9242603956893107,-0.010474833360798907,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727535,,False,1,a7eb7_00143,2025-05-08_19-05-35,79.02837443351746,79.02837443351746,2777736,cnl-brain9,155.198.99.250,79.02837443351746,1,0.11,0.5,1.2,a7eb7_00143
144,2,0,0,1,0,0,55.77000000000135,,,1.75,0.0,0.0,0.949835417888508,0.949835417888508,0.949835417888508,-0.001314654633231882,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727547,,False,1,a7eb7_00144,2025-05-08_19-05-47,91.23284721374512,91.23284721374512,2777709,cnl-brain9,155.198.99.250,91.23284721374512,1,0.11,0.6,1.2,a7eb7_00144
145,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1746727553,,False,1,a7eb7_00145,2025-05-08_19-05-53,96.54168057441711,96.54168057441711,2777704,cnl-brain9,155.198.99.250,96.54168057441711,1,0.11,0.2,1.8,a7eb7_00145
146,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746727546,,False,1,a7eb7_00146,2025-05-08_19-05-46,89.29176807403564,89.29176807403564,2777661,cnl-brain9,155.198.99.250,89.29176807403564,1,0.11,0.3,1.8,a7eb7_00146
147,1,0,0,1,0,0,95.28000000000284,,,1.0,0.0,0.0,0.9712565411571861,0.9712565411571861,0.9712565411571861,-0.006461213322745518,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727545,,False,1,a7eb7_00147,2025-05-08_19-05-45,88.06236004829407,88.06236004829407,2777674,cnl-brain9,155.198.99.250,88.06236004829407,1,0.11,0.4,1.8,a7eb7_00147
148,1,0,0,1,0,0,93.39000000000277,,,1.0,0.0,0.0,0.9541558024091029,0.9541558024091029,0.9541558024091029,-0.007560542462530684,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727552,,False,1,a7eb7_00148,2025-05-08_19-05-52,95.31829595565796,95.31829595565796,2777744,cnl-brain9,155.198.99.250,95.31829595565796,1,0.11,0.5,1.8,a7eb7_00148
149,1,0,0,1,0,0,56.43000000000138,,,1.0,0.0,0.0,0.9521394672486416,0.9521394672486416,0.9521394672486416,-0.0076793811164530545,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727547,,False,1,a7eb7_00149,2025-05-08_19-05-47,89.94742512702942,89.94742512702942,2777752,cnl-brain9,155.198.99.250,89.94742512702942,1,0.11,0.6,1.8,a7eb7_00149
150,6,6,9,2,2,3,56.25000000000137,310.1099999999597,597.4199999996985,14.25,24.5,39.75,1.321040434122918,1.0167851603548095,1.060827039992563,-0.004320388556148469,-0.08870854361164504,0.2968002283346438,0.049999999999998934,-0.05000000000000071,-0.2500000000000009,1746727552,,False,1,a7eb7_00150,2025-05-08_19-05-52,94.65412712097168,94.65412712097168,2777777,cnl-brain9,155.198.99.250,94.65412712097168,1,0.13,0.2,0.6,a7eb7_00150
151,6,5,9,2,2,3,56.580000000001384,333.68999999993827,580.4699999997139,13.75,25.5,37.5,1.2702915556047398,1.0844620119445856,1.3778774954750674,-0.008822655097894483,-0.1057941147115753,0.2951966188383701,0.049999999999998934,-0.05000000000000071,-0.350000000000001,1746727534,,False,1,a7eb7_00151,2025-05-08_19-05-34,76.43598222732544,76.43598222732544,2777729,cnl-brain9,155.198.99.250,76.43598222732544,1,0.13,0.3,0.6,a7eb7_00151
152,6,6,9,2,2,2,54.3900000000013,306.8399999999627,591.6299999997037,14.0,23.0,37.75,1.4056164764147936,1.0045906606743227,1.1698162617210726,0.004425349489995067,-0.09303146833259257,0.30222945468815343,0.049999999999998934,-0.05000000000000071,-0.350000000000001,1746727546,,False,1,a7eb7_00152,2025-05-08_19-05-46,87.39236187934875,87.39236187934875,2777725,cnl-brain9,155.198.99.250,87.39236187934875,1,0.13,0.4,0.6,a7eb7_00152
153,6,5,9,3,2,2,56.73000000000139,336.98999999993526,585.4199999997094,14.75,26.0,43.5,1.419453967260599,1.2204058515342442,0.9921103663870012,-0.0070713628755756375,-0.08861334030227752,0.3305088028336649,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746727555,,False,1,a7eb7_00153,2025-05-08_19-05-55,96.59094047546387,96.59094047546387,2777659,cnl-brain9,155.198.99.250,96.59094047546387,1,0.13,0.5,0.6,a7eb7_00153
154,6,5,9,2,2,2,55.47000000000134,335.78999999993636,582.8999999997117,14.5,23.75,39.25,1.382789787548845,1.2070318867849814,1.0939231455198102,0.00081848119570882,-0.08815586983402923,0.3258106781462198,0.049999999999998934,-0.05000000000000071,-0.2500000000000009,1746727547,,False,1,a7eb7_00154,2025-05-08_19-05-47,88.29951906204224,88.29951906204224,2777716,cnl-brain9,155.198.99.250,88.29951906204224,1,0.13,0.6,0.6,a7eb7_00154
155,2,0,0,1,0,0,55.020000000001325,,,1.25,0.0,0.0,0.9249761106025477,0.9249761106025477,0.9249761106025477,-0.004171577086805822,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727550,,False,1,a7eb7_00155,2025-05-08_19-05-50,91.14102721214294,91.14102721214294,2777724,cnl-brain9,155.198.99.250,91.14102721214294,1,0.13,0.2,0.8,a7eb7_00155
156,2,0,0,1,0,0,53.61000000000127,,,1.25,0.0,0.0,0.9209302815290854,0.9209302815290854,0.9209302815290854,-0.008954330523752052,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727551,,False,1,a7eb7_00156,2025-05-08_19-05-51,92.4604344367981,92.4604344367981,2777763,cnl-brain9,155.198.99.250,92.4604344367981,1,0.13,0.3,0.8,a7eb7_00156
157,2,6,9,2,3,3,55.800000000001354,332.7599999999391,616.9199999996807,2.0,20.75,36.25,0.9673521849747658,0.7601033041640618,0.7845956503644249,0.0031720577040750264,0.0017811328916996771,0.14325868588646395,0.049999999999998934,-0.05000000000000071,0.049999999999998934,1746727554,,False,1,a7eb7_00157,2025-05-08_19-05-54,94.60366320610046,94.60366320610046,2777742,cnl-brain9,155.198.99.250,94.60366320610046,1,0.13,0.4,0.8,a7eb7_00157
158,6,5,9,2,2,2,55.89000000000136,335.66999999993646,582.4199999997121,15.25,24.25,36.0,1.3265135587797656,1.1723554267403586,0.9267730534144493,0.005694279115654233,-0.09758519997375403,0.3016446197875906,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746727550,,False,1,a7eb7_00158,2025-05-08_19-05-50,90.71768069267273,90.71768069267273,2777737,cnl-brain9,155.198.99.250,90.71768069267273,1,0.13,0.5,0.8,a7eb7_00158
159,6,6,9,2,2,3,54.3600000000013,309.0299999999607,598.2599999996977,15.75,25.5,43.25,1.292360787865207,0.9764224586996818,1.1514070361745616,-0.005691296005077007,-0.1025622579812615,0.2917587155694692,0.049999999999998934,-0.05000000000000071,-0.350000000000001,1746727531,,False,1,a7eb7_00159,2025-05-08_19-05-31,84.4575765132904,84.4575765132904,2777720,cnl-brain9,155.198.99.250,84.4575765132904,1,0.13,0.6,0.8,a7eb7_00159
160,1,0,0,1,0,0,56.22000000000137,,,1.0,0.0,0.0,0.9555697647460369,0.9555697647460369,0.9555697647460369,-0.0024522780503652974,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727548,,False,1,a7eb7_00160,2025-05-08_19-05-48,88.24197793006897,88.24197793006897,2777710,cnl-brain9,155.198.99.250,88.24197793006897,1,0.13,0.2,1.0,a7eb7_00160
161,1,0,0,1,0,0,54.3000000000013,,,1.25,0.75,0.5,0.9694192651502772,0.9694192651502772,0.9694192651502772,7.713009390419856e-05,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727555,,False,1,a7eb7_00161,2025-05-08_19-05-55,95.4999647140503,95.4999647140503,2777655,cnl-brain9,155.198.99.250,95.4999647140503,1,0.13,0.3,1.0,a7eb7_00161
162,2,0,0,1,0,0,55.65000000000135,,,1.5,0.0,0.0,0.9329487938861638,0.9329487938861638,0.9329487938861638,-0.005359479403991507,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727553,,False,1,a7eb7_00162,2025-05-08_19-05-53,93.1474301815033,93.1474301815033,2777687,cnl-brain9,155.198.99.250,93.1474301815033,1,0.13,0.4,1.0,a7eb7_00162
163,2,0,0,1,0,0,54.60000000000131,,,1.5,0.0,0.0,0.9398760376044053,0.9398760376044053,0.9398760376044053,-0.010707190047945403,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727554,,False,1,a7eb7_00163,2025-05-08_19-05-54,94.45686769485474,94.45686769485474,2777711,cnl-brain9,155.198.99.250,94.45686769485474,1,0.13,0.5,1.0,a7eb7_00163
164,2,0,1,1,0,1,56.16000000000137,,859.1099999994605,1.75,0.5,1.25,0.9402796286713939,0.9402796286713939,0.8291342862820492,-0.004483047813995,,0.010386597996820512,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727543,,False,1,a7eb7_00164,2025-05-08_19-05-43,83.31976366043091,83.31976366043091,2777783,cnl-brain9,155.198.99.250,83.31976366043091,1,0.13,0.6,1.0,a7eb7_00164
165,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746727554,,False,1,a7eb7_00165,2025-05-08_19-05-54,92.18347096443176,92.18347096443176,2777751,cnl-brain9,155.198.99.250,92.18347096443176,1,0.13,0.2,1.2,a7eb7_00165
166,1,0,0,1,0,0,55.38000000000134,,,1.0,0.0,0.0,0.9529080631551701,0.9529080631551701,0.9529080631551701,-0.0069786334734085465,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727542,,False,1,a7eb7_00166,2025-05-08_19-05-42,80.54580187797546,80.54580187797546,2777764,cnl-brain9,155.198.99.250,80.54580187797546,1,0.13,0.3,1.2,a7eb7_00166
167,1,0,0,1,0,0,56.580000000001384,,,1.0,0.0,0.0,0.9528004053888289,0.9528004053888289,0.9528004053888289,-0.005791947161200017,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727548,,False,1,a7eb7_00167,2025-05-08_19-05-48,86.71875286102295,86.71875286102295,2777715,cnl-brain9,155.198.99.250,86.71875286102295,1,0.13,0.4,1.2,a7eb7_00167
