,metric/num_BTSP_events_(shifted_0),metric/num_BTSP_positions_(shifted_0),metric/first_BTSP_time_(shifted_0),metric/first_BTSP_relative_position_(shifted_0),metric/max_BTSP_ramp_(shifted_0),metric/PC_weight_peak_relative_position_(shifted_0),metric/PC_weight_width_(shifted_0),metric/PC_weight_ratio_pre_post_(shifted_0),metric/num_BTSP_events_(shifted_1),metric/num_BTSP_positions_(shifted_1),metric/first_BTSP_time_(shifted_1),metric/first_BTSP_relative_position_(shifted_1),metric/max_BTSP_ramp_(shifted_1),metric/PC_weight_peak_relative_position_(shifted_1),metric/PC_weight_width_(shifted_1),metric/PC_weight_ratio_pre_post_(shifted_1),metric/num_BTSP_events_(shifted_2),metric/num_BTSP_positions_(shifted_2),metric/first_BTSP_time_(shifted_2),metric/first_BTSP_relative_position_(shifted_2),metric/max_BTSP_ramp_(shifted_2),metric/PC_weight_peak_relative_position_(shifted_2),metric/PC_weight_width_(shifted_2),metric/PC_weight_ratio_pre_post_(shifted_2),metric/num_BTSP_events_(shifted_3),metric/num_BTSP_positions_(shifted_3),metric/first_BTSP_time_(shifted_3),metric/first_BTSP_relative_position_(shifted_3),metric/max_BTSP_ramp_(shifted_3),metric/PC_weight_peak_relative_position_(shifted_3),metric/PC_weight_width_(shifted_3),metric/PC_weight_ratio_pre_post_(shifted_3),metric/num_BTSP_events_(shifted_4),metric/num_BTSP_positions_(shifted_4),metric/first_BTSP_time_(shifted_4),metric/first_BTSP_relative_position_(shifted_4),metric/max_BTSP_ramp_(shifted_4),metric/PC_weight_peak_relative_position_(shifted_4),metric/PC_weight_width_(shifted_4),metric/PC_weight_ratio_pre_post_(shifted_4),metric/num_BTSP_events_(shifted_5),metric/num_BTSP_positions_(shifted_5),metric/first_BTSP_time_(shifted_5),metric/first_BTSP_relative_position_(shifted_5),metric/max_BTSP_ramp_(shifted_5),metric/PC_weight_peak_relative_position_(shifted_5),metric/PC_weight_width_(shifted_5),metric/PC_weight_ratio_pre_post_(shifted_5),metric/num_BTSP_events_(shifted_6),metric/num_BTSP_positions_(shifted_6),metric/first_BTSP_time_(shifted_6),metric/first_BTSP_relative_position_(shifted_6),metric/max_BTSP_ramp_(shifted_6),metric/PC_weight_peak_relative_position_(shifted_6),metric/PC_weight_width_(shifted_6),metric/PC_weight_ratio_pre_post_(shifted_6),metric/num_BTSP_events_(shifted_7),metric/num_BTSP_positions_(shifted_7),metric/first_BTSP_time_(shifted_7),metric/first_BTSP_relative_position_(shifted_7),metric/max_BTSP_ramp_(shifted_7),metric/PC_weight_peak_relative_position_(shifted_7),metric/PC_weight_width_(shifted_7),metric/PC_weight_ratio_pre_post_(shifted_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/somatic_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
75,1.0,1.0,56.82000000000139,0.002524834945023091,1.25,-0.049999999999998934,0.5385360936766985,1.1878798892511582,1.0,1.0,342.0299999999307,0.009880587952093123,1.0,0.050000000000001155,0.6409800185072143,1.3064072122402615,1.0,1.0,583.1699999997114,-0.0005011622047388364,1.25,0.45000000000000107,0.9639411408152068,1.725568133959601,2.0,1.0,823.0499999994933,0.011121751002844515,1.0,-0.04999999999999938,0.4692380838091639,0.4435365803846584,2.0,1.0,1062.7499999992754,0.022587054921083816,1.25,-0.049999999999999156,0.5062152566889844,0.5969412642796569,2.0,2.0,1302.2099999990576,0.017479851403829794,1.25,-0.04999999999999927,0.4674615213161609,0.8931314368371409,2.0,1.0,1600.829999998786,0.013051383884961965,1.0,1.1500000000000004,0.4648679256847941,0.8903175130988361,2.0,1.0,1878.5699999985334,0.020732616692177075,1.25,-0.04999999999999849,0.8390535277818607,2.987737980524954,1759200472,,False,1,32438_00075,2025-09-30_03-47-52,135.05727696418762,135.05727696418762,4006942,cnl-brain9,155.198.99.250,135.05727696418762,1,0.21,0.2,0.8,32438_00075
76,1.0,1.0,55.23000000000133,0.004352890536766907,1.5,-0.049999999999998934,0.5189759297141672,1.253163569836549,1.0,1.0,339.32999999993314,0.003741570414316886,1.0,0.050000000000001155,0.5858024656980048,1.35105664262153,1.0,1.0,581.399999999713,-0.008416571568061304,1.5,0.45000000000000107,0.9303220187619479,1.7399658292099074,2.0,1.0,824.429999999492,0.01831449612282121,1.25,-0.04999999999999938,0.556675490829575,0.5369466261067559,2.0,1.0,1099.9199999992416,0.017530244162629494,1.5,-0.049999999999999156,0.5574982972818106,0.5894024907065907,2.0,2.0,1339.3199999990238,0.0059108613559313294,1.5,-0.04999999999999927,0.4321948400422531,1.0060031497820205,2.0,1.0,1601.999999998785,0.013448886905142565,1.25,-0.049999999999998934,0.5498031295585735,0.6107361451380805,2.0,1.0,1839.7799999985687,0.010296456296900125,1.25,-0.04999999999999849,0.823942308344483,3.5135774300221168,1759200472,,False,1,32438_00076,2025-09-30_03-47-52,134.13590693473816,134.13590693473816,4006601,cnl-brain9,155.198.99.250,134.13590693473816,1,0.21,0.25,0.8,32438_00076
77,1.0,1.0,54.84000000000132,0.003641194359142119,1.5,-0.049999999999998934,0.4910189696167917,1.2848374098126933,1.0,1.0,336.9299999999353,-0.0003651590469280208,1.25,0.050000000000001155,0.5949036714956115,1.3169936761003969,1.0,1.0,582.539999999712,-0.007921138591898469,1.75,0.45000000000000107,0.9620359696215659,1.741321583051883,2.0,2.0,821.9699999994942,0.017792172633252168,1.75,-0.04999999999999938,1.578101109684051,0.5705173793837599,2.0,1.0,1064.129999999274,0.01723127675666225,1.75,-0.049999999999999156,0.539861269876617,0.612679368560346,2.0,2.0,1302.2099999990576,0.02056499945172785,1.5,-0.04999999999999927,0.4978286089611228,0.8810467142093401,2.0,1.0,1561.6799999988216,0.006596760674775659,1.5,-0.049999999999998934,0.5358589368985287,0.6108843945463437,2.0,1.0,1799.6699999986051,0.022014266598868737,1.5,1.3500000000000014,0.4895917073435312,0.47076327627691056,1759200470,,False,1,32438_00077,2025-09-30_03-47-50,131.21361804008484,131.21361804008484,4006613,cnl-brain9,155.198.99.250,131.21361804008484,1,0.21,0.30000000000000004,0.8,32438_00077
78,2.0,1.0,55.77000000000135,0.0023697459446450075,1.75,-0.049999999999998934,0.5454601888087955,1.3156790571679136,1.0,1.0,340.559999999932,0.005620810335516424,1.5,0.15000000000000124,0.6250735996541708,2.187150066484681,2.0,1.0,583.589999999711,0.0034510903521423053,1.75,0.05000000000000071,0.9730203140983718,0.6588934123213871,3.0,2.0,823.2299999994931,0.016439739640611517,1.75,-0.04999999999999938,0.5574076594377457,0.4139898139476932,3.0,1.0,1064.7899999992735,0.027208873605648165,1.75,-0.049999999999999156,0.4521490248853024,0.4725019841229378,3.0,1.0,1299.3899999990601,0.016414112393101088,1.75,-0.04999999999999927,0.42732845401924857,0.8402864847485906,2.0,2.0,1562.4599999988209,0.019149255317811864,1.75,1.1500000000000004,0.42594058713953786,0.8351273854299998,3.0,1.0,1799.2799999986055,0.017852133759532762,1.75,-0.04999999999999849,0.48297089876349997,2.4700674007668084,1759200468,,False,1,32438_00078,2025-09-30_03-47-48,128.76041293144226,128.76041293144226,4006650,cnl-brain9,155.198.99.250,128.76041293144226,1,0.21,0.35000000000000003,0.8,32438_00078
79,6.0,2.0,53.85000000000128,0.003740541304241507,2.75,-0.049999999999998934,0.49129341450334474,2.1171611878581214,5.0,1.0,336.5099999999357,-0.012149416233899757,4.25,-0.049999999999998934,0.5164018200953135,0.7123937702093905,5.0,2.0,576.0299999997179,0.007167939764123332,2.5,-0.04999999999999938,0.6137794210443825,0.35863848635839124,4.0,2.0,815.4899999995001,0.019298402986678287,2.0,-0.04999999999999938,0.9661017456682153,0.3645902842825837,5.0,1.0,1055.399999999282,0.02205264847237265,2.5,-0.049999999999999156,0.4405016643412496,0.5036911457898674,4.0,2.0,1293.8399999990652,0.018967469682891425,2.0,-0.04999999999999927,0.4412398226694166,0.8891893162609802,3.0,2.0,1555.4399999988273,0.022975513475514298,2.0,-0.049999999999998934,0.4420360125066525,0.4838173374229298,3.0,1.0,1792.9499999986112,0.02048829381632178,2.0,-0.04999999999999849,0.4112767179455248,1.9839805849169376,1759200470,,False,1,32438_00079,2025-09-30_03-47-50,130.04463028907776,130.04463028907776,4006644,cnl-brain9,155.198.99.250,130.04463028907776,1,0.21,0.4,0.8,32438_00079
80,1.0,1.0,55.89000000000136,0.0016691128841528347,1.0,-0.049999999999998934,0.4714710944931908,1.2192673981208053,0.0,0.0,,,0.0,0.15000000000000124,0.4714710944931908,1.2192673981208053,1.0,1.0,579.7799999997145,0.0135351096530818,1.0,0.5500000000000012,1.0663634796154513,1.5403904827344146,1.0,1.0,821.5799999994946,0.001156036699856422,1.0,-0.04999999999999938,0.5889186037091605,0.5986292756753716,1.0,1.0,1062.2399999992758,0.013709147872369876,1.0,0.7500000000000007,1.6733958098249975,0.6018751480167485,1.0,1.0,1301.639999999058,0.008738327087733921,1.0,-0.04999999999999927,0.5795208643066869,0.9082066786401798,1.0,1.0,1561.9799999988213,0.0049601851128375785,1.0,-0.049999999999998934,0.7540142872508762,0.7438892126747239,1.0,1.0,1836.2699999985718,0.012697426111937915,1.0,1.3500000000000014,0.6890958574804662,0.6699237022389795,1759200470,,False,1,32438_00080,2025-09-30_03-47-50,130.10187554359436,130.10187554359436,4006610,cnl-brain9,155.198.99.250,130.10187554359436,1,0.21,0.2,0.9,32438_00080
81,1.0,1.0,54.15000000000129,0.006542342633801823,1.25,-0.049999999999998934,0.5236432705841887,1.2367542511103098,0.0,0.0,,,0.75,0.15000000000000124,0.5236432705841887,1.2367542511103098,1.0,1.0,579.5999999997147,0.007822468469263377,1.25,0.05000000000000071,1.0454989020261687,0.875794785555569,1.0,1.0,820.2599999994958,0.009220648964433309,1.25,0.05000000000000071,1.635358455995608,0.8686178562046524,1.0,1.0,1060.859999999277,0.014379259506155817,1.0,-0.049999999999999156,0.6194851519811853,0.6857831279470872,1.0,1.0,1298.6399999990608,0.01725789702134506,1.0,2.450000000000001,1.8187117554191068,0.9851413505553245,1.0,1.0,1598.0399999987885,0.0027948762626728296,1.25,-0.049999999999998934,0.7662501119807867,0.7396139642487085,1.0,1.0,1835.9399999985721,0.013683056224395251,1.25,1.3500000000000014,0.6763367675014411,0.6425414022001444,1759200470,,False,1,32438_00081,2025-09-30_03-47-50,129.9985523223877,129.9985523223877,4006622,cnl-brain9,155.198.99.250,129.9985523223877,1,0.21,0.25,0.9,32438_00081
82,1.0,1.0,55.800000000001354,0.017607656682773865,1.25,-0.049999999999998934,0.6249172164452816,1.1529325143527065,1.0,1.0,335.7599999999364,0.01017373750474393,1.0,0.050000000000001155,0.6614758878898273,1.2412896715807504,1.0,1.0,575.0699999997188,0.0013263663482625532,1.5,0.350000000000001,0.9814232612234899,1.009303130802245,2.0,1.0,816.4199999994993,0.00637862777592213,1.5,-0.04999999999999938,0.4857474446583141,0.4829116255645945,2.0,1.0,1053.6599999992836,0.014492595226826666,1.5,-0.049999999999999156,0.5083053595070055,0.6056415644597513,2.0,2.0,1294.6499999990644,0.016617122852034427,1.25,-0.04999999999999927,0.49075969539317177,0.8788683721447808,2.0,1.0,1553.7899999988288,0.022639515098423324,1.0,-0.049999999999998934,0.5839985384070445,0.6194580661089246,2.0,1.0,1790.1299999986138,0.020804026703015843,1.25,-0.04999999999999849,0.852939542443949,3.0989737254073075,1759200472,,False,1,32438_00082,2025-09-30_03-47-52,132.4011607170105,132.4011607170105,4006645,cnl-brain9,155.198.99.250,132.4011607170105,1,0.21,0.30000000000000004,0.9,32438_00082
83,1.0,1.0,54.93000000000132,0.005863813499979997,1.5,-0.049999999999998934,0.536977542934236,1.2207127099927426,1.0,1.0,339.3599999999331,-0.0003471777165549028,1.25,0.050000000000001155,0.6295035131012727,1.2120232271358513,1.0,1.0,579.3599999997149,-0.014835763229858578,1.75,0.45000000000000107,1.0004205886909765,1.5385444111365063,2.0,2.0,820.6199999994955,0.018536016521557563,1.5,-0.04999999999999938,1.5690785802688207,0.5487602594017041,2.0,1.0,1060.2899999992776,0.019248963968026667,1.75,-0.049999999999999156,0.5271534621164673,0.6309249734224166,2.0,2.0,1335.5699999990272,0.017738278496378324,1.5,-0.04999999999999927,0.5072101592310557,0.9545055725758707,2.0,1.0,1636.1699999987538,0.018158946071456405,1.25,-0.049999999999998934,0.5930723733209042,0.6303563611137222,2.0,1.0,1874.0399999985375,0.02302664436130275,1.5,-0.04999999999999849,0.7969068390301466,3.707044263330837,1759200476,,False,1,32438_00083,2025-09-30_03-47-56,135.80543875694275,135.80543875694275,4006636,cnl-brain9,155.198.99.250,135.80543875694275,1,0.21,0.35000000000000003,0.9,32438_00083
84,1.0,1.0,53.970000000001285,0.0022057579766103785,1.75,-0.049999999999998934,0.5272982330355664,1.2132579646284511,1.0,1.0,336.9299999999353,-0.0034462620467317073,1.5,0.050000000000001155,0.6255158969117853,1.3072837858244561,1.0,1.0,577.8899999997162,-0.008527798703590772,1.75,0.45000000000000107,0.9648918554921861,1.7241511815668882,2.0,2.0,818.1899999994977,0.024941287131654555,1.5,-0.04999999999999938,1.596971177851049,0.5766979963709935,2.0,1.0,1094.1599999992468,0.02157548213355409,1.75,-0.049999999999999156,0.5191888685267778,0.5970181687465606,2.0,2.0,1369.6199999989963,0.016974898190278642,1.75,-0.04999999999999927,0.4633243451093997,0.9392599089311248,2.0,1.0,1632.8699999987568,0.013861939639434162,1.5,-0.049999999999998934,0.553530460616197,0.6349335249353067,2.0,1.0,1868.6399999985424,0.019892798352175944,1.75,1.3500000000000014,0.49885652232923405,0.4855197977725249,1759200474,,False,1,32438_00084,2025-09-30_03-47-54,134.37565445899963,134.37565445899963,4006599,cnl-brain9,155.198.99.250,134.37565445899963,1,0.21,0.4,0.9,32438_00084
85,1.0,1.0,55.68000000000135,0.0048076066243551985,1.0,-0.049999999999998934,0.5439880551251046,1.2080217903680146,0.0,0.0,,,0.0,0.15000000000000124,0.5439880551251046,1.2080217903680146,1.0,1.0,576.7799999997172,-0.0011393639602470529,1.0,-0.04999999999999938,1.003507564189078,0.613484019088633,1.0,1.0,820.9199999994952,0.005864397231631013,1.0,-0.04999999999999938,1.629648344975724,0.6339190426209934,1.0,1.0,1104.6899999992372,0.015763291596488704,1.0,1.3500000000000008,1.7647490521253713,0.8100360266623966,1.0,1.0,1337.1899999990258,0.013986942922141532,1.0,-0.04999999999999927,0.7003663181079426,0.9235729166376512,1.0,1.0,1597.619999998789,0.010592957142368853,1.0,-0.049999999999998934,0.8250914848207893,0.7379872087463143,1.0,1.0,1878.4199999985335,0.008033698245208498,1.0,1.3500000000000014,0.7561511937015055,0.6705153465384345,1759200474,,False,1,32438_00085,2025-09-30_03-47-54,133.42951250076294,133.42951250076294,4006631,cnl-brain9,155.198.99.250,133.42951250076294,1,0.21,0.2,1.0,32438_00085
86,1.0,1.0,55.38000000000134,0.003491490497472771,1.25,-0.049999999999998934,0.5569802638993551,1.2025535854605864,0.0,0.0,,,0.0,0.15000000000000124,0.5569802638993551,1.2025535854605864,1.0,1.0,582.4499999997121,0.00583107570578667,1.0,0.05000000000000071,1.0427226098705344,0.881526562787721,1.0,1.0,823.8899999994925,0.016291023958877826,1.0,0.5500000000000007,1.626225887448149,0.9268493257669803,1.0,1.0,1062.6599999992754,0.022642227545687454,1.0,1.3500000000000008,1.698195423684599,0.8657797970508447,1.0,1.0,1301.2799999990584,0.012294694490472158,1.0,2.3500000000000005,1.7873068099112,0.8522674129093034,1.0,1.0,1563.0899999988203,0.003941900131363418,1.0,-0.049999999999998934,0.7293762387244689,0.7312511850341564,1.0,1.0,1839.8099999985686,0.02098743955554294,1.0,1.3500000000000014,0.6757636856279179,0.6422155692137639,1759200473,,False,1,32438_00086,2025-09-30_03-47-53,132.52490711212158,132.52490711212158,4006616,cnl-brain9,155.198.99.250,132.52490711212158,1,0.21,0.25,1.0,32438_00086
87,1.0,1.0,56.880000000001395,0.009176382154084006,1.25,-0.049999999999998934,0.5715611126317297,1.194860677638653,0.0,0.0,,,0.75,0.15000000000000124,0.5715611126317297,1.194860677638653,1.0,1.0,581.6999999997128,-0.0004843529409828129,1.25,-0.04999999999999938,1.029707607542818,0.6094277738059996,1.0,1.0,821.2499999994949,0.008923347413068772,1.25,0.5500000000000007,1.6095754527985981,0.907964068210374,1.0,1.0,1058.2499999992795,0.018505898871195914,1.0,1.3500000000000008,1.6305626146167174,0.8550355948001592,1.0,1.0,1294.6199999990645,0.010132193718676907,1.25,2.3500000000000005,1.7408223750244192,0.8406107547603207,1.0,1.0,1553.3999999988291,0.002756797913625597,1.25,-0.049999999999998934,0.8106057892837937,0.7835474538100935,1.0,1.0,1791.5099999986126,0.012605526026330693,1.25,1.3500000000000014,0.741266474218504,0.6960054885990488,1759200472,,False,1,32438_00087,2025-09-30_03-47-52,131.33620929718018,131.33620929718018,4006625,cnl-brain9,155.198.99.250,131.33620929718018,1,0.21,0.30000000000000004,1.0,32438_00087
88,1.0,1.0,54.66000000000131,0.00985694544902671,1.25,-0.049999999999998934,0.5615637147266814,1.2013694853595052,0.0,0.0,,,0.75,0.15000000000000124,0.5615637147266814,1.2013694853595052,1.0,1.0,584.72999999971,0.0034350323862470944,1.25,0.05000000000000071,1.0771066464647903,0.8971605546087491,1.0,1.0,825.6599999994909,0.012943023097415463,1.25,0.05000000000000071,1.6269121076608788,0.8283167288654754,1.0,1.0,1065.8099999992726,0.012577353069279873,1.25,1.3500000000000008,1.6643907481731541,0.8770599788652895,1.0,1.0,1308.9599999990514,0.009585306706792474,1.25,-0.04999999999999927,0.5582188339898781,0.9109088248082027,1.0,1.0,1574.9399999988095,0.00664790559569628,1.5,-0.049999999999998934,0.7928973546619495,0.7525802578801422,1.0,1.0,1809.809999998596,0.012642190782549356,1.0,1.3500000000000014,0.73041461895333,0.6745594850707319,1759200472,,False,1,32438_00088,2025-09-30_03-47-52,131.8006091117859,131.8006091117859,4006642,cnl-brain9,155.198.99.250,131.8006091117859,1,0.21,0.35000000000000003,1.0,32438_00088
89,1.0,1.0,55.020000000001325,0.007188962769864915,1.5,-0.049999999999998934,0.5672130975565475,1.1884311913237178,1.0,1.0,337.34999999993494,0.0069753520951563175,1.0,0.050000000000001155,0.5974413966484557,1.3728287288482333,1.0,1.0,579.6899999997146,-0.0006872209432842169,1.5,0.45000000000000107,0.9252942829891619,1.7637896806051638,2.0,2.0,817.1399999994986,0.01592818576650412,1.5,-0.04999999999999938,0.6236022828100856,0.581803630593462,2.0,1.0,1055.459999999282,0.02728852932502246,1.5,-0.049999999999999156,0.5148630599503841,0.5413456576453856,2.0,1.0,1296.239999999063,0.027659139055153492,1.5,-0.04999999999999927,0.5156787601899298,0.8640108112040494,2.0,1.0,1558.4699999988245,0.006463817093638191,1.5,-0.049999999999998934,0.544911142075394,0.5901871656088926,2.0,1.0,1835.5199999985725,0.016728921554653553,1.5,1.3500000000000014,0.5050776945013791,0.45071050241214733,1759200470,,False,1,32438_00089,2025-09-30_03-47-50,129.94894099235535,129.94894099235535,4006607,cnl-brain9,155.198.99.250,129.94894099235535,1,0.21,0.4,1.0,32438_00089
90,0.0,0.0,,,0.75,,0.0,,1.0,1.0,336.5399999999357,0.004699153964251579,1.0,-0.049999999999998934,0.532902585165083,0.9394454751366231,0.0,0.0,,,0.75,0.350000000000001,0.532902585165083,0.9394454751366231,1.0,1.0,857.9099999994615,0.006294652691022584,1.0,-0.04999999999999938,0.5074960591662574,0.7404763454780965,0.0,0.0,,,0.75,0.7500000000000007,0.5074960591662574,0.7404763454780965,1.0,1.0,1374.1199999989922,0.009951926232870889,1.0,-0.04999999999999927,0.7139457794324018,0.9656468573052647,1.0,1.0,1555.0199999988276,0.0012337144316552084,1.0,-0.049999999999998934,0.7640339132841438,0.7787819424242592,1.0,1.0,1835.069999998573,0.011968608127823188,1.0,1.3500000000000014,0.7039014678348758,0.6987302645054049,1759200472,,False,1,32438_00090,2025-09-30_03-47-52,130.95013999938965,130.95013999938965,4006600,cnl-brain9,155.198.99.250,130.95013999938965,1,0.21,0.2,1.1,32438_00090
91,1.0,1.0,54.66000000000131,0.006392939353341287,1.0,-0.049999999999998934,0.5275453262372833,1.217828462603885,0.0,0.0,,,0.0,0.15000000000000124,0.5275453262372833,1.217828462603885,1.0,1.0,577.9499999997162,0.0047220228733784175,1.0,-0.04999999999999938,1.0711980198332598,0.6512852106241401,1.0,1.0,820.3199999994957,0.006976414170186018,1.0,-0.04999999999999938,1.611202479495295,0.5807383115136032,1.0,1.0,1059.959999999278,0.012318693620191778,1.0,0.8500000000000008,1.698765320446772,0.8608038986594995,1.0,1.0,1341.419999999022,0.006731394224212095,1.0,-0.04999999999999927,0.6006718973070599,0.9126289037424201,1.0,1.0,1605.5399999987817,0.0048997009243363365,1.0,-0.049999999999998934,0.7174016416997011,0.7057899095883445,1.0,1.0,1840.0799999985684,0.017262793583747715,1.0,1.3500000000000014,0.6601944081019013,0.6102644606779791,1759200472,,False,1,32438_00091,2025-09-30_03-47-52,130.94925117492676,130.94925117492676,4006629,cnl-brain9,155.198.99.250,130.94925117492676,1,0.21,0.25,1.1,32438_00091
92,1.0,1.0,55.62000000000135,0.0002069566139240031,1.0,-0.049999999999998934,0.4493198043233537,1.2959941609370507,0.0,0.0,,,0.0,0.15000000000000124,0.4493198043233537,1.2959941609370507,1.0,1.0,582.7499999997118,-0.000521132416575476,1.25,-0.04999999999999938,1.0204348065602047,0.6411222375811577,1.0,1.0,821.5499999994946,0.004688351090014198,1.25,0.5500000000000007,1.6136426001263398,0.9563247265494969,1.0,1.0,1059.749999999278,0.012323006373681444,1.25,1.9500000000000013,1.6145433688248656,1.4540703634913992,1.0,1.0,1297.259999999062,0.013165344437435111,1.0,2.950000000000001,1.6804163138588772,1.4515454155477665,1.0,1.0,1557.3899999988255,0.0072012392388884905,1.0,-0.049999999999998934,0.7609507150279677,0.736553108293593,1.0,1.0,1796.6699999986079,0.014198409006457524,1.0,1.3500000000000014,0.6886008626245861,0.6481169705310594,1759200471,,False,1,32438_00092,2025-09-30_03-47-51,129.49716424942017,129.49716424942017,4006623,cnl-brain9,155.198.99.250,129.49716424942017,1,0.21,0.30000000000000004,1.1,32438_00092
93,1.0,1.0,55.17000000000133,0.0074606824328733445,1.25,-0.049999999999998934,0.5410903610248989,1.1619528688954366,0.0,0.0,,,0.0,0.15000000000000124,0.5410903610248989,1.1619528688954366,1.0,1.0,576.3599999997176,0.005687851531183341,1.25,0.05000000000000071,1.044333855444509,0.8487749653934596,1.0,1.0,816.689999999499,0.010338905098954854,1.25,0.05000000000000071,1.628510479252642,0.9168995975842323,1.0,1.0,1056.569999999281,0.01379004198800482,1.0,0.05000000000000093,0.6190856518940595,1.1011017150200926,1.0,1.0,1295.219999999064,0.017724357405059288,1.25,2.450000000000001,1.8399823927068932,0.9321245566310826,1.0,1.0,1557.3599999988255,0.012068762551616707,1.25,-0.049999999999998934,0.7835774384664189,0.7360597776679875,1.0,1.0,1798.0799999986066,0.007105791532705297,1.0,-0.04999999999999849,2.048523680730118,2.4766748717184472,1759200473,,False,1,32438_00093,2025-09-30_03-47-53,131.76313948631287,131.76313948631287,4006632,cnl-brain9,155.198.99.250,131.76313948631287,1,0.21,0.35000000000000003,1.1,32438_00093
94,1.0,1.0,54.4200000000013,0.008688608229219685,1.25,-0.049999999999998934,0.5737396380912663,1.2000020672224738,0.0,0.0,,,0.75,0.15000000000000124,0.5737396380912663,1.2000020672224738,1.0,1.0,578.9099999997153,0.007315875944621464,1.5,0.05000000000000071,1.1337344386002637,0.8752033662547825,1.0,1.0,821.5199999994946,0.004775433125047801,1.5,0.05000000000000071,1.624320625237114,0.7739335753611715,1.0,1.0,1060.5299999992774,0.01721439364582822,1.25,0.8500000000000008,1.713349324408786,0.757361332454226,1.0,1.0,1300.1099999990595,0.006939903725352137,1.25,-0.04999999999999927,0.5779504724064056,0.9396697846585734,1.0,1.0,1563.0899999988203,0.006468090468707111,1.25,-0.049999999999998934,0.6844449276823967,0.7045374152142921,1.0,1.0,1799.699999998605,0.01258850424255531,1.25,1.3500000000000014,0.6340359377246019,0.6362035566327492,1759200473,,False,1,32438_00094,2025-09-30_03-47-53,131.14258313179016,131.14258313179016,4006648,cnl-brain9,155.198.99.250,131.14258313179016,1,0.21,0.4,1.1,32438_00094
95,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1759200475,,False,1,32438_00095,2025-09-30_03-47-55,133.83919477462769,133.83919477462769,4006638,cnl-brain9,155.198.99.250,133.83919477462769,1,0.21,0.2,1.2,32438_00095
96,1.0,1.0,55.530000000001344,0.006168359083739805,1.0,-0.049999999999998934,0.5540527129663597,1.208604995903632,0.0,0.0,,,0.0,0.15000000000000124,0.5540527129663597,1.208604995903632,1.0,1.0,618.5399999996793,0.002851270683063678,1.0,0.05000000000000071,1.0359585425184514,0.8573237292298973,1.0,1.0,819.3299999994966,0.016160240905377155,1.0,0.5500000000000007,1.6658458298682044,0.931040564011691,1.0,1.0,1100.3099999992412,0.010322565949766993,1.0,-0.049999999999999156,0.5809698143857045,0.6976189954889039,1.0,1.0,1299.0299999990605,0.0048843256056360085,1.0,-0.04999999999999927,0.5538378753527138,0.9093683875617633,1.0,1.0,1681.3499999987127,-0.0023536019292533794,1.0,-0.049999999999998934,0.736002055927262,0.7365299662757675,1.0,1.0,1877.5799999985343,0.010565818908208513,1.0,1.3500000000000014,0.6653918400377332,0.6579104997823263,1759200475,,False,1,32438_00096,2025-09-30_03-47-55,132.8212456703186,132.8212456703186,4006615,cnl-brain9,155.198.99.250,132.8212456703186,1,0.21,0.25,1.2,32438_00096
97,1.0,1.0,55.62000000000135,-0.00010607402124485077,1.0,-0.049999999999998934,0.48369474229232834,1.2540242321166022,0.0,0.0,,,0.0,0.15000000000000124,0.48369474229232834,1.2540242321166022,1.0,1.0,620.3999999996776,0.003114246010662125,1.0,-0.04999999999999938,1.0340588638307011,0.6093351632023887,1.0,1.0,861.0599999994587,0.01028380061635259,1.0,0.5500000000000007,1.6192539909331813,0.9195530655464668,1.0,1.0,1098.9299999992425,0.008990778923712917,1.0,1.3500000000000008,1.6281244176334781,0.8546817254495503,1.0,1.0,1337.1599999990258,0.0036612774780283575,1.0,-0.04999999999999927,0.5467950100138643,0.959096582093265,1.0,1.0,1600.4399999987863,0.006169324604512916,1.0,-0.049999999999998934,0.7782581822888783,0.7444623817555438,1.0,1.0,1877.879999998534,0.004440299283458238,1.0,2.550000000000001,0.534451155631742,0.9591560438690175,1759200478,,False,1,32438_00097,2025-09-30_03-47-58,136.04700112342834,136.04700112342834,4006647,cnl-brain9,155.198.99.250,136.04700112342834,1,0.21,0.30000000000000004,1.2,32438_00097
