,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
29,1,0,0,1,0,0,55.260000000001334,,,1.25,0.75,0.75,0.9577203381314066,0.9577203381314066,0.9577203381314066,-0.001200093743224162,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059589,,False,1,f42d3_00029,2025-05-12_15-19-49,85.62178134918213,85.62178134918213,71231,cnl-brain9,155.198.99.250,85.62178134918213,1,0.13,0.4,1.1,f42d3_00029
30,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059587,,False,1,f42d3_00030,2025-05-12_15-19-47,83.1413106918335,83.1413106918335,71232,cnl-brain9,155.198.99.250,83.1413106918335,1,0.13,0.2,1.2,f42d3_00030
31,1,0,0,1,0,0,55.47000000000134,,,1.0,0.0,0.0,0.9511958495229138,0.9511958495229138,0.9511958495229138,-0.0049097591609945646,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059574,,False,1,f42d3_00031,2025-05-12_15-19-34,71.06585431098938,71.06585431098938,71233,cnl-brain9,155.198.99.250,71.06585431098938,1,0.13,0.25,1.2,f42d3_00031
32,1,0,0,1,0,0,55.08000000000133,,,1.0,0.0,0.0,0.9813563309474466,0.9813563309474466,0.9813563309474466,0.00396921836505415,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059585,,False,1,f42d3_00032,2025-05-12_15-19-45,81.22989511489868,81.22989511489868,71234,cnl-brain9,155.198.99.250,81.22989511489868,1,0.13,0.30000000000000004,1.2,f42d3_00032
33,1,0,0,1,0,0,53.460000000001266,,,1.25,0.0,0.0,0.9663590604812341,0.9663590604812341,0.9663590604812341,-0.0031132665330142473,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059585,,False,1,f42d3_00033,2025-05-12_15-19-45,81.46899843215942,81.46899843215942,71235,cnl-brain9,155.198.99.250,81.46899843215942,1,0.13,0.35000000000000003,1.2,f42d3_00033
34,1,0,0,1,0,0,54.15000000000129,,,1.25,0.0,0.0,0.952303281070408,0.952303281070408,0.952303281070408,-0.0073242074233839105,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059588,,False,1,f42d3_00034,2025-05-12_15-19-48,83.88348269462585,83.88348269462585,71236,cnl-brain9,155.198.99.250,83.88348269462585,1,0.13,0.4,1.2,f42d3_00034
35,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059580,,False,1,f42d3_00035,2025-05-12_15-19-40,76.74109482765198,76.74109482765198,71237,cnl-brain9,155.198.99.250,76.74109482765198,1,0.13,0.2,1.3,f42d3_00035
36,1,0,0,1,0,0,97.89000000000294,,,1.0,0.0,0.0,0.9529923937398278,0.9529923937398278,0.9529923937398278,-0.0066790742592477415,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059578,,False,1,f42d3_00036,2025-05-12_15-19-38,74.36322474479675,74.36322474479675,71238,cnl-brain9,155.198.99.250,74.36322474479675,1,0.13,0.25,1.3,f42d3_00036
37,1,0,0,1,0,0,55.68000000000135,,,1.0,0.0,0.0,0.9647341281724173,0.9647341281724173,0.9647341281724173,-0.0006739234906687486,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059570,,False,1,f42d3_00037,2025-05-12_15-19-30,65.88004899024963,65.88004899024963,71239,cnl-brain9,155.198.99.250,65.88004899024963,1,0.13,0.30000000000000004,1.3,f42d3_00037
38,1,0,0,1,0,0,54.96000000000132,,,1.0,0.0,0.0,0.9681617137843392,0.9681617137843392,0.9681617137843392,-0.008531916162644482,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059582,,False,1,f42d3_00038,2025-05-12_15-19-42,78.21731758117676,78.21731758117676,71240,cnl-brain9,155.198.99.250,78.21731758117676,1,0.13,0.35000000000000003,1.3,f42d3_00038
39,1,0,0,1,0,0,55.50000000000134,,,1.25,0.0,0.0,0.9611763062229071,0.9611763062229071,0.9611763062229071,-0.003674987447224165,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059585,,False,1,f42d3_00039,2025-05-12_15-19-45,81.19943833351135,81.19943833351135,71242,cnl-brain9,155.198.99.250,81.19943833351135,1,0.13,0.4,1.3,f42d3_00039
40,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059583,,False,1,f42d3_00040,2025-05-12_15-19-43,79.0905065536499,79.0905065536499,71244,cnl-brain9,155.198.99.250,79.0905065536499,1,0.13,0.2,1.4,f42d3_00040
41,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059587,,False,1,f42d3_00041,2025-05-12_15-19-47,83.70370411872864,83.70370411872864,71245,cnl-brain9,155.198.99.250,83.70370411872864,1,0.13,0.25,1.4,f42d3_00041
42,1,0,0,1,0,0,55.260000000001334,,,1.0,0.0,0.0,0.9638902771814251,0.9638902771814251,0.9638902771814251,-0.0062427116192322885,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059583,,False,1,f42d3_00042,2025-05-12_15-19-43,79.42420816421509,79.42420816421509,71247,cnl-brain9,155.198.99.250,79.42420816421509,1,0.13,0.30000000000000004,1.4,f42d3_00042
43,1,0,0,1,0,0,57.21000000000141,,,1.0,0.0,0.0,0.9494854107033969,0.9494854107033969,0.9494854107033969,-0.004883795293379567,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059585,,False,1,f42d3_00043,2025-05-12_15-19-45,80.89070057868958,80.89070057868958,71249,cnl-brain9,155.198.99.250,80.89070057868958,1,0.13,0.35000000000000003,1.4,f42d3_00043
44,1,0,0,1,0,0,56.55000000000138,,,1.0,0.0,0.0,0.9548966470941569,0.9548966470941569,0.9548966470941569,-0.010158514842798727,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059581,,False,1,f42d3_00044,2025-05-12_15-19-41,77.54509949684143,77.54509949684143,71251,cnl-brain9,155.198.99.250,77.54509949684143,1,0.13,0.4,1.4,f42d3_00044
45,0,0,0,0,0,0,,,,0.75,0.75,0.5,,,,,,,,,,1747059582,,False,1,f42d3_00045,2025-05-12_15-19-42,78.7568187713623,78.7568187713623,71252,cnl-brain9,155.198.99.250,78.7568187713623,1,0.13,0.2,1.5,f42d3_00045
46,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059589,,False,1,f42d3_00046,2025-05-12_15-19-49,85.62330412864685,85.62330412864685,71253,cnl-brain9,155.198.99.250,85.62330412864685,1,0.13,0.25,1.5,f42d3_00046
47,0,1,0,0,1,0,,456.7799999998263,,0.75,1.0,0.0,,1.0290941490488947,1.0290941490488947,,0.0009488621454605273,,,-0.05000000000000071,-0.05000000000000071,1747059575,,False,1,f42d3_00047,2025-05-12_15-19-35,70.71187591552734,70.71187591552734,71255,cnl-brain9,155.198.99.250,70.71187591552734,1,0.13,0.30000000000000004,1.5,f42d3_00047
48,1,0,0,1,0,0,54.72000000000131,,,1.0,0.0,0.0,0.9752582445313891,0.9752582445313891,0.9752582445313891,-0.010470464875398822,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059578,,False,1,f42d3_00048,2025-05-12_15-19-38,74.08999109268188,74.08999109268188,71257,cnl-brain9,155.198.99.250,74.08999109268188,1,0.13,0.35000000000000003,1.5,f42d3_00048
49,1,0,0,1,0,0,53.22000000000126,,,1.0,0.0,0.0,0.9761279209952801,0.9761279209952801,0.9761279209952801,0.0046511517839373795,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059588,,False,1,f42d3_00049,2025-05-12_15-19-48,84.36986494064331,84.36986494064331,71259,cnl-brain9,155.198.99.250,84.36986494064331,1,0.13,0.4,1.5,f42d3_00049
50,1,0,0,1,0,0,55.560000000001345,,,1.0,0.0,0.0,0.9670749282667301,0.9670749282667301,0.9670749282667301,-0.001720154191075185,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059577,,False,1,f42d3_00050,2025-05-12_15-19-37,73.56781268119812,73.56781268119812,71260,cnl-brain9,155.198.99.250,73.56781268119812,1,0.14,0.2,1.1,f42d3_00050
51,1,0,0,1,0,0,94.74000000000282,,,1.0,0.0,0.0,0.9447733273015272,0.9447733273015272,0.9447733273015272,-0.011539017232565563,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059580,,False,1,f42d3_00051,2025-05-12_15-19-40,75.74657583236694,75.74657583236694,71263,cnl-brain9,155.198.99.250,75.74657583236694,1,0.14,0.25,1.1,f42d3_00051
52,1,0,0,1,0,0,57.0000000000014,,,1.0,0.0,0.0,0.9574710723923223,0.9574710723923223,0.9574710723923223,0.0018635592428841719,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059577,,False,1,f42d3_00052,2025-05-12_15-19-37,72.99927091598511,72.99927091598511,71264,cnl-brain9,155.198.99.250,72.99927091598511,1,0.14,0.30000000000000004,1.1,f42d3_00052
53,1,0,0,1,0,0,56.19000000000137,,,1.0,0.0,0.0,0.9486421551795726,0.9486421551795726,0.9486421551795726,-0.012953121328807438,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059568,,False,1,f42d3_00053,2025-05-12_15-19-28,63.59931802749634,63.59931802749634,71265,cnl-brain9,155.198.99.250,63.59931802749634,1,0.14,0.35000000000000003,1.1,f42d3_00053
54,1,0,0,1,0,0,54.12000000000129,,,1.5,0.75,0.75,0.96107907142991,0.96107907142991,0.96107907142991,-0.00600666438970876,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059585,,False,1,f42d3_00054,2025-05-12_15-19-45,80.9214084148407,80.9214084148407,71266,cnl-brain9,155.198.99.250,80.9214084148407,1,0.14,0.4,1.1,f42d3_00054
55,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059589,,False,1,f42d3_00055,2025-05-12_15-19-49,85.35369825363159,85.35369825363159,71267,cnl-brain9,155.198.99.250,85.35369825363159,1,0.14,0.2,1.2,f42d3_00055
56,1,0,0,1,0,0,95.91000000000287,,,1.0,0.0,0.0,0.9517987713320298,0.9517987713320298,0.9517987713320298,-0.0031576808378108723,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059581,,False,1,f42d3_00056,2025-05-12_15-19-41,77.24247932434082,77.24247932434082,71268,cnl-brain9,155.198.99.250,77.24247932434082,1,0.14,0.25,1.2,f42d3_00056
57,1,0,0,1,0,0,57.48000000000142,,,1.0,0.0,0.0,0.9689134515354385,0.9689134515354385,0.9689134515354385,-0.0031091389328774532,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059585,,False,1,f42d3_00057,2025-05-12_15-19-45,80.65398573875427,80.65398573875427,71210,cnl-brain9,155.198.99.250,80.65398573875427,1,0.14,0.30000000000000004,1.2,f42d3_00057
58,1,0,0,1,0,0,56.25000000000137,,,1.25,0.0,0.0,0.9610911746769416,0.9610911746769416,0.9610911746769416,-0.0036312686634412117,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059584,,False,1,f42d3_00058,2025-05-12_15-19-44,80.70518016815186,80.70518016815186,71271,cnl-brain9,155.198.99.250,80.70518016815186,1,0.14,0.35000000000000003,1.2,f42d3_00058
59,1,0,0,1,0,0,56.46000000000138,,,1.25,0.0,0.0,0.9632854736238706,0.9632854736238706,0.9632854736238706,-0.002459904205784902,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059584,,False,1,f42d3_00059,2025-05-12_15-19-44,79.74718594551086,79.74718594551086,71214,cnl-brain9,155.198.99.250,79.74718594551086,1,0.14,0.4,1.2,f42d3_00059
60,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059579,,False,1,f42d3_00060,2025-05-12_15-19-39,74.73577737808228,74.73577737808228,71213,cnl-brain9,155.198.99.250,74.73577737808228,1,0.14,0.2,1.3,f42d3_00060
61,1,0,0,1,0,0,56.310000000001374,,,1.0,0.0,0.0,0.958476933201116,0.958476933201116,0.958476933201116,-0.0069693265059398435,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059587,,False,1,f42d3_00061,2025-05-12_15-19-47,83.10555124282837,83.10555124282837,71212,cnl-brain9,155.198.99.250,83.10555124282837,1,0.14,0.25,1.3,f42d3_00061
62,1,0,0,1,0,0,136.5600000000044,,,1.0,0.0,0.0,0.9478107105733107,0.9478107105733107,0.9478107105733107,-0.0072388800936913356,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059578,,False,1,f42d3_00062,2025-05-12_15-19-38,74.33505630493164,74.33505630493164,71211,cnl-brain9,155.198.99.250,74.33505630493164,1,0.14,0.30000000000000004,1.3,f42d3_00062
63,1,0,0,1,0,0,55.38000000000134,,,1.0,0.0,0.0,0.9478836180238452,0.9478836180238452,0.9478836180238452,-0.007787189003356509,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059582,,False,1,f42d3_00063,2025-05-12_15-19-42,78.2679238319397,78.2679238319397,71272,cnl-brain9,155.198.99.250,78.2679238319397,1,0.14,0.35000000000000003,1.3,f42d3_00063
64,1,0,0,1,0,0,54.90000000000132,,,1.0,0.0,0.0,0.9475337283247051,0.9475337283247051,0.9475337283247051,-0.007177928879481321,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059580,,False,1,f42d3_00064,2025-05-12_15-19-40,76.05297708511353,76.05297708511353,71274,cnl-brain9,155.198.99.250,76.05297708511353,1,0.14,0.4,1.3,f42d3_00064
65,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059580,,False,1,f42d3_00065,2025-05-12_15-19-40,75.96194505691528,75.96194505691528,71276,cnl-brain9,155.198.99.250,75.96194505691528,1,0.14,0.2,1.4,f42d3_00065
66,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1747059579,,False,1,f42d3_00066,2025-05-12_15-19-39,75.36097979545593,75.36097979545593,71278,cnl-brain9,155.198.99.250,75.36097979545593,1,0.14,0.25,1.4,f42d3_00066
67,1,0,0,1,0,0,55.65000000000135,,,1.0,0.0,0.0,0.9495965913569039,0.9495965913569039,0.9495965913569039,-0.005807878135025923,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059584,,False,1,f42d3_00067,2025-05-12_15-19-44,80.38489723205566,80.38489723205566,71280,cnl-brain9,155.198.99.250,80.38489723205566,1,0.14,0.30000000000000004,1.4,f42d3_00067
68,1,0,0,1,0,0,56.640000000001386,,,1.0,0.0,0.0,0.9600973883718545,0.9600973883718545,0.9600973883718545,-0.0037031591782747952,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1747059582,,False,1,f42d3_00068,2025-05-12_15-19-42,78.4085922241211,78.4085922241211,71283,cnl-brain9,155.198.99.250,78.4085922241211,1,0.14,0.35000000000000003,1.4,f42d3_00068
