,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr_fact,config/inhibit_weight,config/soma_regularization_alpha,logdir
551,5,5,4,2,2,3,9.92999999999998,41.67000000000082,72.48000000000198,1.75,1.5,1.75,0.7824911333114729,0.5588272405754167,0.7040405281075172,-0.0574104152425392,0.07023940811654839,0.043488957151162855,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00551,2024-01-11_18-33-43,5.017689228057861,5.017689228057861,89115,cnl-brain10,155.198.100.139,5.017689228057861,1,100.0,2.75,0.9,d26e6_00551
552,5,5,6,1,1,4,9.809999999999983,38.31000000000069,69.54000000000187,1.75,1.5,1.5,0.7611472507977776,0.5893548481455021,0.7614990434049034,-0.049417759016105234,0.06048391473759929,0.03871445954290148,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00552,2024-01-11_18-33-43,4.990094423294067,4.990094423294067,89033,cnl-brain10,155.198.100.139,4.990094423294067,1,100.0,3.0,0.9,d26e6_00552
553,5,5,5,2,2,3,9.809999999999983,41.73000000000082,72.00000000000196,1.75,1.5,1.5,0.7041905523371033,0.5430161865642247,1.0204745302515728,-0.0514164538853461,0.04682115485847704,0.05981003293306342,0.359375,-0.109375,-0.109375,1704998023,,False,1,d26e6_00553,2024-01-11_18-33-43,5.062764883041382,5.062764883041382,89032,cnl-brain10,155.198.100.139,5.062764883041382,1,100.0,3.25,0.9,d26e6_00553
554,5,5,6,1,1,4,10.049999999999978,42.18000000000084,68.22000000000182,1.5,1.25,1.5,0.7149372764123881,0.6077392215431526,0.7102017467622086,-0.04186360811631529,0.06467497852425708,0.07882595646266088,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00554,2024-01-11_18-33-43,5.020618677139282,5.020618677139282,89119,cnl-brain10,155.198.100.139,5.020618677139282,1,100.0,3.5,0.9,d26e6_00554
555,5,5,6,2,2,3,9.749999999999984,42.30000000000084,68.97000000000185,1.75,1.75,1.75,0.7246989983547715,0.6058491520397448,0.7099983664730483,-0.03304353224328416,0.05995035574512275,0.06230915621896088,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00555,2024-01-11_18-33-43,4.919430255889893,4.919430255889893,88988,cnl-brain10,155.198.100.139,4.919430255889893,1,125.0,2.5,0.9,d26e6_00555
556,5,5,6,2,1,4,9.44999999999999,42.330000000000844,68.55000000000183,2.0,1.5,1.75,0.7276572163435532,0.5607438890233835,0.7696294994634726,-0.050640275187621264,0.06931916146300382,0.06189196331766733,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00556,2024-01-11_18-33-43,4.643069505691528,4.643069505691528,88981,cnl-brain10,155.198.100.139,4.643069505691528,1,125.0,2.75,0.9,d26e6_00556
557,5,5,5,2,1,4,10.079999999999977,41.1900000000008,71.94000000000196,1.75,1.5,1.75,0.7446930383858085,0.5748497977014386,0.8175474811269614,-0.050587302137661494,0.06843952094969857,0.08062399192122172,0.359375,-0.109375,-0.015625,1704998023,,False,1,d26e6_00557,2024-01-11_18-33-43,5.036130905151367,5.036130905151367,89026,cnl-brain10,155.198.100.139,5.036130905151367,1,125.0,3.0,0.9,d26e6_00557
558,5,5,6,2,1,2,9.749999999999984,42.330000000000844,68.34000000000182,2.0,1.5,1.5,0.760457847726307,0.6033115187170138,0.731096252449353,-0.059400165524758686,0.06444009518367128,0.0704978517298101,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00558,2024-01-11_18-33-43,4.5431084632873535,4.5431084632873535,88987,cnl-brain10,155.198.100.139,4.5431084632873535,1,125.0,3.25,0.9,d26e6_00558
559,5,5,6,2,1,4,10.109999999999976,42.120000000000836,68.40000000000182,1.5,1.5,1.75,0.6992432045445086,0.5405075534646717,0.7132633963877981,-0.05337988134481664,0.050631756028968855,0.0481060209080868,0.359375,-0.109375,0.359375,1704998018,,False,1,d26e6_00559,2024-01-11_18-33-38,4.93948769569397,4.93948769569397,89119,cnl-brain10,155.198.100.139,4.93948769569397,1,125.0,3.5,0.9,d26e6_00559
560,5,5,4,1,2,4,10.319999999999972,41.40000000000081,72.30000000000197,1.75,1.5,1.75,0.694449563623188,0.5380349356759041,0.60462372326447,-0.042055532115662375,0.04981063793497531,0.06310994758114652,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00560,2024-01-11_18-33-43,4.864062070846558,4.864062070846558,88942,cnl-brain10,155.198.100.139,4.864062070846558,1,150.0,2.5,0.9,d26e6_00560
561,5,4,6,2,1,4,9.689999999999985,42.360000000000845,69.03000000000185,1.5,1.5,1.75,0.7988417370483303,0.543877145553891,0.7222923726588929,-0.045764967806080414,0.07418370996121426,0.04727140839589272,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00561,2024-01-11_18-33-43,5.044446229934692,5.044446229934692,89027,cnl-brain10,155.198.100.139,5.044446229934692,1,150.0,2.75,0.9,d26e6_00561
562,5,4,6,1,1,4,9.719999999999985,42.48000000000085,69.33000000000186,1.75,1.5,1.5,0.6935135474299609,0.5335695742284096,0.7295431900822748,-0.036536337187143664,0.05005748717778308,0.05237869699232389,0.359375,-0.109375,0.359375,1704998023,,False,1,d26e6_00562,2024-01-11_18-33-43,4.786795377731323,4.786795377731323,89025,cnl-brain10,155.198.100.139,4.786795377731323,1,150.0,3.0,0.9,d26e6_00562
563,5,5,5,1,1,3,10.079999999999977,41.280000000000804,71.64000000000195,1.75,1.5,1.5,0.7123377207859216,0.5607014265371812,0.993455912724841,-0.02615809928226398,0.06636262114822233,0.08275046943342856,0.359375,-0.109375,-0.109375,1704998023,,False,1,d26e6_00563,2024-01-11_18-33-43,4.778864860534668,4.778864860534668,88945,cnl-brain10,155.198.100.139,4.778864860534668,1,150.0,3.25,0.9,d26e6_00563
564,5,5,6,2,1,3,9.989999999999979,42.57000000000085,68.82000000000184,1.75,1.5,1.5,0.7528875394833181,0.5457238304134093,0.7602492593734536,-0.0641002362700478,0.06428639628854071,0.05054928055440089,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00564,2024-01-11_18-33-44,4.935625076293945,4.935625076293945,89038,cnl-brain10,155.198.100.139,4.935625076293945,1,150.0,3.5,0.9,d26e6_00564
565,5,4,6,2,1,4,10.049999999999978,42.090000000000835,69.30000000000186,1.75,1.5,1.75,0.8039016430790421,0.5681003987739232,0.7011956359266495,-0.047407233555915695,0.05436683781689883,0.04107349467812271,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00565,2024-01-11_18-33-44,4.9257988929748535,4.9257988929748535,88975,cnl-brain10,155.198.100.139,4.9257988929748535,1,175.0,2.5,0.9,d26e6_00565
566,5,5,6,2,1,4,9.95999999999998,42.15000000000084,68.46000000000183,1.5,1.5,1.5,0.8472608001527709,0.5509196753194774,0.6643758065633287,-0.0493339258958041,0.08253703281448177,0.04530180633540004,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00566,2024-01-11_18-33-44,4.88754677772522,4.88754677772522,89023,cnl-brain10,155.198.100.139,4.88754677772522,1,175.0,2.75,0.9,d26e6_00566
567,5,5,4,1,1,4,9.809999999999983,42.120000000000836,72.54000000000198,1.75,1.5,1.75,0.718543959787964,0.577676461111477,0.6951040702515878,-0.044458827972855386,0.054844271412148704,0.05822006067528518,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00567,2024-01-11_18-33-44,5.100486993789673,5.100486993789673,88943,cnl-brain10,155.198.100.139,5.100486993789673,1,175.0,3.0,0.9,d26e6_00567
568,5,4,6,1,2,4,10.019999999999978,42.30000000000084,69.42000000000186,1.75,1.5,1.5,0.6724102006523116,0.5191327308671191,0.6744006062906451,-0.04098503471235215,0.0555625898298297,0.04347717705402643,0.359375,-0.109375,0.359375,1704998019,,False,1,d26e6_00568,2024-01-11_18-33-39,5.130813360214233,5.130813360214233,88941,cnl-brain10,155.198.100.139,5.130813360214233,1,175.0,3.25,0.9,d26e6_00568
569,5,5,5,1,2,3,10.019999999999978,41.850000000000826,65.82000000000173,1.75,1.5,1.5,0.7406832686999092,0.5573407455499922,0.6971797436464272,-0.03924179946901207,0.06954977576353655,-0.06020267825652914,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00569,2024-01-11_18-33-44,5.001840353012085,5.001840353012085,89030,cnl-brain10,155.198.100.139,5.001840353012085,1,175.0,3.5,0.9,d26e6_00569
570,5,5,5,2,2,4,9.839999999999982,42.18000000000084,72.42000000000198,1.75,1.5,1.75,0.6505389822624311,0.52406016187044,0.7919865701162739,-0.05835792688889352,0.060750093656238124,0.0677898467334146,0.359375,-0.109375,-0.109375,1704998024,,False,1,d26e6_00570,2024-01-11_18-33-44,4.976428985595703,4.976428985595703,89089,cnl-brain10,155.198.100.139,4.976428985595703,1,200.0,2.5,0.9,d26e6_00570
571,5,5,6,2,2,4,10.259999999999973,41.580000000000815,68.70000000000184,1.75,1.75,1.75,0.7271382451777278,0.5153109892514424,0.6924069644877764,-0.0517080605692497,0.08469374505342447,0.052352364134855944,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00571,2024-01-11_18-33-44,5.04688286781311,5.04688286781311,88983,cnl-brain10,155.198.100.139,5.04688286781311,1,200.0,2.75,0.9,d26e6_00571
572,5,5,5,1,2,3,10.049999999999978,41.1000000000008,71.70000000000195,1.75,1.5,1.75,0.675001396649358,0.544030294887218,0.8899180163145286,-0.041118934961680065,0.08302772119660756,0.07990916805326415,0.359375,-0.109375,-0.109375,1704998024,,False,1,d26e6_00572,2024-01-11_18-33-44,5.00250768661499,5.00250768661499,89039,cnl-brain10,155.198.100.139,5.00250768661499,1,200.0,3.0,0.9,d26e6_00572
573,5,5,4,1,1,3,9.89999999999998,41.61000000000082,72.60000000000198,1.75,1.5,1.5,0.739976590519756,0.600258766839932,0.6305926762884337,-0.03580525531505896,0.06046663135100022,0.0904808508761723,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00573,2024-01-11_18-33-44,5.173306941986084,5.173306941986084,89006,cnl-brain10,155.198.100.139,5.173306941986084,1,200.0,3.25,0.9,d26e6_00573
574,5,5,4,2,2,3,10.109999999999976,42.00000000000083,72.840000000002,1.75,1.5,1.5,0.7196355820054163,0.5627166815701335,0.7313965993048299,-0.04885933404282339,0.07703442251052084,0.06521415686650306,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00574,2024-01-11_18-33-44,4.949724197387695,4.949724197387695,89028,cnl-brain10,155.198.100.139,4.949724197387695,1,200.0,3.5,0.9,d26e6_00574
575,3,4,6,2,2,2,18.479999999999944,42.72000000000086,69.63000000000187,1.75,1.5,1.75,0.7261832962177851,0.5698335212829785,0.6255389150162277,-0.03370679468134552,0.06622883181901845,0.05698691119687799,0.359375,-0.109375,0.359375,1704998024,,False,1,d26e6_00575,2024-01-11_18-33-44,5.0632851123809814,5.0632851123809814,88818,cnl-brain10,155.198.100.139,5.0632851123809814,1,100.0,2.5,0.95,d26e6_00575
576,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00576,2024-01-11_18-33-44,4.842899560928345,4.842899560928345,89114,cnl-brain10,155.198.100.139,4.842899560928345,1,100.0,2.75,0.95,d26e6_00576
577,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00577,2024-01-11_18-33-44,4.542234897613525,4.542234897613525,89112,cnl-brain10,155.198.100.139,4.542234897613525,1,100.0,3.0,0.95,d26e6_00577
578,0,0,5,0,0,2,,,71.79000000000195,0.75,0.75,1.5,,,1.0735966046693657,,,0.06611145805645696,,,-0.109375,1704998024,,False,1,d26e6_00578,2024-01-11_18-33-44,4.948725461959839,4.948725461959839,89110,cnl-brain10,155.198.100.139,4.948725461959839,1,100.0,3.25,0.95,d26e6_00578
579,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00579,2024-01-11_18-33-44,4.610559940338135,4.610559940338135,88985,cnl-brain10,155.198.100.139,4.610559940338135,1,100.0,3.5,0.95,d26e6_00579
580,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00580,2024-01-11_18-33-44,5.018325328826904,5.018325328826904,89036,cnl-brain10,155.198.100.139,5.018325328826904,1,125.0,2.5,0.95,d26e6_00580
581,0,0,6,0,0,3,,,68.97000000000185,0.75,0.75,1.75,,,0.7287842606124817,,,0.07092724233636633,,,0.359375,1704998024,,False,1,d26e6_00581,2024-01-11_18-33-44,4.691088438034058,4.691088438034058,88919,cnl-brain10,155.198.100.139,4.691088438034058,1,125.0,2.75,0.95,d26e6_00581
582,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00582,2024-01-11_18-33-44,5.0651631355285645,5.0651631355285645,88858,cnl-brain10,155.198.100.139,5.0651631355285645,1,125.0,3.0,0.95,d26e6_00582
583,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00583,2024-01-11_18-33-44,5.059247732162476,5.059247732162476,89120,cnl-brain10,155.198.100.139,5.059247732162476,1,125.0,3.25,0.95,d26e6_00583
584,0,0,1,0,0,1,,,88.14000000000257,0.75,0.75,1.5,,,0.6314566863771887,,,-0.038691763871738116,,,0.359375,1704998024,,False,1,d26e6_00584,2024-01-11_18-33-44,5.008693218231201,5.008693218231201,88759,cnl-brain10,155.198.100.139,5.008693218231201,1,125.0,3.5,0.95,d26e6_00584
585,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998025,,False,1,d26e6_00585,2024-01-11_18-33-45,5.032236099243164,5.032236099243164,89037,cnl-brain10,155.198.100.139,5.032236099243164,1,150.0,2.5,0.95,d26e6_00585
586,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00586,2024-01-11_18-33-44,4.809856176376343,4.809856176376343,88674,cnl-brain10,155.198.100.139,4.809856176376343,1,150.0,2.75,0.95,d26e6_00586
587,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998025,,False,1,d26e6_00587,2024-01-11_18-33-45,5.066568851470947,5.066568851470947,89031,cnl-brain10,155.198.100.139,5.066568851470947,1,150.0,3.0,0.95,d26e6_00587
588,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998025,,False,1,d26e6_00588,2024-01-11_18-33-45,5.080926418304443,5.080926418304443,88962,cnl-brain10,155.198.100.139,5.080926418304443,1,150.0,3.25,0.95,d26e6_00588
589,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998025,,False,1,d26e6_00589,2024-01-11_18-33-45,4.934914588928223,4.934914588928223,89024,cnl-brain10,155.198.100.139,4.934914588928223,1,150.0,3.5,0.95,d26e6_00589
590,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998024,,False,1,d26e6_00590,2024-01-11_18-33-44,4.951101303100586,4.951101303100586,88980,cnl-brain10,155.198.100.139,4.951101303100586,1,175.0,2.5,0.95,d26e6_00590
591,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998027,,False,1,d26e6_00591,2024-01-11_18-33-47,4.759442567825317,4.759442567825317,89118,cnl-brain10,155.198.100.139,4.759442567825317,1,175.0,2.75,0.95,d26e6_00591
592,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998027,,False,1,d26e6_00592,2024-01-11_18-33-47,4.945815801620483,4.945815801620483,89005,cnl-brain10,155.198.100.139,4.945815801620483,1,175.0,3.0,0.95,d26e6_00592
593,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1704998028,,False,1,d26e6_00593,2024-01-11_18-33-48,5.15723180770874,5.15723180770874,88944,cnl-brain10,155.198.100.139,5.15723180770874,1,175.0,3.25,0.95,d26e6_00593
