,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
19,1,1,0,1,1,0,80.70000000000229,218.55000000000751,,2.75,2.25,0.0,1.3123139404876343,1.1758824017625533,1.1758824017625533,0.062483348910610026,-0.08316904722559049,,0.078125,-0.109375,-0.109375,1705546318,,False,1,7b8eb_00019,2024-01-18_02-51-58,24.21876859664917,24.21876859664917,46422,cnl-brain10,155.198.100.139,24.21876859664917,1,0.5,200.0,3.0,7b8eb_00019
20,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546321,,False,1,7b8eb_00020,2024-01-18_02-52-01,26.175833225250244,26.175833225250244,46421,cnl-brain10,155.198.100.139,26.175833225250244,1,0.3,200.0,2.5,7b8eb_00020
21,1,0,0,1,0,0,80.43000000000228,,,2.0,0.0,0.0,0.8830249298911935,0.8830249298911935,0.8830249298911935,-0.0019713702171038072,,,0.078125,0.078125,0.078125,1705546319,,False,1,7b8eb_00021,2024-01-18_02-51-59,25.236485719680786,25.236485719680786,46420,cnl-brain10,155.198.100.139,25.236485719680786,1,0.35,200.0,2.5,7b8eb_00021
22,1,1,0,1,1,0,82.32000000000235,254.55000000000888,,2.5,2.25,0.0,1.0890856419808022,1.223358646088915,1.223358646088915,0.03104708113699234,-0.07707400860657643,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00022,2024-01-18_02-52-01,26.63670563697815,26.63670563697815,46419,cnl-brain10,155.198.100.139,26.63670563697815,1,0.4,200.0,2.5,7b8eb_00022
23,1,1,0,1,1,0,82.56000000000236,251.85000000000878,,3.0,2.75,0.0,1.2928595704632195,1.212750521594654,1.212750521594654,0.05247573873857175,-0.08451241884552485,,0.078125,-0.109375,-0.109375,1705546319,,False,1,7b8eb_00023,2024-01-18_02-51-59,24.9120090007782,24.9120090007782,46426,cnl-brain10,155.198.100.139,24.9120090007782,1,0.45,200.0,2.5,7b8eb_00023
24,1,1,0,1,1,0,79.44000000000224,219.45000000000755,,3.25,3.25,0.0,1.3894140124068173,1.2116314910084498,1.2116314910084498,0.06789890636873286,-0.08501712125486771,,0.078125,-0.109375,-0.109375,1705546320,,False,1,7b8eb_00024,2024-01-18_02-52-00,24.920917749404907,24.920917749404907,46427,cnl-brain10,155.198.100.139,24.920917749404907,1,0.5,200.0,2.5,7b8eb_00024
25,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546319,,False,1,7b8eb_00025,2024-01-18_02-51-59,24.37974762916565,24.37974762916565,46624,cnl-brain10,155.198.100.139,24.37974762916565,1,0.3,200.0,2.0,7b8eb_00025
26,1,1,0,1,1,0,82.20000000000235,254.43000000000887,,2.5,1.75,0.0,0.9638357117710534,0.812573583540613,0.812573583540613,0.006396280401677168,-0.033941825162369876,,0.078125,-0.015625,-0.015625,1705546319,,False,1,7b8eb_00026,2024-01-18_02-51-59,24.565547227859497,24.565547227859497,46631,cnl-brain10,155.198.100.139,24.565547227859497,1,0.35,200.0,2.0,7b8eb_00026
27,1,1,1,1,1,1,80.8800000000023,254.10000000000886,416.93999999986255,3.75,3.75,1.25,1.2043645303991888,1.1687691556142294,0.9367515661625123,0.03484822134205834,-0.07615872108664479,0.03208893531475693,0.078125,-0.109375,0.078125,1705546318,,False,1,7b8eb_00027,2024-01-18_02-51-58,23.77154541015625,23.77154541015625,46630,cnl-brain10,155.198.100.139,23.77154541015625,1,0.4,200.0,2.0,7b8eb_00027
28,1,1,1,1,1,1,80.01000000000226,217.9800000000075,417.17999999986233,4.5,5.0,1.75,1.2529824948849853,1.1833551916434106,1.0072552780911879,0.05450832859967114,-0.08268843726342257,0.05648882040032205,0.078125,-0.109375,0.078125,1705546321,,False,1,7b8eb_00028,2024-01-18_02-52-01,26.478907346725464,26.478907346725464,46629,cnl-brain10,155.198.100.139,26.478907346725464,1,0.45,200.0,2.0,7b8eb_00028
29,1,1,1,1,1,1,79.50000000000225,221.31000000000762,384.8099999998918,5.25,5.5,3.25,1.353871989917318,1.1093440253139226,1.1308726655040247,0.0661688961022373,-0.08763669047804779,0.07742181477103288,0.078125,-0.109375,0.078125,1705546321,,False,1,7b8eb_00029,2024-01-18_02-52-01,26.43832230567932,26.43832230567932,46628,cnl-brain10,155.198.100.139,26.43832230567932,1,0.5,200.0,2.0,7b8eb_00029
30,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546321,,False,1,7b8eb_00030,2024-01-18_02-52-01,25.991607427597046,25.991607427597046,46627,cnl-brain10,155.198.100.139,25.991607427597046,1,0.3,250.0,4.5,7b8eb_00030
31,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546319,,False,1,7b8eb_00031,2024-01-18_02-51-59,24.678620100021362,24.678620100021362,46626,cnl-brain10,155.198.100.139,24.678620100021362,1,0.35,250.0,4.5,7b8eb_00031
32,1,0,0,1,0,0,80.04000000000227,,,1.0,0.0,0.0,1.0026832362748892,1.0026832362748892,1.0026832362748892,0.02097954228871385,,,0.078125,0.078125,0.078125,1705546321,,False,1,7b8eb_00032,2024-01-18_02-52-01,26.591122150421143,26.591122150421143,46625,cnl-brain10,155.198.100.139,26.591122150421143,1,0.4,250.0,4.5,7b8eb_00032
33,1,0,0,1,0,0,80.9400000000023,,,1.25,0.0,0.0,1.2525603081970962,1.2525603081970962,1.2525603081970962,0.04518592692154749,,,0.078125,0.078125,0.078125,1705546321,,False,1,7b8eb_00033,2024-01-18_02-52-01,26.308417797088623,26.308417797088623,46633,cnl-brain10,155.198.100.139,26.308417797088623,1,0.45,250.0,4.5,7b8eb_00033
34,1,1,0,1,1,0,80.25000000000227,256.65000000000833,,1.25,1.0,0.0,1.3377897706212372,1.2398995608480852,1.2398995608480852,0.061526815061200224,-0.0853937128308897,,0.078125,-0.109375,-0.109375,1705546319,,False,1,7b8eb_00034,2024-01-18_02-51-59,24.65299129486084,24.65299129486084,46632,cnl-brain10,155.198.100.139,24.65299129486084,1,0.5,250.0,4.5,7b8eb_00034
35,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546321,,False,1,7b8eb_00035,2024-01-18_02-52-01,26.41011095046997,26.41011095046997,46643,cnl-brain10,155.198.100.139,26.41011095046997,1,0.3,250.0,4.0,7b8eb_00035
36,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546318,,False,1,7b8eb_00036,2024-01-18_02-51-58,23.99766445159912,23.99766445159912,46642,cnl-brain10,155.198.100.139,23.99766445159912,1,0.35,250.0,4.0,7b8eb_00036
37,1,0,0,1,0,0,82.56000000000236,,,1.25,0.0,0.0,1.081751937894772,1.081751937894772,1.081751937894772,0.024138305636454527,,,0.078125,0.078125,0.078125,1705546321,,False,1,7b8eb_00037,2024-01-18_02-52-01,25.91354775428772,25.91354775428772,46639,cnl-brain10,155.198.100.139,25.91354775428772,1,0.4,250.0,4.0,7b8eb_00037
38,1,1,0,1,1,0,82.53000000000236,217.14000000000746,,1.5,1.0,0.0,1.196859702483911,1.151064559184886,1.151064559184886,0.04627225058510348,-0.07739582781574217,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00038,2024-01-18_02-52-01,26.269691705703735,26.269691705703735,46638,cnl-brain10,155.198.100.139,26.269691705703735,1,0.45,250.0,4.0,7b8eb_00038
39,1,1,0,1,1,0,80.01000000000226,253.80000000000885,,1.5,1.0,0.0,1.4129676821814752,1.1109427573708535,1.1109427573708535,0.0590775082633343,-0.08387772465529619,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00039,2024-01-18_02-52-01,26.46444034576416,26.46444034576416,46637,cnl-brain10,155.198.100.139,26.46444034576416,1,0.5,250.0,4.0,7b8eb_00039
40,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546319,,False,1,7b8eb_00040,2024-01-18_02-51-59,24.84375,24.84375,46636,cnl-brain10,155.198.100.139,24.84375,1,0.3,250.0,3.5,7b8eb_00040
41,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546321,,False,1,7b8eb_00041,2024-01-18_02-52-01,26.87251091003418,26.87251091003418,46635,cnl-brain10,155.198.100.139,26.87251091003418,1,0.35,250.0,3.5,7b8eb_00041
42,1,0,0,1,0,0,79.50000000000225,,,1.75,0.0,0.0,1.0777045020403533,1.0777045020403533,1.0777045020403533,0.030200677499814366,,,0.078125,0.078125,0.078125,1705546319,,False,1,7b8eb_00042,2024-01-18_02-51-59,24.411226987838745,24.411226987838745,46634,cnl-brain10,155.198.100.139,24.411226987838745,1,0.4,250.0,3.5,7b8eb_00042
43,1,1,0,1,1,0,81.51000000000232,253.65000000000884,,1.75,1.5,0.0,1.224894341012858,1.1486765532360304,1.1486765532360304,0.04766003601097524,-0.0818302221099767,,0.078125,-0.109375,-0.109375,1705546320,,False,1,7b8eb_00043,2024-01-18_02-52-00,25.804630279541016,25.804630279541016,46641,cnl-brain10,155.198.100.139,25.804630279541016,1,0.45,250.0,3.5,7b8eb_00043
44,1,1,0,1,1,0,79.50000000000225,218.58000000000752,,2.0,1.5,0.0,1.3398398895916381,1.175050021300746,1.175050021300746,0.06395914965789573,-0.08403962760951256,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00044,2024-01-18_02-52-01,26.234413385391235,26.234413385391235,46640,cnl-brain10,155.198.100.139,26.234413385391235,1,0.5,250.0,3.5,7b8eb_00044
45,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546321,,False,1,7b8eb_00045,2024-01-18_02-52-01,26.301952362060547,26.301952362060547,46645,cnl-brain10,155.198.100.139,26.301952362060547,1,0.3,250.0,3.0,7b8eb_00045
46,1,0,0,1,0,0,83.28000000000239,,,1.5,0.0,0.0,1.578698372960069,1.578698372960069,1.578698372960069,-0.00944967824826759,,,-0.015625,-0.015625,-0.015625,1705546321,,False,1,7b8eb_00046,2024-01-18_02-52-01,26.517724990844727,26.517724990844727,46646,cnl-brain10,155.198.100.139,26.517724990844727,1,0.35,250.0,3.0,7b8eb_00046
47,1,1,0,1,1,0,80.67000000000229,296.99999999997164,,2.0,1.25,0.0,1.1434486814576705,1.1434486814576705,1.1981585328399396,0.032867461452355806,-0.07383476108557885,,0.078125,0.078125,-0.109375,1705546321,,False,1,7b8eb_00047,2024-01-18_02-52-01,26.41501235961914,26.41501235961914,46647,cnl-brain10,155.198.100.139,26.41501235961914,1,0.4,250.0,3.0,7b8eb_00047
48,1,1,0,1,1,0,80.8800000000023,220.20000000000758,,2.25,1.75,0.0,1.2610390580908382,1.170270445063496,1.170270445063496,0.05323419496117321,-0.08263058937389978,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00048,2024-01-18_02-52-01,26.53268265724182,26.53268265724182,46653,cnl-brain10,155.198.100.139,26.53268265724182,1,0.45,250.0,3.0,7b8eb_00048
49,2,1,0,2,1,0,79.44000000000224,218.88000000000753,,2.5,2.0,0.0,1.4719442846119544,1.2360947592607567,1.2360947592607567,0.06579319155057817,-0.08828562582557797,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00049,2024-01-18_02-52-01,25.93608856201172,25.93608856201172,46644,cnl-brain10,155.198.100.139,25.93608856201172,1,0.5,250.0,3.0,7b8eb_00049
50,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546320,,False,1,7b8eb_00050,2024-01-18_02-52-00,26.016151428222656,26.016151428222656,46652,cnl-brain10,155.198.100.139,26.016151428222656,1,0.3,250.0,2.5,7b8eb_00050
51,1,0,0,1,0,0,83.28000000000239,,,1.75,0.0,0.0,0.8777699245898428,0.8777699245898428,0.8777699245898428,-0.00048197802639871057,,,0.078125,0.078125,0.078125,1705546320,,False,1,7b8eb_00051,2024-01-18_02-52-00,25.661733150482178,25.661733150482178,46651,cnl-brain10,155.198.100.139,25.661733150482178,1,0.35,250.0,2.5,7b8eb_00051
52,1,1,0,1,1,0,81.78000000000233,253.47000000000884,,2.5,2.0,0.0,1.1301332355639973,1.163382434473631,1.163382434473631,0.036879660416335336,-0.07797855105481721,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00052,2024-01-18_02-52-01,26.114280939102173,26.114280939102173,46650,cnl-brain10,155.198.100.139,26.114280939102173,1,0.4,250.0,2.5,7b8eb_00052
53,1,1,0,1,1,0,79.02000000000223,222.06000000000765,,3.0,2.25,0.0,1.2902536671225115,1.064269590510758,1.064269590510758,0.053553866029012354,-0.08489052413275378,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00053,2024-01-18_02-52-01,26.344168186187744,26.344168186187744,46649,cnl-brain10,155.198.100.139,26.344168186187744,1,0.45,250.0,2.5,7b8eb_00053
54,1,1,0,1,1,0,77.49000000000217,220.23000000000758,,3.5,3.25,0.0,1.4013239196186285,1.0807946021548596,1.0807946021548596,0.06588333178190453,-0.08692094487654678,,0.078125,-0.109375,-0.109375,1705546321,,False,1,7b8eb_00054,2024-01-18_02-52-01,26.584444522857666,26.584444522857666,46648,cnl-brain10,155.198.100.139,26.584444522857666,1,0.5,250.0,2.5,7b8eb_00054
55,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546320,,False,1,7b8eb_00055,2024-01-18_02-52-00,25.404582977294922,25.404582977294922,46654,cnl-brain10,155.198.100.139,25.404582977294922,1,0.3,250.0,2.0,7b8eb_00055
56,1,1,0,1,1,0,81.1200000000023,219.99000000000757,,2.5,1.25,0.0,0.8898640906194155,0.8430259272148309,0.8430259272148309,0.006293033691509187,-0.01766162290023987,,0.078125,-0.015625,-0.015625,1705546320,,False,1,7b8eb_00056,2024-01-18_02-52-00,25.726795434951782,25.726795434951782,46655,cnl-brain10,155.198.100.139,25.726795434951782,1,0.35,250.0,2.0,7b8eb_00056
57,1,1,1,1,1,1,80.16000000000227,218.4300000000075,382.7699999998936,3.5,3.75,1.75,1.16044650718847,1.172505886780403,0.9350426455784503,0.035572887361899175,-0.08274686276696341,0.0428996100532163,0.078125,-0.109375,0.078125,1705546320,,False,1,7b8eb_00057,2024-01-18_02-52-00,25.299610376358032,25.299610376358032,46656,cnl-brain10,155.198.100.139,25.299610376358032,1,0.4,250.0,2.0,7b8eb_00057
58,1,1,1,1,1,1,79.98000000000226,219.60000000000755,385.7399999998909,4.5,3.75,2.75,1.2489825003583548,1.0451038526759366,1.111647529864224,0.05318418589690532,-0.08943091580798457,0.0679181361662195,0.078125,-0.109375,0.078125,1705546320,,False,1,7b8eb_00058,2024-01-18_02-52-00,25.964399814605713,25.964399814605713,46657,cnl-brain10,155.198.100.139,25.964399814605713,1,0.45,250.0,2.0,7b8eb_00058
59,1,1,2,1,1,2,79.53000000000225,218.1900000000075,382.9199999998935,5.0,5.0,2.5,1.3948622067834033,1.062868505969609,1.1397031454987212,0.06735861470182303,-0.08878309633253945,0.079070426576901,0.078125,-0.109375,0.078125,1705546321,,False,1,7b8eb_00059,2024-01-18_02-52-01,25.87905740737915,25.87905740737915,46658,cnl-brain10,155.198.100.139,25.87905740737915,1,0.5,250.0,2.0,7b8eb_00059
60,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546343,,False,1,7b8eb_00060,2024-01-18_02-52-23,25.491990566253662,25.491990566253662,46402,cnl-brain10,155.198.100.139,25.491990566253662,1,0.3,300.0,4.5,7b8eb_00060
61,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546344,,False,1,7b8eb_00061,2024-01-18_02-52-24,25.607035636901855,25.607035636901855,46162,cnl-brain10,155.198.100.139,25.607035636901855,1,0.35,300.0,4.5,7b8eb_00061
62,1,0,0,1,0,0,78.69000000000221,,,1.0,0.0,0.0,0.9906386524214759,0.9906386524214759,0.9906386524214759,0.022057245085075783,,,0.078125,0.078125,0.078125,1705546344,,False,1,7b8eb_00062,2024-01-18_02-52-24,26.229692935943604,26.229692935943604,46642,cnl-brain10,155.198.100.139,26.229692935943604,1,0.4,300.0,4.5,7b8eb_00062
63,1,0,0,1,0,0,79.44000000000224,,,1.25,0.0,0.0,1.1559717889605043,1.1559717889605043,1.1559717889605043,0.04556303098322384,,,0.078125,0.078125,0.078125,1705546344,,False,1,7b8eb_00063,2024-01-18_02-52-24,25.848166704177856,25.848166704177856,46630,cnl-brain10,155.198.100.139,25.848166704177856,1,0.45,300.0,4.5,7b8eb_00063
64,1,1,0,1,1,0,80.22000000000227,220.6500000000076,,1.25,1.0,0.0,1.284104675639351,1.1787249708370517,1.1787249708370517,0.055947538603504376,-0.08389361827516473,,0.078125,-0.109375,-0.109375,1705546344,,False,1,7b8eb_00064,2024-01-18_02-52-24,25.592740535736084,25.592740535736084,46422,cnl-brain10,155.198.100.139,25.592740535736084,1,0.5,300.0,4.5,7b8eb_00064
65,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546345,,False,1,7b8eb_00065,2024-01-18_02-52-25,26.048629999160767,26.048629999160767,46373,cnl-brain10,155.198.100.139,26.048629999160767,1,0.3,300.0,4.0,7b8eb_00065
66,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546344,,False,1,7b8eb_00066,2024-01-18_02-52-24,25.565589666366577,25.565589666366577,46624,cnl-brain10,155.198.100.139,25.565589666366577,1,0.35,300.0,4.0,7b8eb_00066
67,1,0,0,1,0,0,81.87000000000234,,,1.5,0.0,0.0,1.1227595725699324,1.1227595725699324,1.1227595725699324,0.026757827264849654,,,0.078125,0.078125,0.078125,1705546344,,False,1,7b8eb_00067,2024-01-18_02-52-24,25.71486186981201,25.71486186981201,46634,cnl-brain10,155.198.100.139,25.71486186981201,1,0.4,300.0,4.0,7b8eb_00067
68,1,1,0,1,1,0,81.90000000000234,254.34000000000887,,1.5,1.25,0.0,1.1944988302928339,1.1104738960466305,1.1104738960466305,0.046073311988364285,-0.08015110473164111,,0.078125,-0.109375,-0.109375,1705546344,,False,1,7b8eb_00068,2024-01-18_02-52-24,25.422646284103394,25.422646284103394,46632,cnl-brain10,155.198.100.139,25.422646284103394,1,0.45,300.0,4.0,7b8eb_00068
69,1,1,0,1,1,0,80.9700000000023,219.27000000000754,,1.75,1.25,0.0,1.4057474301151978,1.1060440724068845,1.1060440724068845,0.0613744334274704,-0.08371907585897875,,0.078125,-0.109375,-0.109375,1705546345,,False,1,7b8eb_00069,2024-01-18_02-52-25,26.058157920837402,26.058157920837402,46379,cnl-brain10,155.198.100.139,26.058157920837402,1,0.5,300.0,4.0,7b8eb_00069
70,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546344,,False,1,7b8eb_00070,2024-01-18_02-52-24,25.10121488571167,25.10121488571167,46401,cnl-brain10,155.198.100.139,25.10121488571167,1,0.3,300.0,3.5,7b8eb_00070
71,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546344,,False,1,7b8eb_00071,2024-01-18_02-52-24,24.61070489883423,24.61070489883423,46398,cnl-brain10,155.198.100.139,24.61070489883423,1,0.35,300.0,3.5,7b8eb_00071
