,metric/num_BTSP_events_(shifted_0),metric/num_BTSP_positions_(shifted_0),metric/first_BTSP_time_(shifted_0),metric/first_BTSP_relative_position_(shifted_0),metric/max_BTSP_ramp_(shifted_0),metric/PC_weight_peak_relative_position_(shifted_0),metric/PC_weight_width_(shifted_0),metric/PC_weight_ratio_pre_post_(shifted_0),metric/num_BTSP_events_(shifted_1),metric/num_BTSP_positions_(shifted_1),metric/first_BTSP_time_(shifted_1),metric/first_BTSP_relative_position_(shifted_1),metric/max_BTSP_ramp_(shifted_1),metric/PC_weight_peak_relative_position_(shifted_1),metric/PC_weight_width_(shifted_1),metric/PC_weight_ratio_pre_post_(shifted_1),metric/num_BTSP_events_(shifted_2),metric/num_BTSP_positions_(shifted_2),metric/first_BTSP_time_(shifted_2),metric/first_BTSP_relative_position_(shifted_2),metric/max_BTSP_ramp_(shifted_2),metric/PC_weight_peak_relative_position_(shifted_2),metric/PC_weight_width_(shifted_2),metric/PC_weight_ratio_pre_post_(shifted_2),metric/num_BTSP_events_(shifted_3),metric/num_BTSP_positions_(shifted_3),metric/first_BTSP_time_(shifted_3),metric/first_BTSP_relative_position_(shifted_3),metric/max_BTSP_ramp_(shifted_3),metric/PC_weight_peak_relative_position_(shifted_3),metric/PC_weight_width_(shifted_3),metric/PC_weight_ratio_pre_post_(shifted_3),metric/num_BTSP_events_(shifted_4),metric/num_BTSP_positions_(shifted_4),metric/first_BTSP_time_(shifted_4),metric/first_BTSP_relative_position_(shifted_4),metric/max_BTSP_ramp_(shifted_4),metric/PC_weight_peak_relative_position_(shifted_4),metric/PC_weight_width_(shifted_4),metric/PC_weight_ratio_pre_post_(shifted_4),metric/num_BTSP_events_(shifted_5),metric/num_BTSP_positions_(shifted_5),metric/first_BTSP_time_(shifted_5),metric/first_BTSP_relative_position_(shifted_5),metric/max_BTSP_ramp_(shifted_5),metric/PC_weight_peak_relative_position_(shifted_5),metric/PC_weight_width_(shifted_5),metric/PC_weight_ratio_pre_post_(shifted_5),metric/num_BTSP_events_(shifted_6),metric/num_BTSP_positions_(shifted_6),metric/first_BTSP_time_(shifted_6),metric/first_BTSP_relative_position_(shifted_6),metric/max_BTSP_ramp_(shifted_6),metric/PC_weight_peak_relative_position_(shifted_6),metric/PC_weight_width_(shifted_6),metric/PC_weight_ratio_pre_post_(shifted_6),metric/num_BTSP_events_(shifted_7),metric/num_BTSP_positions_(shifted_7),metric/first_BTSP_time_(shifted_7),metric/first_BTSP_relative_position_(shifted_7),metric/max_BTSP_ramp_(shifted_7),metric/PC_weight_peak_relative_position_(shifted_7),metric/PC_weight_width_(shifted_7),metric/PC_weight_ratio_pre_post_(shifted_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/somatic_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
10,1.0,1.0,86.1300000000025,0.0015873277114795137,1.0,-0.049999999999998934,0.367003976644372,1.4417761965355682,1.0,1.0,374.3099999999013,0.0010426052846099765,1.0,0.050000000000001155,0.5328904812152087,1.4227128477786484,1.0,1.0,579.5999999997147,0.013269297010179315,1.0,0.45000000000000107,0.8905371470105634,1.6705134323205464,2.0,1.0,831.1499999994859,0.019814450607985812,1.0,1.0500000000000012,1.529263248141973,1.9244314542304832,2.0,1.0,1069.2299999992695,0.029427248264592087,1.0,1.8500000000000012,1.5532835297725,1.9047145849963811,2.0,1.0,1309.439999999051,0.03134109791469353,1.0,2.8500000000000014,1.521960929927741,1.8751760497747314,2.0,1.0,1711.769999998685,0.019039589291478975,1.0,-1.9499999999999988,1.5205928205241501,1.9316205530477062,0.0,0.0,,,0.75,-0.5499999999999985,1.5158465391378297,1.9560399412755072,1759202490,,False,1,438f9_00010,2025-09-30_04-21-30,123.52915334701538,123.52915334701538,4039765,cnl-brain9,155.198.99.250,123.52915334701538,1,0.12,0.2,1.0,438f9_00010
11,1.0,1.0,50.94000000000117,0.01297304754922246,1.0,-0.049999999999998934,0.41264436948248706,1.213734234651017,1.0,1.0,312.4199999999576,0.035992359855351985,1.0,0.15000000000000124,0.5508518672777112,1.4174176293710166,1.0,1.0,572.8799999997208,0.017581798594287434,1.25,0.5500000000000012,0.9551660684052541,1.486599614678387,2.0,2.0,812.9999999995024,0.01696615904416454,1.25,0.6500000000000008,2.027067914736695,0.9958582183785668,2.0,1.0,1055.339999999282,0.03207139743524956,1.25,0.05000000000000093,2.8763366032498148,0.9284190403081577,2.0,2.0,1358.789999999006,0.008260625818191869,1.0,-0.04999999999999927,0.4800159972621772,0.7856825263500685,2.0,2.0,1623.959999998765,0.04144287517321743,1.25,1.1500000000000004,0.47857858103556616,0.7824792016363185,2.0,1.0,1965.899999998454,0.012707003153290763,1.0,2.550000000000001,0.47640124012959323,0.7798114493959428,1759202493,,False,1,438f9_00011,2025-09-30_04-21-33,126.41822123527527,126.41822123527527,4039764,cnl-brain9,155.198.99.250,126.41822123527527,1,0.12,0.25,1.0,438f9_00011
12,2.0,1.0,48.27000000000107,0.028061902143675876,1.25,-0.049999999999998934,0.7180103071291426,1.0495254295493126,1.0,1.0,339.2399999999332,0.00595733404715304,1.0,0.050000000000001155,0.7702028950465394,1.0943096795905474,1.0,1.0,607.9499999996889,-0.01906038324365733,1.25,0.45000000000000107,1.0224645380723616,1.1793469182492675,2.0,1.0,856.1699999994631,0.03272918672229652,1.0,1.0500000000000012,1.6705258409149928,1.1089833931696542,3.0,1.0,1150.049999999196,0.013574079777676662,1.25,1.9500000000000013,2.7555004025051684,1.4887539738146218,2.0,2.0,1417.4999999989527,0.002928648758916075,1.25,-0.04999999999999927,0.5019258364763832,0.8158148859411002,3.0,2.0,1608.2699999987792,-0.01110013103397911,1.25,0.0500000000000016,0.700922490332232,1.0663717925148162,1.0,1.0,1888.3799999985245,0.014213090572376075,1.25,1.450000000000002,0.6695496380191059,1.0674697762428096,1759202483,,False,1,438f9_00012,2025-09-30_04-21-23,116.30304670333862,116.30304670333862,4039763,cnl-brain9,155.198.99.250,116.30304670333862,1,0.12,0.30000000000000004,1.0,438f9_00012
13,2.0,2.0,47.28000000000103,0.04239929714332513,1.0,-0.049999999999998934,0.6464096179255172,1.221842666813891,1.0,1.0,320.96999999994983,0.019813907216925664,1.25,0.15000000000000124,0.5997029171349406,1.5678069407129196,2.0,1.0,560.2199999997323,0.010167212565757033,1.25,0.5500000000000012,1.1206379893922955,1.8534831092449984,2.0,1.0,809.6399999995054,0.020458791519413655,1.25,1.1500000000000012,1.7651096346436606,2.01698141056882,3.0,1.0,1046.2799999992903,0.009068152524426054,1.25,1.9500000000000013,2.6039822436903024,1.9794838120762064,3.0,2.0,1296.6599999990626,0.0015935295384889026,1.5,2.950000000000001,1.7067040522535613,1.9851684166614039,3.0,2.0,1552.6199999988298,0.05306109753069865,1.5,-0.049999999999998934,0.7241598104932647,0.7159604202934776,2.0,1.0,1964.699999998455,0.03450735515368564,1.0,1.3500000000000014,0.7090412145530491,0.7117902089029956,1759202480,,False,1,438f9_00013,2025-09-30_04-21-20,113.48366165161133,113.48366165161133,4039762,cnl-brain9,155.198.99.250,113.48366165161133,1,0.12,0.35000000000000003,1.0,438f9_00013
14,2.0,2.0,44.07000000000091,-0.012556307946668177,1.75,-0.049999999999998934,0.570647506320896,1.1275510977610483,1.0,1.0,333.2099999999387,0.013066746076420444,1.25,0.15000000000000124,0.8511411111056018,1.3307413834744855,2.0,1.0,581.0999999997133,0.039600166167772954,1.0,0.05000000000000071,1.265349689818125,0.8408825380925578,3.0,2.0,814.1999999995013,-0.00883113061166485,1.5,0.05000000000000071,1.7219373166771188,0.7440592799742461,2.0,1.0,1154.5799999991918,0.04003818506631496,1.0,0.7500000000000007,1.7459864169762813,0.5600939357621905,3.0,2.0,1330.5599999990318,0.04324893367758309,1.25,-0.04999999999999927,0.47583560733404906,0.9975285899235651,2.0,1.0,1611.3299999987764,0.035613086582943154,1.5,1.1500000000000004,0.4702046882924588,0.9955550030043828,2.0,1.0,1847.9999999985612,0.01729916502310136,1.25,2.550000000000001,0.4628298631191111,1.0114530572526539,1759202490,,False,1,438f9_00014,2025-09-30_04-21-30,123.01691961288452,123.01691961288452,4039769,cnl-brain9,155.198.99.250,123.01691961288452,1,0.12,0.4,1.0,438f9_00014
15,1.0,1.0,253.86000000000885,0.003230145120194372,1.0,,0.0,,1.0,1.0,355.6499999999183,-0.00637313848195209,1.0,0.050000000000001155,0.5800556072764276,1.3846303856632751,1.0,1.0,665.7299999996363,0.009800883186880327,1.0,0.45000000000000107,0.8602196189932569,1.678398779479286,2.0,2.0,846.6899999994718,0.016240903647965155,1.0,0.05000000000000071,1.6713817364553107,0.9433976922709512,2.0,1.0,1089.2099999992513,0.0200931832678235,1.0,-0.049999999999999156,0.705322615324562,0.7225853983593579,0.0,0.0,,,0.75,0.9500000000000008,0.705322615324562,0.7225853983593579,1.0,1.0,1732.829999998666,-0.0032980033478118287,1.0,2.150000000000001,0.7013819869333096,0.7229644696446968,0.0,0.0,,,0.75,-2.449999999999999,0.7013819869333096,0.7229644696446968,1759202486,,False,1,438f9_00015,2025-09-30_04-21-26,119.21275210380554,119.21275210380554,4039770,cnl-brain9,155.198.99.250,119.21275210380554,1,0.12,0.2,1.1,438f9_00015
16,1.0,1.0,47.340000000001034,0.01218157428780442,1.0,-0.049999999999998934,0.6769865268206892,1.0541686434735091,1.0,1.0,369.6899999999055,0.009569589476987161,1.0,0.050000000000001155,0.6737417310606659,1.0296935842918962,1.0,1.0,585.7199999997091,0.016439351307234507,1.0,0.45000000000000107,1.0219099472447097,1.316843671599053,2.0,2.0,862.1099999994577,0.020654403406836774,1.0,0.05000000000000071,0.5835377457025692,1.0565513086702796,2.0,1.0,1066.6199999992718,0.032152830759044404,1.0,0.7500000000000007,2.514383366459025,0.8022648747913993,2.0,1.0,1308.5699999990518,0.025110825924356872,1.0,1.7500000000000007,2.595709738730469,0.7398795115343311,2.0,2.0,1566.629999998817,0.03917871558756758,1.0,-2.9499999999999993,2.5723432805302258,1.2066864473064565,0.0,0.0,,,0.75,-1.549999999999999,2.5723432805302258,1.2066864473064565,1759202487,,False,1,438f9_00016,2025-09-30_04-21-27,120.59639525413513,120.59639525413513,4039771,cnl-brain9,155.198.99.250,120.59639525413513,1,0.12,0.25,1.1,438f9_00016
17,1.0,1.0,48.27000000000107,0.0028255642710224294,1.25,-0.049999999999998934,0.5032931175630848,1.179513987198388,1.0,1.0,333.2099999999387,-0.016177931106931,1.25,0.050000000000001155,0.46459301003708653,1.218658273736273,1.0,1.0,595.8599999996999,0.01247970261999276,1.25,0.45000000000000107,0.8704450774122554,1.4206422447051037,2.0,1.0,831.3899999994857,0.02607148214504562,1.0,-0.04999999999999938,1.5574130026276527,0.6100696785828088,2.0,1.0,1149.0599999991969,0.020092770158939066,1.0,0.7500000000000007,1.7088841874293923,0.5786254750965308,2.0,1.0,1319.9699999990414,0.023112047187780482,1.25,-0.04999999999999927,0.5365668085788229,0.8669041874764646,2.0,2.0,1585.1099999988003,-0.0037271672959686697,1.25,1.1500000000000004,0.524489481339363,0.864303576166179,2.0,1.0,1850.519999998559,0.017262878018539318,1.0,2.550000000000001,0.5206750582499851,0.8700423424804257,1759202486,,False,1,438f9_00017,2025-09-30_04-21-26,119.02097153663635,119.02097153663635,4039772,cnl-brain9,155.198.99.250,119.02097153663635,1,0.12,0.30000000000000004,1.1,438f9_00017
18,2.0,1.0,45.96000000000098,0.020311499199195726,1.25,0.05000000000000071,0.6460155373328851,1.263591124481105,1.0,1.0,388.88999999988806,0.0409430314105661,1.0,0.15000000000000124,0.7599858188635671,1.3814485447793117,2.0,1.0,603.8999999996926,0.026137438855015738,1.25,0.45000000000000107,1.0697983189355424,1.3748649155074026,2.0,1.0,854.3399999994648,0.02766649057774151,1.25,1.0500000000000012,1.6773332373863128,1.4945660603738704,2.0,1.0,1168.3199999991793,-0.008688267627222412,1.25,1.8500000000000012,1.7372539129596665,1.4513751219147222,3.0,1.0,1348.0499999990159,0.022853190422197134,1.25,2.8500000000000014,1.672769185617402,1.457934186356454,2.0,1.0,1611.779999998776,0.009565838004184535,1.25,-1.9499999999999988,1.6723671141830976,1.467560304631389,1.0,1.0,2043.989999998383,0.00017817462966096542,1.25,-0.5499999999999985,1.6723671141830976,1.467560304631389,1759202486,,False,1,438f9_00018,2025-09-30_04-21-26,119.29830694198608,119.29830694198608,4039773,cnl-brain9,155.198.99.250,119.29830694198608,1,0.12,0.35000000000000003,1.1,438f9_00018
19,2.0,1.0,45.06000000000095,0.007230311267666156,1.25,-0.049999999999998934,0.7968636516261522,0.9960150298920859,1.0,1.0,306.7199999999628,-0.019607066159515796,1.0,0.050000000000001155,0.9364730420830623,1.0381563298908725,1.0,1.0,563.789999999729,-0.019610166156050823,1.25,0.45000000000000107,1.2373386128676982,1.232904818568656,2.0,1.0,815.3099999995003,0.020354942122357667,1.25,-0.04999999999999938,1.9517043248340618,0.633706012502517,3.0,1.0,1178.9999999991696,-0.017767028506399996,1.25,0.7500000000000007,2.774513813442215,0.8373644100600478,2.0,1.0,1489.2899999988874,0.05146016683615062,1.5,0.9500000000000008,1.4797214886386665,0.7505868808880011,2.0,1.0,1613.939999998774,0.023200492915476545,1.25,2.150000000000001,1.4652855841972343,0.7228990074837757,2.0,1.0,1859.0099999985512,0.04246824754898082,1.0,-2.449999999999999,0.7617553991757748,0.6951350768609857,1759202491,,False,1,438f9_00019,2025-09-30_04-21-31,124.02263259887695,124.02263259887695,4039774,cnl-brain9,155.198.99.250,124.02263259887695,1,0.12,0.4,1.1,438f9_00019
