,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
274,1.0,1.0,48.84000000000109,0.015309969663493739,1.25,-0.049999999999998934,0.6585609502555054,1.0454934758917527,1748701198,,False,1,1fe50_00274,2025-05-31_15-19-58,20.946956396102905,20.946956396102905,1555606,cnl-brain9,155.198.99.250,20.946956396102905,1,0.12,0.4,1.2,1fe50_00274
275,2.0,1.0,48.690000000001085,0.034156263143083176,1.0,0.05000000000000071,0.7187838343663957,1.2412992995612007,1748701202,,False,1,1fe50_00275,2025-05-31_15-20-02,24.066783666610718,24.066783666610718,1555579,cnl-brain9,155.198.99.250,24.066783666610718,1,0.15,0.2,0.8,1fe50_00275
276,2.0,1.0,47.400000000001036,0.02301575446812132,1.25,-0.049999999999998934,0.8014522066318954,1.1958911698831232,1748701201,,False,1,1fe50_00276,2025-05-31_15-20-01,22.467454433441162,22.467454433441162,1555612,cnl-brain9,155.198.99.250,22.467454433441162,1,0.15,0.25,0.8,1fe50_00276
277,2.0,2.0,47.85000000000105,0.060151047101086874,1.25,-0.049999999999998934,0.6687533327913582,1.4441106063827132,1748701203,,False,1,1fe50_00277,2025-05-31_15-20-03,24.03845238685608,24.03845238685608,1555575,cnl-brain9,155.198.99.250,24.03845238685608,1,0.15,0.30000000000000004,0.8,1fe50_00277
278,4.0,1.0,73.80000000000203,0.04454341735657019,1.25,0.05000000000000071,0.8932243743053365,1.150554732663034,1748701200,,False,1,1fe50_00278,2025-05-31_15-20-00,21.447724103927612,21.447724103927612,1555645,cnl-brain9,155.198.99.250,21.447724103927612,1,0.15,0.35000000000000003,0.8,1fe50_00278
279,3.0,2.0,46.68000000000101,-0.0024960685382864334,1.75,-0.049999999999998934,0.7728677069905285,1.1824001323087427,1748701204,,False,1,1fe50_00279,2025-05-31_15-20-04,24.894316911697388,24.894316911697388,1555630,cnl-brain9,155.198.99.250,24.894316911697388,1,0.15,0.4,0.8,1fe50_00279
280,1.0,1.0,48.150000000001064,-0.011373702481425774,1.0,-0.049999999999998934,0.6827631996078325,1.6375147187382388,1748701200,,False,1,1fe50_00280,2025-05-31_15-20-00,20.879992246627808,20.879992246627808,1555614,cnl-brain9,155.198.99.250,20.879992246627808,1,0.15,0.2,0.9,1fe50_00280
281,2.0,1.0,46.080000000000986,0.04750439150358865,1.0,0.05000000000000071,1.1171994897368251,1.039421524513598,1748701203,,False,1,1fe50_00281,2025-05-31_15-20-03,22.412834405899048,22.412834405899048,1555699,cnl-brain9,155.198.99.250,22.412834405899048,1,0.15,0.25,0.9,1fe50_00281
282,2.0,1.0,50.310000000001146,0.036633772501960316,1.0,0.05000000000000071,0.7668603732118977,1.1281425874431104,1748701204,,False,1,1fe50_00282,2025-05-31_15-20-04,23.22641110420227,23.22641110420227,1555587,cnl-brain9,155.198.99.250,23.22641110420227,1,0.15,0.30000000000000004,0.9,1fe50_00282
283,2.0,1.0,48.90000000000109,0.016882844587863932,1.25,-0.049999999999998934,0.7789554045643818,1.2801430584830753,1748701205,,False,1,1fe50_00283,2025-05-31_15-20-05,24.269522428512573,24.269522428512573,1555611,cnl-brain9,155.198.99.250,24.269522428512573,1,0.15,0.35000000000000003,0.9,1fe50_00283
