,metric/num_BTSP_events_(moved_0),metric/num_BTSP_positions_(moved_0),metric/first_BTSP_time_(moved_0),metric/first_BTSP_relative_position_(moved_0),metric/max_BTSP_ramp_(moved_0),metric/PC_weight_peak_relative_position_(moved_0),metric/PC_weight_FWHM_(moved_0),metric/PC_weight_ratio_pre_post_(moved_0),metric/num_BTSP_events_(moved_1),metric/num_BTSP_positions_(moved_1),metric/first_BTSP_time_(moved_1),metric/first_BTSP_relative_position_(moved_1),metric/max_BTSP_ramp_(moved_1),metric/PC_weight_peak_relative_position_(moved_1),metric/PC_weight_FWHM_(moved_1),metric/PC_weight_ratio_pre_post_(moved_1),metric/num_BTSP_events_(moved_2),metric/num_BTSP_positions_(moved_2),metric/first_BTSP_time_(moved_2),metric/first_BTSP_relative_position_(moved_2),metric/max_BTSP_ramp_(moved_2),metric/PC_weight_peak_relative_position_(moved_2),metric/PC_weight_FWHM_(moved_2),metric/PC_weight_ratio_pre_post_(moved_2),metric/num_BTSP_events_(moved_3),metric/num_BTSP_positions_(moved_3),metric/first_BTSP_time_(moved_3),metric/first_BTSP_relative_position_(moved_3),metric/max_BTSP_ramp_(moved_3),metric/PC_weight_peak_relative_position_(moved_3),metric/PC_weight_FWHM_(moved_3),metric/PC_weight_ratio_pre_post_(moved_3),metric/num_BTSP_events_(moved_4),metric/num_BTSP_positions_(moved_4),metric/first_BTSP_time_(moved_4),metric/first_BTSP_relative_position_(moved_4),metric/max_BTSP_ramp_(moved_4),metric/PC_weight_peak_relative_position_(moved_4),metric/PC_weight_FWHM_(moved_4),metric/PC_weight_ratio_pre_post_(moved_4),metric/num_BTSP_events_(moved_5),metric/num_BTSP_positions_(moved_5),metric/first_BTSP_time_(moved_5),metric/first_BTSP_relative_position_(moved_5),metric/max_BTSP_ramp_(moved_5),metric/PC_weight_peak_relative_position_(moved_5),metric/PC_weight_FWHM_(moved_5),metric/PC_weight_ratio_pre_post_(moved_5),metric/num_BTSP_events_(moved_6),metric/num_BTSP_positions_(moved_6),metric/first_BTSP_time_(moved_6),metric/first_BTSP_relative_position_(moved_6),metric/max_BTSP_ramp_(moved_6),metric/PC_weight_peak_relative_position_(moved_6),metric/PC_weight_FWHM_(moved_6),metric/PC_weight_ratio_pre_post_(moved_6),metric/num_BTSP_events_(moved_7),metric/num_BTSP_positions_(moved_7),metric/first_BTSP_time_(moved_7),metric/first_BTSP_relative_position_(moved_7),metric/max_BTSP_ramp_(moved_7),metric/PC_weight_peak_relative_position_(moved_7),metric/PC_weight_FWHM_(moved_7),metric/PC_weight_ratio_pre_post_(moved_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
72,1.0,1.0,55.47000000000134,0.011871666911349887,1.0,-0.049999999999998934,0.6884166447556681,1.1651123713767402,0.0,0.0,,,0.5,0.15000000000000124,0.6884166447556681,1.1651123713767402,1.0,1.0,577.2899999997168,0.009852263260588412,1.0,0.05000000000000071,1.155211187249964,0.8883637609174272,1.0,1.0,815.4899999995001,0.009590337301942586,1.0,0.05000000000000071,1.7152933933871788,0.8555976170847949,1.0,1.0,1054.379999999283,0.010055778713179198,1.0,-0.049999999999999156,1.7524937659597812,0.7182703795939923,1.0,1.0,1335.2099999990276,0.010746874420384134,1.0,-0.04999999999999927,1.8497087529678344,0.9658514656412892,1.0,1.0,1558.019999998825,0.011608714098875872,1.0,-0.049999999999998934,0.7978649426409747,0.742864453704274,1.0,1.0,1836.5399999985716,0.019483753680370697,1.0,-0.34999999999999876,2.0911073919803895,0.8122063558595151,1748699698,,False,1,68a36_00072,2025-05-31_14-54-58,179.9653422832489,179.9653422832489,1522323,cnl-brain9,155.198.99.250,179.9653422832489,1,0.18,0.30000000000000004,1.2,68a36_00072
73,1.0,1.0,55.17000000000133,0.010673931041821128,1.25,-0.049999999999998934,0.7420596052016393,1.158022942783114,0.0,0.0,,,0.5,0.15000000000000124,0.7420596052016393,1.158022942783114,1.0,1.0,577.4099999997167,0.006838674081896201,1.0,0.05000000000000071,1.1766468608467142,0.8756831854796895,1.0,1.0,816.8399999994989,0.00717073302948501,1.0,0.05000000000000071,1.7309667104382416,0.8425765551931369,1.0,1.0,1055.9399999992816,0.01860063194260264,1.0,1.3500000000000008,1.7686649706577153,0.9012705477255676,1.0,1.0,1292.5199999990664,0.013838122832248168,1.0,2.3500000000000005,2.571246925936019,0.8912742602207101,1.0,1.0,1553.0399999988294,0.0020760054185728904,1.25,-0.049999999999998934,0.7723288505242634,0.7466067998874286,1.0,1.0,1787.3399999986163,0.01728915957938071,1.0,1.3500000000000014,2.145856114129493,0.6687247823609873,1748699685,,False,1,68a36_00073,2025-05-31_14-54-45,167.07781386375427,167.07781386375427,1522322,cnl-brain9,155.198.99.250,167.07781386375427,1,0.18,0.35000000000000003,1.2,68a36_00073
74,1.0,1.0,57.45000000000142,-0.0020324507639828404,1.25,-0.049999999999998934,0.6129923168701814,1.2994696750580426,0.0,0.0,,,0.75,0.15000000000000124,0.6129923168701814,1.2994696750580426,1.0,1.0,581.7299999997127,0.006947556469834915,1.25,0.5500000000000012,1.1711791754302512,1.5800716818123888,1.0,1.0,822.4199999994938,0.004530937591953332,1.25,-0.04999999999999938,1.7494037088675998,0.6554082642999256,1.0,1.0,1061.2199999992768,0.00880526372600765,1.25,1.9500000000000013,1.760727809670907,1.5102466708238682,1.0,1.0,1302.929999999057,-0.0008690450692786511,1.25,-0.04999999999999927,1.8893304878140245,0.957326600323702,1.0,1.0,1566.9299999988168,0.0014452501560819897,1.25,-0.049999999999998934,0.8174392184574568,0.7835422913244664,1.0,1.0,1802.9099999986022,0.015869823388730886,1.0,-0.34999999999999876,2.0956330680712187,0.7616791305557999,1748699694,,False,1,68a36_00074,2025-05-31_14-54-54,176.90222096443176,176.90222096443176,1522321,cnl-brain9,155.198.99.250,176.90222096443176,1,0.18,0.4,1.2,68a36_00074
75,1.0,1.0,53.940000000001284,0.008633031735534313,1.0,-0.049999999999998934,0.6553691915105104,1.175029539505846,1.0,1.0,455.6699999998273,0.004713747382876665,1.0,0.050000000000001155,0.7399125420607255,1.2006285757164172,1.0,1.0,574.3799999997194,0.0028908546600683316,1.25,0.45000000000000107,1.042990056533085,1.638290683281927,2.0,2.0,853.3799999994657,0.021751792211147425,1.0,-0.04999999999999938,1.6452833438264607,0.525326271010238,2.0,1.0,1094.1899999992468,0.015811573341245166,1.25,-0.049999999999999156,2.468375191003812,0.5297370021604163,2.0,2.0,1332.7499999990298,0.02042659866361285,1.25,-0.04999999999999927,0.5363393941375771,0.8491590577789571,2.0,1.0,1596.7499999987897,0.008435510340821573,1.0,-4.85,0.5512608405085356,0.8468768039761657,2.0,1.0,1869.8099999985413,0.020826540543829708,1.25,1.3500000000000014,0.9261832629199906,0.40744690512626613,1748699690,,False,1,68a36_00075,2025-05-31_14-54-50,172.58538460731506,172.58538460731506,1522325,cnl-brain9,155.198.99.250,172.58538460731506,1,0.21,0.2,0.8,68a36_00075
76,1.0,1.0,55.47000000000134,-0.0005126397249064496,1.5,-0.049999999999998934,0.6856041561084205,1.1940098746250782,1.0,1.0,337.76999999993456,0.002957304807439609,1.0,0.050000000000001155,0.7056385959609703,1.375326584811747,2.0,2.0,579.5699999997147,-0.0058405802326149114,1.5,0.45000000000000107,1.019530214103784,1.7857338678337569,2.0,2.0,817.7099999994981,0.02290965958173441,1.75,0.05000000000000071,1.5036755505956405,0.7845743714407122,2.0,1.0,1098.209999999243,0.02476534793830254,1.5,-0.049999999999999156,2.319018241325369,0.39598528679127576,2.0,2.0,1337.8499999990252,0.02849064090045994,1.25,-0.04999999999999927,0.5404790192729838,0.860607512638352,2.0,2.0,1598.2199999987884,0.005375193723401672,1.25,-0.049999999999998934,0.6251557550492812,0.5465326683868665,2.0,1.0,1834.8599999985731,0.020826213186333042,1.25,1.3500000000000014,1.365570127284423,0.3460669935563056,1748699680,,False,1,68a36_00076,2025-05-31_14-54-40,162.3876132965088,162.3876132965088,1522324,cnl-brain9,155.198.99.250,162.3876132965088,1,0.21,0.25,0.8,68a36_00076
77,2.0,1.0,54.240000000001295,0.014423803178175376,1.25,-0.049999999999998934,0.6955671287866649,1.2657994111823327,1.0,1.0,336.3899999999358,-0.00014710080716806573,1.25,0.050000000000001155,0.7205530762650545,1.166749592271546,2.0,1.0,578.9099999997153,0.004509451953982335,1.5,0.05000000000000071,1.0190802915287849,0.704907256426483,2.0,2.0,820.6499999994954,0.017275764020067363,1.75,0.05000000000000071,1.578363074121885,0.8271041726840933,3.0,1.0,1061.4899999992765,0.02289666716496397,1.5,-0.049999999999999156,0.6099682852673518,0.4513430782060632,2.0,2.0,1301.4899999990582,0.01917818372255342,1.5,-0.04999999999999927,0.5391751646624998,0.7922271388912637,3.0,2.0,1562.0699999988212,0.02848858738968918,1.5,-0.049999999999998934,0.6218538371036066,0.5667659396715408,3.0,1.0,1797.509999998607,0.028008380357353424,1.5,-0.04999999999999849,0.6456530854264861,1.8183169660155951,1748699685,,False,1,68a36_00077,2025-05-31_14-54-45,167.21209454536438,167.21209454536438,1522320,cnl-brain9,155.198.99.250,167.21209454536438,1,0.21,0.30000000000000004,0.8,68a36_00077
78,1.0,1.0,55.320000000001336,-0.0007448335070501244,1.75,-0.049999999999998934,0.6406667200787628,1.2916196068298964,1.0,1.0,337.7399999999346,-0.007171943304780992,1.75,0.050000000000001155,0.7219821460199065,1.2742345638605976,2.0,1.0,577.4099999997167,0.003020852585275069,1.75,0.05000000000000071,0.9881881632533811,0.7452222551258683,2.0,2.0,817.7099999994981,0.005848816523737366,1.75,-0.04999999999999938,1.5047178265766386,0.4429907967129209,3.0,1.0,1056.0599999992814,0.02503191730442267,1.75,-0.049999999999999156,0.6363410993661256,0.44718851851000185,3.0,1.0,1294.6199999990645,0.023209633197475932,1.5,-0.04999999999999927,0.5533611483960739,0.7932243866299606,2.0,2.0,1554.1799999988284,0.014441884044766873,2.0,-0.049999999999998934,0.6048527036451219,0.5906901921343138,3.0,1.0,1790.2499999986137,0.022013864067059075,1.75,-0.04999999999999849,0.6279378387773789,1.830150769580061,1748699692,,False,1,68a36_00078,2025-05-31_14-54-52,174.4850630760193,174.4850630760193,1522420,cnl-brain9,155.198.99.250,174.4850630760193,1,0.21,0.35000000000000003,0.8,68a36_00078
79,2.0,1.0,57.27000000000141,0.004094833008208454,1.75,-0.049999999999998934,0.6507553122562708,1.3703409304729826,3.0,1.0,340.4999999999321,-0.009977177416339078,2.0,0.050000000000001155,0.7006023931973564,1.73963946732833,5.0,2.0,580.5599999997138,0.01349528006186329,2.0,-0.04999999999999938,0.7040263560748325,0.39331010367977304,4.0,2.0,817.1999999994986,0.02150029425327382,2.0,-0.04999999999999938,0.714244772729328,0.4630139344085105,3.0,1.0,1055.339999999282,0.011655330802800234,1.75,-0.049999999999999156,0.5990530548644757,0.4563324553490777,3.0,2.0,1294.8599999990643,0.02045736088120731,2.0,-0.04999999999999927,0.5437694621906379,0.8394751743253598,3.0,2.0,1557.4499999988254,0.0237075884935809,2.0,-0.049999999999998934,0.5617543295778491,0.42195299365872946,3.0,1.0,1795.0199999986094,0.02090430379083763,1.75,-0.04999999999999849,0.561992568789488,1.910032875132008,1748699692,,False,1,68a36_00079,2025-05-31_14-54-52,173.9280505180359,173.9280505180359,1522422,cnl-brain9,155.198.99.250,173.9280505180359,1,0.21,0.4,0.8,68a36_00079
80,1.0,1.0,54.96000000000132,-0.005925179165667593,1.25,-0.049999999999998934,0.6384898064253544,1.3510337378627981,0.0,0.0,,,0.0,0.15000000000000124,0.6384898064253544,1.3510337378627981,1.0,1.0,579.5999999997147,0.0025051509120057602,1.0,0.05000000000000071,1.132545613913173,0.9469014421802058,1.0,1.0,819.8999999994961,0.018717817907086598,1.0,0.5500000000000007,1.672916838969206,0.98775852123429,1.0,1.0,1061.6099999992764,0.008208924207329549,1.0,1.3500000000000008,1.7324020110558558,0.9427949786788167,1.0,1.0,1301.3699999990583,0.015232698830843105,1.0,2.3500000000000005,1.7843261122916578,0.9285464747815768,1.0,1.0,1563.9299999988195,0.0035776647424521357,1.0,-0.049999999999998934,0.7598462122801806,0.7369063170321631,1.0,1.0,1842.4499999985662,0.009641847939908743,1.0,1.3500000000000014,2.057725950481134,0.6405838803124835,1748699686,,False,1,68a36_00080,2025-05-31_14-54-46,168.16571283340454,168.16571283340454,1522423,cnl-brain9,155.198.99.250,168.16571283340454,1,0.21,0.2,0.9,68a36_00080
81,1.0,1.0,55.11000000000133,0.007063059740863409,1.25,-0.049999999999998934,0.6944160985297381,1.2542902794999957,0.0,0.0,,,0.75,0.15000000000000124,0.6944160985297381,1.2542902794999957,1.0,1.0,574.9499999997189,0.0003815608723516384,1.25,-0.04999999999999938,1.1099722923337803,0.6105322555291265,1.0,1.0,816.1199999994996,0.015973777667874778,1.25,0.5500000000000007,1.6480207778219813,0.9076010807352364,1.0,1.0,1054.5299999992828,0.015053715577519444,1.0,1.3500000000000008,1.6444441638128944,0.836903481821571,1.0,1.0,1295.8199999990634,0.014994570997261536,1.0,2.3500000000000005,1.7291857106277155,0.8265924535066633,1.0,1.0,1555.4399999988273,0.008741783512765444,1.25,-0.049999999999998934,0.8048958323487669,0.7571511090422194,1.0,1.0,1791.3599999986127,0.018828703535920255,1.0,1.3500000000000014,2.0855069924866014,0.6733945987726835,1748699690,,False,1,68a36_00081,2025-05-31_14-54-50,172.2334954738617,172.2334954738617,1522426,cnl-brain9,155.198.99.250,172.2334954738617,1,0.21,0.25,0.9,68a36_00081
82,1.0,1.0,54.81000000000132,0.0010756187116092164,1.5,-0.049999999999998934,0.64047528691599,1.2279482161098536,1.0,1.0,334.5599999999375,0.004829483847436755,1.0,0.050000000000001155,0.7029337481525011,1.2477361913087612,2.0,1.0,579.179999999715,0.003684100188966255,1.5,0.45000000000000107,1.005937349505837,1.7046064643592211,2.0,2.0,818.1599999994977,0.012789169044065574,1.5,-0.04999999999999938,1.509859151643146,0.4679608931019251,2.0,1.0,1055.0999999992823,0.01725010108368341,1.5,-0.049999999999999156,0.6473612200474013,0.42844894919684995,2.0,2.0,1293.959999999065,0.022464816368316654,1.5,-0.04999999999999927,0.5523844425213693,0.9023161055091544,2.0,1.0,1556.3099999988265,0.0023209987177148506,1.25,-0.049999999999998934,0.6194356416910463,0.511350770995067,2.0,1.0,1791.2699999986128,0.023506344144816005,1.25,1.3500000000000014,0.868662944015822,0.3332136364985275,1748699676,,False,1,68a36_00082,2025-05-31_14-54-36,158.34772300720215,158.34772300720215,1522427,cnl-brain9,155.198.99.250,158.34772300720215,1,0.21,0.30000000000000004,0.9,68a36_00082
83,1.0,1.0,54.66000000000131,0.00784406012895733,1.5,-0.049999999999998934,0.6882909265368187,1.2282512573008089,1.0,1.0,334.7699999999373,0.0009992837548420397,1.25,0.050000000000001155,0.7198687221272402,1.3394760631182823,1.0,1.0,577.3499999997167,-0.003296668476321152,1.75,0.45000000000000107,1.0076081512734412,1.7664154778895884,2.0,2.0,817.4999999994983,0.014226810490506114,1.5,-0.04999999999999938,1.6093568042034532,0.5359350346795421,2.0,1.0,1058.639999999279,0.01711737744993802,1.75,-0.049999999999999156,0.7034054725199985,0.57954665925319,2.0,2.0,1296.6899999990626,0.016308461313831346,1.75,-0.04999999999999927,0.5402653704804453,0.9218224778419638,2.0,1.0,1597.439999998789,0.007512901112425752,1.5,-0.049999999999998934,0.6840851712883005,0.6147770138552529,2.0,1.0,1836.7199999985714,0.02704077023817053,1.5,1.3500000000000014,0.9848447250649435,0.4157300403665517,1748699708,,False,1,68a36_00083,2025-05-31_14-55-08,190.15386867523193,190.15386867523193,1522429,cnl-brain9,155.198.99.250,190.15386867523193,1,0.21,0.35000000000000003,0.9,68a36_00083
84,1.0,1.0,55.800000000001354,0.001122320462762172,1.5,-0.049999999999998934,0.6448522201483238,1.231143962549339,1.0,1.0,335.00999999993707,-0.0009584403102582684,1.25,0.050000000000001155,0.7200073352294813,1.232831208670886,2.0,1.0,576.5099999997175,0.007931955753363695,1.5,0.05000000000000071,1.0135696661978266,0.7330297076637327,2.0,2.0,816.2699999994994,0.013361002934372479,2.0,-0.04999999999999938,1.5164271545829227,0.43145808119290024,3.0,1.0,1053.7799999992835,0.024573843082025038,1.5,-0.049999999999999156,2.3730930088725604,0.46117551188906203,2.0,2.0,1295.9399999990633,0.017744230001775385,1.5,-0.04999999999999927,0.5985563895927861,0.7993760974786307,2.0,2.0,1561.3799999988219,0.01617786541011146,1.5,-0.049999999999998934,0.6270240691960485,0.5712367185281109,2.0,1.0,1800.6599999986042,0.014543360958610307,1.75,-0.04999999999999849,0.7018973554457966,2.6897317567455654,1748699692,,False,1,68a36_00084,2025-05-31_14-54-52,173.72480392456055,173.72480392456055,1522431,cnl-brain9,155.198.99.250,173.72480392456055,1,0.21,0.4,0.9,68a36_00084
85,1.0,1.0,53.700000000001275,0.004509516528049762,1.0,-0.049999999999998934,0.668275687000067,1.2146627953834943,0.0,0.0,,,0.0,0.15000000000000124,0.668275687000067,1.2146627953834943,1.0,1.0,578.3999999997158,0.0021048341596121567,1.0,-0.04999999999999938,1.156490211925758,0.6598761309069605,1.0,1.0,815.3099999995003,0.004063640221328324,1.0,-0.04999999999999938,1.7185517271504525,0.5883128413100165,1.0,1.0,1098.329999999243,0.007136370531379388,1.0,-0.049999999999999156,1.7286132881817338,0.7423474847896374,1.0,1.0,1300.1999999990594,0.011475343071045585,1.0,-0.04999999999999927,1.8031140909280219,0.9628563832969519,1.0,1.0,1562.339999998821,0.005086455589445649,1.0,-0.049999999999998934,0.7784448919435247,0.7470938311809183,1.0,1.0,1839.1199999985693,0.021386676792643833,1.0,-0.34999999999999876,2.020495883505553,0.733174606931963,1748699696,,False,1,68a36_00085,2025-05-31_14-54-56,178.29992485046387,178.29992485046387,1522435,cnl-brain9,155.198.99.250,178.29992485046387,1,0.21,0.2,1.0,68a36_00085
86,1.0,1.0,55.47000000000134,0.007446707360233784,1.25,-0.049999999999998934,0.6939738638773232,1.204244957207172,0.0,0.0,,,0.0,0.15000000000000124,0.6939738638773232,1.204244957207172,1.0,1.0,578.2499999997159,0.005953451902250606,1.0,0.05000000000000071,1.112366246138651,0.899769462101427,1.0,1.0,820.1099999994959,0.013464571105120893,1.0,0.6500000000000008,1.7070319455277096,1.032370807504839,1.0,1.0,1062.8999999992752,0.018784744971726886,1.0,1.4500000000000008,2.5651437644674226,0.9650760822887842,1.0,1.0,1306.049999999054,0.00396409213512583,1.0,-0.04999999999999927,2.581259121741117,0.9700388059495414,1.0,1.0,1567.739999998816,0.00039286238791458317,1.25,-0.049999999999998934,0.8054700673621848,0.7656339537454547,1.0,1.0,1802.8799999986022,0.018158538421579884,1.0,1.3500000000000014,2.158947233906326,0.6821553051502041,1748699680,,False,1,68a36_00086,2025-05-31_14-54-40,162.29499292373657,162.29499292373657,1522436,cnl-brain9,155.198.99.250,162.29499292373657,1,0.21,0.25,1.0,68a36_00086
87,1.0,1.0,54.270000000001296,0.00813323669037036,1.0,-0.049999999999998934,0.6729879223166071,1.1848555912116137,0.0,0.0,,,0.0,0.15000000000000124,0.6729879223166071,1.1848555912116137,1.0,1.0,575.4899999997184,0.008279636497503073,1.25,0.05000000000000071,1.1685118297821475,0.8622551792333126,1.0,1.0,813.3599999995021,0.01293964246828505,1.25,0.05000000000000071,1.7260022748781845,0.8253365520111634,1.0,1.0,1053.8399999992835,0.01976017707922728,1.0,1.9500000000000013,1.7976549011130327,1.4572283558140975,1.0,1.0,1293.6899999990653,-0.000811763228703577,1.25,-0.04999999999999927,2.589872366141676,0.943021668125858,1.0,1.0,1556.0699999988267,0.009859585708825946,1.0,-0.049999999999998934,0.7813948524434702,0.714486962015034,1.0,1.0,1792.6799999986115,0.006918593429048769,1.25,-3.449999999999999,2.037001380466845,0.9440291051009986,1748699666,,False,1,68a36_00087,2025-05-31_14-54-26,148.03465604782104,148.03465604782104,1522440,cnl-brain9,155.198.99.250,148.03465604782104,1,0.21,0.30000000000000004,1.0,68a36_00087
88,1.0,1.0,56.04000000000136,0.010861582607040177,1.25,-0.049999999999998934,0.6943951452865971,1.191766229891372,1.0,1.0,418.1099999998615,0.014870283447420807,1.0,0.050000000000001155,0.730456067338181,1.2413180592812072,1.0,1.0,579.9299999997144,0.005488664074476901,1.5,0.45000000000000107,1.0117937687958847,1.646390492434758,2.0,2.0,818.7899999994971,0.013441564707884712,1.25,-0.04999999999999938,1.6549703876339907,0.5515955269224193,2.0,1.0,1059.2999999992785,0.014649830698637123,1.5,-0.049999999999999156,1.4831517173672761,0.5353077961056926,2.0,2.0,1298.6099999990608,0.013201431993477897,1.5,-0.04999999999999927,0.555314495701196,0.8217740745390589,2.0,1.0,1559.2499999988238,0.009426165188321178,1.25,-0.049999999999998934,0.6816081443627633,0.616545209672554,2.0,1.0,1798.769999998606,0.019245903988935886,1.5,-0.04999999999999849,0.867472529554032,2.584156733293634,1748699677,,False,1,68a36_00088,2025-05-31_14-54-37,159.11024713516235,159.11024713516235,1522441,cnl-brain9,155.198.99.250,159.11024713516235,1,0.21,0.35000000000000003,1.0,68a36_00088
89,1.0,1.0,56.9400000000014,0.006100484924242089,1.25,-0.049999999999998934,0.6459619335832936,1.2433811065605813,1.0,1.0,341.27999999993136,0.002456669028469971,1.25,0.050000000000001155,0.7058278652806629,1.3148358757321215,2.0,1.0,584.8499999997099,0.005873206847192947,1.5,0.45000000000000107,0.9904483748881407,1.7814593456023133,2.0,2.0,824.369999999492,0.01839807817443484,1.5,-0.04999999999999938,1.4929535031442018,0.4674846907772652,2.0,1.0,1063.079999999275,0.017414749267893548,1.5,-0.049999999999999156,2.309964547154772,0.4428156945990671,2.0,1.0,1300.8899999990588,0.023049532216398827,1.5,-0.04999999999999927,0.5478355509031045,0.8780531721803241,2.0,2.0,1565.0999999988185,0.022109716627049636,1.5,-0.049999999999998934,0.6803684953410176,0.6667067190629238,2.0,1.0,1801.6799999986033,0.02821195243252994,1.5,-0.04999999999999849,1.2070120734709486,1.8671972752213355,1748699699,,False,1,68a36_00089,2025-05-31_14-54-59,181.71610403060913,181.71610403060913,1522444,cnl-brain9,155.198.99.250,181.71610403060913,1,0.21,0.4,1.0,68a36_00089
90,1.0,1.0,94.41000000000281,0.00032447149837677713,1.0,-0.049999999999998934,0.6441234106198452,1.2517260843064997,0.0,0.0,,,0.0,0.15000000000000124,0.6441234106198452,1.2517260843064997,1.0,1.0,616.649999999681,0.0016276207961207767,1.0,-0.04999999999999938,1.1434039148000776,0.6381945605993393,1.0,1.0,937.7699999993889,0.008306428979476088,1.0,0.5500000000000007,1.7436495835270915,0.8989908685598421,0.0,0.0,,,0.75,1.3500000000000008,1.7436495835270915,0.8989908685598421,1.0,1.0,1295.6699999990635,0.009776473306171485,1.0,2.3500000000000005,1.7763288604911702,0.8818288749480234,1.0,1.0,1718.1299999986793,0.0048361351289276655,1.0,-0.049999999999998934,0.7718242003304141,0.7537246009206837,0.0,0.0,,,0.75,1.3500000000000014,0.7718242003304141,0.7537246009206837,1748699856,,False,1,68a36_00090,2025-05-31_14-57-36,192.8474361896515,192.8474361896515,1522411,cnl-brain9,155.198.99.250,192.8474361896515,1,0.21,0.2,1.1,68a36_00090
91,1.0,1.0,56.370000000001376,0.004778166577965592,1.0,-0.049999999999998934,0.6905300309267188,1.235436564712663,0.0,0.0,,,0.0,0.15000000000000124,0.6905300309267188,1.235436564712663,1.0,1.0,581.7599999997127,0.013368830377935126,1.0,0.05000000000000071,1.1123137576791842,0.8243403371294401,1.0,1.0,823.4099999994929,0.010831556723933211,1.0,0.6500000000000008,1.724476345357036,1.003212516417163,1.0,1.0,1063.3199999992748,0.005246426982051355,1.0,-0.049999999999999156,1.761363962726453,0.6583293821646224,1.0,1.0,1301.849999999058,0.020623306366864047,1.0,2.450000000000001,1.8050045697192707,0.9170681620158877,1.0,1.0,1562.1299999988212,0.005183524086153746,1.0,-0.049999999999998934,0.7646343230966233,0.736869840340374,1.0,1.0,1841.2499999985673,0.012154931617514464,1.0,1.3500000000000014,2.0277441499786173,0.6700852208162292,1748699842,,False,1,68a36_00091,2025-05-31_14-57-22,176.44217801094055,176.44217801094055,1522440,cnl-brain9,155.198.99.250,176.44217801094055,1,0.21,0.25,1.1,68a36_00091
92,1.0,1.0,56.22000000000137,0.0040467185464323485,1.0,-0.049999999999998934,0.6548402913266629,1.207904553157469,0.0,0.0,,,0.0,0.15000000000000124,0.6548402913266629,1.207904553157469,1.0,1.0,575.4899999997184,0.004381193155738483,1.0,0.05000000000000071,1.1734757663604878,0.9169500554720745,1.0,1.0,813.6299999995018,0.0023854338048518997,1.25,0.05000000000000071,1.7537003612128013,0.9284919219513466,1.0,1.0,1051.1999999992859,0.026619842162862284,1.0,0.8500000000000008,2.648479908691866,0.9522938655791133,1.0,1.0,1288.7399999990698,0.014387347775716153,1.0,2.950000000000001,2.643005085633058,1.3007872884919176,1.0,1.0,1552.34999999883,0.0033769037161048843,1.25,-0.049999999999998934,0.738236599254515,0.7066396703636171,1.0,1.0,1791.029999998613,0.017960506176617486,1.0,1.3500000000000014,2.0928007811422082,0.6233942825073582,1748699854,,False,1,68a36_00092,2025-05-31_14-57-34,183.21155285835266,183.21155285835266,1522345,cnl-brain9,155.198.99.250,183.21155285835266,1,0.21,0.30000000000000004,1.1,68a36_00092
93,1.0,1.0,56.82000000000139,0.010652294851780209,1.25,-0.049999999999998934,0.6970347483365358,1.2027875644681432,0.0,0.0,,,0.5,0.15000000000000124,0.6970347483365358,1.2027875644681432,1.0,1.0,581.5199999997129,0.01062866545147223,1.25,0.05000000000000071,1.142580900743797,0.8440184314747244,1.0,1.0,823.1699999994931,0.013126623637194523,1.0,0.05000000000000071,1.7043147833215886,0.8523591665392279,1.0,1.0,1061.3999999992766,0.006637238134609591,1.25,-0.049999999999999156,1.7592797553893456,0.6921169525568098,1.0,1.0,1303.949999999056,0.02220837551790278,1.0,1.8500000000000008,1.840009831914085,0.7587584607424214,1.0,1.0,1564.2299999988193,0.009897864243874288,1.25,-0.049999999999998934,0.7789915206029221,0.7266813836170577,1.0,1.0,1801.1099999986038,0.014074907033591266,1.25,1.3500000000000014,2.0390312924378433,0.6566888149848523,1748699864,,False,1,68a36_00093,2025-05-31_14-57-44,191.72340273857117,191.72340273857117,1522339,cnl-brain9,155.198.99.250,191.72340273857117,1,0.21,0.35000000000000003,1.1,68a36_00093
94,1.0,1.0,53.79000000000128,0.004695458659087048,1.5,-0.049999999999998934,0.6882655394579302,1.224740667213438,1.0,1.0,498.62999999978825,0.017013754619399357,1.0,0.15000000000000124,0.6882655394579302,1.224740667213438,1.0,1.0,577.8899999997162,-0.001778205835683444,1.5,0.05000000000000071,1.018462515920632,0.5931892782945523,2.0,2.0,816.9599999994988,0.018251386349907417,1.5,-0.04999999999999938,1.6349981245951102,0.5746586594048718,2.0,1.0,1058.2199999992795,0.023240278888247756,1.5,-0.049999999999999156,0.7011831467250755,0.553496416381338,2.0,2.0,1295.129999999064,0.019748447425699256,1.5,-0.04999999999999927,0.5264862568908446,0.9220714110442992,1.0,1.0,1559.8199999988233,0.016133092631772428,1.25,-4.85,0.5330785947951538,0.9190997321717305,2.0,1.0,1835.009999998573,0.016639835889930232,1.5,-0.04999999999999849,1.0252079144257875,2.7906527359730626,1748699861,,False,1,68a36_00094,2025-05-31_14-57-41,188.961656332016,188.961656332016,1522313,cnl-brain9,155.198.99.250,188.961656332016,1,0.21,0.4,1.1,68a36_00094
