,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/somatic_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
14,3.0,1.0,40.59000000000078,0.04985586036688394,1.5,0.05000000000000071,0.8403001480369436,0.9820845007191967,1759202201,,False,1,d7f4a_00014,2025-09-30_04-16-41,15.28101658821106,15.28101658821106,4029887,cnl-brain9,155.198.99.250,15.28101658821106,1,0.12,0.4,1.0,d7f4a_00014
15,0.0,0.0,,,0.75,,0.0,,1759202202,,False,1,d7f4a_00015,2025-09-30_04-16-42,15.842501401901245,15.842501401901245,4029888,cnl-brain9,155.198.99.250,15.842501401901245,1,0.12,0.2,1.1,d7f4a_00015
16,2.0,1.0,44.52000000000093,0.03357123129023787,1.0,-0.049999999999998934,0.755211856951004,1.1875698772423435,1759202202,,False,1,d7f4a_00016,2025-09-30_04-16-42,16.319769859313965,16.319769859313965,4029889,cnl-brain9,155.198.99.250,16.319769859313965,1,0.12,0.25,1.1,d7f4a_00016
17,1.0,1.0,47.58000000000104,-0.0034263153163256455,1.0,-0.049999999999998934,0.49977452262276145,1.446671795098097,1759202202,,False,1,d7f4a_00017,2025-09-30_04-16-42,16.312665939331055,16.312665939331055,4029890,cnl-brain9,155.198.99.250,16.312665939331055,1,0.12,0.30000000000000004,1.1,d7f4a_00017
18,1.0,1.0,51.8100000000012,-0.016119456609089422,1.25,-0.049999999999998934,0.408903773514965,1.056783458016481,1759202201,,False,1,d7f4a_00018,2025-09-30_04-16-41,15.307220458984375,15.307220458984375,4029891,cnl-brain9,155.198.99.250,15.307220458984375,1,0.12,0.35000000000000003,1.1,d7f4a_00018
19,2.0,1.0,53.04000000000125,0.027917572014864334,1.0,0.05000000000000071,0.6113715761743039,1.2845478610784522,1759202202,,False,1,d7f4a_00019,2025-09-30_04-16-42,15.5261549949646,15.5261549949646,4029892,cnl-brain9,155.198.99.250,15.5261549949646,1,0.12,0.4,1.1,d7f4a_00019
20,0.0,0.0,,,0.75,,0.0,,1759202202,,False,1,d7f4a_00020,2025-09-30_04-16-42,15.909729719161987,15.909729719161987,4029893,cnl-brain9,155.198.99.250,15.909729719161987,1,0.12,0.2,1.2,d7f4a_00020
21,1.0,1.0,84.78000000000245,0.034832199059324775,1.0,-0.049999999999998934,0.6608590958807166,1.0842705921680111,1759202202,,False,1,d7f4a_00021,2025-09-30_04-16-42,16.378856420516968,16.378856420516968,4029894,cnl-brain9,155.198.99.250,16.378856420516968,1,0.12,0.25,1.2,d7f4a_00021
22,1.0,1.0,118.35000000000372,0.0013900676929905487,1.0,-0.049999999999998934,0.5767869757174218,1.1355780610795936,1759202202,,False,1,d7f4a_00022,2025-09-30_04-16-42,16.01404881477356,16.01404881477356,4029895,cnl-brain9,155.198.99.250,16.01404881477356,1,0.12,0.30000000000000004,1.2,d7f4a_00022
23,1.0,1.0,46.20000000000099,-0.02997499342026888,1.0,-0.049999999999998934,0.4314564917258785,1.1309715329556933,1759202202,,False,1,d7f4a_00023,2025-09-30_04-16-42,15.768392324447632,15.768392324447632,4029896,cnl-brain9,155.198.99.250,15.768392324447632,1,0.12,0.35000000000000003,1.2,d7f4a_00023
24,1.0,1.0,41.76000000000082,0.005863684511670186,1.25,-0.049999999999998934,0.44550293192514623,1.2002247701979405,1759202202,,False,1,d7f4a_00024,2025-09-30_04-16-42,16.01950764656067,16.01950764656067,4029897,cnl-brain9,155.198.99.250,16.01950764656067,1,0.12,0.4,1.2,d7f4a_00024
25,2.0,2.0,46.89000000000102,-0.00795863589725565,1.0,-0.049999999999998934,0.4957294873874738,1.2589580879781237,1759202203,,False,1,d7f4a_00025,2025-09-30_04-16-43,16.78581428527832,16.78581428527832,4029898,cnl-brain9,155.198.99.250,16.78581428527832,1,0.15,0.2,0.8,d7f4a_00025
26,2.0,1.0,50.22000000000114,0.006597409315789449,1.25,-0.049999999999998934,0.5911242254179867,1.2017822261516842,1759202203,,False,1,d7f4a_00026,2025-09-30_04-16-43,16.472625494003296,16.472625494003296,4029899,cnl-brain9,155.198.99.250,16.472625494003296,1,0.15,0.25,0.8,d7f4a_00026
27,3.0,1.0,42.78000000000086,0.039421639433423916,1.25,-0.049999999999998934,0.6707929466169755,1.3111433852589294,1759202203,,False,1,d7f4a_00027,2025-09-30_04-16-43,16.568299293518066,16.568299293518066,4029900,cnl-brain9,155.198.99.250,16.568299293518066,1,0.15,0.30000000000000004,0.8,d7f4a_00027
28,4.0,1.0,44.55000000000093,-0.006936285487286309,2.0,-0.049999999999998934,0.3902213764794218,1.6370765177628126,1759202203,,False,1,d7f4a_00028,2025-09-30_04-16-43,16.640552759170532,16.640552759170532,4029901,cnl-brain9,155.198.99.250,16.640552759170532,1,0.15,0.35000000000000003,0.8,d7f4a_00028
29,2.0,1.0,78.57000000000221,0.015285839356317332,1.5,-0.049999999999998934,0.7228534285398247,1.2889600604292393,1759202203,,False,1,d7f4a_00029,2025-09-30_04-16-43,16.943135738372803,16.943135738372803,4029902,cnl-brain9,155.198.99.250,16.943135738372803,1,0.15,0.4,0.8,d7f4a_00029
30,2.0,1.0,49.0800000000011,0.02915952525982668,1.25,0.05000000000000071,0.7566706761893847,1.0706314185312398,1759202203,,False,1,d7f4a_00030,2025-09-30_04-16-43,16.911386489868164,16.911386489868164,4029903,cnl-brain9,155.198.99.250,16.911386489868164,1,0.15,0.2,0.9,d7f4a_00030
31,1.0,1.0,40.800000000000786,0.008427786529924042,1.25,-0.049999999999998934,0.4495156992298255,1.4497692665085593,1759202203,,False,1,d7f4a_00031,2025-09-30_04-16-43,16.7132306098938,16.7132306098938,4029904,cnl-brain9,155.198.99.250,16.7132306098938,1,0.15,0.25,0.9,d7f4a_00031
32,2.0,2.0,41.97000000000083,0.05029018078835712,1.75,0.05000000000000071,0.8886271645410502,1.082652126944846,1759202202,,False,1,d7f4a_00032,2025-09-30_04-16-42,15.857239723205566,15.857239723205566,4029905,cnl-brain9,155.198.99.250,15.857239723205566,1,0.15,0.30000000000000004,0.9,d7f4a_00032
33,2.0,1.0,44.61000000000093,0.008347813000237903,1.5,-0.049999999999998934,0.5015055943321229,1.0639065647573225,1759202203,,False,1,d7f4a_00033,2025-09-30_04-16-43,16.7223219871521,16.7223219871521,4029906,cnl-brain9,155.198.99.250,16.7223219871521,1,0.15,0.35000000000000003,0.9,d7f4a_00033
34,3.0,1.0,42.900000000000865,0.033723013322553896,1.25,0.05000000000000071,0.6776019013132433,1.1359341668996121,1759202203,,False,1,d7f4a_00034,2025-09-30_04-16-43,16.71212387084961,16.71212387084961,4029907,cnl-brain9,155.198.99.250,16.71212387084961,1,0.15,0.4,0.9,d7f4a_00034
35,1.0,1.0,50.88000000000117,-0.010821838401914086,1.0,-0.049999999999998934,0.35378495411789723,1.4662179404053712,1759202203,,False,1,d7f4a_00035,2025-09-30_04-16-43,16.586341619491577,16.586341619491577,4029920,cnl-brain9,155.198.99.250,16.586341619491577,1,0.15,0.2,1.0,d7f4a_00035
36,1.0,1.0,76.80000000000214,0.044794587957227794,1.0,-0.2499999999999991,0.9149827275586082,0.828673870386115,1759202202,,False,1,d7f4a_00036,2025-09-30_04-16-42,16.269818782806396,16.269818782806396,4029921,cnl-brain9,155.198.99.250,16.269818782806396,1,0.15,0.25,1.0,d7f4a_00036
37,2.0,1.0,47.28000000000103,0.047690852803081274,1.0,0.05000000000000071,1.0181382649428548,1.0524484643200072,1759202203,,False,1,d7f4a_00037,2025-09-30_04-16-43,17.057334899902344,17.057334899902344,4029908,cnl-brain9,155.198.99.250,17.057334899902344,1,0.15,0.30000000000000004,1.0,d7f4a_00037
38,1.0,1.0,47.610000000001044,0.029991189117184014,1.0,-0.14999999999999902,0.7713165319087039,0.8802850656597451,1759202202,,False,1,d7f4a_00038,2025-09-30_04-16-42,15.518573760986328,15.518573760986328,4029910,cnl-brain9,155.198.99.250,15.518573760986328,1,0.15,0.35000000000000003,1.0,d7f4a_00038
39,2.0,2.0,41.67000000000082,0.03711798712735481,1.25,0.05000000000000071,0.7437482978656726,1.120193198676241,1759202203,,False,1,d7f4a_00039,2025-09-30_04-16-43,16.351744413375854,16.351744413375854,4029912,cnl-brain9,155.198.99.250,16.351744413375854,1,0.15,0.4,1.0,d7f4a_00039
40,1.0,1.0,149.7600000000049,0.01965738521781768,1.0,-0.049999999999998934,1.0446900382418152,1.0082835911779662,1759202202,,False,1,d7f4a_00040,2025-09-30_04-16-42,15.514196157455444,15.514196157455444,4029913,cnl-brain9,155.198.99.250,15.514196157455444,1,0.15,0.2,1.1,d7f4a_00040
41,1.0,1.0,48.00000000000106,-0.005021310377665955,1.0,-0.049999999999998934,0.528230506231687,1.0991799009741463,1759202203,,False,1,d7f4a_00041,2025-09-30_04-16-43,16.75982975959778,16.75982975959778,4029915,cnl-brain9,155.198.99.250,16.75982975959778,1,0.15,0.25,1.1,d7f4a_00041
42,2.0,1.0,44.190000000000914,0.03786426875766358,1.0,-0.049999999999998934,0.8438021904698996,1.00471859728263,1759202202,,False,1,d7f4a_00042,2025-09-30_04-16-42,16.363905906677246,16.363905906677246,4029886,cnl-brain9,155.198.99.250,16.363905906677246,1,0.15,0.30000000000000004,1.1,d7f4a_00042
43,1.0,1.0,45.45000000000096,-0.009826056737662459,1.25,-0.049999999999998934,0.5745080081261928,1.216553681439988,1759202202,,False,1,d7f4a_00043,2025-09-30_04-16-42,16.23302912712097,16.23302912712097,4029919,cnl-brain9,155.198.99.250,16.23302912712097,1,0.15,0.35000000000000003,1.1,d7f4a_00043
44,1.0,1.0,51.6900000000012,-0.02080745366301784,1.5,-0.049999999999998934,0.4148634987290847,1.2991611586746474,1759202203,,False,1,d7f4a_00044,2025-09-30_04-16-43,17.045780420303345,17.045780420303345,4029918,cnl-brain9,155.198.99.250,17.045780420303345,1,0.15,0.4,1.1,d7f4a_00044
45,0.0,0.0,,,0.75,,0.0,,1759202202,,False,1,d7f4a_00045,2025-09-30_04-16-42,16.408429622650146,16.408429622650146,4029917,cnl-brain9,155.198.99.250,16.408429622650146,1,0.15,0.2,1.2,d7f4a_00045
46,2.0,1.0,113.22000000000352,0.025631736061914268,1.0,0.05000000000000071,1.0326619264078918,0.9654363466459979,1759202203,,False,1,d7f4a_00046,2025-09-30_04-16-43,16.95298457145691,16.95298457145691,4029922,cnl-brain9,155.198.99.250,16.95298457145691,1,0.15,0.25,1.2,d7f4a_00046
47,2.0,1.0,50.310000000001146,0.025993944029541804,1.0,0.05000000000000071,0.9563497110317902,1.0087644577586983,1759202202,,False,1,d7f4a_00047,2025-09-30_04-16-42,15.722686767578125,15.722686767578125,4029923,cnl-brain9,155.198.99.250,15.722686767578125,1,0.15,0.30000000000000004,1.2,d7f4a_00047
48,1.0,1.0,87.93000000000256,0.038135191539686364,1.0,-0.14999999999999902,0.8966736140021654,0.9519154913109996,1759202203,,False,1,d7f4a_00048,2025-09-30_04-16-43,16.7020525932312,16.7020525932312,4029924,cnl-brain9,155.198.99.250,16.7020525932312,1,0.15,0.35000000000000003,1.2,d7f4a_00048
49,1.0,1.0,43.920000000000904,0.027775174504798716,1.0,-0.14999999999999902,0.6701451129990379,0.835597120664858,1759202202,,False,1,d7f4a_00049,2025-09-30_04-16-42,15.894373655319214,15.894373655319214,4029925,cnl-brain9,155.198.99.250,15.894373655319214,1,0.15,0.4,1.2,d7f4a_00049
50,1.0,1.0,47.55000000000104,-0.009261248599433003,1.25,-0.049999999999998934,0.38029013416123103,1.024054378022381,1759202217,,False,1,d7f4a_00050,2025-09-30_04-16-57,16.602192163467407,16.602192163467407,4029881,cnl-brain9,155.198.99.250,16.602192163467407,1,0.18,0.2,0.8,d7f4a_00050
51,2.0,1.0,84.09000000000242,0.04153882317079516,1.0,-0.14999999999999902,0.7105656598205137,0.7924966225689081,1759202217,,False,1,d7f4a_00051,2025-09-30_04-16-57,16.64980125427246,16.64980125427246,4029810,cnl-brain9,155.198.99.250,16.64980125427246,1,0.18,0.25,0.8,d7f4a_00051
52,2.0,2.0,45.66000000000097,0.04949817891055952,1.5,-0.049999999999998934,0.7874091437958493,1.5377060438525587,1759202217,,False,1,d7f4a_00052,2025-09-30_04-16-57,16.667401552200317,16.667401552200317,4029876,cnl-brain9,155.198.99.250,16.667401552200317,1,0.18,0.30000000000000004,0.8,d7f4a_00052
53,3.0,1.0,44.34000000000092,0.030329434490829588,1.25,0.05000000000000071,0.7384124361893365,1.0343399734740057,1759202218,,False,1,d7f4a_00053,2025-09-30_04-16-58,17.00745439529419,17.00745439529419,4029811,cnl-brain9,155.198.99.250,17.00745439529419,1,0.18,0.35000000000000003,0.8,d7f4a_00053
54,2.0,1.0,46.590000000001005,0.01485411079109955,1.5,0.05000000000000071,0.5341618744788406,1.688235850597672,1759202218,,False,1,d7f4a_00054,2025-09-30_04-16-58,16.783645153045654,16.783645153045654,4029792,cnl-brain9,155.198.99.250,16.783645153045654,1,0.18,0.4,0.8,d7f4a_00054
55,1.0,1.0,110.52000000000342,-0.007778696428033527,1.0,-0.049999999999998934,0.38444495911808474,1.2787841918436895,1759202218,,False,1,d7f4a_00055,2025-09-30_04-16-58,16.28880739212036,16.28880739212036,4029891,cnl-brain9,155.198.99.250,16.28880739212036,1,0.18,0.2,0.9,d7f4a_00055
56,1.0,1.0,49.44000000000111,0.018917351625051815,1.0,-0.049999999999998934,0.48555555080139623,1.2414334525349884,1759202218,,False,1,d7f4a_00056,2025-09-30_04-16-58,16.486843824386597,16.486843824386597,4029725,cnl-brain9,155.198.99.250,16.486843824386597,1,0.18,0.25,0.9,d7f4a_00056
57,1.0,1.0,47.70000000000105,0.036371433146866305,1.0,-0.049999999999998934,0.5669233481254459,1.121752266315326,1759202218,,False,1,d7f4a_00057,2025-09-30_04-16-58,16.552476167678833,16.552476167678833,4029892,cnl-brain9,155.198.99.250,16.552476167678833,1,0.18,0.30000000000000004,0.9,d7f4a_00057
58,2.0,1.0,51.03000000000117,0.04650413556387534,1.0,0.05000000000000071,0.8492152843161453,1.1224433500898758,1759202219,,False,1,d7f4a_00058,2025-09-30_04-16-59,17.364413261413574,17.364413261413574,4029887,cnl-brain9,155.198.99.250,17.364413261413574,1,0.18,0.35000000000000003,0.9,d7f4a_00058
59,2.0,2.0,54.06000000000129,-0.004021108994418654,1.5,-0.049999999999998934,0.5146075440591309,1.510596510974873,1759202219,,False,1,d7f4a_00059,2025-09-30_04-16-59,17.520216464996338,17.520216464996338,4029878,cnl-brain9,155.198.99.250,17.520216464996338,1,0.18,0.4,0.9,d7f4a_00059
60,1.0,1.0,87.93000000000256,0.020880892932263695,1.0,0.05000000000000071,0.523847537698046,1.1170310328966806,1759202219,,False,1,d7f4a_00060,2025-09-30_04-16-59,17.734912872314453,17.734912872314453,4029913,cnl-brain9,155.198.99.250,17.734912872314453,1,0.18,0.2,1.0,d7f4a_00060
61,1.0,1.0,53.22000000000126,0.01505421783643257,1.0,0.05000000000000071,0.5609682903265805,1.534419048102641,1759202219,,False,1,d7f4a_00061,2025-09-30_04-16-59,16.927050590515137,16.927050590515137,4029885,cnl-brain9,155.198.99.250,16.927050590515137,1,0.18,0.25,1.0,d7f4a_00061
62,1.0,1.0,46.26000000000099,-0.005948150206428693,1.25,-0.049999999999998934,0.4652126451387102,1.242351551440729,1759202220,,False,1,d7f4a_00062,2025-09-30_04-17-00,17.89916968345642,17.89916968345642,4029910,cnl-brain9,155.198.99.250,17.89916968345642,1,0.18,0.30000000000000004,1.0,d7f4a_00062
63,1.0,1.0,44.91000000000094,0.02337783784140246,1.0,-0.049999999999998934,0.48862575654513307,1.0103117716041579,1759202219,,False,1,d7f4a_00063,2025-09-30_04-16-59,17.55699634552002,17.55699634552002,4029896,cnl-brain9,155.198.99.250,17.55699634552002,1,0.18,0.35000000000000003,1.0,d7f4a_00063
64,1.0,1.0,47.610000000001044,0.04281281913688595,1.0,0.05000000000000071,0.8028608637860497,1.0484028399394008,1759202219,,False,1,d7f4a_00064,2025-09-30_04-16-59,16.748499631881714,16.748499631881714,4029888,cnl-brain9,155.198.99.250,16.748499631881714,1,0.18,0.4,1.0,d7f4a_00064
65,1.0,1.0,76.95000000000215,0.00796029848192692,1.0,0.05000000000000071,0.8121698036705807,1.0877412679765304,1759202219,,False,1,d7f4a_00065,2025-09-30_04-16-59,16.993874311447144,16.993874311447144,4029923,cnl-brain9,155.198.99.250,16.993874311447144,1,0.18,0.2,1.1,d7f4a_00065
66,1.0,1.0,116.22000000000364,0.028695918530556863,1.0,0.05000000000000071,0.7846604754949578,1.0815654483742332,1759202218,,False,1,d7f4a_00066,2025-09-30_04-16-58,16.103376626968384,16.103376626968384,4029893,cnl-brain9,155.198.99.250,16.103376626968384,1,0.18,0.25,1.1,d7f4a_00066
67,1.0,1.0,44.490000000000926,-0.0006085807432247847,1.0,-0.049999999999998934,0.4432023702665555,1.612901002217319,1759202219,,False,1,d7f4a_00067,2025-09-30_04-16-59,17.040534019470215,17.040534019470215,4029884,cnl-brain9,155.198.99.250,17.040534019470215,1,0.18,0.30000000000000004,1.1,d7f4a_00067
68,1.0,1.0,47.16000000000103,0.016756752691478916,1.25,-0.049999999999998934,0.5100969590252191,1.2258537313521922,1759202220,,False,1,d7f4a_00068,2025-09-30_04-17-00,18.33573889732361,18.33573889732361,4029905,cnl-brain9,155.198.99.250,18.33573889732361,1,0.18,0.35000000000000003,1.1,d7f4a_00068
69,1.0,1.0,50.46000000000115,-0.020184034060990896,1.25,-0.049999999999998934,0.5140959752535252,1.2310941009268919,1759202220,,False,1,d7f4a_00069,2025-09-30_04-17-00,18.129359006881714,18.129359006881714,4029877,cnl-brain9,155.198.99.250,18.129359006881714,1,0.18,0.4,1.1,d7f4a_00069
70,0.0,0.0,,,0.75,,0.0,,1759202219,,False,1,d7f4a_00070,2025-09-30_04-16-59,16.742196798324585,16.742196798324585,4029897,cnl-brain9,155.198.99.250,16.742196798324585,1,0.18,0.2,1.2,d7f4a_00070
71,1.0,1.0,144.72000000000472,-0.004111084831918799,1.0,-0.049999999999998934,0.4304400266854138,1.5196634523449122,1759202219,,False,1,d7f4a_00071,2025-09-30_04-16-59,16.70828104019165,16.70828104019165,4029925,cnl-brain9,155.198.99.250,16.70828104019165,1,0.18,0.25,1.2,d7f4a_00071
72,1.0,1.0,45.300000000000956,0.029782920593336204,1.0,0.05000000000000071,0.612864981263161,1.1597245437687567,1759202219,,False,1,d7f4a_00072,2025-09-30_04-16-59,17.09695315361023,17.09695315361023,4029883,cnl-brain9,155.198.99.250,17.09695315361023,1,0.18,0.30000000000000004,1.2,d7f4a_00072
73,1.0,1.0,49.89000000000113,-0.009012468965840625,1.25,-0.049999999999998934,0.5481864599814648,1.0906196948067335,1759202220,,False,1,d7f4a_00073,2025-09-30_04-17-00,17.41507387161255,17.41507387161255,4029889,cnl-brain9,155.198.99.250,17.41507387161255,1,0.18,0.35000000000000003,1.2,d7f4a_00073
74,1.0,1.0,42.81000000000086,0.03584793853014068,1.0,-0.049999999999998934,0.6113351864809973,1.0557752546113552,1759202219,,False,1,d7f4a_00074,2025-09-30_04-16-59,17.171231269836426,17.171231269836426,4029886,cnl-brain9,155.198.99.250,17.171231269836426,1,0.18,0.4,1.2,d7f4a_00074
75,1.0,1.0,45.84000000000098,-0.016625355924420493,1.0,-0.049999999999998934,0.3523940111882453,1.6920847221331288,1759202218,,False,1,d7f4a_00075,2025-09-30_04-16-58,15.896038055419922,15.896038055419922,4029890,cnl-brain9,155.198.99.250,15.896038055419922,1,0.21,0.2,0.8,d7f4a_00075
76,2.0,1.0,47.01000000000102,0.007835637683362151,1.5,-0.049999999999998934,0.600390073397667,1.0929012380726817,1759202220,,False,1,d7f4a_00076,2025-09-30_04-17-00,17.263742923736572,17.263742923736572,4029882,cnl-brain9,155.198.99.250,17.263742923736572,1,0.21,0.25,0.8,d7f4a_00076
77,3.0,2.0,37.41000000000066,-0.01157325966456213,1.75,-0.049999999999998934,0.6131486293243356,1.227826595902391,1759202220,,False,1,d7f4a_00077,2025-09-30_04-17-00,17.331210136413574,17.331210136413574,4029921,cnl-brain9,155.198.99.250,17.331210136413574,1,0.21,0.30000000000000004,0.8,d7f4a_00077
78,2.0,1.0,47.22000000000103,0.050737487962746464,1.25,-0.049999999999998934,0.7270952491866112,1.1897092659535862,1759202219,,False,1,d7f4a_00078,2025-09-30_04-16-59,16.53374147415161,16.53374147415161,4029917,cnl-brain9,155.198.99.250,16.53374147415161,1,0.21,0.35000000000000003,0.8,d7f4a_00078
79,6.0,2.0,48.930000000001094,0.019256685022151387,3.5,-0.049999999999998934,0.4958123047782066,2.411531991462161,1759202221,,False,1,d7f4a_00079,2025-09-30_04-17-01,18.257760524749756,18.257760524749756,4029919,cnl-brain9,155.198.99.250,18.257760524749756,1,0.21,0.4,0.8,d7f4a_00079
80,1.0,1.0,42.660000000000856,0.028330937437464954,1.0,-0.049999999999998934,0.7457373779065977,1.1473494279035095,1759202220,,False,1,d7f4a_00080,2025-09-30_04-17-00,17.47774839401245,17.47774839401245,4029894,cnl-brain9,155.198.99.250,17.47774839401245,1,0.21,0.2,0.9,d7f4a_00080
81,1.0,1.0,49.95000000000113,0.013134496390467376,1.25,0.05000000000000071,0.9526375605037729,1.0448255438896936,1759202219,,False,1,d7f4a_00081,2025-09-30_04-16-59,16.611491441726685,16.611491441726685,4029912,cnl-brain9,155.198.99.250,16.611491441726685,1,0.21,0.25,0.9,d7f4a_00081
82,2.0,1.0,47.43000000000104,0.031997338424844646,1.25,0.05000000000000071,1.0836367267654015,0.9300743244336424,1759202221,,False,1,d7f4a_00082,2025-09-30_04-17-01,18.144693851470947,18.144693851470947,4029899,cnl-brain9,155.198.99.250,18.144693851470947,1,0.21,0.30000000000000004,0.9,d7f4a_00082
83,1.0,1.0,47.880000000001054,0.024837917941665122,1.25,-0.14999999999999902,0.7139627945695008,0.8197927204640473,1759202222,,False,1,d7f4a_00083,2025-09-30_04-17-02,18.86010217666626,18.86010217666626,4029900,cnl-brain9,155.198.99.250,18.86010217666626,1,0.21,0.35000000000000003,0.9,d7f4a_00083
84,5.0,2.0,48.39000000000107,0.01549510862026926,1.75,-0.049999999999998934,0.5967867449573001,1.386585483764664,1759202218,,False,1,d7f4a_00084,2025-09-30_04-16-58,16.878658294677734,16.878658294677734,4029880,cnl-brain9,155.198.99.250,16.878658294677734,1,0.21,0.4,0.9,d7f4a_00084
85,1.0,1.0,153.18000000000504,0.02351167935806453,1.0,0.05000000000000071,0.4372599877545924,1.242294532093631,1759202220,,False,1,d7f4a_00085,2025-09-30_04-17-00,17.52922487258911,17.52922487258911,4029901,cnl-brain9,155.198.99.250,17.52922487258911,1,0.21,0.2,1.0,d7f4a_00085
86,1.0,1.0,47.55000000000104,0.008357503219558637,1.0,-0.049999999999998934,0.352956375472969,1.1631001521274302,1759202221,,False,1,d7f4a_00086,2025-09-30_04-17-01,17.860867261886597,17.860867261886597,4029915,cnl-brain9,155.198.99.250,17.860867261886597,1,0.21,0.25,1.0,d7f4a_00086
87,1.0,1.0,40.44000000000077,0.011980761216872082,1.25,0.05000000000000071,0.6000972362165671,1.0076407531790406,1759202220,,False,1,d7f4a_00087,2025-09-30_04-17-00,17.548722982406616,17.548722982406616,4029920,cnl-brain9,155.198.99.250,17.548722982406616,1,0.21,0.30000000000000004,1.0,d7f4a_00087
88,1.0,1.0,48.27000000000107,0.024899312419464525,1.25,-0.049999999999998934,0.6013856106916018,1.094741928011675,1759202221,,False,1,d7f4a_00088,2025-09-30_04-17-01,17.950637102127075,17.950637102127075,4029898,cnl-brain9,155.198.99.250,17.950637102127075,1,0.21,0.35000000000000003,1.0,d7f4a_00088
89,1.0,1.0,51.570000000001194,-0.0034986483217709363,1.75,-0.049999999999998934,0.40739413364601296,1.4757932578537027,1759202221,,False,1,d7f4a_00089,2025-09-30_04-17-01,18.335302352905273,18.335302352905273,4029907,cnl-brain9,155.198.99.250,18.335302352905273,1,0.21,0.4,1.0,d7f4a_00089
90,1.0,1.0,223.2900000000077,0.00498178263167981,1.0,-0.049999999999998934,0.6213613705265137,1.3317273578666595,1759202221,,False,1,d7f4a_00090,2025-09-30_04-17-01,17.924062490463257,17.924062490463257,4029904,cnl-brain9,155.198.99.250,17.924062490463257,1,0.21,0.2,1.1,d7f4a_00090
91,1.0,1.0,69.00000000000185,0.0335107083607622,1.0,0.05000000000000071,0.6559053103556218,1.4796432923787475,1759202220,,False,1,d7f4a_00091,2025-09-30_04-17-00,17.155009984970093,17.155009984970093,4029924,cnl-brain9,155.198.99.250,17.155009984970093,1,0.21,0.25,1.1,d7f4a_00091
92,1.0,1.0,81.66000000000233,0.02130430582955567,1.0,-0.049999999999998934,0.51892231532605,1.1214391169739848,1759202222,,False,1,d7f4a_00092,2025-09-30_04-17-02,18.862571239471436,18.862571239471436,4029903,cnl-brain9,155.198.99.250,18.862571239471436,1,0.21,0.30000000000000004,1.1,d7f4a_00092
93,1.0,1.0,49.35000000000111,0.028650584803769696,1.0,0.05000000000000071,0.6932045239891789,1.1825573684036195,1759202222,,False,1,d7f4a_00093,2025-09-30_04-17-02,18.66310715675354,18.66310715675354,4029922,cnl-brain9,155.198.99.250,18.66310715675354,1,0.21,0.35000000000000003,1.1,d7f4a_00093
94,1.0,1.0,47.25000000000103,0.004439378933867033,1.25,-0.049999999999998934,0.42520733949301714,1.0391464680709632,1759202221,,False,1,d7f4a_00094,2025-09-30_04-17-01,18.05156683921814,18.05156683921814,4029918,cnl-brain9,155.198.99.250,18.05156683921814,1,0.21,0.4,1.1,d7f4a_00094
95,0.0,0.0,,,0.75,,0.0,,1759202221,,False,1,d7f4a_00095,2025-09-30_04-17-01,17.33548641204834,17.33548641204834,4029908,cnl-brain9,155.198.99.250,17.33548641204834,1,0.21,0.2,1.2,d7f4a_00095
96,0.0,0.0,,,0.75,,0.0,,1759202233,,False,1,d7f4a_00096,2025-09-30_04-17-13,16.300728797912598,16.300728797912598,4029881,cnl-brain9,155.198.99.250,16.300728797912598,1,0.21,0.25,1.2,d7f4a_00096
97,1.0,1.0,46.20000000000099,0.026524976118898813,1.0,0.05000000000000071,0.7467894272291171,1.0650866523669396,1759202233,,False,1,d7f4a_00097,2025-09-30_04-17-13,16.179022073745728,16.179022073745728,4029810,cnl-brain9,155.198.99.250,16.179022073745728,1,0.21,0.30000000000000004,1.2,d7f4a_00097
98,1.0,1.0,85.62000000000248,0.04507906139736528,1.0,0.05000000000000071,1.1576204249542204,0.9836336614603814,1759202233,,False,1,d7f4a_00098,2025-09-30_04-17-13,15.873095750808716,15.873095750808716,4029876,cnl-brain9,155.198.99.250,15.873095750808716,1,0.21,0.35000000000000003,1.2,d7f4a_00098
99,1.0,1.0,45.48000000000096,0.006367612914824239,1.25,-0.049999999999998934,0.5803148646716729,1.1009869666834589,1759202233,,False,1,d7f4a_00099,2025-09-30_04-17-13,15.717069149017334,15.717069149017334,4029891,cnl-brain9,155.198.99.250,15.717069149017334,1,0.21,0.4,1.2,d7f4a_00099
100,1.0,1.0,48.06000000000106,-0.021233791520127276,1.25,-0.049999999999998934,0.4354059662871137,1.1627349135868585,1759202235,,False,1,d7f4a_00100,2025-09-30_04-17-15,16.698129415512085,16.698129415512085,4029725,cnl-brain9,155.198.99.250,16.698129415512085,1,0.24,0.2,0.8,d7f4a_00100
