,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
326,1,1,92.46000000000274,2.5,1.1428769859472976,0.001975569618765105,0.046875,1705546103,,False,1,e826f_00326,2024-01-18_02-48-23,9.682994604110718,9.682994604110718,33827,cnl-brain10,155.198.100.139,9.682994604110718,1,0.35,200.0,2.0,e826f_00326
327,1,1,94.68000000000282,3.5,1.4351682390660785,0.03991929614541401,0.046875,1705546103,,False,1,e826f_00327,2024-01-18_02-48-23,9.278610706329346,9.278610706329346,33703,cnl-brain10,155.198.100.139,9.278610706329346,1,0.4,200.0,2.0,e826f_00327
328,1,1,93.90000000000279,4.75,0.940538824173812,0.05243358795518649,0.140625,1705546095,,False,1,e826f_00328,2024-01-18_02-48-15,9.327399969100952,9.327399969100952,33694,cnl-brain10,155.198.100.139,9.327399969100952,1,0.45,200.0,2.0,e826f_00328
329,1,1,93.57000000000278,5.0,0.9062952341939676,0.06859204516220241,0.140625,1705546101,,False,1,e826f_00329,2024-01-18_02-48-21,8.33092212677002,8.33092212677002,33701,cnl-brain10,155.198.100.139,8.33092212677002,1,0.5,200.0,2.0,e826f_00329
330,0,0,,0.0,,,,1705546103,,False,1,e826f_00330,2024-01-18_02-48-23,9.277132987976074,9.277132987976074,33698,cnl-brain10,155.198.100.139,9.277132987976074,1,0.3,250.0,4.5,e826f_00330
331,0,0,,0.0,,,,1705546103,,False,1,e826f_00331,2024-01-18_02-48-23,9.26473069190979,9.26473069190979,33720,cnl-brain10,155.198.100.139,9.26473069190979,1,0.35,250.0,4.5,e826f_00331
332,1,1,94.71000000000282,1.25,1.329095202469,0.022842250739974368,0.046875,1705546103,,False,1,e826f_00332,2024-01-18_02-48-23,9.502438306808472,9.502438306808472,33716,cnl-brain10,155.198.100.139,9.502438306808472,1,0.4,250.0,4.5,e826f_00332
333,1,1,91.5600000000027,1.25,1.4136447287979914,0.0467276033966848,0.046875,1705546103,,False,1,e826f_00333,2024-01-18_02-48-23,9.530015230178833,9.530015230178833,33695,cnl-brain10,155.198.100.139,9.530015230178833,1,0.45,250.0,4.5,e826f_00333
334,1,1,95.61000000000286,1.5,0.8301837433993399,0.0616389033321183,0.140625,1705546104,,False,1,e826f_00334,2024-01-18_02-48-24,9.550217628479004,9.550217628479004,33712,cnl-brain10,155.198.100.139,9.550217628479004,1,0.5,250.0,4.5,e826f_00334
335,0,0,,0.0,,,,1705546103,,False,1,e826f_00335,2024-01-18_02-48-23,9.31119441986084,9.31119441986084,33710,cnl-brain10,155.198.100.139,9.31119441986084,1,0.3,250.0,4.0,e826f_00335
336,0,0,,0.0,,,,1705546103,,False,1,e826f_00336,2024-01-18_02-48-23,9.360999584197998,9.360999584197998,33835,cnl-brain10,155.198.100.139,9.360999584197998,1,0.35,250.0,4.0,e826f_00336
337,1,1,95.43000000000285,1.25,1.3489188758511097,0.022875107423623975,0.046875,1705546103,,False,1,e826f_00337,2024-01-18_02-48-23,9.477485179901123,9.477485179901123,33825,cnl-brain10,155.198.100.139,9.477485179901123,1,0.4,250.0,4.0,e826f_00337
338,1,1,92.28000000000273,1.5,1.451023809968749,0.04514846033576925,0.046875,1705546103,,False,1,e826f_00338,2024-01-18_02-48-23,9.261147499084473,9.261147499084473,33714,cnl-brain10,155.198.100.139,9.261147499084473,1,0.45,250.0,4.0,e826f_00338
339,1,1,89.43000000000262,1.75,0.9588924424818227,0.06101055530550825,0.140625,1705546095,,False,1,e826f_00339,2024-01-18_02-48-15,9.258933067321777,9.258933067321777,33708,cnl-brain10,155.198.100.139,9.258933067321777,1,0.5,250.0,4.0,e826f_00339
340,0,0,,0.0,,,,1705546104,,False,1,e826f_00340,2024-01-18_02-48-24,9.69753885269165,9.69753885269165,33839,cnl-brain10,155.198.100.139,9.69753885269165,1,0.3,250.0,3.5,e826f_00340
341,0,0,,0.0,,,,1705546103,,False,1,e826f_00341,2024-01-18_02-48-23,9.010044574737549,9.010044574737549,33833,cnl-brain10,155.198.100.139,9.010044574737549,1,0.35,250.0,3.5,e826f_00341
342,1,1,93.06000000000276,1.5,1.3182021691250703,0.028778222667860565,0.046875,1705546095,,False,1,e826f_00342,2024-01-18_02-48-15,9.667231798171997,9.667231798171997,33841,cnl-brain10,155.198.100.139,9.667231798171997,1,0.4,250.0,3.5,e826f_00342
343,1,1,94.59000000000282,1.5,1.6817758160262988,0.05626547442786056,0.046875,1705546103,,False,1,e826f_00343,2024-01-18_02-48-23,8.754177570343018,8.754177570343018,33689,cnl-brain10,155.198.100.139,8.754177570343018,1,0.45,250.0,3.5,e826f_00343
344,1,1,91.95000000000272,2.0,0.9362919986976703,0.06408074778375861,0.140625,1705546103,,False,1,e826f_00344,2024-01-18_02-48-23,9.519611597061157,9.519611597061157,33704,cnl-brain10,155.198.100.139,9.519611597061157,1,0.5,250.0,3.5,e826f_00344
345,0,0,,0.0,,,,1705546104,,False,1,e826f_00345,2024-01-18_02-48-24,9.48990511894226,9.48990511894226,33840,cnl-brain10,155.198.100.139,9.48990511894226,1,0.3,250.0,3.0,e826f_00345
346,1,1,92.37000000000273,1.5,1.0325293879632818,-0.006535640219696548,0.046875,1705546104,,False,1,e826f_00346,2024-01-18_02-48-24,9.353718757629395,9.353718757629395,33728,cnl-brain10,155.198.100.139,9.353718757629395,1,0.35,250.0,3.0,e826f_00346
347,1,1,91.74000000000271,2.0,1.3038918446055658,0.029838727556979583,0.046875,1705546104,,False,1,e826f_00347,2024-01-18_02-48-24,9.716057538986206,9.716057538986206,33841,cnl-brain10,155.198.100.139,9.716057538986206,1,0.4,250.0,3.0,e826f_00347
348,1,1,92.70000000000275,2.25,1.4502175457986946,0.049422880656378565,0.046875,1705546104,,False,1,e826f_00348,2024-01-18_02-48-24,9.838469505310059,9.838469505310059,33830,cnl-brain10,155.198.100.139,9.838469505310059,1,0.45,250.0,3.0,e826f_00348
349,1,1,93.9900000000028,2.25,0.9149537203196045,0.0659651685322864,0.140625,1705546104,,False,1,e826f_00349,2024-01-18_02-48-24,9.561864614486694,9.561864614486694,33708,cnl-brain10,155.198.100.139,9.561864614486694,1,0.5,250.0,3.0,e826f_00349
350,0,0,,0.0,,,,1705546104,,False,1,e826f_00350,2024-01-18_02-48-24,9.208178043365479,9.208178043365479,33694,cnl-brain10,155.198.100.139,9.208178043365479,1,0.3,250.0,2.5,e826f_00350
351,1,1,93.87000000000279,2.0,1.1547789762032745,-0.003142625737098337,0.046875,1705546104,,False,1,e826f_00351,2024-01-18_02-48-24,9.426943302154541,9.426943302154541,33826,cnl-brain10,155.198.100.139,9.426943302154541,1,0.35,250.0,2.5,e826f_00351
352,1,1,92.55000000000274,2.5,1.3787340106420107,0.032465953892997,0.046875,1705546103,,False,1,e826f_00352,2024-01-18_02-48-23,8.467073440551758,8.467073440551758,33837,cnl-brain10,155.198.100.139,8.467073440551758,1,0.4,250.0,2.5,e826f_00352
353,1,1,94.59000000000282,3.0,0.8936514086037582,0.05206346172755483,0.140625,1705546102,,False,1,e826f_00353,2024-01-18_02-48-22,7.282972812652588,7.282972812652588,33828,cnl-brain10,155.198.100.139,7.282972812652588,1,0.45,250.0,2.5,e826f_00353
354,1,1,93.87000000000279,3.25,0.9289265946299111,0.06769637043509014,0.140625,1705546102,,False,1,e826f_00354,2024-01-18_02-48-22,7.129961013793945,7.129961013793945,33842,cnl-brain10,155.198.100.139,7.129961013793945,1,0.5,250.0,2.5,e826f_00354
355,0,0,,0.0,,,,1705546104,,False,1,e826f_00355,2024-01-18_02-48-24,9.369807243347168,9.369807243347168,33834,cnl-brain10,155.198.100.139,9.369807243347168,1,0.3,250.0,2.0,e826f_00355
356,1,1,93.30000000000277,2.25,1.1194837203249592,-0.0007423197416762672,0.046875,1705546105,,False,1,e826f_00356,2024-01-18_02-48-25,9.661325216293335,9.661325216293335,33832,cnl-brain10,155.198.100.139,9.661325216293335,1,0.35,250.0,2.0,e826f_00356
357,1,1,94.83000000000283,3.75,1.3938206802489759,0.03749442526842772,0.046875,1705546109,,False,1,e826f_00357,2024-01-18_02-48-29,9.511340379714966,9.511340379714966,33691,cnl-brain10,155.198.100.139,9.511340379714966,1,0.4,250.0,2.0,e826f_00357
358,1,1,92.31000000000273,4.5,0.877451782918646,0.05190668767417317,0.140625,1705546109,,False,1,e826f_00358,2024-01-18_02-48-29,9.144787788391113,9.144787788391113,33718,cnl-brain10,155.198.100.139,9.144787788391113,1,0.45,250.0,2.0,e826f_00358
359,1,1,92.64000000000274,5.0,0.9309245249159018,0.06661729981208664,0.140625,1705546110,,False,1,e826f_00359,2024-01-18_02-48-30,9.538086414337158,9.538086414337158,33727,cnl-brain10,155.198.100.139,9.538086414337158,1,0.5,250.0,2.0,e826f_00359
360,0,0,,0.0,,,,1705546110,,False,1,e826f_00360,2024-01-18_02-48-30,9.034024953842163,9.034024953842163,33692,cnl-brain10,155.198.100.139,9.034024953842163,1,0.3,300.0,4.5,e826f_00360
361,0,0,,0.0,,,,1705546110,,False,1,e826f_00361,2024-01-18_02-48-30,9.815985918045044,9.815985918045044,33721,cnl-brain10,155.198.100.139,9.815985918045044,1,0.35,300.0,4.5,e826f_00361
362,1,1,95.01000000000283,1.25,1.2367524894015365,0.022119923277346798,0.046875,1705546104,,False,1,e826f_00362,2024-01-18_02-48-24,9.176843881607056,9.176843881607056,33697,cnl-brain10,155.198.100.139,9.176843881607056,1,0.4,300.0,4.5,e826f_00362
363,1,1,93.90000000000279,1.25,1.5754576919560448,0.04708737485332404,0.046875,1705546110,,False,1,e826f_00363,2024-01-18_02-48-30,9.346855163574219,9.346855163574219,33722,cnl-brain10,155.198.100.139,9.346855163574219,1,0.45,300.0,4.5,e826f_00363
364,1,1,95.16000000000284,1.25,1.6897304235420167,0.05999322011454322,0.046875,1705546109,,False,1,e826f_00364,2024-01-18_02-48-29,8.537994623184204,8.537994623184204,33705,cnl-brain10,155.198.100.139,8.537994623184204,1,0.5,300.0,4.5,e826f_00364
365,0,0,,0.0,,,,1705546110,,False,1,e826f_00365,2024-01-18_02-48-30,9.324885845184326,9.324885845184326,33702,cnl-brain10,155.198.100.139,9.324885845184326,1,0.3,300.0,4.0,e826f_00365
366,0,0,,0.0,,,,1705546110,,False,1,e826f_00366,2024-01-18_02-48-30,8.73901915550232,8.73901915550232,33829,cnl-brain10,155.198.100.139,8.73901915550232,1,0.35,300.0,4.0,e826f_00366
367,1,1,94.89000000000283,1.5,1.3338206729057185,0.02426807116375307,0.046875,1705546110,,False,1,e826f_00367,2024-01-18_02-48-30,9.156330585479736,9.156330585479736,33711,cnl-brain10,155.198.100.139,9.156330585479736,1,0.4,300.0,4.0,e826f_00367
368,1,1,94.0500000000028,1.5,1.544960715695261,0.04735862883185349,0.046875,1705546110,,False,1,e826f_00368,2024-01-18_02-48-30,9.39729118347168,9.39729118347168,33706,cnl-brain10,155.198.100.139,9.39729118347168,1,0.45,300.0,4.0,e826f_00368
369,1,1,90.48000000000266,1.5,0.8152121163265056,0.06248431839851554,0.140625,1705546103,,False,1,e826f_00369,2024-01-18_02-48-23,8.818458795547485,8.818458795547485,33693,cnl-brain10,155.198.100.139,8.818458795547485,1,0.5,300.0,4.0,e826f_00369
370,0,0,,0.0,,,,1705546110,,False,1,e826f_00370,2024-01-18_02-48-30,9.309643030166626,9.309643030166626,33838,cnl-brain10,155.198.100.139,9.309643030166626,1,0.3,300.0,3.5,e826f_00370
371,0,0,,0.0,,,,1705546110,,False,1,e826f_00371,2024-01-18_02-48-30,8.748514413833618,8.748514413833618,33836,cnl-brain10,155.198.100.139,8.748514413833618,1,0.35,300.0,3.5,e826f_00371
372,1,1,94.1400000000028,1.75,1.404998584462669,0.032378585948585226,0.046875,1705546111,,False,1,e826f_00372,2024-01-18_02-48-31,9.195528030395508,9.195528030395508,33687,cnl-brain10,155.198.100.139,9.195528030395508,1,0.4,300.0,3.5,e826f_00372
373,1,1,92.70000000000275,1.75,1.6781123229004644,0.05463624485183405,0.046875,1705546111,,False,1,e826f_00373,2024-01-18_02-48-31,9.064029216766357,9.064029216766357,33699,cnl-brain10,155.198.100.139,9.064029216766357,1,0.45,300.0,3.5,e826f_00373
374,1,1,92.40000000000273,2.0,0.8719935558582318,0.06461738837716036,0.140625,1705546111,,False,1,e826f_00374,2024-01-18_02-48-31,9.343805074691772,9.343805074691772,33701,cnl-brain10,155.198.100.139,9.343805074691772,1,0.5,300.0,3.5,e826f_00374
375,0,0,,0.0,,,,1705546111,,False,1,e826f_00375,2024-01-18_02-48-31,9.21943712234497,9.21943712234497,33715,cnl-brain10,155.198.100.139,9.21943712234497,1,0.3,300.0,3.0,e826f_00375
376,1,1,92.25000000000273,1.75,0.9284520525769185,-0.00783163738669157,0.046875,1705546111,,False,1,e826f_00376,2024-01-18_02-48-31,8.868202447891235,8.868202447891235,33700,cnl-brain10,155.198.100.139,8.868202447891235,1,0.35,300.0,3.0,e826f_00376
377,1,1,97.95000000000294,2.0,1.5016713210259918,0.032687519214588345,0.046875,1705546111,,False,1,e826f_00377,2024-01-18_02-48-31,9.564714193344116,9.564714193344116,33831,cnl-brain10,155.198.100.139,9.564714193344116,1,0.4,300.0,3.0,e826f_00377
378,1,1,93.24000000000277,2.25,1.603087895504645,0.05344766416432267,0.046875,1705546111,,False,1,e826f_00378,2024-01-18_02-48-31,9.609215021133423,9.609215021133423,33717,cnl-brain10,155.198.100.139,9.609215021133423,1,0.45,300.0,3.0,e826f_00378
379,1,1,94.0800000000028,2.5,0.8540894345810146,0.06541002549265595,0.140625,1705546111,,False,1,e826f_00379,2024-01-18_02-48-31,9.603800773620605,9.603800773620605,33719,cnl-brain10,155.198.100.139,9.603800773620605,1,0.5,300.0,3.0,e826f_00379
380,0,0,,0.0,,,,1705546104,,False,1,e826f_00380,2024-01-18_02-48-24,9.521568298339844,9.521568298339844,33688,cnl-brain10,155.198.100.139,9.521568298339844,1,0.3,300.0,2.5,e826f_00380
381,1,1,92.13000000000272,1.75,1.05962665084646,0.0003160166516824603,0.046875,1705546111,,False,1,e826f_00381,2024-01-18_02-48-31,8.884457349777222,8.884457349777222,33713,cnl-brain10,155.198.100.139,8.884457349777222,1,0.35,300.0,2.5,e826f_00381
382,1,1,95.16000000000284,2.5,1.3513354695080113,0.033253214662355646,0.046875,1705546111,,False,1,e826f_00382,2024-01-18_02-48-31,9.149482250213623,9.149482250213623,33842,cnl-brain10,155.198.100.139,9.149482250213623,1,0.4,300.0,2.5,e826f_00382
383,1,1,93.9900000000028,2.75,0.8014749512304508,0.05766821306958225,0.140625,1705546111,,False,1,e826f_00383,2024-01-18_02-48-31,8.664194583892822,8.664194583892822,33725,cnl-brain10,155.198.100.139,8.664194583892822,1,0.45,300.0,2.5,e826f_00383
384,1,1,94.62000000000282,3.25,0.8988205257352829,0.06558830967649953,0.140625,1705546111,,False,1,e826f_00384,2024-01-18_02-48-31,9.387085676193237,9.387085676193237,33828,cnl-brain10,155.198.100.139,9.387085676193237,1,0.5,300.0,2.5,e826f_00384
385,0,0,,0.0,,,,1705546111,,False,1,e826f_00385,2024-01-18_02-48-31,9.224509954452515,9.224509954452515,33726,cnl-brain10,155.198.100.139,9.224509954452515,1,0.3,300.0,2.0,e826f_00385
386,1,1,93.33000000000277,2.5,1.1390401223887499,0.0027270077155943095,0.046875,1705546111,,False,1,e826f_00386,2024-01-18_02-48-31,9.067740678787231,9.067740678787231,33690,cnl-brain10,155.198.100.139,9.067740678787231,1,0.35,300.0,2.0,e826f_00386
387,1,1,93.39000000000277,3.5,1.3952913193484224,0.034830245709461805,0.046875,1705546112,,False,1,e826f_00387,2024-01-18_02-48-32,9.591339588165283,9.591339588165283,33724,cnl-brain10,155.198.100.139,9.591339588165283,1,0.4,300.0,2.0,e826f_00387
388,1,1,96.51000000000289,4.5,0.909163795694826,0.05104882539590694,0.140625,1705546112,,False,1,e826f_00388,2024-01-18_02-48-32,9.58234691619873,9.58234691619873,33709,cnl-brain10,155.198.100.139,9.58234691619873,1,0.45,300.0,2.0,e826f_00388
389,1,1,92.97000000000276,5.0,0.8968647748256933,0.06648739708812657,0.140625,1705546112,,False,1,e826f_00389,2024-01-18_02-48-32,9.378361940383911,9.378361940383911,33723,cnl-brain10,155.198.100.139,9.378361940383911,1,0.5,300.0,2.0,e826f_00389
390,0,0,,0.0,,,,1705546112,,False,1,e826f_00390,2024-01-18_02-48-32,9.395893335342407,9.395893335342407,33707,cnl-brain10,155.198.100.139,9.395893335342407,1,0.3,350.0,4.5,e826f_00390
391,0,0,,0.0,,,,1705546112,,False,1,e826f_00391,2024-01-18_02-48-32,8.860021591186523,8.860021591186523,33696,cnl-brain10,155.198.100.139,8.860021591186523,1,0.35,350.0,4.5,e826f_00391
392,1,1,92.58000000000274,1.25,1.231101937499844,0.022192911443433383,0.046875,1705546112,,False,1,e826f_00392,2024-01-18_02-48-32,9.155879020690918,9.155879020690918,33703,cnl-brain10,155.198.100.139,9.155879020690918,1,0.4,350.0,4.5,e826f_00392
393,1,1,91.02000000000268,1.25,0.8058949352413306,0.04493837054630512,0.140625,1705546112,,False,1,e826f_00393,2024-01-18_02-48-32,9.299089431762695,9.299089431762695,33698,cnl-brain10,155.198.100.139,9.299089431762695,1,0.45,350.0,4.5,e826f_00393
394,1,1,95.16000000000284,1.5,0.8977756235535292,0.057886088096903876,0.140625,1705546112,,False,1,e826f_00394,2024-01-18_02-48-32,9.56684422492981,9.56684422492981,33835,cnl-brain10,155.198.100.139,9.56684422492981,1,0.5,350.0,4.5,e826f_00394
395,0,0,,0.0,,,,1705546112,,False,1,e826f_00395,2024-01-18_02-48-32,9.110296487808228,9.110296487808228,33720,cnl-brain10,155.198.100.139,9.110296487808228,1,0.3,350.0,4.0,e826f_00395
396,0,0,,0.0,,,,1705546113,,False,1,e826f_00396,2024-01-18_02-48-33,9.413954257965088,9.413954257965088,33704,cnl-brain10,155.198.100.139,9.413954257965088,1,0.35,350.0,4.0,e826f_00396
397,1,1,95.76000000000286,1.5,1.3549097502117893,0.029709924442929303,0.046875,1705546113,,False,1,e826f_00397,2024-01-18_02-48-33,9.38402009010315,9.38402009010315,33693,cnl-brain10,155.198.100.139,9.38402009010315,1,0.4,350.0,4.0,e826f_00397
398,1,1,95.52000000000285,1.5,0.8029983126853683,0.047105344051565634,0.140625,1705546113,,False,1,e826f_00398,2024-01-18_02-48-33,9.701890230178833,9.701890230178833,33827,cnl-brain10,155.198.100.139,9.701890230178833,1,0.45,350.0,4.0,e826f_00398
399,1,1,94.1400000000028,1.75,0.8863136486251727,0.06205338182220377,0.140625,1705546112,,False,1,e826f_00399,2024-01-18_02-48-32,8.935753107070923,8.935753107070923,33689,cnl-brain10,155.198.100.139,8.935753107070923,1,0.5,350.0,4.0,e826f_00399
400,0,0,,0.0,,,,1705546112,,False,1,e826f_00400,2024-01-18_02-48-32,8.958812236785889,8.958812236785889,33710,cnl-brain10,155.198.100.139,8.958812236785889,1,0.3,350.0,3.5,e826f_00400
401,0,0,,0.0,,,,1705546112,,False,1,e826f_00401,2024-01-18_02-48-32,8.826661586761475,8.826661586761475,33833,cnl-brain10,155.198.100.139,8.826661586761475,1,0.35,350.0,3.5,e826f_00401
402,1,1,91.98000000000272,1.75,1.3257944805487003,0.029157678029593903,0.046875,1705546113,,False,1,e826f_00402,2024-01-18_02-48-33,9.38949465751648,9.38949465751648,33716,cnl-brain10,155.198.100.139,9.38949465751648,1,0.4,350.0,3.5,e826f_00402
403,1,1,93.12000000000276,2.0,0.9083136708791076,0.047488076476790875,0.140625,1705546113,,False,1,e826f_00403,2024-01-18_02-48-33,9.590190410614014,9.590190410614014,33714,cnl-brain10,155.198.100.139,9.590190410614014,1,0.45,350.0,3.5,e826f_00403
404,1,1,93.9900000000028,2.0,0.8723645194552636,0.06388591499122853,0.140625,1705546113,,False,1,e826f_00404,2024-01-18_02-48-33,9.177524089813232,9.177524089813232,33695,cnl-brain10,155.198.100.139,9.177524089813232,1,0.5,350.0,3.5,e826f_00404
405,0,0,,0.0,,,,1705546113,,False,1,e826f_00405,2024-01-18_02-48-33,9.356303453445435,9.356303453445435,33825,cnl-brain10,155.198.100.139,9.356303453445435,1,0.3,350.0,3.0,e826f_00405
406,1,1,93.72000000000278,1.5,1.0535835584239888,-0.012636478915145855,0.046875,1705546113,,False,1,e826f_00406,2024-01-18_02-48-33,9.581508159637451,9.581508159637451,33712,cnl-brain10,155.198.100.139,9.581508159637451,1,0.35,350.0,3.0,e826f_00406
407,1,1,91.4700000000027,2.0,1.4126804885590385,0.03475901448836893,0.046875,1705546113,,False,1,e826f_00407,2024-01-18_02-48-33,9.267343044281006,9.267343044281006,33694,cnl-brain10,155.198.100.139,9.267343044281006,1,0.4,350.0,3.0,e826f_00407
408,1,1,94.38000000000281,2.25,1.6517919429158632,0.05111307664211506,0.046875,1705546113,,False,1,e826f_00408,2024-01-18_02-48-33,9.58988618850708,9.58988618850708,33728,cnl-brain10,155.198.100.139,9.58988618850708,1,0.45,350.0,3.0,e826f_00408
409,1,1,92.16000000000273,2.5,0.8578157822406732,0.06256805372585372,0.140625,1705546113,,False,1,e826f_00409,2024-01-18_02-48-33,9.527368545532227,9.527368545532227,33839,cnl-brain10,155.198.100.139,9.527368545532227,1,0.5,350.0,3.0,e826f_00409
410,0,0,,0.0,,,,1705546113,,False,1,e826f_00410,2024-01-18_02-48-33,8.723456382751465,8.723456382751465,33840,cnl-brain10,155.198.100.139,8.723456382751465,1,0.3,350.0,2.5,e826f_00410
411,1,1,94.47000000000281,1.75,1.0673794997240347,-0.000572165692392046,0.046875,1705546113,,False,1,e826f_00411,2024-01-18_02-48-33,9.279669046401978,9.279669046401978,33697,cnl-brain10,155.198.100.139,9.279669046401978,1,0.35,350.0,2.5,e826f_00411
412,1,1,94.0200000000028,2.5,0.7574805006389405,0.03175405608611315,0.140625,1705546112,,False,1,e826f_00412,2024-01-18_02-48-32,8.199845314025879,8.199845314025879,33826,cnl-brain10,155.198.100.139,8.199845314025879,1,0.4,350.0,2.5,e826f_00412
413,1,1,95.46000000000285,3.0,1.5786373453369307,0.05439352215310955,0.046875,1705546114,,False,1,e826f_00413,2024-01-18_02-48-34,9.49616026878357,9.49616026878357,33708,cnl-brain10,155.198.100.139,9.49616026878357,1,0.45,350.0,2.5,e826f_00413
414,2,2,93.84000000000279,3.25,0.8454912331527077,0.06977423454676224,0.140625,1705546114,,False,1,e826f_00414,2024-01-18_02-48-34,9.327197790145874,9.327197790145874,33841,cnl-brain10,155.198.100.139,9.327197790145874,1,0.5,350.0,2.5,e826f_00414
415,0,0,,0.0,,,,1705546114,,False,1,e826f_00415,2024-01-18_02-48-34,9.557556629180908,9.557556629180908,33830,cnl-brain10,155.198.100.139,9.557556629180908,1,0.3,350.0,2.0,e826f_00415
416,1,1,94.68000000000282,2.5,1.1467607597361553,0.0071157616307622185,0.046875,1705546114,,False,1,e826f_00416,2024-01-18_02-48-34,9.228571653366089,9.228571653366089,33688,cnl-brain10,155.198.100.139,9.228571653366089,1,0.35,350.0,2.0,e826f_00416
417,1,1,91.4700000000027,3.5,1.5473308784005724,0.03944223132118596,0.046875,1705546113,,False,1,e826f_00417,2024-01-18_02-48-33,8.179012298583984,8.179012298583984,33832,cnl-brain10,155.198.100.139,8.179012298583984,1,0.4,350.0,2.0,e826f_00417
418,1,1,91.5900000000027,4.25,1.5979288862540786,0.056877347157027414,0.046875,1705546119,,False,1,e826f_00418,2024-01-18_02-48-39,9.511683940887451,9.511683940887451,33705,cnl-brain10,155.198.100.139,9.511683940887451,1,0.45,350.0,2.0,e826f_00418
419,1,1,94.2600000000028,4.75,0.9121972271991091,0.07041917500007955,0.140625,1705546119,,False,1,e826f_00419,2024-01-18_02-48-39,9.376257419586182,9.376257419586182,33718,cnl-brain10,155.198.100.139,9.376257419586182,1,0.5,350.0,2.0,e826f_00419
420,0,0,,0.0,,,,1705546118,,False,1,e826f_00420,2024-01-18_02-48-38,8.455425024032593,8.455425024032593,33691,cnl-brain10,155.198.100.139,8.455425024032593,1,0.3,400.0,4.5,e826f_00420
421,0,0,,0.0,,,,1705546119,,False,1,e826f_00421,2024-01-18_02-48-39,9.384349584579468,9.384349584579468,33692,cnl-brain10,155.198.100.139,9.384349584579468,1,0.35,400.0,4.5,e826f_00421
422,1,1,93.93000000000279,1.25,1.4077984459008135,0.019597807784910826,0.046875,1705546119,,False,1,e826f_00422,2024-01-18_02-48-39,9.210844993591309,9.210844993591309,33829,cnl-brain10,155.198.100.139,9.210844993591309,1,0.4,400.0,4.5,e826f_00422
423,1,1,93.57000000000278,1.25,1.55790045511783,0.044982464560811675,0.046875,1705546119,,False,1,e826f_00423,2024-01-18_02-48-39,8.708109855651855,8.708109855651855,33722,cnl-brain10,155.198.100.139,8.708109855651855,1,0.45,400.0,4.5,e826f_00423
424,1,1,94.95000000000283,1.25,0.8505005940361708,0.05753357805824044,0.140625,1705546119,,False,1,e826f_00424,2024-01-18_02-48-39,9.09031629562378,9.09031629562378,33836,cnl-brain10,155.198.100.139,9.09031629562378,1,0.5,400.0,4.5,e826f_00424
425,0,0,,0.0,,,,1705546119,,False,1,e826f_00425,2024-01-18_02-48-39,9.00608515739441,9.00608515739441,33727,cnl-brain10,155.198.100.139,9.00608515739441,1,0.3,400.0,4.0,e826f_00425
426,0,0,,0.0,,,,1705546119,,False,1,e826f_00426,2024-01-18_02-48-39,9.278971672058105,9.278971672058105,33711,cnl-brain10,155.198.100.139,9.278971672058105,1,0.35,400.0,4.0,e826f_00426
427,1,1,92.25000000000273,1.5,1.272971042073864,0.024921486984560204,0.046875,1705546119,,False,1,e826f_00427,2024-01-18_02-48-39,9.269251585006714,9.269251585006714,33702,cnl-brain10,155.198.100.139,9.269251585006714,1,0.4,400.0,4.0,e826f_00427
428,1,1,90.90000000000268,1.5,1.5344726660445778,0.05061869221678661,0.046875,1705546120,,False,1,e826f_00428,2024-01-18_02-48-40,9.380563497543335,9.380563497543335,33838,cnl-brain10,155.198.100.139,9.380563497543335,1,0.45,400.0,4.0,e826f_00428
429,1,1,95.73000000000286,1.5,0.7844909904394534,0.0693325704395007,0.140625,1705546120,,False,1,e826f_00429,2024-01-18_02-48-40,9.46498703956604,9.46498703956604,33721,cnl-brain10,155.198.100.139,9.46498703956604,1,0.5,400.0,4.0,e826f_00429
430,0,0,,0.0,,,,1705546119,,False,1,e826f_00430,2024-01-18_02-48-39,8.663968324661255,8.663968324661255,33706,cnl-brain10,155.198.100.139,8.663968324661255,1,0.3,400.0,3.5,e826f_00430
431,0,0,,0.0,,,,1705546120,,False,1,e826f_00431,2024-01-18_02-48-40,9.37098479270935,9.37098479270935,33687,cnl-brain10,155.198.100.139,9.37098479270935,1,0.35,400.0,3.5,e826f_00431
432,1,1,91.5300000000027,1.75,1.2808145336489463,0.02540097950150333,0.046875,1705546119,,False,1,e826f_00432,2024-01-18_02-48-39,8.43478012084961,8.43478012084961,33700,cnl-brain10,155.198.100.139,8.43478012084961,1,0.4,400.0,3.5,e826f_00432
433,1,1,93.60000000000278,1.75,0.8003577963638004,0.05126632999903613,0.140625,1705546120,,False,1,e826f_00433,2024-01-18_02-48-40,9.386743545532227,9.386743545532227,33725,cnl-brain10,155.198.100.139,9.386743545532227,1,0.45,400.0,3.5,e826f_00433
