,metric/num_BTSP_events_(moved_0),metric/num_BTSP_events_(moved_1),metric/num_BTSP_events_(moved_2),metric/num_BTSP_events_(moved_3),metric/num_BTSP_events_(moved_4),metric/num_BTSP_events_(moved_5),metric/num_BTSP_events_(moved_6),metric/num_BTSP_events_(moved_7),metric/num_BTSP_positions_(moved_0),metric/num_BTSP_positions_(moved_1),metric/num_BTSP_positions_(moved_2),metric/num_BTSP_positions_(moved_3),metric/num_BTSP_positions_(moved_4),metric/num_BTSP_positions_(moved_5),metric/num_BTSP_positions_(moved_6),metric/num_BTSP_positions_(moved_7),metric/first_BTSP_time_(moved_0),metric/first_BTSP_time_(moved_1),metric/first_BTSP_time_(moved_2),metric/first_BTSP_time_(moved_3),metric/first_BTSP_time_(moved_4),metric/first_BTSP_time_(moved_5),metric/first_BTSP_time_(moved_6),metric/first_BTSP_time_(moved_7),metric/max_BTSP_ramp_(moved_0),metric/max_BTSP_ramp_(moved_1),metric/max_BTSP_ramp_(moved_2),metric/max_BTSP_ramp_(moved_3),metric/max_BTSP_ramp_(moved_4),metric/max_BTSP_ramp_(moved_5),metric/max_BTSP_ramp_(moved_6),metric/max_BTSP_ramp_(moved_7),metric/PC_weight_ratio_pre_post_(moved_0),metric/PC_weight_ratio_pre_post_(moved_1),metric/PC_weight_ratio_pre_post_(moved_2),metric/PC_weight_ratio_pre_post_(moved_3),metric/PC_weight_ratio_pre_post_(moved_4),metric/PC_weight_ratio_pre_post_(moved_5),metric/PC_weight_ratio_pre_post_(moved_6),metric/PC_weight_ratio_pre_post_(moved_7),metric/first_BTSP_relative_position_(moved_0),metric/first_BTSP_relative_position_(moved_1),metric/first_BTSP_relative_position_(moved_2),metric/first_BTSP_relative_position_(moved_3),metric/first_BTSP_relative_position_(moved_4),metric/first_BTSP_relative_position_(moved_5),metric/first_BTSP_relative_position_(moved_6),metric/first_BTSP_relative_position_(moved_7),metric/PC_weight_peak_relative_position_(moved_0),metric/PC_weight_peak_relative_position_(moved_1),metric/PC_weight_peak_relative_position_(moved_2),metric/PC_weight_peak_relative_position_(moved_3),metric/PC_weight_peak_relative_position_(moved_4),metric/PC_weight_peak_relative_position_(moved_5),metric/PC_weight_peak_relative_position_(moved_6),metric/PC_weight_peak_relative_position_(moved_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
117,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,150.96000000000495,360.1499999999142,,939.1499999993877,1109.4599999992329,1385.0099999989823,,1872.329999998539,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9278775800071951,1.0086154862375987,1.0086154862375987,1.1417569437828414,1.1142972911890385,1.2862943015417214,1.2862943015417214,0.9775670523347678,-0.008437673488354225,-0.03991539511484454,,0.0009147821513657561,-0.007786357963213142,0.0025924983703875526,,0.010727798327554883,0.049999999999998934,-0.15000000000000124,-0.350000000000001,-0.5500000000000012,-0.15000000000000036,-0.35000000000000053,-0.5500000000000007,-0.6500000000000012,1747058638,,False,1,125a3_00117,2025-05-12_15-03-58,203.79836583137512,203.79836583137512,40318,cnl-brain9,155.198.99.250,203.79836583137512,1,0.16,0.30000000000000004,1.4,125a3_00117
118,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1,48.51000000000108,335.69999999993644,783.4499999995293,,1103.6399999992382,1343.48999999902,,1843.6199999985652,1.0,1.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0451063852801177,1.3579112033915754,1.3579112033915754,1.6152524143396123,1.6972923376454256,1.7505434471951096,1.7505434471951096,0.8496834777905107,0.0036717691443923783,-0.001071575470894981,-0.03009361834160451,,-0.023937479740765433,-0.014804004630796896,,-0.02445584399788059,0.049999999999998934,-0.15000000000000124,-0.350000000000001,-0.5500000000000012,-0.7500000000000009,-0.9500000000000011,-1.1500000000000012,-0.1500000000000008,1747058640,,False,1,125a3_00118,2025-05-12_15-04-00,205.37902688980103,205.37902688980103,40261,cnl-brain9,155.198.99.250,205.37902688980103,1,0.16,0.35000000000000003,1.4,125a3_00118
119,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,49.44000000000111,318.32999999995224,,838.5899999994791,1077.9599999992615,1353.2099999990112,1596.0599999987903,1838.0699999985702,1.0,1.25,0.75,1.0,1.0,1.25,1.0,1.0,0.9952261181583961,0.9408984733923611,0.9408984733923611,1.2463186701200022,1.020444284432759,1.1498447821392086,0.9260319046834831,0.7497438851483204,-0.02191236562673593,-0.006587095644917884,,-0.01632662967302778,-0.0393161922191263,-0.011060868789442235,-0.009924907765462176,0.004098474179798917,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.25000000000000044,-0.4500000000000006,-0.350000000000001,-0.050000000000001155,1747058636,,False,1,125a3_00119,2025-05-12_15-03-56,201.12202191352844,201.12202191352844,40273,cnl-brain9,155.198.99.250,201.12202191352844,1,0.16,0.4,1.4,125a3_00119
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058628,,False,1,125a3_00120,2025-05-12_15-03-48,193.0839328765869,193.0839328765869,40243,cnl-brain9,155.198.99.250,193.0839328765869,1,0.16,0.2,1.5,125a3_00120
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058625,,False,1,125a3_00121,2025-05-12_15-03-45,189.4971408843994,189.4971408843994,40242,cnl-brain9,155.198.99.250,189.4971408843994,1,0.16,0.25,1.5,125a3_00121
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058628,,False,1,125a3_00122,2025-05-12_15-03-48,192.42894411087036,192.42894411087036,40216,cnl-brain9,155.198.99.250,192.42894411087036,1,0.16,0.30000000000000004,1.5,125a3_00122
123,1,1,0,1,1,1,0,2,1,1,0,1,1,1,0,1,226.1700000000078,365.81999999990904,,853.6499999994654,1091.609999999249,1339.6799999990235,,1861.0499999985493,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.9775918409247335,1.4049932046875278,1.4049932046875278,1.7082667424058608,0.9455869373729534,1.0757197872784021,1.0757197872784021,1.1198629046934556,0.0202477481543748,0.0008107331934179562,,-0.0016956129436240808,-0.042421321568437254,-0.025494769174874587,,-0.02913168407965827,0.049999999999998934,-0.15000000000000124,-0.350000000000001,-0.5500000000000012,-0.25000000000000044,-0.4500000000000006,-0.6500000000000008,-0.1500000000000008,1747058652,,False,1,125a3_00123,2025-05-12_15-04-12,216.7274603843689,216.7274603843689,40285,cnl-brain9,155.198.99.250,216.7274603843689,1,0.16,0.35000000000000003,1.5,125a3_00123
124,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,144.3600000000047,315.9599999999544,606.3599999996903,,1200.0299999991505,1305.7799999990543,1600.0199999987867,1847.5499999985616,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.378847620110428,1.3989787164484273,1.0707800766178048,1.0707800766178048,1.0664115922319535,0.9921956745098517,1.1069193103804933,1.2252844821558584,-0.008898912824223615,-0.000623060338483139,-0.033128729700885984,,0.02572627242045966,-0.002065659301079492,-0.020520505807007705,-0.008746992168960244,-0.05000000000000071,-0.15000000000000124,-0.2500000000000009,-0.45000000000000107,-0.6500000000000008,-0.1500000000000008,-0.350000000000001,-0.5500000000000012,1747058634,,False,1,125a3_00124,2025-05-12_15-03-54,198.15411281585693,198.15411281585693,40237,cnl-brain9,155.198.99.250,198.15411281585693,1,0.16,0.4,1.5,125a3_00124
125,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,41.070000000000796,366.959999999908,576.4799999997175,,1065.1199999992732,1321.55999999904,1637.4599999987527,,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.9525323439065299,1.0243282101055675,0.8784395809689641,0.8784395809689641,0.9921932799151949,0.9458081946999374,1.0582124688272043,1.0582124688272043,-0.014926571854161796,-0.03667188180132275,0.005770344710073871,,-0.014090828914216758,-0.03155184817280432,-0.020937677991097914,,0.049999999999998934,-0.15000000000000124,-0.05000000000000071,-0.2500000000000009,-0.4500000000000006,-0.2500000000000009,-0.45000000000000107,-0.6500000000000012,1747058647,,False,1,125a3_00125,2025-05-12_15-04-07,211.29118514060974,211.29118514060974,40281,cnl-brain9,155.198.99.250,211.29118514060974,1,0.12,0.2,1.1,125a3_00125
126,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,45.09000000000095,447.239999999835,,830.3399999994866,1077.539999999262,1371.5099999989945,1616.8799999987714,1855.1999999985546,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0903168548525923,1.1756173003120234,1.1756173003120234,1.034577928592603,0.8637088726839762,1.0491832635085407,0.8794413558209621,0.942185579321456,-0.040169709121312014,-0.02917032720225521,,-0.01352888102579719,-0.02696847843129202,-0.001177498797803711,0.009128136205359905,-0.012342765552146862,-0.05000000000000071,-0.2500000000000009,-0.4500000000000006,-0.5500000000000012,-0.15000000000000036,-0.35000000000000053,-0.05000000000000071,-0.1500000000000008,1747058635,,False,1,125a3_00126,2025-05-12_15-03-55,199.62732124328613,199.62732124328613,40335,cnl-brain9,155.198.99.250,199.62732124328613,1,0.12,0.25,1.1,125a3_00126
127,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,109.11000000000337,318.569999999952,559.7999999997327,852.0599999994669,1096.4999999992447,1343.63999999902,1590.4499999987954,1833.4199999985744,1.25,1.0,1.0,1.0,1.0,1.25,1.0,1.0,0.9307290562239382,1.2838756729640222,1.0905517572411783,1.1553186341516546,1.191818643377162,1.2678117592001827,1.3367983613449774,1.3223847765874797,0.0026054071536356638,-0.01272550808619588,-0.04867710566333461,-0.027230137822227718,-0.02461556101196294,-0.009162518297014532,-0.05387776663668564,-0.03336327081119439,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.45000000000000107,-0.6500000000000008,-0.850000000000001,-1.0500000000000012,-1.2500000000000013,1747058638,,False,1,125a3_00127,2025-05-12_15-03-58,201.6856234073639,201.6856234073639,40333,cnl-brain9,155.198.99.250,201.6856234073639,1,0.12,0.30000000000000004,1.1,125a3_00127
128,2,1,1,0,2,0,1,2,2,1,1,0,1,0,1,1,45.39000000000096,323.57999999994746,622.5299999996756,,1094.009999999247,,1603.6199999987834,1862.8199999985477,1.25,1.0,1.25,0.75,1.25,0.75,1.25,1.25,1.219549467620553,1.3478839106739617,0.966468181579853,0.966468181579853,0.8608644191038907,0.8608644191038907,0.9523674490935209,0.9566365811581868,-0.03876016726136999,-0.025379512485752986,-0.013429400282989334,,-0.008896595691799014,,0.00881534420791441,-0.01167819543151749,-0.05000000000000071,-0.2500000000000009,-0.2500000000000009,-0.45000000000000107,-0.05000000000000071,-0.2500000000000009,-0.45000000000000107,-0.1500000000000008,1747058632,,False,1,125a3_00128,2025-05-12_15-03-52,195.4787039756775,195.4787039756775,40266,cnl-brain9,155.198.99.250,195.4787039756775,1,0.12,0.35000000000000003,1.1,125a3_00128
129,2,1,1,1,1,2,6,6,1,1,1,1,1,1,2,3,49.44000000000111,323.69999999994735,566.9099999997262,839.3999999994784,1106.9399999992352,1382.9399999989841,1629.32999999876,1874.0399999985375,1.25,1.25,1.0,1.25,1.0,1.25,17.75,40.0,0.9417108674421601,1.088826816289882,1.023983773845551,1.0732116000300886,1.1639233671758864,0.8693959565859888,0.981364212558573,0.901414596729872,-0.009286433213837153,-0.002575069055949175,-0.013433663652605787,-0.01821853877245516,-0.04278131619688619,0.00018247994694586822,0.021055084949098468,0.09220225424479178,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.350000000000001,-0.5500000000000007,-0.05000000000000071,-0.05000000000000071,0.14999999999999902,1747058651,,False,1,125a3_00129,2025-05-12_15-04-11,214.4263880252838,214.4263880252838,40249,cnl-brain9,155.198.99.250,214.4263880252838,1,0.12,0.4,1.1,125a3_00129
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058633,,False,1,125a3_00130,2025-05-12_15-03-53,195.4540913105011,195.4540913105011,40256,cnl-brain9,155.198.99.250,195.4540913105011,1,0.12,0.2,1.2,125a3_00130
131,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,108.69000000000335,350.96999999992255,737.7299999995709,838.1999999994795,1057.1099999992805,1366.2599999989993,,1818.0299999985884,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.3411224252399598,1.3257960212584325,1.3257960212584325,0.9326357383688892,1.0863913218005687,1.131479138712758,1.131479138712758,1.142845147085599,-0.0008425793292152761,-0.02040678907220439,0.00568411802614488,-0.0080308658718935,0.0019217150477186529,-0.0013672418689210097,,-0.010133989892294526,-0.05000000000000071,-0.15000000000000124,-0.350000000000001,-0.2500000000000009,-0.4500000000000006,-0.6500000000000008,-0.850000000000001,-1.0500000000000012,1747058642,,False,1,125a3_00131,2025-05-12_15-04-02,204.23840141296387,204.23840141296387,40300,cnl-brain9,155.198.99.250,204.23840141296387,1,0.12,0.25,1.2,125a3_00131
132,2,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,45.96000000000098,316.9499999999535,559.5599999997329,,1065.5099999992728,1334.3699999990283,1577.9999999988067,1863.3299999985472,1.0,1.0,1.25,0.75,1.0,1.0,1.0,1.0,0.9597584931673266,1.127585709949376,0.8987381725505053,0.8987381725505053,1.009138373474073,0.9891436782477998,1.0175373551492768,1.1253166289250225,-0.005853347434210399,0.004780157584615363,-0.007302805402044754,,-0.031082045772465428,0.02459691139825937,0.00289631409996316,-0.0037776579259700682,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.45000000000000107,-0.6500000000000008,-0.850000000000001,-1.0500000000000012,-0.350000000000001,1747058632,,False,1,125a3_00132,2025-05-12_15-03-52,193.47595381736755,193.47595381736755,40239,cnl-brain9,155.198.99.250,193.47595381736755,1,0.12,0.30000000000000004,1.2,125a3_00132
133,1,1,4,6,7,6,6,6,1,1,2,2,3,2,2,2,45.66000000000097,326.87999999994446,578.0699999997161,820.7999999994953,1070.4899999992683,1335.719999999027,1588.0799999987976,1829.399999998578,1.25,1.25,4.0,21.0,43.0,60.75,42.75,57.75,1.1507839613121322,1.791773387880791,0.7755170808266861,1.1731228294594958,0.9676244659921356,0.9306200587409524,0.8483759494424217,1.0608895560121083,0.003932191245437977,-0.005869957661863712,-0.05489332688867865,-0.22944901174146626,0.08757793643874878,0.40163245372775336,0.554432433562968,0.624500706141095,0.049999999999998934,-0.15000000000000124,-0.1500000000000008,-0.2500000000000009,0.14999999999999947,0.24999999999999956,0.44999999999999907,0.2499999999999989,1747058647,,False,1,125a3_00133,2025-05-12_15-04-07,208.4365589618683,208.4365589618683,40240,cnl-brain9,155.198.99.250,208.4365589618683,1,0.12,0.35000000000000003,1.2,125a3_00133
134,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,44.31000000000092,,592.4999999997029,862.1099999994577,1210.3499999991411,1386.5399999989809,1658.7599999987333,1929.0899999984874,1.25,0.75,1.25,1.25,1.25,1.0,1.0,1.25,1.1741965030159072,1.1741965030159072,0.8979138958927444,0.885572495012465,1.1020877179165889,1.1748686935826569,1.2964868672965901,0.9991362316049923,-0.015991132280502196,,0.02017621133074643,-0.024613385862541914,-0.000511651925085399,-0.04096034538716031,-0.023644645270278986,-0.03378402828188154,-0.05000000000000071,-0.2500000000000009,-0.05000000000000071,-0.1500000000000008,-0.35000000000000053,-0.5500000000000007,-0.7500000000000009,-0.6500000000000012,1747058644,,False,1,125a3_00134,2025-05-12_15-04-04,205.1338255405426,205.1338255405426,40252,cnl-brain9,155.198.99.250,205.1338255405426,1,0.12,0.4,1.2,125a3_00134
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058651,,False,1,125a3_00135,2025-05-12_15-04-11,212.01777720451355,212.01777720451355,40214,cnl-brain9,155.198.99.250,212.01777720451355,1,0.12,0.2,1.3,125a3_00135
136,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,146.6100000000048,472.2899999998122,648.0599999996524,820.1699999994959,1165.439999999182,,,1833.989999998574,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.9282760172791245,1.3482127397717298,1.034359426954552,0.9534695619279588,0.9180412964835385,0.9180412964835385,0.9180412964835385,0.949705882764795,0.0009109490593361969,-0.011047444443025078,-0.018954132595549567,-0.014232445763048496,-0.014155252397101581,,,-0.004376699044943866,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.350000000000001,-0.4500000000000006,-0.6500000000000008,-0.850000000000001,-1.1500000000000012,1747058644,,False,1,125a3_00136,2025-05-12_15-04-04,204.86244082450867,204.86244082450867,40303,cnl-brain9,155.198.99.250,204.86244082450867,1,0.12,0.25,1.3,125a3_00136
137,1,1,1,0,1,2,1,1,1,1,1,0,1,1,1,1,192.48000000000653,374.4299999999012,613.4699999996839,,1079.75999999926,1329.0299999990332,1749.149999998651,1855.3499999985545,1.0,1.0,1.0,0.75,1.0,1.0,1.25,1.25,1.4281133217446573,1.2841178271307443,1.117252417485519,1.117252417485519,1.076792597321896,1.07771209127808,0.84220519841717,1.0090254700480374,-0.013870779836864688,-0.008733175513897518,-0.0272928202869811,,0.019247927625728245,-0.04842782559525283,-0.0051766278474012495,-0.0036580692077294863,-0.05000000000000071,-0.15000000000000124,-0.2500000000000009,-0.45000000000000107,-0.6500000000000008,-0.1500000000000008,-0.1500000000000008,-0.350000000000001,1747058638,,False,1,125a3_00137,2025-05-12_15-03-58,199.27405881881714,199.27405881881714,40222,cnl-brain9,155.198.99.250,199.27405881881714,1,0.12,0.30000000000000004,1.3,125a3_00137
138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43.8300000000009,307.19999999996236,583.4399999997112,825.479999999491,1080.9299999992588,1331.309999999031,1576.1699999988084,1922.7299999984932,1.0,1.0,1.0,1.0,1.25,1.0,1.0,1.25,0.9867926764911858,1.0872772988101838,1.3789362484237522,1.487722207017513,0.8582666856923705,1.056992122614911,0.9551237606034995,1.0502737437050962,-0.008084231632821126,-0.028531475061379208,-0.03443793231879111,0.025293474026713447,0.00829383178603793,-0.007507995947794388,-0.018036494975630646,-0.009918908859391617,0.049999999999998934,-0.15000000000000124,-0.350000000000001,-0.5500000000000012,-0.05000000000000071,-0.2500000000000009,-0.350000000000001,-0.5500000000000012,1747058628,,False,1,125a3_00138,2025-05-12_15-03-48,188.70001769065857,188.70001769065857,40227,cnl-brain9,155.198.99.250,188.70001769065857,1,0.12,0.35000000000000003,1.3,125a3_00138
139,1,1,1,2,4,6,6,6,1,1,1,1,2,2,2,2,78.4800000000022,322.8599999999481,570.9599999997225,827.9399999994888,1074.7199999992645,1326.7799999990352,1575.419999998809,1822.6799999985842,1.0,1.0,1.0,1.25,19.0,25.0,42.5,55.5,0.7590846875061962,0.9088613425358587,1.1088159361691443,0.9091499772167929,1.2127944565734545,1.0259852159958147,0.9164946190244375,1.1359192039800876,-0.037113711303831565,-0.016022174087657604,-0.004785518248613396,-0.028938912393765115,0.0071174700976759375,-0.09607575979196614,0.12370472021931045,0.2712136640742977,0.14999999999999902,-0.050000000000001155,-0.2500000000000009,-0.1500000000000008,-0.35000000000000053,-0.1500000000000008,0.14999999999999902,0.049999999999998934,1747058633,,False,1,125a3_00139,2025-05-12_15-03-53,193.11504769325256,193.11504769325256,40257,cnl-brain9,155.198.99.250,193.11504769325256,1,0.12,0.4,1.3,125a3_00139
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058659,,False,1,125a3_00140,2025-05-12_15-04-19,219.00254845619202,219.00254845619202,40241,cnl-brain9,155.198.99.250,219.00254845619202,1,0.12,0.2,1.4,125a3_00140
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058644,,False,1,125a3_00141,2025-05-12_15-04-04,202.54156589508057,202.54156589508057,40228,cnl-brain9,155.198.99.250,202.54156589508057,1,0.12,0.25,1.4,125a3_00141
142,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,252.6300000000088,371.369999999904,,863.8799999994561,1072.1699999992668,1345.4399999990183,1664.9999999987276,,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,,1.2158280494229328,1.2158280494229328,1.3038458715257948,0.9459284652714138,1.0853970328273714,1.053207534807881,1.053207534807881,-0.015859679774379742,-0.009083953268575584,,0.0004710387786786008,-0.016520117942515178,-0.015003174691027965,0.003568714093481251,,,-0.15000000000000124,-0.350000000000001,-0.5500000000000012,-0.15000000000000036,-0.35000000000000053,-0.45000000000000107,-0.6500000000000012,1747058642,,False,1,125a3_00142,2025-05-12_15-04-02,200.1956992149353,200.1956992149353,40232,cnl-brain9,155.198.99.250,200.1956992149353,1,0.12,0.30000000000000004,1.4,125a3_00142
143,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,78.4800000000022,,600.3599999996958,882.2999999994394,1174.8299999991734,1422.719999998948,1591.4399999987945,1876.1099999985356,1.0,0.75,1.0,1.0,1.25,1.0,1.0,1.0,0.9180857196720036,0.9180857196720036,1.0204136793107579,0.9242152512338891,1.1996488310688491,1.0550908117609625,1.2031850977938683,0.9075106511876525,-0.015833058533511135,,-0.02812245919519718,0.0028392585613108423,-0.003762449373795995,0.00045982614282324974,-0.018210017876219453,-0.038075350325514457,0.049999999999998934,-0.15000000000000124,-0.2500000000000009,-0.05000000000000071,-0.25000000000000044,-0.35000000000000053,-0.5500000000000007,-0.45000000000000107,1747058644,,False,1,125a3_00143,2025-05-12_15-04-04,201.62363934516907,201.62363934516907,40203,cnl-brain9,155.198.99.250,201.62363934516907,1,0.12,0.35000000000000003,1.4,125a3_00143
144,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,83.82000000000241,399.65999999987827,584.5499999997102,816.8699999994989,1106.8199999992353,1323.0899999990386,1569.2999999988147,1815.9299999985903,1.0,1.0,1.0,1.0,1.25,1.0,1.0,1.0,1.0106045692409977,1.075446332828809,1.1920613657384003,1.2629891341812578,1.0711255843240384,0.8768785280596225,1.068916243613024,1.0124131490657806,-0.04751806841691808,-0.03201656759280658,-0.03557203276735432,-0.008440601556085614,0.008321087140477523,-0.03108863640924797,-0.021426192319852433,-0.014167084544784547,0.049999999999998934,-0.15000000000000124,-0.350000000000001,-0.5500000000000012,-0.6500000000000008,-0.2500000000000009,-0.45000000000000107,-0.5500000000000012,1747058656,,False,1,125a3_00144,2025-05-12_15-04-16,213.79118037223816,213.79118037223816,40246,cnl-brain9,155.198.99.250,213.79118037223816,1,0.12,0.4,1.4,125a3_00144
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1747058654,,False,1,125a3_00145,2025-05-12_15-04-14,211.12046599388123,211.12046599388123,40225,cnl-brain9,155.198.99.250,211.12046599388123,1,0.12,0.2,1.5,125a3_00145
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1747058644,,False,1,125a3_00146,2025-05-12_15-04-04,201.0444369316101,201.0444369316101,40234,cnl-brain9,155.198.99.250,201.0444369316101,1,0.12,0.25,1.5,125a3_00146
147,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,,,737.3699999995712,,,1377.659999998989,1622.5799999987662,1872.1199999985392,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,,,1.1508257359699285,1.1508257359699285,1.1508257359699285,0.8605426520561514,0.9498091637716211,0.9055152167669432,,,-0.009244829990322057,,,-0.018018044280668555,-0.02407598508188702,0.0038272038143492004,,,-0.05000000000000071,-0.2500000000000009,-0.4500000000000006,0.14999999999999947,-0.05000000000000071,-0.050000000000001155,1747058654,,False,1,125a3_00147,2025-05-12_15-04-14,211.02699851989746,211.02699851989746,40213,cnl-brain9,155.198.99.250,211.02699851989746,1,0.12,0.30000000000000004,1.5,125a3_00147
148,2,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,51.00000000000117,,692.0099999996124,949.5299999993782,1175.4899999991728,,1813.5599999985925,1885.7999999985268,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1617398360897346,1.1617398360897346,0.8635433480176212,0.9319302201415277,1.1555335766512085,1.1555335766512085,1.1555335766512085,1.1808590937921193,-0.02828081550624173,,0.011408411960404319,-0.029795694725047728,-0.033021704915696226,,-0.004248702508578006,-0.009803016711767754,-0.05000000000000071,-0.2500000000000009,0.04999999999999938,-0.1500000000000008,-0.35000000000000053,-0.5500000000000007,-0.7500000000000009,-0.9500000000000011,1747058645,,False,1,125a3_00148,2025-05-12_15-04-05,201.54986691474915,201.54986691474915,40211,cnl-brain9,155.198.99.250,201.54986691474915,1,0.12,0.35000000000000003,1.5,125a3_00148
149,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,146.25000000000477,318.8099999999518,570.8399999997226,940.7999999993862,1079.57999999926,,1572.8099999988115,1814.039999998592,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.026382212281316,0.9485431374880119,1.0280394052340605,0.9442508273943613,1.024258358819054,1.024258358819054,1.0936844908533299,1.0508719866692675,-0.04206434165146655,-0.0041609079742177535,-0.01991320297220378,-0.0031577705953407254,-0.042990057390920544,,-0.016573876567298917,-0.000735211578019701,-0.05000000000000071,0.049999999999998934,-0.1500000000000008,-0.2500000000000009,-0.4500000000000006,-0.6500000000000008,-0.850000000000001,-1.0500000000000012,1747058653,,False,1,125a3_00149,2025-05-12_15-04-13,209.28724265098572,209.28724265098572,40218,cnl-brain9,155.198.99.250,209.28724265098572,1,0.12,0.4,1.5,125a3_00149
150,1,1,1,0,1,0,1,2,1,1,1,0,1,0,1,1,118.80000000000373,324.47999999994664,619.5599999996783,,1094.1599999992468,,1665.5099999987272,1844.0099999985648,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0189829630202718,0.9288655599410337,1.1133158529578686,1.1133158529578686,1.2344077480246822,1.2344077480246822,1.2803809130289925,1.305792530121559,0.006837904521063809,0.003036881388283952,-0.022461091836706082,,-0.009770181210064344,,-0.00941674025607675,-0.029883800907978042,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.6500000000000008,-0.850000000000001,-1.0500000000000012,-1.2500000000000013,1747058632,,False,1,125a3_00150,2025-05-12_15-03-52,188.6498625278473,188.6498625278473,40260,cnl-brain9,155.198.99.250,188.6498625278473,1,0.13,0.2,1.1,125a3_00150
