,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
32,1,1,0,1,1,0,79.83000000000226,215.1600000000074,,1.25,1.5,0.0,0.8938443764257452,0.8312622735577082,0.8312622735577082,0.022495316289967593,-0.031531104619219597,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546967,,False,1,fd057_00032,2024-01-18_03-02-47,25.521326780319214,25.521326780319214,59267,cnl-brain10,155.198.100.139,25.521326780319214,1,0.4,250.0,4.5,fd057_00032
33,1,1,0,1,1,0,78.4800000000022,217.41000000000747,,1.25,1.25,0.0,1.0390084163094535,0.6360157171209394,0.6360157171209394,0.049029146088943654,-0.05184832973416664,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546967,,False,1,fd057_00033,2024-01-18_03-02-47,25.599459886550903,25.599459886550903,59266,cnl-brain10,155.198.100.139,25.599459886550903,1,0.45,250.0,4.5,fd057_00033
34,1,1,0,1,1,0,77.43000000000217,217.29000000000747,,1.5,1.75,0.0,1.0964080188984144,1.1748590763509992,1.1748590763509992,0.06222950660107329,-0.06628831733873908,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1705546967,,False,1,fd057_00034,2024-01-18_03-02-47,25.933678150177002,25.933678150177002,59268,cnl-brain10,155.198.100.139,25.933678150177002,1,0.5,250.0,4.5,fd057_00034
35,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546966,,False,1,fd057_00035,2024-01-18_03-02-46,24.67534351348877,24.67534351348877,59277,cnl-brain10,155.198.100.139,24.67534351348877,1,0.3,250.0,4.0,fd057_00035
36,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546967,,False,1,fd057_00036,2024-01-18_03-02-47,25.374090909957886,25.374090909957886,59276,cnl-brain10,155.198.100.139,25.374090909957886,1,0.35,250.0,4.0,fd057_00036
37,1,1,0,1,1,0,78.99000000000223,218.2500000000075,,1.25,1.75,0.0,0.8479692663782723,0.8647600919170711,0.8647600919170711,0.02533172485630586,-0.030173604336440785,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546967,,False,1,fd057_00037,2024-01-18_03-02-47,25.86373257637024,25.86373257637024,59275,cnl-brain10,155.198.100.139,25.86373257637024,1,0.4,250.0,4.0,fd057_00037
38,1,1,0,1,1,0,78.06000000000219,221.82000000000764,,1.5,1.75,0.0,1.1009795079887983,1.2444661607314136,1.2444661607314136,0.04741011550997104,-0.05234731562617223,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1705546968,,False,1,fd057_00038,2024-01-18_03-02-48,26.397123336791992,26.397123336791992,59278,cnl-brain10,155.198.100.139,26.397123336791992,1,0.45,250.0,4.0,fd057_00038
39,1,1,1,1,1,1,77.64000000000217,217.74000000000748,385.7699999998909,1.5,1.75,1.0,1.0620456793685615,1.2079288898966305,1.1711748404981313,0.0628673647286605,-0.06312784958647577,0.07069069785240023,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546968,,False,1,fd057_00039,2024-01-18_03-02-48,26.663613319396973,26.663613319396973,59279,cnl-brain10,155.198.100.139,26.663613319396973,1,0.5,250.0,4.0,fd057_00039
40,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546968,,False,1,fd057_00040,2024-01-18_03-02-48,26.46876335144043,26.46876335144043,59280,cnl-brain10,155.198.100.139,26.46876335144043,1,0.3,250.0,3.5,fd057_00040
41,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546968,,False,1,fd057_00041,2024-01-18_03-02-48,26.83492088317871,26.83492088317871,59281,cnl-brain10,155.198.100.139,26.83492088317871,1,0.35,250.0,3.5,fd057_00041
42,1,1,0,1,1,0,76.50000000000213,219.57000000000755,,1.75,1.75,0.0,0.8631815243272367,0.7651647373836384,0.7651647373836384,0.027940612786053864,-0.03315237324042297,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546968,,False,1,fd057_00042,2024-01-18_03-02-48,26.14365005493164,26.14365005493164,59282,cnl-brain10,155.198.100.139,26.14365005493164,1,0.4,250.0,3.5,fd057_00042
43,1,1,0,1,1,0,77.04000000000215,218.1000000000075,,2.0,2.0,0.0,1.0057158216280913,1.2546453478095088,1.2546453478095088,0.05059028005138211,-0.04913304546411168,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1705546965,,False,1,fd057_00043,2024-01-18_03-02-45,23.399410724639893,23.399410724639893,59283,cnl-brain10,155.198.100.139,23.399410724639893,1,0.45,250.0,3.5,fd057_00043
44,1,1,1,1,1,1,79.53000000000225,249.27000000000868,414.269999999865,2.0,2.0,1.25,1.1419109243083518,1.2319606527905138,1.3540602954804968,0.06209526447442382,-0.06802949910366962,0.08562769038202744,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546967,,False,1,fd057_00044,2024-01-18_03-02-47,25.21679186820984,25.21679186820984,59284,cnl-brain10,155.198.100.139,25.21679186820984,1,0.5,250.0,3.5,fd057_00044
45,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546967,,False,1,fd057_00045,2024-01-18_03-02-47,26.046276092529297,26.046276092529297,59285,cnl-brain10,155.198.100.139,26.046276092529297,1,0.3,250.0,3.0,fd057_00045
46,1,1,0,1,1,0,79.32000000000224,251.52000000000876,,1.5,2.0,0.0,1.4256711523870667,1.0627672713749818,1.0627672713749818,-0.014596369653009755,-8.778079734184097e-05,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1705546968,,False,1,fd057_00046,2024-01-18_03-02-48,26.611254930496216,26.611254930496216,59286,cnl-brain10,155.198.100.139,26.611254930496216,1,0.35,250.0,3.0,fd057_00046
47,1,1,0,1,1,0,79.23000000000224,255.3600000000089,,2.0,2.25,0.0,0.9718800383148618,0.7678877823828549,0.7678877823828549,0.03213854796414756,-0.03304211420060765,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546966,,False,1,fd057_00047,2024-01-18_03-02-46,24.27707052230835,24.27707052230835,59287,cnl-brain10,155.198.100.139,24.27707052230835,1,0.4,250.0,3.0,fd057_00047
48,1,1,1,1,1,1,77.67000000000218,216.90000000000745,384.17999999989235,2.25,2.25,1.25,1.1115293580404286,1.3019207176046799,1.2503161687600413,0.05188996471995655,-0.05243336195854198,0.07796233783426365,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546968,,False,1,fd057_00048,2024-01-18_03-02-48,26.604657888412476,26.604657888412476,59288,cnl-brain10,155.198.100.139,26.604657888412476,1,0.45,250.0,3.0,fd057_00048
49,1,2,1,1,2,1,78.06000000000219,216.60000000000744,383.96999999989254,2.75,2.5,1.5,1.1445674845073464,1.169185066010903,1.3197705285294117,0.06231810478374478,-0.06835589318125157,0.09254649430308559,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546967,,False,1,fd057_00049,2024-01-18_03-02-47,25.513158559799194,25.513158559799194,59289,cnl-brain10,155.198.100.139,25.513158559799194,1,0.5,250.0,3.0,fd057_00049
50,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546967,,False,1,fd057_00050,2024-01-18_03-02-47,26.07827138900757,26.07827138900757,59290,cnl-brain10,155.198.100.139,26.07827138900757,1,0.3,250.0,2.5,fd057_00050
51,1,1,0,1,1,0,79.59000000000225,253.35000000000883,,1.75,2.0,0.0,1.6974238343943349,1.020640265373436,1.020640265373436,0.006044284038795089,-0.0018790743603753768,,0.005208333333333315,-0.03645833333333337,-0.03645833333333337,1705546968,,False,1,fd057_00051,2024-01-18_03-02-48,26.358966827392578,26.358966827392578,59291,cnl-brain10,155.198.100.139,26.358966827392578,1,0.35,250.0,2.5,fd057_00051
52,1,1,0,1,1,0,78.90000000000222,253.17000000000883,,2.5,2.75,0.0,0.9759939264336802,1.3270618858789018,1.3270618858789018,0.03529360352663857,-0.036437623743396874,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1705546967,,False,1,fd057_00052,2024-01-18_03-02-47,26.185643434524536,26.185643434524536,59293,cnl-brain10,155.198.100.139,26.185643434524536,1,0.4,250.0,2.5,fd057_00052
53,1,1,1,1,1,1,78.66000000000221,214.77000000000737,416.5799999998629,2.75,3.25,2.0,0.9656449377861598,1.3037077789843234,1.3089468544400396,0.05479978685726922,-0.054391062101319054,0.07889035250139287,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546968,,False,1,fd057_00053,2024-01-18_03-02-48,26.719258785247803,26.719258785247803,59298,cnl-brain10,155.198.100.139,26.719258785247803,1,0.45,250.0,2.5,fd057_00053
54,1,1,1,1,1,1,76.32000000000212,219.81000000000756,384.83999999989175,3.75,3.75,2.25,1.2193736532638337,1.118917068125069,1.3755274928397123,0.06415789317818293,-0.06490650977556722,0.08986714371335991,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546968,,False,1,fd057_00054,2024-01-18_03-02-48,26.843056440353394,26.843056440353394,59299,cnl-brain10,155.198.100.139,26.843056440353394,1,0.5,250.0,2.5,fd057_00054
55,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546967,,False,1,fd057_00055,2024-01-18_03-02-47,25.430527448654175,25.430527448654175,59303,cnl-brain10,155.198.100.139,25.430527448654175,1,0.3,250.0,2.0,fd057_00055
56,1,1,0,1,1,0,76.95000000000215,216.96000000000745,,2.5,3.0,0.0,0.8113406557612792,1.001721743105335,1.001721743105335,0.001071740266326504,-0.011853444358152054,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546968,,False,1,fd057_00056,2024-01-18_03-02-48,26.76803684234619,26.76803684234619,59307,cnl-brain10,155.198.100.139,26.76803684234619,1,0.35,250.0,2.0,fd057_00056
57,1,1,0,1,1,0,79.86000000000226,251.55000000000877,,3.25,4.0,0.0,0.9284680903631982,0.7966775488417455,0.7966775488417455,0.036700500402284675,-0.03381255912179082,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546966,,False,1,fd057_00057,2024-01-18_03-02-46,24.749130249023438,24.749130249023438,59308,cnl-brain10,155.198.100.139,24.749130249023438,1,0.4,250.0,2.0,fd057_00057
58,1,1,2,1,1,2,79.44000000000224,218.76000000000752,387.2999999998895,4.25,4.75,4.0,1.0887917650648857,1.223701973863905,1.2568201883243613,0.058818447288973674,-0.05295101240073308,0.08666161208838308,0.09895833333333331,-0.13020833333333337,0.05729166666666663,1705546968,,False,1,fd057_00058,2024-01-18_03-02-48,26.285024642944336,26.285024642944336,59312,cnl-brain10,155.198.100.139,26.285024642944336,1,0.45,250.0,2.0,fd057_00058
59,1,1,2,1,1,2,78.2700000000022,216.90000000000745,382.2299999998941,5.0,5.25,4.75,1.2922599154765035,1.113555307271833,0.8833201449324003,0.06818354979395647,-0.0639852114543853,0.08697711438086986,0.09895833333333331,-0.13020833333333337,0.15104166666666663,1705546965,,False,1,fd057_00059,2024-01-18_03-02-45,24.136831045150757,24.136831045150757,59314,cnl-brain10,155.198.100.139,24.136831045150757,1,0.5,250.0,2.0,fd057_00059
60,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546989,,False,1,fd057_00060,2024-01-18_03-03-09,26.09305453300476,26.09305453300476,59256,cnl-brain10,155.198.100.139,26.09305453300476,1,0.3,300.0,4.5,fd057_00060
61,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546991,,False,1,fd057_00061,2024-01-18_03-03-11,26.494180917739868,26.494180917739868,59283,cnl-brain10,155.198.100.139,26.494180917739868,1,0.35,300.0,4.5,fd057_00061
62,1,1,0,1,1,0,79.11000000000223,217.26000000000747,,1.25,1.5,0.0,0.8974658942548668,0.7942856497859718,0.7942856497859718,0.022928987894108188,-0.03219802981793651,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546989,,False,1,fd057_00062,2024-01-18_03-03-09,24.405359983444214,24.405359983444214,59245,cnl-brain10,155.198.100.139,24.405359983444214,1,0.4,300.0,4.5,fd057_00062
63,1,1,0,1,1,0,79.17000000000223,216.99000000000746,,1.25,1.5,0.0,1.0820516362210746,0.6674955002957379,0.6674955002957379,0.0481762587175793,-0.047972430651411324,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546990,,False,1,fd057_00063,2024-01-18_03-03-10,24.980586528778076,24.980586528778076,59273,cnl-brain10,155.198.100.139,24.980586528778076,1,0.45,300.0,4.5,fd057_00063
64,1,1,0,1,1,0,78.1500000000022,252.93000000000882,,1.5,1.5,0.0,1.1071997002906673,1.1139934842374675,1.1139934842374675,0.05970853235210677,-0.06961134209781572,,0.09895833333333331,-0.13020833333333337,-0.13020833333333337,1705546991,,False,1,fd057_00064,2024-01-18_03-03-11,25.193114042282104,25.193114042282104,59242,cnl-brain10,155.198.100.139,25.193114042282104,1,0.5,300.0,4.5,fd057_00064
65,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546990,,False,1,fd057_00065,2024-01-18_03-03-10,24.68992328643799,24.68992328643799,59314,cnl-brain10,155.198.100.139,24.68992328643799,1,0.3,300.0,4.0,fd057_00065
66,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1705546991,,False,1,fd057_00066,2024-01-18_03-03-11,25.215920209884644,25.215920209884644,59265,cnl-brain10,155.198.100.139,25.215920209884644,1,0.35,300.0,4.0,fd057_00066
67,1,1,0,1,1,0,77.64000000000217,217.17000000000746,,1.25,1.5,0.0,0.8936383892393909,0.8408535634837995,0.8408535634837995,0.025545825251847842,-0.02754905528241902,,0.09895833333333331,-0.03645833333333337,-0.03645833333333337,1705546991,,False,1,fd057_00067,2024-01-18_03-03-11,25.83819842338562,25.83819842338562,59240,cnl-brain10,155.198.100.139,25.83819842338562,1,0.4,300.0,4.0,fd057_00067
