,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr_fact,config/inhibit_weight,config/soma_regularization_alpha,logdir
199,5,1,9.419999999999991,1.75,0.7206776333674739,-0.040206676337839475,0.359375,1704997851,,False,1,85ac0_00199,2024-01-11_18-30-51,1.7433607578277588,1.7433607578277588,77070,cnl-brain10,155.198.100.139,1.7433607578277588,1,200.0,3.5,0.9,85ac0_00199
200,0,0,,0.75,,,,1704997851,,False,1,85ac0_00200,2024-01-11_18-30-51,1.7703137397766113,1.7703137397766113,76593,cnl-brain10,155.198.100.139,1.7703137397766113,1,100.0,2.5,0.95,85ac0_00200
201,0,0,,0.75,,,,1704997851,,False,1,85ac0_00201,2024-01-11_18-30-51,1.5955333709716797,1.5955333709716797,76784,cnl-brain10,155.198.100.139,1.5955333709716797,1,100.0,2.75,0.95,85ac0_00201
202,0,0,,0.75,,,,1704997851,,False,1,85ac0_00202,2024-01-11_18-30-51,1.6910805702209473,1.6910805702209473,76815,cnl-brain10,155.198.100.139,1.6910805702209473,1,100.0,3.0,0.95,85ac0_00202
203,0,0,,0.75,,,,1704997849,,False,1,85ac0_00203,2024-01-11_18-30-49,1.7066125869750977,1.7066125869750977,77064,cnl-brain10,155.198.100.139,1.7066125869750977,1,100.0,3.25,0.95,85ac0_00203
204,0,0,,0.75,,,,1704997851,,False,1,85ac0_00204,2024-01-11_18-30-51,1.7286157608032227,1.7286157608032227,77067,cnl-brain10,155.198.100.139,1.7286157608032227,1,100.0,3.5,0.95,85ac0_00204
205,0,0,,0.75,,,,1704997851,,False,1,85ac0_00205,2024-01-11_18-30-51,1.6631112098693848,1.6631112098693848,76748,cnl-brain10,155.198.100.139,1.6631112098693848,1,125.0,2.5,0.95,85ac0_00205
206,0,0,,0.75,,,,1704997851,,False,1,85ac0_00206,2024-01-11_18-30-51,1.7541146278381348,1.7541146278381348,77073,cnl-brain10,155.198.100.139,1.7541146278381348,1,125.0,2.75,0.95,85ac0_00206
207,1,1,27.480000000000285,1.5,0.8660146068701772,-0.039860514009481096,0.359375,1704997851,,False,1,85ac0_00207,2024-01-11_18-30-51,1.6466586589813232,1.6466586589813232,77085,cnl-brain10,155.198.100.139,1.6466586589813232,1,125.0,3.0,0.95,85ac0_00207
208,0,0,,0.75,,,,1704997849,,False,1,85ac0_00208,2024-01-11_18-30-49,1.5593464374542236,1.5593464374542236,77063,cnl-brain10,155.198.100.139,1.5593464374542236,1,125.0,3.25,0.95,85ac0_00208
209,0,0,,0.75,,,,1704997851,,False,1,85ac0_00209,2024-01-11_18-30-51,1.623560905456543,1.623560905456543,77071,cnl-brain10,155.198.100.139,1.623560905456543,1,125.0,3.5,0.95,85ac0_00209
210,0,0,,0.75,,,,1704997851,,False,1,85ac0_00210,2024-01-11_18-30-51,1.7529265880584717,1.7529265880584717,77063,cnl-brain10,155.198.100.139,1.7529265880584717,1,150.0,2.5,0.95,85ac0_00210
211,0,0,,0.75,,,,1704997852,,False,1,85ac0_00211,2024-01-11_18-30-52,1.7637131214141846,1.7637131214141846,77074,cnl-brain10,155.198.100.139,1.7637131214141846,1,150.0,2.75,0.95,85ac0_00211
212,0,0,,0.75,,,,1704997851,,False,1,85ac0_00212,2024-01-11_18-30-51,1.7592294216156006,1.7592294216156006,76809,cnl-brain10,155.198.100.139,1.7592294216156006,1,150.0,3.0,0.95,85ac0_00212
213,0,0,,0.75,,,,1704997849,,False,1,85ac0_00213,2024-01-11_18-30-49,1.6911637783050537,1.6911637783050537,77067,cnl-brain10,155.198.100.139,1.6911637783050537,1,150.0,3.25,0.95,85ac0_00213
214,0,0,,0.75,,,,1704997851,,False,1,85ac0_00214,2024-01-11_18-30-51,1.7043673992156982,1.7043673992156982,76768,cnl-brain10,155.198.100.139,1.7043673992156982,1,150.0,3.5,0.95,85ac0_00214
215,0,0,,0.75,,,,1704997851,,False,1,85ac0_00215,2024-01-11_18-30-51,1.710432767868042,1.710432767868042,76805,cnl-brain10,155.198.100.139,1.710432767868042,1,175.0,2.5,0.95,85ac0_00215
216,0,0,,0.75,,,,1704997849,,False,1,85ac0_00216,2024-01-11_18-30-49,1.779421329498291,1.779421329498291,77087,cnl-brain10,155.198.100.139,1.779421329498291,1,175.0,2.75,0.95,85ac0_00216
217,0,0,,0.75,,,,1704997852,,False,1,85ac0_00217,2024-01-11_18-30-52,1.7342419624328613,1.7342419624328613,77082,cnl-brain10,155.198.100.139,1.7342419624328613,1,175.0,3.0,0.95,85ac0_00217
218,0,0,,0.75,,,,1704997851,,False,1,85ac0_00218,2024-01-11_18-30-51,1.5768375396728516,1.5768375396728516,76658,cnl-brain10,155.198.100.139,1.5768375396728516,1,175.0,3.25,0.95,85ac0_00218
219,0,0,,0.75,,,,1704997851,,False,1,85ac0_00219,2024-01-11_18-30-51,1.5945305824279785,1.5945305824279785,76628,cnl-brain10,155.198.100.139,1.5945305824279785,1,175.0,3.5,0.95,85ac0_00219
220,0,0,,0.75,,,,1704997852,,False,1,85ac0_00220,2024-01-11_18-30-52,1.5736134052276611,1.5736134052276611,76611,cnl-brain10,155.198.100.139,1.5736134052276611,1,200.0,2.5,0.95,85ac0_00220
221,0,0,,0.75,,,,1704997852,,False,1,85ac0_00221,2024-01-11_18-30-52,1.6116070747375488,1.6116070747375488,76681,cnl-brain10,155.198.100.139,1.6116070747375488,1,200.0,2.75,0.95,85ac0_00221
222,0,0,,0.75,,,,1704997852,,False,1,85ac0_00222,2024-01-11_18-30-52,1.8292009830474854,1.8292009830474854,76818,cnl-brain10,155.198.100.139,1.8292009830474854,1,200.0,3.0,0.95,85ac0_00222
223,0,0,,0.75,,,,1704997852,,False,1,85ac0_00223,2024-01-11_18-30-52,1.589667797088623,1.589667797088623,76712,cnl-brain10,155.198.100.139,1.589667797088623,1,200.0,3.25,0.95,85ac0_00223
224,0,0,,0.75,,,,1704997852,,False,1,85ac0_00224,2024-01-11_18-30-52,1.5755949020385742,1.5755949020385742,76817,cnl-brain10,155.198.100.139,1.5755949020385742,1,200.0,3.5,0.95,85ac0_00224
225,0,0,,0.5,,,,1704997851,,False,1,85ac0_00225,2024-01-11_18-30-51,1.6161658763885498,1.6161658763885498,76803,cnl-brain10,155.198.100.139,1.6161658763885498,1,100.0,2.5,1.0,85ac0_00225
226,0,0,,0.5,,,,1704997851,,False,1,85ac0_00226,2024-01-11_18-30-51,1.4282371997833252,1.4282371997833252,76807,cnl-brain10,155.198.100.139,1.4282371997833252,1,100.0,2.75,1.0,85ac0_00226
227,0,0,,0.5,,,,1704997852,,False,1,85ac0_00227,2024-01-11_18-30-52,1.5733304023742676,1.5733304023742676,76802,cnl-brain10,155.198.100.139,1.5733304023742676,1,100.0,3.0,1.0,85ac0_00227
228,0,0,,0.5,,,,1704997852,,False,1,85ac0_00228,2024-01-11_18-30-52,1.4337561130523682,1.4337561130523682,76811,cnl-brain10,155.198.100.139,1.4337561130523682,1,100.0,3.25,1.0,85ac0_00228
229,0,0,,0.5,,,,1704997852,,False,1,85ac0_00229,2024-01-11_18-30-52,1.5997824668884277,1.5997824668884277,76711,cnl-brain10,155.198.100.139,1.5997824668884277,1,100.0,3.5,1.0,85ac0_00229
230,0,0,,0.5,,,,1704997852,,False,1,85ac0_00230,2024-01-11_18-30-52,1.4728648662567139,1.4728648662567139,76713,cnl-brain10,155.198.100.139,1.4728648662567139,1,125.0,2.5,1.0,85ac0_00230
231,0,0,,0.5,,,,1704997852,,False,1,85ac0_00231,2024-01-11_18-30-52,1.1896593570709229,1.1896593570709229,76783,cnl-brain10,155.198.100.139,1.1896593570709229,1,125.0,2.75,1.0,85ac0_00231
232,0,0,,0.5,,,,1704997851,,False,1,85ac0_00232,2024-01-11_18-30-51,1.6696884632110596,1.6696884632110596,77069,cnl-brain10,155.198.100.139,1.6696884632110596,1,125.0,3.0,1.0,85ac0_00232
233,0,0,,0.5,,,,1704997850,,False,1,85ac0_00233,2024-01-11_18-30-50,1.7899680137634277,1.7899680137634277,76805,cnl-brain10,155.198.100.139,1.7899680137634277,1,125.0,3.25,1.0,85ac0_00233
234,0,0,,0.5,,,,1704997849,,False,1,85ac0_00234,2024-01-11_18-30-49,1.657310962677002,1.657310962677002,76768,cnl-brain10,155.198.100.139,1.657310962677002,1,125.0,3.5,1.0,85ac0_00234
235,0,0,,0.5,,,,1704997851,,False,1,85ac0_00235,2024-01-11_18-30-51,1.6327452659606934,1.6327452659606934,77068,cnl-brain10,155.198.100.139,1.6327452659606934,1,150.0,2.5,1.0,85ac0_00235
236,0,0,,0.5,,,,1704997851,,False,1,85ac0_00236,2024-01-11_18-30-51,1.6556942462921143,1.6556942462921143,76814,cnl-brain10,155.198.100.139,1.6556942462921143,1,150.0,2.75,1.0,85ac0_00236
237,0,0,,0.5,,,,1704997851,,False,1,85ac0_00237,2024-01-11_18-30-51,1.7628521919250488,1.7628521919250488,77084,cnl-brain10,155.198.100.139,1.7628521919250488,1,150.0,3.0,1.0,85ac0_00237
238,0,0,,0.5,,,,1704997852,,False,1,85ac0_00238,2024-01-11_18-30-52,1.576765775680542,1.576765775680542,76765,cnl-brain10,155.198.100.139,1.576765775680542,1,150.0,3.25,1.0,85ac0_00238
239,0,0,,0.5,,,,1704997851,,False,1,85ac0_00239,2024-01-11_18-30-51,1.7589948177337646,1.7589948177337646,77078,cnl-brain10,155.198.100.139,1.7589948177337646,1,150.0,3.5,1.0,85ac0_00239
240,0,0,,0.5,,,,1704997852,,False,1,85ac0_00240,2024-01-11_18-30-52,1.603572130203247,1.603572130203247,76808,cnl-brain10,155.198.100.139,1.603572130203247,1,175.0,2.5,1.0,85ac0_00240
241,0,0,,0.5,,,,1704997852,,False,1,85ac0_00241,2024-01-11_18-30-52,1.401714563369751,1.401714563369751,76804,cnl-brain10,155.198.100.139,1.401714563369751,1,175.0,2.75,1.0,85ac0_00241
242,0,0,,0.5,,,,1704997852,,False,1,85ac0_00242,2024-01-11_18-30-52,1.4777154922485352,1.4777154922485352,77068,cnl-brain10,155.198.100.139,1.4777154922485352,1,175.0,3.0,1.0,85ac0_00242
243,0,0,,0.5,,,,1704997851,,False,1,85ac0_00243,2024-01-11_18-30-51,1.4833612442016602,1.4833612442016602,77079,cnl-brain10,155.198.100.139,1.4833612442016602,1,175.0,3.25,1.0,85ac0_00243
244,0,0,,0.5,,,,1704997851,,False,1,85ac0_00244,2024-01-11_18-30-51,1.7897334098815918,1.7897334098815918,77076,cnl-brain10,155.198.100.139,1.7897334098815918,1,175.0,3.5,1.0,85ac0_00244
245,0,0,,0.5,,,,1704997852,,False,1,85ac0_00245,2024-01-11_18-30-52,1.558485746383667,1.558485746383667,77065,cnl-brain10,155.198.100.139,1.558485746383667,1,200.0,2.5,1.0,85ac0_00245
246,0,0,,0.5,,,,1704997852,,False,1,85ac0_00246,2024-01-11_18-30-52,1.558807611465454,1.558807611465454,77069,cnl-brain10,155.198.100.139,1.558807611465454,1,200.0,2.75,1.0,85ac0_00246
247,0,0,,0.5,,,,1704997852,,False,1,85ac0_00247,2024-01-11_18-30-52,1.4715044498443604,1.4715044498443604,76714,cnl-brain10,155.198.100.139,1.4715044498443604,1,200.0,3.0,1.0,85ac0_00247
248,0,0,,0.5,,,,1704997851,,False,1,85ac0_00248,2024-01-11_18-30-51,1.793595552444458,1.793595552444458,77086,cnl-brain10,155.198.100.139,1.793595552444458,1,200.0,3.25,1.0,85ac0_00248
249,0,0,,0.5,,,,1704997852,,False,1,85ac0_00249,2024-01-11_18-30-52,1.3033337593078613,1.3033337593078613,77062,cnl-brain10,155.198.100.139,1.3033337593078613,1,200.0,3.5,1.0,85ac0_00249
250,5,1,9.95999999999998,1.75,0.703309405362864,-0.03789065085368759,0.359375,1704997852,,False,1,85ac0_00250,2024-01-11_18-30-52,1.5507900714874268,1.5507900714874268,76784,cnl-brain10,155.198.100.139,1.5507900714874268,1,100.0,2.5,0.8,85ac0_00250
251,5,2,10.019999999999978,1.75,0.7596908734757035,-0.060985016424464966,0.359375,1704997852,,False,1,85ac0_00251,2024-01-11_18-30-52,1.6184427738189697,1.6184427738189697,77077,cnl-brain10,155.198.100.139,1.6184427738189697,1,100.0,2.75,0.8,85ac0_00251
252,5,2,9.719999999999985,1.75,0.6973217037138902,-0.06384506736864393,0.359375,1704997852,,False,1,85ac0_00252,2024-01-11_18-30-52,1.4362859725952148,1.4362859725952148,77072,cnl-brain10,155.198.100.139,1.4362859725952148,1,100.0,3.0,0.8,85ac0_00252
253,5,1,9.869999999999981,1.75,0.7874893828660119,-0.04865270459866555,0.359375,1704997852,,False,1,85ac0_00253,2024-01-11_18-30-52,1.2660281658172607,1.2660281658172607,76748,cnl-brain10,155.198.100.139,1.2660281658172607,1,100.0,3.25,0.8,85ac0_00253
254,5,2,10.259999999999973,1.75,0.6632816512933943,-0.05182891981062465,0.359375,1704997850,,False,1,85ac0_00254,2024-01-11_18-30-50,1.3440868854522705,1.3440868854522705,76785,cnl-brain10,155.198.100.139,1.3440868854522705,1,100.0,3.5,0.8,85ac0_00254
255,5,1,10.049999999999978,2.0,0.7132599935090824,-0.04115464964923521,0.359375,1704997851,,False,1,85ac0_00255,2024-01-11_18-30-51,1.7374770641326904,1.7374770641326904,77075,cnl-brain10,155.198.100.139,1.7374770641326904,1,125.0,2.5,0.8,85ac0_00255
256,5,2,9.809999999999983,1.75,0.7169412986013695,-0.05011623271630339,0.359375,1704997852,,False,1,85ac0_00256,2024-01-11_18-30-52,1.62618088722229,1.62618088722229,77070,cnl-brain10,155.198.100.139,1.62618088722229,1,125.0,2.75,0.8,85ac0_00256
257,5,1,9.95999999999998,1.75,0.6983047504484172,-0.043106597419529824,0.359375,1704997851,,False,1,85ac0_00257,2024-01-11_18-30-51,1.7169580459594727,1.7169580459594727,77081,cnl-brain10,155.198.100.139,1.7169580459594727,1,125.0,3.0,0.8,85ac0_00257
258,5,2,10.019999999999978,1.75,0.7832965343272249,-0.05122516340017924,0.359375,1704997852,,False,1,85ac0_00258,2024-01-11_18-30-52,1.5911638736724854,1.5911638736724854,76815,cnl-brain10,155.198.100.139,1.5911638736724854,1,125.0,3.25,0.8,85ac0_00258
259,5,2,10.289999999999973,1.75,0.7779218955589938,-0.060754095536356356,0.359375,1704997851,,False,1,85ac0_00259,2024-01-11_18-30-51,1.7502572536468506,1.7502572536468506,77080,cnl-brain10,155.198.100.139,1.7502572536468506,1,125.0,3.5,0.8,85ac0_00259
260,5,1,10.169999999999975,2.0,0.665295236899758,-0.03755711788900307,0.359375,1704997853,,False,1,85ac0_00260,2024-01-11_18-30-53,1.627030611038208,1.627030611038208,76593,cnl-brain10,155.198.100.139,1.627030611038208,1,150.0,2.5,0.8,85ac0_00260
261,5,2,9.92999999999998,1.75,0.7416335510233265,-0.05024932329523779,0.359375,1704997851,,False,1,85ac0_00261,2024-01-11_18-30-51,1.624443769454956,1.624443769454956,77087,cnl-brain10,155.198.100.139,1.624443769454956,1,150.0,2.75,0.8,85ac0_00261
262,5,2,9.809999999999983,2.0,0.7261316777897637,-0.055162188154687763,0.359375,1704997852,,False,1,85ac0_00262,2024-01-11_18-30-52,1.42822265625,1.42822265625,77076,cnl-brain10,155.198.100.139,1.42822265625,1,150.0,3.0,0.8,85ac0_00262
263,5,2,9.689999999999985,1.75,0.6685595902679378,-0.06608503484305206,0.359375,1704997852,,False,1,85ac0_00263,2024-01-11_18-30-52,1.331233024597168,1.331233024597168,77067,cnl-brain10,155.198.100.139,1.331233024597168,1,150.0,3.25,0.8,85ac0_00263
264,5,2,9.839999999999982,1.75,0.7603320966677913,-0.06010602692518807,0.359375,1704997852,,False,1,85ac0_00264,2024-01-11_18-30-52,1.3390295505523682,1.3390295505523682,77079,cnl-brain10,155.198.100.139,1.3390295505523682,1,150.0,3.5,0.8,85ac0_00264
265,5,2,9.92999999999998,2.0,0.7738681067792136,-0.05553725643234686,0.359375,1704997852,,False,1,85ac0_00265,2024-01-11_18-30-52,1.31095552444458,1.31095552444458,76809,cnl-brain10,155.198.100.139,1.31095552444458,1,175.0,2.5,0.8,85ac0_00265
266,5,2,10.229999999999974,2.0,0.6480005318691229,-0.050627424119743525,0.359375,1704997852,,False,1,85ac0_00266,2024-01-11_18-30-52,1.419912338256836,1.419912338256836,77080,cnl-brain10,155.198.100.139,1.419912338256836,1,175.0,2.75,0.8,85ac0_00266
267,5,1,9.92999999999998,1.75,0.7640458406799906,-0.04221921391349237,0.359375,1704997852,,False,1,85ac0_00267,2024-01-11_18-30-52,1.3617322444915771,1.3617322444915771,76807,cnl-brain10,155.198.100.139,1.3617322444915771,1,175.0,3.0,0.8,85ac0_00267
268,5,2,9.839999999999982,1.75,0.6825995621504872,-0.054900528952152805,0.359375,1704997852,,False,1,85ac0_00268,2024-01-11_18-30-52,1.4762279987335205,1.4762279987335205,76785,cnl-brain10,155.198.100.139,1.4762279987335205,1,175.0,3.25,0.8,85ac0_00268
269,5,2,9.92999999999998,1.5,0.7825946156743427,-0.05871235104613215,0.359375,1704997853,,False,1,85ac0_00269,2024-01-11_18-30-53,1.5442965030670166,1.5442965030670166,77085,cnl-brain10,155.198.100.139,1.5442965030670166,1,175.0,3.5,0.8,85ac0_00269
270,5,1,9.95999999999998,2.0,0.6601004814314875,-0.047952691322967866,0.359375,1704997853,,False,1,85ac0_00270,2024-01-11_18-30-53,1.6450130939483643,1.6450130939483643,77087,cnl-brain10,155.198.100.139,1.6450130939483643,1,200.0,2.5,0.8,85ac0_00270
271,5,1,9.989999999999979,2.0,0.6924146924613094,-0.03459313730200364,0.359375,1704997853,,False,1,85ac0_00271,2024-01-11_18-30-53,1.5933284759521484,1.5933284759521484,76803,cnl-brain10,155.198.100.139,1.5933284759521484,1,200.0,2.75,0.8,85ac0_00271
272,5,1,10.139999999999976,1.75,0.7364308673594842,-0.049643275535787845,0.359375,1704997853,,False,1,85ac0_00272,2024-01-11_18-30-53,1.606513500213623,1.606513500213623,77083,cnl-brain10,155.198.100.139,1.606513500213623,1,200.0,3.0,0.8,85ac0_00272
273,5,2,9.92999999999998,1.75,0.7682908084567345,-0.03557528722232295,0.359375,1704997853,,False,1,85ac0_00273,2024-01-11_18-30-53,1.5364620685577393,1.5364620685577393,77071,cnl-brain10,155.198.100.139,1.5364620685577393,1,200.0,3.25,0.8,85ac0_00273
274,5,1,9.92999999999998,1.75,0.684839746530317,-0.03813345391400358,0.359375,1704997851,,False,1,85ac0_00274,2024-01-11_18-30-51,1.7502961158752441,1.7502961158752441,77061,cnl-brain10,155.198.100.139,1.7502961158752441,1,200.0,3.5,0.8,85ac0_00274
275,5,2,10.289999999999973,1.75,0.7899997365044502,-0.0608160022438734,0.359375,1704997851,,False,1,85ac0_00275,2024-01-11_18-30-51,1.6239054203033447,1.6239054203033447,77083,cnl-brain10,155.198.100.139,1.6239054203033447,1,100.0,2.5,0.8500000000000001,85ac0_00275
276,5,2,10.049999999999978,1.75,0.7115101093560192,-0.05298689276718238,0.359375,1704997852,,False,1,85ac0_00276,2024-01-11_18-30-52,1.2562131881713867,1.2562131881713867,76813,cnl-brain10,155.198.100.139,1.2562131881713867,1,100.0,2.75,0.8500000000000001,85ac0_00276
277,5,2,10.139999999999976,1.75,0.70636376808687,-0.058413766756708396,0.359375,1704997853,,False,1,85ac0_00277,2024-01-11_18-30-53,1.4524328708648682,1.4524328708648682,76768,cnl-brain10,155.198.100.139,1.4524328708648682,1,100.0,3.0,0.8500000000000001,85ac0_00277
278,5,2,9.629999999999987,1.75,0.7352808444362177,-0.058320563112246204,0.359375,1704997853,,False,1,85ac0_00278,2024-01-11_18-30-53,1.4752001762390137,1.4752001762390137,77081,cnl-brain10,155.198.100.139,1.4752001762390137,1,100.0,3.25,0.8500000000000001,85ac0_00278
279,5,2,10.109999999999976,1.75,0.7575885190392705,-0.04290357967445402,0.359375,1704997852,,False,1,85ac0_00279,2024-01-11_18-30-52,1.2397029399871826,1.2397029399871826,77073,cnl-brain10,155.198.100.139,1.2397029399871826,1,100.0,3.5,0.8500000000000001,85ac0_00279
280,5,2,9.629999999999987,1.75,0.7431298718263937,-0.06290723145447263,0.359375,1704997852,,False,1,85ac0_00280,2024-01-11_18-30-52,1.762176513671875,1.762176513671875,77066,cnl-brain10,155.198.100.139,1.762176513671875,1,125.0,2.5,0.8500000000000001,85ac0_00280
281,5,2,10.049999999999978,1.75,0.7382184749372912,-0.066337742104562,0.359375,1704997851,,False,1,85ac0_00281,2024-01-11_18-30-51,1.7752890586853027,1.7752890586853027,77064,cnl-brain10,155.198.100.139,1.7752890586853027,1,125.0,2.75,0.8500000000000001,85ac0_00281
282,5,2,9.839999999999982,1.75,0.7193627686500946,-0.0501495062448879,0.359375,1704997853,,False,1,85ac0_00282,2024-01-11_18-30-53,1.5912230014801025,1.5912230014801025,77075,cnl-brain10,155.198.100.139,1.5912230014801025,1,125.0,3.0,0.8500000000000001,85ac0_00282
283,5,1,10.139999999999976,1.75,0.7519392328954915,-0.04923819148759501,0.359375,1704997852,,False,1,85ac0_00283,2024-01-11_18-30-52,1.3593413829803467,1.3593413829803467,76816,cnl-brain10,155.198.100.139,1.3593413829803467,1,125.0,3.25,0.8500000000000001,85ac0_00283
284,5,2,10.019999999999978,1.75,0.7156760805606833,-0.05233387353486618,0.359375,1704997854,,False,1,85ac0_00284,2024-01-11_18-30-54,1.7391738891601562,1.7391738891601562,76658,cnl-brain10,155.198.100.139,1.7391738891601562,1,125.0,3.5,0.8500000000000001,85ac0_00284
285,5,1,9.869999999999981,2.0,0.7244513538466958,-0.03838247260234828,0.359375,1704997854,,False,1,85ac0_00285,2024-01-11_18-30-54,1.676077127456665,1.676077127456665,76817,cnl-brain10,155.198.100.139,1.676077127456665,1,150.0,2.5,0.8500000000000001,85ac0_00285
286,5,1,10.049999999999978,2.0,0.7528894346234913,-0.03123621003938648,0.359375,1704997854,,False,1,85ac0_00286,2024-01-11_18-30-54,1.4628207683563232,1.4628207683563232,76814,cnl-brain10,155.198.100.139,1.4628207683563232,1,150.0,2.75,0.8500000000000001,85ac0_00286
287,5,1,10.349999999999971,1.75,0.7150452066315934,-0.049778912234005546,0.359375,1704997854,,False,1,85ac0_00287,2024-01-11_18-30-54,1.5944056510925293,1.5944056510925293,77064,cnl-brain10,155.198.100.139,1.5944056510925293,1,150.0,3.0,0.8500000000000001,85ac0_00287
288,5,1,10.37999999999997,1.75,0.7215680047481176,-0.042361599940701766,0.359375,1704997852,,False,1,85ac0_00288,2024-01-11_18-30-52,1.4222495555877686,1.4222495555877686,76806,cnl-brain10,155.198.100.139,1.4222495555877686,1,150.0,3.25,0.8500000000000001,85ac0_00288
289,5,2,10.139999999999976,1.75,0.7499443965343828,-0.026857928321284974,0.359375,1704997853,,False,1,85ac0_00289,2024-01-11_18-30-53,1.5544710159301758,1.5544710159301758,77074,cnl-brain10,155.198.100.139,1.5544710159301758,1,150.0,3.5,0.8500000000000001,85ac0_00289
290,5,1,10.019999999999978,1.75,0.68197854941656,-0.04466887319755619,0.359375,1704997854,,False,1,85ac0_00290,2024-01-11_18-30-54,1.7533092498779297,1.7533092498779297,76783,cnl-brain10,155.198.100.139,1.7533092498779297,1,175.0,2.5,0.8500000000000001,85ac0_00290
291,5,2,10.40999999999997,1.75,0.698623906947781,-0.051345393662005856,0.359375,1704997854,,False,1,85ac0_00291,2024-01-11_18-30-54,1.715325117111206,1.715325117111206,76681,cnl-brain10,155.198.100.139,1.715325117111206,1,175.0,2.75,0.8500000000000001,85ac0_00291
292,5,1,9.89999999999998,1.75,0.7363653159348332,-0.03623504629575103,0.359375,1704997854,,False,1,85ac0_00292,2024-01-11_18-30-54,1.827888011932373,1.827888011932373,77062,cnl-brain10,155.198.100.139,1.827888011932373,1,175.0,3.0,0.8500000000000001,85ac0_00292
293,5,2,10.079999999999977,1.75,0.7508826136287464,-0.058047659969138965,0.359375,1704997852,,False,1,85ac0_00293,2024-01-11_18-30-52,1.3268191814422607,1.3268191814422607,76731,cnl-brain10,155.198.100.139,1.3268191814422607,1,175.0,3.25,0.8500000000000001,85ac0_00293
294,5,1,10.049999999999978,1.75,0.7321712375108502,-0.04478017511166832,0.359375,1704997854,,False,1,85ac0_00294,2024-01-11_18-30-54,1.8447868824005127,1.8447868824005127,76714,cnl-brain10,155.198.100.139,1.8447868824005127,1,175.0,3.5,0.8500000000000001,85ac0_00294
295,5,2,9.689999999999985,2.0,0.7415562377758248,-0.04171023470357316,0.359375,1704997852,,False,1,85ac0_00295,2024-01-11_18-30-52,1.4037480354309082,1.4037480354309082,76812,cnl-brain10,155.198.100.139,1.4037480354309082,1,200.0,2.5,0.8500000000000001,85ac0_00295
296,5,2,9.869999999999981,1.75,0.7046799737062043,-0.05494579951483014,0.359375,1704997854,,False,1,85ac0_00296,2024-01-11_18-30-54,1.8072290420532227,1.8072290420532227,77067,cnl-brain10,155.198.100.139,1.8072290420532227,1,200.0,2.75,0.8500000000000001,85ac0_00296
297,5,2,9.809999999999983,1.75,0.7762167895283275,-0.062288389693316404,0.359375,1704997854,,False,1,85ac0_00297,2024-01-11_18-30-54,1.8647196292877197,1.8647196292877197,77069,cnl-brain10,155.198.100.139,1.8647196292877197,1,200.0,3.0,0.8500000000000001,85ac0_00297
298,5,1,10.169999999999975,1.75,0.7182229725704328,-0.04341696945085671,0.359375,1704997854,,False,1,85ac0_00298,2024-01-11_18-30-54,1.788287878036499,1.788287878036499,77079,cnl-brain10,155.198.100.139,1.788287878036499,1,200.0,3.25,0.8500000000000001,85ac0_00298
299,5,2,9.779999999999983,1.75,0.6776125872612963,-0.0503883437799415,0.359375,1704997854,,False,1,85ac0_00299,2024-01-11_18-30-54,1.6192567348480225,1.6192567348480225,76818,cnl-brain10,155.198.100.139,1.6192567348480225,1,200.0,3.5,0.8500000000000001,85ac0_00299
300,5,1,9.989999999999979,1.75,0.7355195412042935,-0.04846887058547811,0.359375,1704997854,,False,1,85ac0_00300,2024-01-11_18-30-54,1.7226507663726807,1.7226507663726807,77076,cnl-brain10,155.198.100.139,1.7226507663726807,1,100.0,2.5,0.9,85ac0_00300
301,5,2,9.569999999999988,1.75,0.7757138633729956,-0.053645670941145696,0.359375,1704997854,,False,1,85ac0_00301,2024-01-11_18-30-54,1.8349909782409668,1.8349909782409668,77077,cnl-brain10,155.198.100.139,1.8349909782409668,1,100.0,2.75,0.9,85ac0_00301
302,5,2,9.95999999999998,1.75,0.7949356469526423,-0.0556048402001873,0.359375,1704997854,,False,1,85ac0_00302,2024-01-11_18-30-54,1.7115850448608398,1.7115850448608398,76784,cnl-brain10,155.198.100.139,1.7115850448608398,1,100.0,3.0,0.9,85ac0_00302
303,5,2,10.049999999999978,1.75,0.751266894402717,-0.07054265910104185,0.359375,1704997854,,False,1,85ac0_00303,2024-01-11_18-30-54,1.8340888023376465,1.8340888023376465,76809,cnl-brain10,155.198.100.139,1.8340888023376465,1,100.0,3.25,0.9,85ac0_00303
304,5,2,9.869999999999981,1.5,0.7473328206896248,-0.06366047729086066,0.359375,1704997852,,False,1,85ac0_00304,2024-01-11_18-30-52,1.5861217975616455,1.5861217975616455,76810,cnl-brain10,155.198.100.139,1.5861217975616455,1,100.0,3.5,0.9,85ac0_00304
305,5,1,9.839999999999982,1.75,0.7188321976141409,-0.0436737400767947,0.359375,1704997854,,False,1,85ac0_00305,2024-01-11_18-30-54,1.7481377124786377,1.7481377124786377,76813,cnl-brain10,155.198.100.139,1.7481377124786377,1,125.0,2.5,0.9,85ac0_00305
